ipc4,naics07_6,probability_weight
"E03B","221310",.1312564
"E03B","236117",.0267428
"E03B","333911",.8420007
"E03C","221310",.0429275
"E03C","221320",.3910848
"E03C","236116",.0144347
"E03C","236117",.2447322
"E03C","238110",.0085539
"E03C","325611",.0534962
"E03C","333911",.109175
"E03C","335224",.0812548
"E03C","339991",.054341
"E03D","221310",.0226213
"E03D","221320",.1045405
"E03D","236117",.0906293
"E03D","312112",.0469223
"E03D","325611",.0232823
"E03D","333613",.0865911
"E03D","333911",.126
"E03D","333995",.0236645
"E03D","334419",.0253303
"E03D","334511",.0949619
"E03D","334513",.068134
"E03D","334519",.0731352
"E03D","339991",.0416004
"E03D","339993",.1725869
"E03F","221310",.0383422
"E03F","221320",.4845983
"E03F","236117",.0615602
"E03F","237110",.0786653
"E03F","333911",.305085
"E03F","333924",.031749
"E04B","326140",.0282838
"E04B","327310",.0455802
"E04B","327331",.0251654
"E04B","327390",.8677281
"E04B","331210",.0332425
"E04C","326140",.0307972
"E04C","327121",.0261483
"E04C","327310",.1026888
"E04C","327331",.1692839
"E04C","327390",.6398929
"E04C","327420",.0311889
"E04D","236117",.0333653
"E04D","238160",.0437057
"E04D","325520",.1216965
"E04D","325998",.1087215
"E04D","326140",.0517929
"E04D","326199",.0426162
"E04D","326299",.0386503
"E04D","327310",.1972293
"E04D","327390",.2213747
"E04D","331315",.0335626
"E04D","332322",.0661073
"E04D","332722",.0411778
"E04F","236118",.0004377
"E04F","325510",.0826383
"E04F","325520",.0967413
"E04F","325998",.1141885
"E04F","327122",.3719245
"E04F","327310",.1447295
"E04F","327390",.1116213
"E04F","327420",.0342822
"E04F","331315",.0434366
"E04G","327390",.899154
"E04G","331210",.100846
"E04H","236115",.0023878
"E04H","236117",.0735698
"E04H","327390",.2263465
"E04H","331210",.0434643
"E04H","331222",.0400309
"E04H","333921",.0611721
"E04H","339920",.5530286
"E05B","236117",.1795454
"E05B","332211",.0343914
"E05B","332212",.1385985
"E05B","332321",.0829463
"E05B","332510",.1787901
"E05B","333612",.0584947
"E05B","333995",.0661638
"E05B","335999",.0528852
"E05B","336111",.0697643
"E05B","336991",.0678488
"E05B","339993",.0705715
"E05C","236117",.2832398
"E05C","321911",.0250688
"E05C","332321",.378957
"E05C","332510",.0265421
"E05C","332722",.0394458
"E05C","333612",.0397162
"E05C","333995",.059488
"E05C","335999",.0251967
"E05C","336111",.0245181
"E05C","339993",.0978276
"E05D","236117",.0461046
"E05D","332321",.2550167
"E05D","336111",.0286748
"E05D","337122",.3315488
"E05D","337124",.0189557
"E05D","337125",.3196994
"E05F","236117",.0704743
"E05F","332321",.0648325
"E05F","333612",.1566623
"E05F","333613",.0808125
"E05F","333995",.0350352
"E05F","334511",.0253071
"E05F","334519",.0232963
"E05F","335312",.0299707
"E05F","335999",.3607476
"E05F","336111",.0683875
"E05F","337122",.0418014
"E05F","337125",.0426726
"E05G","236117",.1011762
"E05G","327390",.1264898
"E05G","327993",.0392328
"E05G","332321",.2786835
"E05G","334290",.0663563
"E05G","337214",.0573822
"E05G","337215",.2992417
"E05G","339943",.0314375
"E06B","321911",.611509
"E06B","326121",.0220024
"E06B","331314",.091319
"E06B","332321",.2751696
"E06C","236117",.0400517
"E06C","326199",.0647029
"E06C","327390",.0445016
"E06C","331210",.0851835
"E06C","331222",.0631634
"E06C","331314",.0678961
"E06C","332722",.046564
"E06C","333515",.0411015
"E06C","333921",.1080801
"E06C","333923",.0407142
"E06C","333924",.1881948
"E06C","336212",.0486881
"E06C","336612",.0291645
"E06C","339993",.0524757
"E06C","339999",.0795177
"E21B","213111",.033111
"E21B","213115",.0343464
"E21B","333132",.0191574
"E21B","333513",.8485112
"E21B","333613",.0332231
"E21B","333911",.0316509
"E21C","212319",.0218694
"E21C","333131",.9781306
"E21D","237990",.6064337
"E21D","331210",.0391068
"E21D","333120",.1628714
"E21D","333131",.1600403
"E21D","333513",.0315478
"E21F","212112",.0579728
"E21F","213114",.0020227
"E21F","331222",.0423898
"E21F","333131",.7399735
"E21F","333513",.0338588
"E21F","333911",.0284486
"E21F","333922",.0953338
"F01B","236117",.0367498
"F01B","333613",.9405182
"F01B","333995",.022732
"F01C","236117",.3702303
"F01C","332721",.0297163
"F01C","333612",.0582709
"F01C","333613",.4106187
"F01C","333911",.1043564
"F01C","333996",.0268074
"F01D","333611",1
"F01K","332410",.0794891
"F01K","333611",.9205109
"F01L","236117",.0245951
"F01L","332912",.189282
"F01L","332919",.0323374
"F01L","333612",.0312158
"F01L","333613",.6268955
"F01L","333995",.0728882
"F01L","336312",.0227861
"F01M","236117",.0513106
"F01M","315991",.1132436
"F01M","324110",.0365162
"F01M","333613",.329955
"F01M","333911",.2871349
"F01M","336111",.0435541
"F01M","336311",.0289774
"F01M","336312",.0795922
"F01M","336991",.029716
"F01N","114210",.0605393
"F01N","236117",.0713874
"F01N","324110",.045611
"F01N","333613",.2884878
"F01N","334511",.0341886
"F01N","334513",.0254703
"F01N","334519",.1338896
"F01N","336111",.2154488
"F01N","336211",.0443934
"F01N","336311",.0262368
"F01N","336312",.0292348
"F01N","336991",.0251121
"F01P","236117",.0417419
"F01P","332410",.1537781
"F01P","333613",.2144369
"F01P","333618",.0281359
"F01P","333911",.2957603
"F01P","335211",.0423444
"F01P","336111",.1311626
"F01P","336211",.035821
"F01P","336311",.0568188
"F02B","324110",.0614683
"F02B","333611",.0838901
"F02B","333613",.812521
"F02B","336312",.0421206
"F02C","333611",.8864684
"F02C","336411",.0236735
"F02C","336412",.0898581
"F02D","324110",.0475373
"F02D","333613",.4240777
"F02D","333911",.0253517
"F02D","333995",.0434925
"F02D","334511",.1024413
"F02D","334513",.0743492
"F02D","334519",.2827503
"F02F","315991",.0485211
"F02F","324110",.0349799
"F02F","333613",.6816211
"F02F","333999",.0460133
"F02F","336312",.0854705
"F02F","339991",.1033942
"F02G","332410",.3087791
"F02G","333611",.1937693
"F02G","333613",.4402546
"F02G","333911",.0293933
"F02G","333999",.0278038
"F02K","333611",.0210475
"F02K","336412",.0388448
"F02K","336414",.2536022
"F02K","336415",.3432527
"F02K","336419",.3432527
"F02M","236117",.0464361
"F02M","324110",.1752791
"F02M","333613",.4351205
"F02M","333911",.1965075
"F02M","336111",.0277169
"F02M","336311",.0375391
"F02M","336312",.0429062
"F02M","339993",.0384947
"F02N","236117",.0238839
"F02N","324110",.0539815
"F02N","333612",.4037329
"F02N","333613",.1081281
"F02N","333618",.0281084
"F02N","334419",.055182
"F02N","335312",.0342497
"F02N","335911",.0301755
"F02N","336111",.1123641
"F02N","336312",.0854958
"F02N","336322",.0646982
"F02P","324110",.1581344
"F02P","333613",.4361039
"F02P","334511",.0217028
"F02P","334519",.0435821
"F02P","335311",.0267404
"F02P","335312",.0253229
"F02P","336111",.0357153
"F02P","336312",.20269
"F02P","336322",.0500083
"F03B","333611",.949122
"F03B","335312",.050878
"F03C","236117",.0992566
"F03C","333612",.0802369
"F03C","333613",.5379678
"F03C","333911",.130158
"F03C","333996",.1523807
"F03D","333611",.8877558
"F03D","335312",.1122442
"F03G","332410",.0614924
"F03G","332420",.0298749
"F03G","333611",.3929191
"F03G","333612",.1597027
"F03G","333613",.0518728
"F03G","333911",.0322008
"F03G","333995",.0527076
"F03G","335312",.1695525
"F03G","335911",.0496772
"F03H","336414",.4788452
"F03H","336415",.2605774
"F03H","336419",.2605774
"F04B","236117",.0222943
"F04B","333613",.2548676
"F04B","333911",.7002699
"F04B","333996",.0225681
"F04C","236117",.1005436
"F04C","238340",.0029771
"F04C","333612",.1146822
"F04C","333613",.0301255
"F04C","333911",.7516716
"F04D","236117",.057304
"F04D","333412",.0111209
"F04D","333611",.0366074
"F04D","333911",.8949677
"F04F","236117",.0254471
"F04F","333911",.9321613
"F04F","333996",.0423917
"F15B","332912",.1381218
"F15B","333613",.5568286
"F15B","333911",.1585945
"F15B","333995",.1464551
"F15C","236117",.2250481
"F15C","333613",.1364523
"F15C","333911",.0409609
"F15C","333995",.5975387
"F15D","221330",.024703
"F15D","236117",.2257924
"F15D","238990",.0354933
"F15D","325110",.0399443
"F15D","333611",.1370401
"F15D","333911",.0825409
"F15D","333922",.0254476
"F15D","333995",.0863978
"F15D","336411",.2315336
"F15D","336413",.0581003
"F15D","337215",.0530067
"F16B","326199",.0523727
"F16B","332322",.0428181
"F16B","332722",.3893383
"F16B","337122",.0950631
"F16B","337125",.075229
"F16B","339991",.0429477
"F16B","339993",.3022311
"F16C","236117",.0273565
"F16C","332991",.9726435
"F16D","236117",.1023293
"F16D","333612",.1677157
"F16D","333613",.20357
"F16D","333995",.0930239
"F16D","336111",.1089876
"F16D","336311",.0320443
"F16D","336340",.2237159
"F16D","336350",.0686134
"F16F","236117",.0433406
"F16F","326299",.1396621
"F16F","333613",.5564154
"F16F","336111",.0744194
"F16F","336211",.0245521
"F16F","336311",.1224397
"F16F","337215",.0391706
"F16G","325520",.0279117
"F16G","325998",.0313315
"F16G","326199",.0371409
"F16G","326220",.055313
"F16G","331222",.4779406
"F16G","333613",.1947039
"F16G","333922",.1217701
"F16G","339993",.0538883
"F16H","333612",.946168
"F16H","336350",.053832
"F16J","236117",.022684
"F16J","333613",.1097346
"F16J","333999",.0930641
"F16J","335991",.0290549
"F16J","339991",.7454624
"F16K","236117",.1641184
"F16K","326191",.0016624
"F16K","326299",.0349216
"F16K","332911",.0052548
"F16K","332912",.0242796
"F16K","332919",.3731614
"F16K","333613",.1432249
"F16K","333995",.1135193
"F16K","333999",.0348398
"F16K","339991",.1050176
"F16L","326122",.3261259
"F16L","326220",.0257925
"F16L","326299",.2098508
"F16L","327332",.0687055
"F16L","331210",.1793073
"F16L","332722",.0419022
"F16L","332913",.0221517
"F16L","333999",.0329857
"F16L","339991",.0931784
"F16M","236117",.1461242
"F16M","332722",.0352539
"F16M","333314",.0377912
"F16M","333612",.111034
"F16M","334111",.3694626
"F16M","334290",.0370361
"F16M","334512",.0354565
"F16M","337214",.0901209
"F16M","339993",.066853
"F16M","339999",.0708677
"F16N","236117",.0245058
"F16N","332420",.0557234
"F16N","333612",.0592744
"F16N","333613",.1964824
"F16N","333911",.664014
"F16P","236117",.0933022
"F16P","315991",.0413152
"F16P","315992",.0696393
"F16P","333112",.0455009
"F16P","333515",.0346402
"F16P","333518",.2702231
"F16P","333613",.043498
"F16P","333991",.1412177
"F16P","333995",.1008684
"F16P","334419",.0681948
"F16P","334511",.0320439
"F16P","334513",.0296045
"F16P","334519",.0299519
"F16S","326121",.2444462
"F16S","326130",.0369288
"F16S","326199",.0615269
"F16S","331210",.207569
"F16S","331314",.3467562
"F16S","331315",.0471428
"F16S","332322",.0305349
"F16S","337122",.0250952
"F16T","211112",.372265
"F16T","236117",.0570365
"F16T","325110",.0294792
"F16T","332420",.0308548
"F16T","332919",.3301277
"F16T","333414",.0917529
"F16T","333613",.0515735
"F16T","337215",.0369104
"F17B","326299",.1571364
"F17B","331222",.1358162
"F17B","332420",.1603105
"F17B","333613",.3886215
"F17B","333997",.0870297
"F17B","334119",.0267422
"F17B","339991",.0443435
"F17C","332420",1
"F17D","332420",.5717515
"F17D","333911",.2414994
"F17D","333922",.1282353
"F17D","334513",.0310853
"F17D","334519",.0274286
"F21H","324110",.0498308
"F21H","327125",.1655944
"F21H","332214",.0293642
"F21H","332811",.028194
"F21H","333298",.1122815
"F21H","335931",.3050934
"F21H","339999",.3096417
"F21K","236117",.0975127
"F21K","316212",.0319638
"F21K","322232",.3940266
"F21K","326199",.0358667
"F21K","333314",.0583128
"F21K","334412",.1591389
"F21K","334418",.07165
"F21K","335110",.0368763
"F21K","335311",.0272453
"F21K","335931",.0496326
"F21K","339999",.0377743
"F21L","236117",.1042063
"F21L","315991",.0449197
"F21L","332612",.0122003
"F21L","333314",.0575071
"F21L","334412",.0855486
"F21L","334419",.1562139
"F21L","335911",.1172755
"F21L","335931",.2906831
"F21L","339993",.029415
"F21L","339999",.1020304
"F21S","236117",.0548964
"F21S","333314",.1401843
"F21S","334412",.1553029
"F21S","335110",.040815
"F21S","335311",.0348022
"F21S","335911",.0686659
"F21S","335931",.4438166
"F21S","337214",.0615168
"F21V","236117",.072433
"F21V","333314",.1420631
"F21V","334412",.1405144
"F21V","335110",.037821
"F21V","335129",.0243903
"F21V","335311",.0328628
"F21V","335931",.4851325
"F21V","337214",.0282578
"F21V","339999",.036525
"F21W","236117",.025768
"F21W","333314",.2017002
"F21W","334412",.0766866
"F21W","335911",.1174245
"F21W","335931",.3463017
"F21W","336111",.077288
"F21W","336321",.1548311
"F21Y","332811",.0363164
"F21Y","333314",.1545117
"F21Y","334412",.2841059
"F21Y","334419",.0256818
"F21Y","335911",.0440626
"F21Y","335931",.4553216
"F22B","332410",.4754476
"F22B","332420",.0267425
"F22B","332811",.0289016
"F22B","333611",.1070342
"F22B","333911",.0687806
"F22B","333999",.2930935
"F22D","221310",.0280756
"F22D","332410",.3664351
"F22D","332420",.0761617
"F22D","333611",.1055722
"F22D","333911",.3025102
"F22D","333999",.1212452
"F22G","332410",.357248
"F22G","333611",.3317588
"F22G","333999",.3109932
"F23B","113110",.0443249
"F23B","212111",.0826077
"F23B","213113",.5183142
"F23B","327125",.0429194
"F23B","332410",.054723
"F23B","333922",.0392287
"F23B","333999",.1135988
"F23B","337215",.1042834
"F23C","213113",.0862394
"F23C","236117",.0252433
"F23C","327125",.2194201
"F23C","332410",.2163459
"F23C","333611",.0896121
"F23C","333922",.0293791
"F23C","333994",.1271309
"F23C","333999",.1181245
"F23C","337215",.0885047
"F23D","236117",.0716301
"F23D","324110",.1484574
"F23D","325120",.0704681
"F23D","327125",.1258884
"F23D","332410",.033292
"F23D","332811",.0430717
"F23D","333611",.0560431
"F23D","333994",.264788
"F23D","333999",.0256888
"F23D","335221",.0771616
"F23D","337215",.0835108
"F23G","236117",.0274979
"F23G","327125",.4078504
"F23G","327310",.0247355
"F23G","327410",.0416045
"F23G","332410",.2549161
"F23G","332420",.0270161
"F23G","333922",.0935681
"F23G","333999",.0705229
"F23G","337215",.0522885
"F23H","212111",.0866476
"F23H","213113",.0431077
"F23H","327125",.2487311
"F23H","333612",.0259246
"F23H","333922",.0272017
"F23H","333994",.4835319
"F23H","337215",.0848554
"F23J","213113",.0260812
"F23J","327125",.0537979
"F23J","327410",.0997831
"F23J","332410",.388208
"F23J","332420",.0271778
"F23J","333911",.0347443
"F23J","333922",.0974847
"F23J","333999",.171628
"F23J","337215",.1010951
"F23K","213113",.1357855
"F23K","236117",.0259604
"F23K","314911",.0140911
"F23K","324110",.040968
"F23K","332410",.0303947
"F23K","332420",.1322121
"F23K","333911",.1289287
"F23K","333922",.4492345
"F23K","333994",.0424251
"F23L","327125",.0309259
"F23L","332410",.3918509
"F23L","333994",.2684191
"F23L","333999",.2380731
"F23L","337215",.0707309
"F23M","238130",.1578853
"F23M","238170",.1578853
"F23M","238190",.0287064
"F23M","327125",.6134747
"F23M","333994",.0420484
"F23N","332410",.107387
"F23N","333911",.0353002
"F23N","333994",.0506323
"F23N","333995",.0272978
"F23N","334419",.0344851
"F23N","334511",.2504906
"F23N","334513",.2199683
"F23N","334519",.2744385
"F23Q","236117",.0497162
"F23Q","312221",.8940009
"F23Q","327113",.0270853
"F23Q","334419",.0291975
"F23R","325120",.027183
"F23R","333611",.972817
"F24B","332214",.0355191
"F24B","335221",.9644809
"F24C","332214",.5266971
"F24C","335221",.473303
"F24D","221310",.0497838
"F24D","332410",.3731371
"F24D","332420",.0781181
"F24D","332811",.0321977
"F24D","333414",.1460724
"F24D","333911",.2238086
"F24D","333999",.0698588
"F24D","334419",.0270235
"F24F","221330",.1315888
"F24F","236117",.0266109
"F24F","332410",.5674531
"F24F","333415",.1282123
"F24F","333911",.0466936
"F24F","333999",.0763635
"F24F","337215",.0230778
"F24H","332410",.4972951
"F24H","332420",.0735684
"F24H","333911",.0704486
"F24H","333999",.1353847
"F24H","334419",.0246812
"F24H","335228",.1986221
"F24J","332410",.1638105
"F24J","332420",.3254566
"F24J","332811",.2233042
"F24J","333911",.0700751
"F24J","333999",.1447883
"F24J","335228",.0725653
"F25B","332410",.7598475
"F25B","333911",.1350436
"F25B","333999",.105109
"F25C","312113",1
"F25D","311412",.0362012
"F25D","312111",.0470395
"F25D","312113",.0395634
"F25D","312130",.0368549
"F25D","332410",.0356521
"F25D","333999",.0271159
"F25D","335222",.5270745
"F25D","337214",.1619503
"F25D","337215",.0885483
"F25J","211112",.0268753
"F25J","213112",.0377364
"F25J","332410",.5950261
"F25J","332420",.0327629
"F25J","333611",.07907
"F25J","333999",.2285293
"F26B","311423",.0467989
"F26B","321114",.0407479
"F26B","332410",.2091702
"F26B","333911",.077836
"F26B","333922",.4578584
"F26B","333999",.0902329
"F26B","337215",.0773558
"F27B","327125",.6308181
"F27B","327310",.105549
"F27B","327410",.0284524
"F27B","332811",.0706514
"F27B","333922",.0392531
"F27B","333994",.0967975
"F27B","339991",.0284786
"F27D","327125",.771018
"F27D","327310",.0234766
"F27D","333994",.2055054
"F28B","221310",.0402815
"F28B","332410",.3725066
"F28B","333611",.161518
"F28B","333911",.0693119
"F28B","333999",.3563819
"F28C","221310",.4559642
"F28C","332410",.2615258
"F28C","333911",.0372265
"F28C","333999",.2452835
"F28D","332410",.7786167
"F28D","332811",.0260574
"F28D","333999",.1953259
"F28F","332410",.8112693
"F28F","332811",.0215372
"F28F","333999",.1671935
"F28G","326299",.0251289
"F28G","332410",.8203574
"F28G","333911",.0350915
"F28G","333999",.1194221
"F41A","332992",.1463327
"F41A","332993",.1138301
"F41A","332994",.7398372
"F41B","332992",.2514375
"F41B","332994",.4233211
"F41B","333613",.0278982
"F41B","339932",.2973433
"F41C","332994",1
"F41F","332993",.0436154
"F41F","332995",.4942022
"F41F","336414",.1186155
"F41F","336415",.1717835
"F41F","336419",.1717835
"F41G","332993",.0266877
"F41G","332994",.4713056
"F41G","332995",.5020066
"F41H","315991",.0232018
"F41H","332992",.102096
"F41H","332993",.0297529
"F41H","332994",.0462955
"F41H","332995",.0528374
"F41H","336992",.7458165
"F41J","327123",.0760646
"F41J","332992",.6672643
"F41J","332993",.0217801
"F41J","332994",.1508617
"F41J","332995",.0840293
"F42B","325998",.0581349
"F42B","332992",.2505932
"F42B","332993",.303711
"F42B","332994",.0245297
"F42B","332995",.2007744
"F42B","336414",.0422337
"F42B","336415",.0600115
"F42B","336419",.0600115
"F42C","325998",.366489
"F42C","332992",.12144
"F42C","332993",.2518759
"F42C","332994",.0302737
"F42C","332995",.1762567
"F42C","336415",.0268324
"F42C","336419",.0268324
"F42D","325920",.7128951
"F42D","325998",.2871049
"G01B","311821",.0592777
"G01B","333314",.1335833
"G01B","333515",.0315115
"G01B","334111",.0382731
"G01B","334513",.393918
"G01B","334519",.3434364
"G01C","333314",.0931305
"G01C","334111",.0419967
"G01C","334511",.0772506
"G01C","334512",.6601435
"G01C","334513",.0672277
"G01C","334519",.060251
"G01D","236117",.1431142
"G01D","333314",.0578362
"G01D","333612",.0295252
"G01D","334111",.0852502
"G01D","334412",.1115976
"G01D","334513",.2736254
"G01D","334518",.0390728
"G01D","334519",.2599784
"G01F","236117",.131689
"G01F","333611",.0322346
"G01F","333613",.0478557
"G01F","333911",.0351888
"G01F","334111",.0243798
"G01F","334513",.2723784
"G01F","334514",.1633507
"G01F","334519",.2929231
"G01G","333922",.0216568
"G01G","333997",.9783432
"G01H","236117",.0497378
"G01H","322232",.0510649
"G01H","333314",.0289308
"G01H","333611",.1198354
"G01H","334111",.1140312
"G01H","334419",.0434591
"G01H","334510",.164495
"G01H","334513",.2551242
"G01H","334519",.1733216
"G01J","236117",.031726
"G01J","311821",.0732074
"G01J","333314",.6520923
"G01J","334111",.0584259
"G01J","334413",.0305232
"G01J","334513",.1068275
"G01J","334519",.0471977
"G01K","236117",.0923066
"G01K","311821",.0260338
"G01K","322211",.0357434
"G01K","327125",.0274117
"G01K","334111",.0714628
"G01K","334412",.0458562
"G01K","334513",.3443388
"G01K","334519",.2818197
"G01K","335311",.0404412
"G01K","335312",.034586
"G01L","236117",.1817918
"G01L","311821",.0565291
"G01L","326211",.0871909
"G01L","333613",.0583456
"G01L","334111",.0262054
"G01L","334412",.0309015
"G01L","334413",.0422065
"G01L","334513",.3100775
"G01L","334519",.2067516
"G01M","326211",.1893515
"G01M","333314",.0553814
"G01M","333612",.05413
"G01M","333613",.0806964
"G01M","333911",.0720103
"G01M","334111",.0742378
"G01M","334513",.4001383
"G01M","334519",.0740544
"G01N","236117",.0397361
"G01N","311821",.0943084
"G01N","312112",.0287342
"G01N","322121",.0452849
"G01N","327390",.0340254
"G01N","333314",.1487575
"G01N","333911",.0805069
"G01N","334111",.0865139
"G01N","334510",.0299477
"G01N","334513",.2762482
"G01N","334515",.0004436
"G01N","334519",.1354933
"G01P","236117",.173177
"G01P","311821",.1585788
"G01P","333612",.0451747
"G01P","334111",.0466611
"G01P","334412",.0397188
"G01P","334413",.0674369
"G01P","334513",.2420229
"G01P","334518",.0253255
"G01P","334519",.2019042
"G01Q","311821",.0642021
"G01Q","333314",.9357979
"G01R","311821",.1307281
"G01R","334111",.0304965
"G01R","334412",.0537678
"G01R","334413",.0497649
"G01R","334418",.0264852
"G01R","334419",.0674845
"G01R","334510",.0221522
"G01R","334513",.1003505
"G01R","334517",.1157783
"G01R","334518",.0487113
"G01R","334519",.0371547
"G01R","335311",.1739981
"G01R","335312",.1431279
"G01S","322232",.0227479
"G01S","334111",.0405266
"G01S","334220",.0296471
"G01S","334290",.7508442
"G01S","334510",.1156336
"G01S","334518",.0406006
"G01T","236117",.0782382
"G01T","325520",.0247555
"G01T","325998",.0239687
"G01T","326199",.0443909
"G01T","334111",.0857206
"G01T","334413",.2105919
"G01T","334510",.0738402
"G01T","334513",.0767032
"G01T","334517",.2816419
"G01T","334519",.100149
"G01V","213115",.9414667
"G01V","334517",.0585333
"G01W","327992",.0370322
"G01W","334111",.0962886
"G01W","334220",.0332643
"G01W","334290",.0538322
"G01W","334512",.5663761
"G01W","334513",.0747917
"G01W","334518",.029314
"G01W","334519",.0819234
"G01W","335911",.0271775
"G02B","333314",.958325
"G02B","335921",.041675
"G02C","333314",1
"G02F","325520",.1451917
"G02F","325998",.1527577
"G02F","332813",.0770368
"G02F","333314",.19175
"G02F","334412",.0864218
"G02F","334413",.2655992
"G02F","334418",.0812429
"G03B","325992",.085361
"G03B","333314",.8303908
"G03B","333315",.0842482
"G03C","325520",.0239952
"G03C","325613",.0223371
"G03C","325992",.3532908
"G03C","325998",.0408393
"G03C","332813",.3098452
"G03C","333315",.2496925
"G03D","325992",.6848245
"G03D","333315",.2164111
"G03D","333911",.0256531
"G03D","333922",.0731113
"G03F","325520",.0501425
"G03F","325998",.0483276
"G03F","326150",.0438126
"G03F","333314",.2371145
"G03F","334413",.5912228
"G03F","334418",.02938
"G03G","325182",.0543292
"G03G","326150",.0308674
"G03G","333291",.0707878
"G03G","333293",.0915409
"G03G","333313",.4343876
"G03G","333612",.0280607
"G03G","333922",.1326642
"G03G","339994",.1573622
"G03H","325520",.1366197
"G03H","325992",.0717213
"G03H","325998",.1460448
"G03H","333314",.4651863
"G03H","333315",.0782508
"G03H","334111",.1021771
"G04B","334518",1
"G04C","334518",1
"G04D","334518",.8969853
"G04D","339913",.1030147
"G04F","334518",1
"G04G","334518",1
"G04R","334290",.0890229
"G04R","334518",.9109771
"G05B","334111",.1877733
"G05B","334290",.038596
"G05B","334419",.0255555
"G05B","334511",.1759528
"G05B","334513",.1712171
"G05B","334519",.1744189
"G05B","334611",.0592558
"G05B","335314",.1672307
"G05D","236117",.0322472
"G05D","333911",.0435877
"G05D","333995",.0509625
"G05D","334111",.0332988
"G05D","334419",.0261018
"G05D","334511",.2294396
"G05D","334513",.2000212
"G05D","334519",.2024484
"G05D","336411",.1818929
"G05F","333911",.0422826
"G05F","334413",.1001173
"G05F","334419",.0361657
"G05F","334511",.0270886
"G05F","334513",.0221104
"G05F","334518",.0683608
"G05F","334519",.0232337
"G05F","335311",.3836233
"G05F","335312",.2970177
"G05G","236117",.168241
"G05G","333612",.1103302
"G05G","333995",.2412824
"G05G","334511",.0801659
"G05G","334513",.0602682
"G05G","334519",.0682909
"G05G","336111",.103849
"G05G","336340",.1184306
"G05G","336991",.0491417
"G06C","333313",.9359271
"G06C","337920",.0640729
"G06D","334111",.0265201
"G06D","336111",.0467028
"G06D","336212",.9267771
"G06E","113310",.0404603
"G06E","333313",.0721639
"G06E","333314",.2774893
"G06E","334111",.5363955
"G06E","334112",.0284407
"G06E","334611",.0450502
"G06F","323119",.0000164
"G06F","334111",.6114729
"G06F","334112",.0991551
"G06F","334119",.0558958
"G06F","334518",.0330457
"G06F","334611",.2004142
"G06G","113310",.0272699
"G06G","333313",.1107234
"G06G","334111",.5863423
"G06G","334518",.0341055
"G06G","334611",.0939652
"G06G","336411",.1475937
"G06J","221121",.0415993
"G06J","322232",.036211
"G06J","333313",.0281963
"G06J","334111",.0991499
"G06J","334518",.7948435
"G06K","236117",.0353029
"G06K","322121",.060573
"G06K","333314",.0344075
"G06K","333315",.0247362
"G06K","334111",.3164438
"G06K","334112",.0304958
"G06K","334220",.0277934
"G06K","334290",.3946247
"G06K","334412",.0271764
"G06K","334611",.0484464
"G06M","334514",1
"G06N","237210",.0392919
"G06N","334111",.6496596
"G06N","334112",.0549539
"G06N","334611",.1738826
"G06N","339920",.082212
"G06Q","112112",.0028111
"G06Q","113310",.0229635
"G06Q","238990",.0533395
"G06Q","334111",.6471459
"G06Q","334112",.0605275
"G06Q","334210",.0361117
"G06Q","334611",.177101
"G06T","333314",.0227809
"G06T","333315",.0849968
"G06T","334111",.7158591
"G06T","334112",.048123
"G06T","334119",.0237741
"G06T","334510",.0334493
"G06T","334611",.0710167
"G07B","322121",.0584174
"G07B","322232",.1697899
"G07B","323115",.0230544
"G07B","333293",.3769726
"G07B","333311",.093013
"G07B","334111",.1347167
"G07B","334220",.040573
"G07B","334290",.0742634
"G07B","339911",.0291996
"G07C","332710",.0040772
"G07C","334111",.226613
"G07C","334112",.0333223
"G07C","334220",.092749
"G07C","334290",.1882228
"G07C","334511",.061799
"G07C","334513",.0523668
"G07C","334514",.0299042
"G07C","334518",.1224028
"G07C","334519",.0516634
"G07C","334611",.0281187
"G07C","336111",.1087608
"G07D","322121",.0953361
"G07D","339911",.9046639
"G07F","333311",.8677542
"G07F","333999",.0325023
"G07F","339911",.0997435
"G07G","321991",.002718
"G07G","322121",.0505852
"G07G","323116",.0150048
"G07G","333293",.0630511
"G07G","333313",.7732953
"G07G","334111",.0518363
"G07G","339911",.0435093
"G08B","334111",.0664694
"G08B","334210",.108449
"G08B","334220",.0963412
"G08B","334290",.6036186
"G08B","334412",.0384509
"G08B","334419",.0363956
"G08B","339993",.0502753
"G08C","334111",.0477021
"G08C","334220",.2659428
"G08C","334290",.5314909
"G08C","334511",.0447887
"G08C","334513",.0584262
"G08C","334519",.0516493
"G08G","333315",.0355379
"G08G","334111",.0963877
"G08G","334220",.1752655
"G08G","334290",.0731409
"G08G","334511",.1077856
"G08G","334513",.0307843
"G08G","334519",.0481319
"G08G","336111",.0837583
"G08G","336411",.3107961
"G08G","339950",.0384117
"G09B","322121",.0790396
"G09B","334111",.3454168
"G09B","334412",.0275013
"G09B","334611",.0548325
"G09B","336411",.0392507
"G09B","339932",.1896275
"G09B","339992",.0881361
"G09B","339993",.0634911
"G09B","339999",.1127043
"G09C","322121",.0367188
"G09C","334111",.5211445
"G09C","334112",.0729249
"G09C","334119",.0463278
"G09C","334210",.0403889
"G09C","334518",.042237
"G09C","334611",.2402582
"G09D","322121",.0971556
"G09D","334518",.3731071
"G09D","337214",.5297373
"G09F","322121",.2421489
"G09F","322221",.0319462
"G09F","322232",.0262602
