ipc4,naics07_3,probability_weight
"C10J","213",.3477722
"C10J","236",.0209408
"C10J","327",.2255379
"C10J","333",.4057491
"C10K","213",.8155059
"C10K","333",.1844941
"C10L","324",1
"C10M","324",.3399298
"C10M","325",.3988544
"C10M","326",.0356597
"C10M","327",.0633681
"C10M","333",.162188
"C10N","324",.2395661
"C10N","325",.5164876
"C10N","326",.0489422
"C10N","327",.0573695
"C10N","333",.1376346
"C11B","111",.3337892
"C11B","114",.0651586
"C11B","311",.4647441
"C11B","312",.1054139
"C11B","333",.0308942
"C11C","111",.0396477
"C11C","114",.049122
"C11C","311",.1671305
"C11C","339",.7440997
"C11D","325",1
"C12C","311",.3194603
"C12C","312",.6805397
"C12F","111",.0821693
"C12F","311",.1741134
"C12F","312",.7170883
"C12F","325",.026629
"C12G","111",.1081682
"C12G","311",.0771776
"C12G","312",.8146542
"C12H","312",1
"C12J","111",.2289427
"C12J","311",.7101525
"C12J","312",.0609048
"C12L","312",.9769818
"C12L","339",.0230182
"C12M","311",.0794466
"C12M","312",.0449125
"C12M","325",.0600876
"C12M","327",.0233994
"C12M","333",.5813018
"C12M","334",.1486315
"C12M","339",.0622207
"C12N","111",.0229202
"C12N","114",.0383124
"C12N","311",.8654377
"C12N","312",.0395262
"C12N","325",.0338034
"C12P","111",.131804
"C12P","114",.020981
"C12P","311",.8472151
"C12Q","112",.0503602
"C12Q","114",.1861497
"C12Q","311",.6634882
"C12Q","312",.0287402
"C12Q","325",.0493074
"C12Q","334",.0219543
"C12R","111",.146421
"C12R","112",.02075
"C12R","311",.6051224
"C12R","312",.1760551
"C12R","327",.0516515
"C12S","111",.3280672
"C12S","114",.0401824
"C12S","311",.3268939
"C12S","312",.0991046
"C12S","325",.1627356
"C12S","327",.0430164
"C13B","111",.1355751
"C13B","311",.8644249
"C13C","311",1
"C13D","111",.19339
"C13D","311",.80661
"C13F","111",1
"C13G","312",1
"C13K","111",.3611245
"C13K","311",.6126538
"C13K","333",.0262217
"C14B","313",.0473759
"C14B","315",.0274474
"C14B","316",.0643751
"C14B","325",.1412115
"C14B","333",.6434982
"C14B","339",.0760919
"C14C","114",.2784715
"C14C","313",.0747932
"C14C","315",.0257966
"C14C","316",.3191196
"C14C","325",.2447708
"C14C","333",.0570483
"C21B","213",.0206484
"C21B","236",.0292817
"C21B","331",.1216764
"C21B","332",.505266
"C21B","333",.3231275
"C21C","331",.4517163
"C21C","332",.4991315
"C21C","333",.0491522
"C21D","331",.7393895
"C21D","332",.1453591
"C21D","333",.1152514
"C22B","212",.4063156
"C22B","327",.1575267
"C22B","331",.318124
"C22B","332",.1180337
"C22C","331",1
"C22F","331",1
"C23C","325",.0567769
"C23C","327",.0281317
"C23C","331",.7065077
"C23C","332",.1339326
"C23C","333",.031672
"C23C","334",.042979
"C23D","325",.8853973
"C23D","331",.0303104
"C23D","332",.0842923
"C23F","221",.0226695
"C23F","325",.0865068
"C23F","327",.1249151
"C23F","331",.6182379
"C23F","332",.0749496
"C23F","334",.0727213
"C23G","325",.0778807
"C23G","331",.7231648
"C23G","332",.090734
"C23G","333",.1082205
"C25B","236",.0525269
"C25B","325",.4148678
"C25B","332",.2248978
"C25B","333",.0607648
"C25B","335",.1795768
"C25B","339",.067366
"C25C","325",.1034768
"C25C","327",.2073256
"C25C","332",.2546329
"C25C","333",.1693372
"C25C","334",.0334271
"C25C","335",.2102914
"C25C","339",.0215089
"C25D","325",.2529147
"C25D","326",.0386341
"C25D","327",.0219064
"C25D","332",.223425
"C25D","333",.1899917
"C25D","334",.1432201
"C25D","335",.0280411
"C25D","336",.0412946
"C25D","339",.0605723
"C25F","325",.1356265
"C25F","326",.0362556
"C25F","327",.0584099
"C25F","332",.213589
"C25F","333",.2096076
"C25F","334",.1339101
"C25F","335",.1452164
"C25F","339",.0673848
"C30B","327",.1837758
"C30B","332",.0292223
"C30B","333",.0320229
"C30B","334",.3941894
"C30B","335",.222793
"C30B","339",.1379966
"C40B","236",.0904179
"C40B","325",.0744231
"C40B","326",.0590718
"C40B","333",.1105048
"C40B","334",.5976673
"C40B","339",.0679151
"D01B","115",.6385752
"D01B","333",.2860729
"D01B","339",.0753518
"D01C","313",.2489242
"D01C","325",.550601
"D01C","327",.0515124
"D01C","333",.1128987
"D01C","337",.0360637
"D01D","313",.7498227
"D01D","325",.0397146
"D01D","326",.0246255
"D01D","333",.1548292
"D01D","339",.0310079
"D01F","313",.9170438
"D01F","325",.0358388
"D01F","326",.0255812
"D01F","327",.0215362
"D01G","313",.0593118
"D01G","314",.0313596
"D01G","326",.0243327
"D01G","333",.6784583
"D01G","334",.043089
"D01G","339",.1634487
"D01H","313",.9368203
"D01H","333",.0631796
"D02G","313",1
"D02H","313",.8105512
"D02H","333",.1894488
"D02J","313",1
"D03C","316",.9551298
"D03C","339",.0448702
"D03D","313",.9632097
"D03D","333",.0367902
"D03J","313",.1984378
"D03J","316",.6398855
"D03J","333",.1162067
"D03J","339",.04547
"D04B","313",.5256632
"D04B","315",.0453829
"D04B","339",.428954
"D04C","313",.5387012
"D04C","314",.2510439
"D04C","326",.0864024
"D04C","333",.0865145
"D04C","339",.037338
"D04D","313",.4893916
"D04D","314",.1229437
"D04D","315",.0270268
"D04D","325",.3244426
"D04D","339",.0361954
"D04G","313",.0320758
"D04G","314",.9378555
"D04G","339",.0300687
"D04H","313",1
"D05B","313",.0221089
"D05B","315",.0453962
"D05B","333",.0387575
"D05B","339",.8937374
"D05C","313",.1277987
"D05C","315",.0209711
"D05C","333",.0369205
"D05C","339",.8143098
"D06B","313",.7633805
"D06B","333",.2366195
"D06C","313",.8954313
"D06C","333",.0663664
"D06C","339",.0382023
"D06F","315",.3000818
"D06F","325",.1832757
"D06F","326",.0522207
"D06F","333",.3260891
"D06F","335",.0392317
"D06F","337",.0368113
"D06F","339",.0622896
"D06G","313",.0717969
"D06G","314",.0586557
"D06G","315",.1890046
"D06G","325",.036
"D06G","326",.0302769
"D06G","333",.1480484
"D06G","339",.4662175
"D06H","313",.5877886
"D06H","315",.1023702
"D06H","325",.0435382
"D06H","333",.2061186
"D06H","339",.0601844
"D06J","313",.5144424
"D06J","315",.2674511
"D06J","325",.178548
"D06J","333",.0395585
"D06L","111",.0377654
"D06L","313",.2766018
"D06L","315",.0734383
"D06L","325",.6121945
"D06M","313",.9657998
"D06M","325",.0342002
"D06N","313",.9529514
"D06N","325",.0470486
"D06P","111",.0522977
"D06P","313",.8091152
"D06P","325",.1385871
"D06Q","313",.7099282
"D06Q","325",.2900718
"D07B","313",.0902025
"D07B","314",.3215248
"D07B","325",.0532258
"D07B","326",.4326921
"D07B","327",.0220542
"D07B","333",.0803007
"D21B","322",1
"D21C","322",1
"D21D","322",1
"D21F","322",.9770232
"D21F","333",.0229768
"D21G","322",.9755011
"D21G","333",.0244989
"D21H","322",1
"D21J","322",1
"E01B","327",.250253
"E01B","333",.0534693
"E01B","335",.1220505
"E01B","336",.5742273
"E01C","237",.0481579
"E01C","325",.0240098
"E01C","326",.0360058
"E01C","327",.8278786
"E01C","333",.063948
"E01D","237",.4354578
"E01D","326",.0262916
"E01D","327",.4720396
"E01D","331",.0662111
"E01F","236",.040588
"E01F","237",.0540316
"E01F","325",.0718868
"E01F","326",.2289185
"E01F","327",.3665481
"E01F","331",.0459598
"E01F","333",.0229077
"E01F","335",.023194
"E01F","336",.1090457
"E01F","339",.03692
"E01H","115",.0783745
"E01H","236",.0290815
"E01H","326",.0427658
"E01H","332",.0494175
"E01H","333",.2712761
"E01H","336",.0770602
"E01H","339",.4520244
"E02B","113",.0403591
"E02B","212",.0296874
"E02B","221",.0298147
"E02B","236",.0254237
"E02B","237",.0413112
"E02B","325",.0254265
"E02B","326",.2381615
"E02B","333",.4451514
"E02B","334",.0228456
"E02B","335",.0392376
"E02B","336",.0625812
"E02C","221",.0413862
"E02C","333",.6806712
"E02C","336",.2779426
"E02D","113",.0301759
"E02D","236",.0273536
"E02D","237",.1298281
"E02D","325",.0394738
"E02D","326",.2058093
"E02D","332",.0309448
"E02D","333",.5364144
"E02F","115",.0393387
"E02F","212",.0255576
"E02F","332",.0471636
"E02F","333",.8301917
"E02F","334",.0577485
"E03B","221",.2601378
"E03B","236",.0744898
"E03B","333",.5710301
"E03B","334",.0943423
"E03C","221",.2632987
"E03C","236",.4237168
"E03C","325",.0267644
"E03C","333",.1560325
"E03C","334",.0297551
"E03C","339",.1004326
"E03D","221",.1089442
"E03D","236",.1685591
"E03D","333",.2892294
"E03D","334",.1784047
"E03D","339",.2548626
"E03F","221",.4093781
"E03F","236",.1512401
"E03F","237",.0531602
"E03F","333",.3626864
"E03F","334",.0235352
"E04B","236",.0293264
"E04B","325",.0344697
"E04B","326",.0291517
"E04B","327",.8569614
"E04B","331",.0500908
"E04C","325",.0293367
"E04C","326",.0220618
"E04C","327",.9170325
"E04C","331",.0315689
"E04D","236",.0443958
"E04D","325",.2605198
"E04D","326",.1513392
"E04D","327",.4181535
"E04D","331",.0425341
"E04D","332",.060669
"E04D","339",.0223886
"E04F","325",.397841
"E04F","326",.0696596
"E04F","327",.4582166
"E04F","331",.041471
"E04F","332",.0328119
"E04G","327",.8750698
"E04G","331",.0983129
"E04G","333",.0266174
"E04H","236",.1604367
"E04H","326",.057682
"E04H","327",.2884534
"E04H","331",.0934988
"E04H","332",.0329098
"E04H","333",.105199
"E04H","336",.0718814
"E04H","339",.1899389
"E05B","236",.2702781
"E05B","332",.2694348
"E05B","333",.0529982
"E05B","334",.0730702
"E05B","335",.0345364
"E05B","336",.2057997
"E05B","337",.0230169
"E05B","339",.0708658
"E05C","236",.5135729
"E05C","326",.0301013
"E05C","332",.1656144
"E05C","333",.0603306
"E05C","336",.0645457
"E05C","337",.0649203
"E05C","339",.1009147
"E05D","236",.084055
"E05D","332",.0666802
"E05D","336",.0608997
"E05D","337",.7883651
"E05F","236",.1515771
"E05F","332",.0243716
"E05F","333",.2217473
"E05F","334",.0910359
"E05F","335",.2330348
"E05F","336",.1534182
"E05F","337",.1248152
"E05G","236",.1324951
"E05G","327",.1423745
"E05G","332",.130481
"E05G","333",.0388164
"E05G","334",.1713852
"E05G","337",.3203861
"E05G","339",.0640616
"E06B","321",.7800813
"E06B","326",.0755262
"E06B","331",.0897977
"E06B","332",.0545949
"E06C","236",.0812293
"E06C","326",.1222314
"E06C","327",.0472887
"E06C","331",.2755832
"E06C","332",.0745766
"E06C","333",.1936969
"E06C","336",.0397551
"E06C","339",.1656388
"E21B","213",.1875885
"E21B","236",.0665343
"E21B","333",.7458772
"E21C","212",.6171758
"E21C","333",.3828242
"E21D","237",.6808008
"E21D","331",.0684623
"E21D","333",.250737
"E21F","212",.2270187
"E21F","213",.0400526
"E21F","331",.0957509
"E21F","333",.5347065
"E21F","334",.1024713
"F01B","236",.1243836
"F01B","333",.8756164
"F01C","236",.6015761
"F01C","333",.3984239
"F01D","236",.0529008
"F01D","333",.9470991
"F01K","332",.1477099
"F01K","333",.8311961
"F01K","335",.021094
"F01L","236",.0925698
"F01L","324",.0375906
"F01L","332",.0341243
"F01L","333",.7534968
"F01L","334",.0365785
"F01L","336",.04564
"F01M","236",.100697
"F01M","315",.0723533
"F01M","324",.0692094
"F01M","333",.5712042
"F01M","336",.1865362
"F01N","236",.134891
"F01N","324",.0832341
"F01N","332",.0408269
"F01N","333",.2037948
"F01N","334",.0905811
"F01N","336",.4466721
"F01P","236",.0827272
"F01P","332",.0687371
"F01P","333",.4968728
"F01P","336",.3516629
"F02B","236",.0600098
"F02B","324",.1595907
"F02B","333",.7336681
"F02B","336",.0467313
"F02C","236",.0215955
"F02C","332",.0285358
"F02C","333",.8303071
"F02C","336",.1195617
"F02D","324",.1304837
"F02D","333",.4490415
"F02D","334",.3483077
"F02D","336",.0721671
"F02F","315",.0639197
"F02F","324",.1368106
"F02F","331",.0252483
"F02F","333",.6337915
"F02F","336",.0908895
"F02F","339",.0493404
"F02G","236",.0544403
"F02G","332",.1988097
"F02G","333",.7012045
"F02G","335",.0250438
"F02G","336",.0205018
"F02K","333",.0326998
"F02K","336",.9673002
"F02M","236",.0895091
"F02M","324",.3262953
"F02M","333",.4541256
"F02M","336",.0901839
"F02M","339",.0398862
"F02N","236",.0465248
"F02N","324",.1015534
"F02N","332",.0340038
"F02N","333",.3664384
"F02N","334",.0618057
"F02N","335",.070669
"F02N","336",.3190047
"F02P","324",.3935161
"F02P","333",.2036567
"F02P","334",.1217571
"F02P","335",.1059576
"F02P","336",.1751126
"F03B","236",.0350216
"F03B","333",.7668877
"F03B","335",.1980908
"F03C","236",.2365911
"F03C","333",.763409
"F03D","333",.5770748
"F03D","335",.4229251
"F03G","236",.0268191
"F03G","332",.0613385
"F03G","333",.6113344
"F03G","335",.2318103
"F03G","336",.0686977
"F03H","336",1
"F04B","236",.062512
"F04B","333",.937488
"F04C","236",.2395491
"F04C","333",.7604509
"F04D","236",.1953906
"F04D","333",.8046094
"F04F","236",.0951821
"F04F","333",.9048179
"F15B","236",.0548063
"F15B","333",.9451937
"F15C","236",.491469
"F15C","325",.0259723
"F15C","333",.4825587
"F15D","221",.0285571
"F15D","236",.4215859
"F15D","238",.0520852
"F15D","333",.2995395
"F15D","336",.1731953
"F15D","337",.0250371
"F16B","236",.0257874
"F16B","325",.0443934
"F16B","326",.0799944
"F16B","332",.1382342
"F16B","333",.0355686
"F16B","336",.0442073
"F16B","337",.2648812
"F16B","339",.3669335
"F16C","236",.2791501
"F16C","326",.0511161
"F16C","331",.0504602
"F16C","332",.4047606
"F16C","333",.1026292
"F16C","336",.0787076
"F16C","339",.0331762
"F16D","236",.1733251
"F16D","332",.0556628
"F16D","333",.3956675
"F16D","336",.3753447
"F16F","236",.1029018
"F16F","326",.1516236
"F16F","333",.3735978
"F16F","336",.3286098
"F16F","337",.043267
"F16G","236",.0391379
"F16G","325",.1018203
"F16G","326",.1466193
"F16G","331",.2447371
"F16G","332",.0235794
"F16G","333",.3253045
"F16G","336",.043532
"F16G","339",.0752693
"F16H","236",.0575253
"F16H","332",.0318965
"F16H","333",.8062021
"F16H","334",.0265405
"F16H","336",.0778356
"F16J","236",.1106456
"F16J","326",.0546112
"F16J","332",.0245712
"F16J","333",.3508738
"F16J","339",.4592982
"F16K","236",.3764181
"F16K","326",.0673263
"F16K","332",.0987712
"F16K","333",.3311079
"F16K","334",.0460291
"F16K","339",.0803474
"F16L","236",.0550405
"F16L","325",.0790326
"F16L","326",.4460218
"F16L","327",.0261379
"F16L","331",.2091318
"F16L","332",.0579297
"F16L","333",.0745156
"F16L","339",.0521902
"F16M","236",.1650963
"F16M","326",.042669
"F16M","332",.0352628
"F16M","333",.2121702
"F16M","334",.2261612
"F16M","336",.0314268
"F16M","337",.1480565
"F16M","339",.1391573
"F16N","236",.0471967
"F16N","332",.0371078
"F16N","333",.8890116
"F16N","336",.026684
"F16P","236",.1590991
"F16P","315",.1443346
"F16P","332",.0625647
"F16P","333",.4198371
"F16P","334",.120946
"F16P","335",.0597831
"F16P","339",.0334353
"F16S","325",.0522319
"F16S","326",.1372077
"F16S","331",.6694998
"F16S","332",.0352905
"F16S","337",.10577
"F16T","211",.2998687
"F16T","236",.235815
"F16T","332",.1936878
"F16T","333",.2088897
"F16T","337",.0343029
"F16T","339",.0274358
"F17B","326",.2301869
"F17B","327",.0441233
"F17B","331",.1723989
"F17B","332",.0619475
"F17B","333",.4432252
"F17B","334",.0225257
"F17B","339",.0255925
"F17C","236",.033454
"F17C","332",.8246488
"F17C","333",.1165494
"F17C","334",.0253478
"F17D","332",.2169718
"F17D","333",.6003475
"F17D","334",.1826806
"F21H","324",.2025519
"F21H","327",.0745076
"F21H","332",.0836114
"F21H","333",.0844933
"F21H","335",.3510823
"F21H","339",.2037535
"F21K","236",.2818451
"F21K","322",.1300188
"F21K","324",.0339439
"F21K","325",.0814271
"F21K","326",.079762
"F21K","332",.0246022
"F21K","333",.0267338
"F21K","334",.1657784
"F21K","335",.1253727
"F21K","339",.050516
"F21L","236",.2861559
"F21L","315",.0455786
"F21L","333",.0470225
"F21L","334",.1458753
"F21L","335",.3383951
"F21L","339",.1369726
"F21S","236",.1448761
"F21S","326",.026905
"F21S","333",.064085
"F21S","334",.1264257
"F21S","335",.5193782
"F21S","336",.0329571
"F21S","337",.0618531
"F21S","339",.0235198
"F21V","236",.1999678
"F21V","326",.0307409
"F21V","332",.0209666
"F21V","333",.0688656
"F21V","334",.1094259
"F21V","335",.4610332
"F21V","336",.0241743
"F21V","337",.0381856
"F21V","339",.0466401
"F21W","236",.0748814
"F21W","333",.1022223
"F21W","334",.0859125
"F21W","335",.3889008
"F21W","336",.3480831
"F21Y","236",.0733325
"F21Y","325",.026429
"F21Y","326",.0330233
"F21Y","331",.0311712
"F21Y","332",.029611
"F21Y","333",.0872166
"F21Y","334",.230979
"F21Y","335",.4368509
"F21Y","337",.0222833
"F21Y","339",.0291032
"F22B","236",.0560995
"F22B","332",.4829454
"F22B","333",.4609551
"F22D","221",.0506239
"F22D","332",.3417155
"F22D","333",.6076607
"F22G","236",.0719321
"F22G","331",.0234665
"F22G","332",.3375415
"F22G","333",.5670599
"F23B","113",.1057748
"F23B","213",.3879429
"F23B","236",.0623263
"F23B","321",.0520594
"F23B","327",.0502609
"F23B","332",.0954056
"F23B","333",.1529219
"F23B","337",.0933083
"F23C","213",.0707736
"F23C","236",.1048543
"F23C","327",.2096896
"F23C","332",.2485695
"F23C","333",.2722446
"F23C","337",.0938684
"F23D","236",.1814495
"F23D","324",.3631886
"F23D","327",.0978791
"F23D","332",.1765389
"F23D","333",.1285829
"F23D","337",.0523609
"F23G","236",.0717044
"F23G","325",.0227553
"F23G","327",.336125
"F23G","332",.2757701
"F23G","333",.2334878
"F23G","334",.0235725
"F23G","337",.0365848
"F23H","115",.0494
"F23H","213",.0398584
"F23H","236",.0660711
"F23H","327",.4063103
"F23H","331",.0217667
"F23H","332",.0683569
"F23H","333",.2589712
"F23H","337",.0892654
"F23J","236",.0508043
"F23J","325",.022807
"F23J","327",.1774751
"F23J","331",.0226555
"F23J","332",.3319213
"F23J","333",.334693
"F23J","337",.0596438
"F23K","213",.0591688
"F23K","236",.0572566
"F23K","324",.0884526
"F23K","332",.0996269
"F23K","333",.6634396
"F23K","334",.0320555
"F23L","236",.1092372
"F23L","327",.0485626
"F23L","332",.4879875
"F23L","333",.2703325
"F23L","337",.0838801
"F23M","236",.0314396
"F23M","238",.0552178
"F23M","327",.7861356
"F23M","332",.0743979
"F23M","333",.0528091
"F23N","236",.0525363
"F23N","324",.0469638
"F23N","332",.06565
"F23N","333",.1027165
"F23N","334",.6657304
"F23N","335",.0664029
"F23Q","236",.1479004
"F23Q","312",.6688789
"F23Q","332",.0454129
"F23Q","333",.0253926
"F23Q","334",.0452572
"F23Q","335",.067158
"F23R","236",.0424348
"F23R","333",.9372422
"F23R","336",.0203229
"F24B","236",.1165221
"F24B","311",.0279891
"F24B","327",.1026644
"F24B","332",.501897
"F24B","333",.0673027
"F24B","335",.1129042
"F24B","337",.0707204
"F24C","236",.1824153
"F24C","311",.0274617
"F24C","332",.3521371
"F24C","333",.0540104
"F24C","334",.1669637
"F24C","335",.0970791
"F24C","337",.0680658
"F24C","339",.0518669
"F24D","221",.0876801
"F24D","236",.0596139
"F24D","332",.4475925
"F24D","333",.3022124
"F24D","334",.1029011
"F24F","221",.1238548
"F24F","236",.106626
"F24F","332",.4520596
"F24F","333",.177233
"F24F","334",.1036716
"F24F","337",.036555
"F24H","236",.0683286
"F24H","332",.6309237
"F24H","333",.2136343
"F24H","334",.0871134
"F24J","221",.0287608
"F24J","236",.0357467
"F24J","326",.0254577
"F24J","332",.6578091
"F24J","333",.223349
"F24J","334",.0288767
"F25B","221",.0252053
"F25B","332",.6166975
"F25B","333",.3313794
"F25B","334",.0267179
"F25C","236",.0591133
"F25C","312",.6678113
"F25C","332",.1224342
"F25C","333",.1506413
"F25D","236",.0776602
"F25D","312",.251634
"F25D","332",.0689456
"F25D","333",.0615971
"F25D","334",.0376202
"F25D","337",.5025429
"F25J","211",.17272
"F25J","332",.5655069
"F25J","333",.261773
"F26B","311",.0505162
"F26B","312",.0272143
"F26B","321",.0444701
"F26B","322",.0480575
"F26B","332",.2178103
"F26B","333",.489226
"F26B","334",.0294663
"F26B","337",.0932393
"F27B","327",.7165878
"F27B","331",.0673862
"F27B","332",.1227285
"F27B","333",.0932975
"F27D","327",.8044956
"F27D","331",.0289205
"F27D","332",.0859724
"F27D","333",.0806114
"F28B","221",.090222
"F28B","332",.3316788
"F28B","333",.5544252
"F28B","337",.023674
"F28C","221",.6577107
"F28C","332",.1600975
"F28C","333",.1821918
"F28D","332",.8786296
"F28D","333",.1213704
"F28F","331",.0266019
"F28F","332",.8830166
"F28F","333",.0903814
"F28G","326",.0382985
"F28G","332",.7221376
"F28G","333",.2395639
"F41A","236",.023003
"F41A","332",.9769971
"F41B","236",.0812855
"F41B","332",.5960311
"F41B","333",.1081792
"F41B","339",.2145043
"F41C","236",.0210979
"F41C","332",.9789021
"F41F","332",.3312467
"F41F","336",.6687533
"F41G","236",.0202713
"F41G","332",.8412012
"F41G","333",.0376717
"F41G","334",.0360469
"F41G","336",.0648088
"F41H","315",.4208891
"F41H","325",.1333362
"F41H","332",.2703184
"F41H","336",.1754563
"F41J","236",.0598126
"F41J","326",.0879078
"F41J","327",.0998193
"F41J","332",.5299065
"F41J","334",.1395878
"F41J","336",.0451473
"F41J","339",.0378187
"F42B","325",.4060796
"F42B","332",.4505704
"F42B","336",.1433499
"F42C","325",.8456384
"F42C","332",.1284278
"F42C","336",.0259338
"F42D","325",1
"G01B","236",.04211
"G01B","333",.2443134
"G01B","334",.7135766
"G01C","236",.065461
"G01C","333",.1352244
"G01C","334",.7993146
"G01D","236",.1663224
"G01D","322",.0243383
"G01D","333",.0987283
"G01D","334",.6623304
"G01D","335",.0482805
"G01F","236",.2210754
"G01F","326",.0214581
"G01F","333",.189421
"G01F","334",.5402816
"G01F","335",.0277639
"G01G","236",.0549659
"G01G","333",.6647494
"G01G","334",.2802847
"G01H","236",.082784
"G01H","333",.1393725
"G01H","334",.7091941
"G01H","335",.0686495
"G01J","236",.096717
"G01J","333",.3173063
"G01J","334",.5859767
"G01K","236",.1183747
"G01K","325",.0332134
"G01K","326",.0236135
"G01K","327",.0221934
"G01K","333",.0325134
"G01K","334",.6595148
"G01K","335",.1105767
"G01L","236",.2698908
"G01L","326",.0700336
"G01L","333",.1322527
"G01L","334",.5061738
"G01L","335",.021649
"G01M","236",.0254923
"G01M","326",.1055171
"G01M","333",.5096996
"G01M","334",.359291
"G01N","236",.0467216
"G01N","311",.0457221
"G01N","312",.0316545
"G01N","322",.0712144
"G01N","325",.0508417
"G01N","326",.0399979
"G01N","327",.0520031
"G01N","333",.2588183
"G01N","334",.3812699
"G01N","335",.0217565
"G01P","236",.2403998
"G01P","333",.093298
"G01P","334",.6365649
"G01P","335",.0297373
"G01Q","311",.030522
"G01Q","333",.8895465
"G01Q","334",.0799316
"G01R","334",.5912251
"G01R","335",.4087749
"G01S","334",1
"G01T","236",.1255773
"G01T","325",.0726138
"G01T","326",.0504108
"G01T","333",.0266566
"G01T","334",.7247415
"G01V","213",.9511415
"G01V","334",.0488585
"G01W","236",.0387442
"G01W","333",.0328704
"G01W","334",.9283854
"G02B","325",.0535444
"G02B","326",.0240495
"G02B","333",.8955631
"G02B","334",.026843
"G02C","326",.0471435
"G02C","333",.929662
"G02C","339",.0231946
"G02F","325",.442058
"G02F","326",.0230875
"G02F","333",.0967034
"G02F","334",.4381511
"G03B","325",.0232034
"G03B","333",.8894677
"G03B","334",.0873289
"G03C","325",.7266267
"G03C","326",.0394466
"G03C","332",.071294
"G03C","333",.0766726
"G03C","334",.0278673
"G03C","337",.0580929
"G03D","325",.2481903
"G03D","326",.0222707
"G03D","332",.0496152
"G03D","333",.6177608
"G03D","334",.022782
"G03D","337",.039381
"G03F","325",.2536961
"G03F","326",.0401783
"G03F","333",.1523833
"G03F","334",.5537423
"G03G","325",.1628119
"G03G","326",.0416387
"G03G","332",.0321014
"G03G","333",.5323371
"G03G","334",.1222083
"G03G","339",.1089026
"G03H","325",.6652286
"G03H","333",.1925903
"G03H","334",.1421811
"G04B","333",.0345912
"G04B","334",.9046195
"G04B","339",.0607894
"G04C","333",.0303654
"G04C","334",.9419029
"G04C","339",.0277317
"G04D","325",.0217058
"G04D","333",.0570973
"G04D","334",.8882425
"G04D","339",.0329544
"G04F","333",.0327928
"G04F","334",.9082595
"G04F","339",.0589478
"G04G","334",.9692177
"G04G","339",.0307823
"G04R","334",1
"G05B","333",.0361805
"G05B","334",.9166064
"G05B","335",.0472131
"G05D","236",.0601457
"G05D","333",.1466
"G05D","334",.6613591
"G05D","335",.0482531
"G05D","336",.0836421
"G05F","334",.2768808
"G05F","335",.7231192
"G05G","236",.2817657
"G05G","332",.0208066
"G05G","333",.1578119
"G05G","334",.1880568
"G05G","336",.351559
"G06C","322",.0937197
"G06C","326",.040957
"G06C","333",.4774409
"G06C","334",.1999214
"G06C","337",.066347
"G06C","339",.121614
"G06D","236",.0295603
"G06D","333",.0911393
"G06D","334",.3093838
"G06D","336",.5699167
"G06E","113",.0548404
"G06E","333",.1916056
"G06E","334",.753554
"G06F","334",1
"G06G","113",.0288492
"G06G","333",.0625376
"G06G","334",.822629
"G06G","336",.0859841
"G06J","221",.060287
"G06J","334",.9097757
"G06J","335",.0299373
"G06K","236",.0520331
"G06K","322",.08276
"G06K","325",.0277933
"G06K","333",.0301999
"G06K","334",.8072137
"G06M","236",.0647551
"G06M","322",.3578868
"G06M","326",.0227153
"G06M","333",.2273977
"G06M","334",.2932794
"G06M","339",.0339656
"G06N","213",.0246993
"G06N","334",.9496098
"G06N","339",.0256909
"G06Q","113",.0256163
"G06Q","238",.1226564
"G06Q","334",.8517272
"G06T","322",.0344988
"G06T","333",.0311776
"G06T","334",.9343237
"G07B","236",.0517966
"G07B","322",.2433893
"G07B","333",.0986178
"G07B","334",.5491007
"G07B","336",.025208
"G07B","339",.0318877
"G07C","236",.0260511
"G07C","322",.0215868
"G07C","334",.8182051
"G07C","336",.134157
"G07D","322",.486251
"G07D","333",.0281964
"G07D","339",.4855526
"G07F","236",.0501863
"G07F","312",.0414524
"G07F","322",.0389229
"G07F","333",.3846376
"G07F","334",.179604
"G07F","337",.029684
"G07F","339",.2755128
"G07G","236",.0564878
"G07G","322",.2336623
"G07G","333",.1799245
"G07G","334",.4383239
"G07G","337",.0409803
"G07G","339",.0506211
"G08B","334",.8332108
"G08B","335",.0900498
"G08B","336",.0245134
"G08B","339",.052226
"G08C","334",.9652711
"G08C","335",.0347289
"G08G","334",.6402305
"G08G","336",.3597695
"G09B","322",.096782
"G09B","334",.4525929
"G09B","335",.0484475
"G09B","336",.1081908
"G09B","337",.0267941
"G09B","339",.2671927
"G09C","322",.0724535
"G09C","334",.9275465
"G09D","322",.2602305
"G09D","334",.2307867
"G09D","337",.4793343
"G09D","339",.0296485
"G09F","322",.4989475
"G09F","334",.2364816
"G09F","335",.0541563
"G09F","336",.0312493
"G09F","337",.0925835
"G09F","339",.0865818
"G09G","334",1
"G10B","333",.0647618
"G10B","339",.9352381
"G10C","333",.030155
"G10C","339",.9698451
"G10D","339",1
"G10F","333",.1286069
"G10F","334",.0359133
"G10F","339",.8354797
"G10G","339",1
"G10H","322",.0530351
"G10H","334",.0709238
"G10H","339",.8760411
"G10K","313",.0222315
"G10K","322",.0260303
"G10K","326",.0946997
"G10K","332",.020239
"G10K","333",.0884084
"G10K","334",.4276255
"G10K","335",.0795444
"G10K","337",.0218934
"G10K","339",.2193279
"G10L","322",.2172073
"G10L","334",.7827927
"G11B","333",.135015
"G11B","334",.864985
"G11C","334",1
