ipc4,naics07_5,probability_weight
"A01B","11511",1
"A01C","11511",1
"A01D","11142",.0305781
"A01D","11511",.2993215
"A01D","23611",.1732868
"A01D","31131",.4471425
"A01D","31194",.0218369
"A01D","33999",.0278342
"A01F","11115",.0690293
"A01F","11119",.1086308
"A01F","11194",.0246585
"A01F","11511",.4514931
"A01F","23611",.1700106
"A01F","31122",.0713203
"A01F","31142",.0447856
"A01F","32519",.0600717
"A01G","11142",.4536775
"A01G","11311",.1532779
"A01G","11511",.1643999
"A01G","11531",.0516487
"A01G","23611",.0326474
"A01G","32121",.0884877
"A01G","32532",.0558609
"A01H","31122",1
"A01J","31151",1
"A01K","11239",.0007806
"A01K","11251",.1509774
"A01K","11411",.7775457
"A01K","31161",.0706963
"A01L","32521",.3863342
"A01L","32552",.2674128
"A01L","32599",.2440584
"A01L","33999",.1021945
"A01M","11421",.8105832
"A01M","32532",.1894168
"A01N","32532",1
"A01P","32532",1
"A21B","31181",.8460076
"A21B","31182",.1266883
"A21B","31183",.0273041
"A21C","31181",.227118
"A21C","31182",.772882
"A21D","11114",.0943726
"A21D","31181",.1758045
"A21D","31182",.6069829
"A21D","31192",.1228399
"A22B","31161",.9641801
"A22B","33392",.03582
"A22C","11411",.1690859
"A22C","31161",.8309141
"A23B","11411",.1567204
"A23B","31141",.0803083
"A23B","31142",.1673668
"A23B","31161",.3557642
"A23B","31171",.1512766
"A23B","31194",.0885636
"A23C","11212",.2030802
"A23C","31122",.0252017
"A23C","31151",.7717182
"A23D","11111",.0277239
"A23D","11112",.1078488
"A23D","11133",.0322813
"A23D","11199",.0382575
"A23D","11212",.0247466
"A23D","31122",.4081943
"A23D","31133",.0754804
"A23D","31151",.2423295
"A23D","31181",.0431377
"A23F","11119",.0941885
"A23F","11131",.0344051
"A23F","31142",.0503652
"A23F","31192",.7936038
"A23F","31211",.0274375
"A23G","11212",.082524
"A23G","31132",.016024
"A23G","31133",.314949
"A23G","31134",.1403488
"A23G","31151",.1639297
"A23G","31152",.2822244
"A23J","11111",.121594
"A23J","11212",.0455387
"A23J","11411",.0656205
"A23J","31122",.3035907
"A23J","31142",.0718377
"A23J","31151",.2028048
"A23J","31161",.1249489
"A23J","31171",.0366232
"A23J","31182",.0274416
"A23K","11111",.1028104
"A23K","11112",.1220159
"A23K","11115",.0719364
"A23K","11119",.0366063
"A23K","11194",.0253211
"A23K","11234",.0012438
"A23K","11411",.1099043
"A23K","31111",.0340104
"A23K","31122",.1850404
"A23K","31161",.2430793
"A23K","31171",.0680317
"A23L","11113",.029403
"A23L","11114",.0332514
"A23L","11121",.067622
"A23L","11141",.0337879
"A23L","11411",.0480976
"A23L","31142",.1656365
"A23L","31151",.0470642
"A23L","31161",.1879824
"A23L","31171",.046019
"A23L","31181",.0730167
"A23L","31182",.0575463
"A23L","31194",.2105729
"A23N","31122",.0329107
"A23N","31131",.027052
"A23N","31161",.0247743
"A23N","31191",.033975
"A23N","31192",.2253056
"A23N","31194",.0923824
"A23N","33322",.0304801
"A23N","33329",.0481352
"A23N","33361",.0307235
"A23N","33391",.0260878
"A23N","33392",.4281734
"A23P","11116",.0350555
"A23P","11411",.0337511
"A23P","31122",.0224184
"A23P","31133",.031519
"A23P","31141",.0348945
"A23P","31142",.0382978
"A23P","31151",.0474252
"A23P","31161",.0887131
"A23P","31181",.1713912
"A23P","31182",.2207039
"A23P","31183",.0348587
"A23P","31191",.089577
"A23P","33329",.1114026
"A23P","33392",.0399919
"A24B","11133",.0304579
"A24B","11191",.4512803
"A24B","31221",.0395867
"A24B","31222",.4786751
"A24C","31221",.0476872
"A24C","31222",.9218252
"A24C","33329",.0304876
"A24D","31222",.9757053
"A24D","32212",.0242948
"A24F","31221",.1110618
"A24F","31222",.8889382
"A41B","31511",.0569865
"A41B","31522",.8265641
"A41B","31529",.1164495
"A41C","31324",.0727564
"A41C","31523",.2440335
"A41C","31529",.6348896
"A41C","32552",.0229226
"A41C","32599",.0253979
"A41D","31523",.0726266
"A41D","31529",.5593213
"A41D","31599",.3680521
"A41F","31529",.8793922
"A41F","33999",.1206078
"A41G","32552",.425578
"A41G","32599",.4398654
"A41G","32619",.0862345
"A41G","33999",.0483222
"A41H","31523",.0416371
"A41H","31529",.9077086
"A41H","33999",.0506543
"A42B","31599",1
"A42C","31599",1
"A43B","31621",1
"A43C","31621",.9447154
"A43C","33992",.0229853
"A43C","33999",.0322992
"A43D","31621",.9152247
"A43D","32629",.0280749
"A43D","33322",.0292268
"A43D","33392",.0274736
"A44B","31529",.0554393
"A44B","32619",.0213836
"A44B","33999",.9231771
"A44C","31699",.0374977
"A44C","33991",.9284509
"A44C","33999",.0340514
"A45B","33999",1
"A45C","31699",1
"A45D","23611",.1515633
"A45D","32552",.0415859
"A45D","32561",.1003757
"A45D","32599",.0448673
"A45D","32619",.0693903
"A45D","33221",.0439927
"A45D","33251",.0463004
"A45D","33999",.5019243
"A45F","31529",.0309452
"A45F","31699",.7322895
"A45F","32611",.0972412
"A45F","32619",.0541286
"A45F","33221",.0228591
"A45F","33999",.0625365
"A46B","33911",.0325997
"A46B","33999",.9674003
"A46D","32619",.0328185
"A46D","32791",.0221178
"A46D","33999",.9450637
"A47B","33712",.3654937
"A47B","33721",.6345063
"A47C","33712",.8178394
"A47C","33791",.1821606
"A47D","33712",.9035288
"A47D","33791",.0964712
"A47F","33721",1
"A47G","31529",.0899275
"A47G","32212",.0341657
"A47G","32619",.0525611
"A47G","33221",.6455793
"A47G","33721",.0623061
"A47G","33791",.0706809
"A47G","33999",.0447793
"A47H","32619",.0560999
"A47H","33232",.041968
"A47H","33429",.0267711
"A47H","33451",.0281425
"A47H","33792",.8204973
"A47H","33999",.0265211
"A47J","23611",.0365021
"A47J","33221",.7358528
"A47J","33329",.1528041
"A47J","33451",.0259503
"A47J","33721",.0236358
"A47J","33999",.0252549
"A47K","32212",.0801732
"A47K","32229",.7648379
"A47K","32561",.1549889
"A47L","23611",.0633745
"A47L","32561",.0587339
"A47L","33999",.8778917
"A61B","33221",.0873613
"A61B","33331",.0766783
"A61B","33351",.0250965
"A61B","33411",.0281684
"A61B","33451",.1228911
"A61B","33911",.4172068
"A61B","33999",.2425976
"A61C","33911",1
"A61D","11211",.0375014
"A61D","11221",.0255831
"A61D","11241",.0492925
"A61D","11242",.0194736
"A61D","11292",.0584207
"A61D","11299",.035305
"A61D","11521",.0584207
"A61D","31151",.0323897
"A61D","31161",.3121738
"A61D","32619",.0371764
"A61D","32629",.0287877
"A61D","33221",.0304814
"A61D","33361",.0583264
"A61D","33999",.2166677
"A61F","31529",.204423
"A61F","31599",.0457996
"A61F","32552",.2808514
"A61F","32599",.2296347
"A61F","32619",.041803
"A61F","33331",.1174876
"A61F","33911",.024855
"A61F","33999",.0551458
"A61G","32611",.0676863
"A61G","32619",.0416054
"A61G","32629",.0237751
"A61G","33221",.0305266
"A61G","33361",.0679027
"A61G","33391",.0280359
"A61G","33392",.0440701
"A61G","33399",.0268118
"A61G","33451",.0495283
"A61G","33591",.027745
"A61G","33911",.267506
"A61G","33999",.3248068
"A61H","31599",.0799523
"A61H","32619",.0391582
"A61H","32629",.0764036
"A61H","33351",.0297478
"A61H","33361",.0845183
"A61H","33391",.1242774
"A61H","33441",.0246905
"A61H","33451",.0625132
"A61H","33531",.0255506
"A61H","33992",.1006782
"A61H","33999",.3525099
"A61J","31151",.3711631
"A61J","31211",.0944786
"A61J","32611",.0472714
"A61J","32616",.2368962
"A61J","32619",.030497
"A61J","32629",.0588037
"A61J","33221",.0561165
"A61J","33999",.1047735
"A61K","11291",.0511967
"A61K","11411",.0327603
"A61K","31122",.04068
"A61K","31151",.1530892
"A61K","31161",.053975
"A61K","31194",.1227758
"A61K","31199",.0934632
"A61K","32519",.0379828
"A61K","32541",.030496
"A61K","32552",.0406027
"A61K","32561",.0435946
"A61K","32599",.0413555
"A61K","33911",.2580281
"A61L","32518",.0434153
"A61L","32541",.0785422
"A61L","32552",.2304745
"A61L","32599",.2060775
"A61L","32619",.0449627
"A61L","32731",.0499461
"A61L","33331",.0271286
"A61L","33391",.0752077
"A61L","33911",.2028993
"A61L","33999",.0413462
"A61M","32619",.0263052
"A61M","32629",.0613724
"A61M","33361",.0524698
"A61M","33391",.1144664
"A61M","33911",.0226234
"A61M","33999",.7227628
"A61N","31599",.0288683
"A61N","32552",.0436103
"A61N","32599",.04007
"A61N","32712",.045277
"A61N","33411",.0382516
"A61N","33429",.0313054
"A61N","33441",.066422
"A61N","33451",.4851121
"A61N","33531",.059353
"A61N","33593",.0310666
"A61N","33911",.0325846
"A61N","33999",.0980792
"A61P","11212",.0319709
"A61P","11291",.0821451
"A61P","11411",.0422136
"A61P","31122",.0479131
"A61P","31131",.0307562
"A61P","31151",.0987188
"A61P","31161",.0817137
"A61P","31194",.2499031
"A61P","31199",.1518021
"A61P","31213",.1043792
"A61P","32519",.0504497
"A61P","32711",.0280343
"A61Q","11212",.0462054
"A61Q","31134",.0318306
"A61Q","31151",.2338751
"A61Q","31191",.0300213
"A61Q","31199",.0279295
"A61Q","32561",.3576022
"A61Q","32791",.0323549
"A61Q","33911",.240181
"A62B","23611",.0358296
"A62B","31529",.0797621
"A62B","31599",.3021233
"A62B","31699",.4327454
"A62B","33451",.0394874
"A62B","33999",.1100522
"A62C","23611",.0493002
"A62C","32599",.0356856
"A62C","33242",.2078002
"A62C","33361",.030884
"A62C","33391",.1324624
"A62C","33392",.0378153
"A62C","33399",.4720153
"A62C","33451",.034037
"A62D","11321",.0437423
"A62D","32518",.2656559
"A62D","32519",.030208
"A62D","32532",.2120085
"A62D","32592",.041604
"A62D","32599",.0367553
"A62D","32711",.1637636
"A62D","32712",.0412472
"A62D","32731",.0316748
"A62D","32741",.0971311
"A62D","33211",.0362093
"A63B","33992",1
"A63C","31621",.0679997
"A63C","33992",.9320003
"A63D","23611",.0397771
"A63D","32191",.0290241
"A63D","32619",.077654
"A63D","32629",.0592678
"A63D","32791",.0287047
"A63D","33329",.3163089
"A63D","33392",.0265931
"A63D","33991",.0295032
"A63D","33992",.3433143
"A63D","33993",.0498528
"A63F","33992",.028923
"A63F","33993",.971077
"A63G","33361",.0239073
"A63G","33992",.1226317
"A63G","33993",.853461
"A63H","33993",1
"A63J","23611",.0736823
"A63J","33361",.0425961
"A63J","33391",.0418974
"A63J","33392",.0326383
"A63J","33451",.1081627
"A63J","33512",.0985713
"A63J","33991",.0341958
"A63J","33993",.5682561
"A63K","32223",.0381146
"A63K","32612",.0307829
"A63K","32613",.0289629
"A63K","32619",.4678649
"A63K","32622",.0331168
"A63K","33992",.4011579
"B01B","23611",.0361603
"B01B","31142",.0263041
"B01B","31211",.0296614
"B01B","31213",.0253743
"B01B","32511",.1926651
"B01B","33312",.0612422
"B01B","33313",.023881
"B01B","33341",.039025
"B01B","33391",.0399344
"B01B","33399",.1858364
"B01B","33599",.3399158
"B01D","11421",.0539314
"B01D","22131",.0961244
"B01D","23611",.2085884
"B01D","31181",.0694137
"B01D","32211",.0308644
"B01D","32511",.0376532
"B01D","32741",.0792903
"B01D","33391",.3578937
"B01D","33392",.0268578
"B01D","33399",.0393827
"B01F","23611",.1111595
"B01F","31211",.0317961
"B01F","32211",.0729487
"B01F","32551",.1717381
"B01F","32731",.0465049
"B01F","33361",.0963813
"B01F","33391",.3413944
"B01F","33392",.0985369
"B01F","33451",.02954
"B01J","32411",.1873126
"B01J","32511",.2038273
"B01J","32518",.1036763
"B01J","32712",.3039213
"B01J","33391",.031797
"B01J","33399",.0296981
"B01J","33599",.0618885
"B01J","33991",.0778788
"B01L","23611",.0632743
"B01L","31211",.0278424
"B01L","32619",.0491776
"B01L","32629",.3048612
"B01L","32721",.2346471
"B01L","33361",.0681754
"B01L","33391",.048257
"B01L","33399",.0805646
"B01L","33451",.0561125
"B01L","33999",.0670879
"B02B","11116",.0504599
"B02B","31121",.9495401
"B02C","21231",.0290317
"B02C","21232",.0461583
"B02C","23611",.1027981
"B02C","31121",.1309752
"B02C","31161",.024372
"B02C","31182",.0537637
"B02C","33329",.1088285
"B02C","33351",.3395783
"B02C","33361",.0525195
"B02C","33392",.1119747
"B03B","21232",.2949211
"B03B","21311",.0576798
"B03B","32211",.6114958
"B03B","33392",.0359033
"B03C","21221",.0230526
"B03C","21232",.0395185
"B03C","23611",.0732645
"B03C","32211",.1784131
"B03C","32711",.0329601
"B03C","33111",.0263301
"B03C","33211",.3599364
"B03C","33392",.1620234
"B03C","33531",.04649
"B03C","33599",.0327744
"B03C","33999",.0252369
"B03D","32211",1
"B04B","23611",.0307688
"B04B","31181",.026162
"B04B","33399",.9430693
"B04C","21311",.0732946
"B04C","23611",.4736575
"B04C","32511",.1930678
"B04C","32712",.0245013
"B04C","32731",.0318489
"B04C","32791",.0763329
"B04C","33391",.0563628
"B04C","33392",.042069
"B04C","33399",.0288653
"B05B","23611",.0518201
"B05B","32532",.0248516
"B05B","32551",.7018205
"B05B","33361",.0486308
"B05B","33391",.1495999
"B05B","33999",.023277
"B05C","32551",.4836002
"B05C","32552",.0776009
"B05C","32599",.403897
"B05C","33392",.034902
"B05D","32551",.7752184
"B05D","32552",.060378
"B05D","32599",.0650539
"B05D","32615",.0461029
"B05D","33211",.0296858
"B05D","33281",.0235612
"B06B","11331",.0771678
"B06B","23611",.1772386
"B06B","31182",.0262361
"B06B","33361",.0997603
"B06B","33399",.0823831
"B06B","33441",.0567713
"B06B","33451",.1644539
"B06B","33531",.2256152
"B06B","33599",.0903737
"B07B","11119",.0456479
"B07B","21232",.0716985
"B07B","23611",.0369404
"B07B","32211",.0374348
"B07B","32629",.0634676
"B07B","33211",.0287606
"B07B","33322",.071665
"B07B","33329",.0588795
"B07B","33392",.5855057
"B07C","32223",.0531564
"B07C","33392",.8813856
"B07C","33411",.0302774
"B07C","33451",.0351805
"B08B","23611",.0508899
"B08B","31182",.2090176
"B08B","31211",.1072579
"B08B","32561",.0665937
"B08B","32629",.056276
"B08B","33441",.0285257
"B08B","33451",.0280067
"B08B","33599",.1034993
"B08B","33999",.3499333
"B09B","22132",.0554967
"B09B","23611",.0342662
"B09B","31142",.0971015
"B09B","32619",.085489
"B09B","32712",.0828416
"B09B","32731",.149252
"B09B","32739",.0516334
"B09B","32741",.1820006
"B09B","33242",.0815952
"B09B","33392",.1803237
"B09C","11194",.1014496
"B09C","11232",.0050082
"B09C","21232",.0288516
"B09C","32518",.0296009
"B09C","32531",.0319861
"B09C","32711",.0647796
"B09C","32712",.0941147
"B09C","32741",.1971105
"B09C","32799",.2328135
"B09C","33211",.0289294
"B09C","33242",.0348127
"B09C","33391",.0931059
"B09C","33392",.0574374
"B21B","33111",.876426
"B21B","33351",.123574
"B21C","23822",.0015431
"B21C","33111",.0528215
"B21C","33121",.2734891
"B21C","33122",.3295046
"B21C","33131",.1001722
"B21C","33142",.056471
"B21C","33149",.0800363
"B21C","33272",.0316759
"B21C","33351",.0335274
"B21C","33361",.0407588
"B21D","33121",.1138129
"B21D","33131",.0230987
"B21D","33221",.0397572
"B21D","33231",.0985627
"B21D","33232",.2722519
"B21D","33243",.0281533
"B21D","33272",.0278627
"B21D","33351",.1793535
"B21D","33361",.0816602
"B21D","33392",.0278592
"B21D","33399",.0247568
"B21D","33611",.0554994
"B21D","33639",.0273716
"B21F","33122",.7262343
"B21F","33221",.1365336
"B21F","33312",.0381473
"B21F","33361",.0750507
"B21F","33392",.0240341
"B21G","33122",.1811087
"B21G","33221",.0294005
"B21G","33322",.0382547
"B21G","33351",.042654
"B21G","33392",.0308984
"B21G","33999",.6776837
"B21H","33111",.0847127
"B21H","33149",.0503972
"B21H","33221",.0262826
"B21H","33232",.0511818
"B21H","33272",.0654217
"B21H","33322",.0453997
"B21H","33351",.1658296
"B21H","33361",.1918033
"B21H","33399",.3189714
"B21J","33131",.0290547
"B21J","33149",.0439405
"B21J","33272",.0396771
"B21J","33351",.6441859
"B21J","33361",.2100415
"B21J","33999",.0331003
"B21K","33131",.0531994
"B21K","33149",.0492801
"B21K","33221",.0639616
"B21K","33272",.1862032
"B21K","33322",.0307642
"B21K","33351",.2938668
"B21K","33361",.2563958
"B21K","33392",.0362002
"B21K","33611",.0301287
"B21L","33221",.0437052
"B21L","33351",.1529131
"B21L","33361",.0814602
"B21L","33392",.3106987
"B21L","33399",.0351876
"B21L","33699",.0720122
"B21L","33991",.3040231
"B22C","32712",.7850289
"B22C","33131",.0510813
"B22C","33149",.0300567
"B22C","33211",.0333485
"B22C","33281",.0318767
"B22C","33361",.0403617
"B22C","33392",.0282463
"B22D","32712",.4300412
"B22D","33131",.0922212
"B22D","33142",.0781537
"B22D","33149",.1119834
"B22D","33211",.0699927
"B22D","33243",.0561782
"B22D","33281",.0780749
"B22D","33291",.0546764
"B22D","33599",.0286783
"B22F","33149",.0335599
"B22F","33211",.96644
"B23B","33221",.0389592
"B23B","33351",.935472
"B23B","33361",.0255688
"B23C","33111",.0317552
"B23C","33221",.2370479
"B23C","33272",.025092
"B23C","33351",.570437
"B23C","33361",.0932534
"B23C","33991",.0424145
"B23D","33221",.3571533
"B23D","33251",.6055732
"B23D","33351",.0372735
"B23F","32791",.0307576
"B23F","33221",.0214083
"B23F","33351",.0294732
"B23F","33361",.9183609
"B23G","33121",.0232974
"B23G","33221",.1304111
"B23G","33272",.0799878
"B23G","33351",.6399407
"B23G","33361",.1263631
"B23H","32791",.117209
"B23H","33142",.1156119
"B23H","33149",.0340906
"B23H","33211",.0341386
"B23H","33351",.2635829
"B23H","33361",.0724894
"B23H","33441",.0352023
"B23H","33451",.2188353
"B23H","33531",.0367693
"B23H","33599",.0360968
"B23H","33991",.035974
"B23K","33121",.0483921
"B23K","33131",.0494991
"B23K","33142",.0505139
"B23K","33149",.1165004
"B23K","33211",.0654192
"B23K","33281",.0346457
"B23K","33351",.0445998
"B23K","33399",.5119746
"B23K","33441",.0272406
"B23K","33531",.0512146
"B23P","23611",.0269616
"B23P","33221",.0692019
"B23P","33251",.0276725
"B23P","33351",.3517529
"B23P","33361",.2630608
"B23P","33392",.1164812
"B23P","33399",.0556764
"B23P","33611",.0544744
"B23P","33999",.0347183
"B23Q","23611",.025553
"B23Q","33221",.0993536
"B23Q","33351",.6302
"B23Q","33361",.1815202
"B23Q","33392",.0307449
"B23Q","33451",.0326283
"B24B","32791",.8809433
"B24B","33221",.0318306
"B24B","33351",.0387228
"B24B","33991",.0485033
"B24C","32791",.9768348
"B24C","33392",.0231652
"B24D","32791",.9498835
"B24D","33991",.0501165
"B25B","33221",.1488348
"B25B","33251",.674327
"B25B","33351",.1350714
"B25B","33361",.0417669
"B25C","33251",.0214269
"B25C","33331",.3117878
"B25C","33351",.1394626
"B25C","33361",.1823819
"B25C","33399",.040525
"B25C","33999",.3044157
"B25D","33351",.9586147
"B25D","33361",.0413853
"B25F","33221",.1451145
"B25F","33251",.3972834
"B25F","33351",.3926683
"B25F","33399",.0649337
"B25G","33221",.400752
"B25G","33251",.4596864
"B25G","33351",.1084545
"B25G","33999",.0311071
"B25H","33221",.0723139
"B25H","33251",.1868919
"B25H","33321",.0402898
"B25H","33351",.356215
"B25H","33611",.0266044
"B25H","33721",.1328043
"B25H","33994",.1848808
"B25J","31182",.0529659
"B25J","31599",.051753
"B25J","33351",.0516145
"B25J","33361",.3348559
"B25J","33392",.0512065
"B25J","33399",.174161
"B25J","33411",.0414267
"B25J","33451",.2420165
"B26B","33221",.7146947
"B26B","33251",.2853054
"B26D","32212",.0970646
"B26D","33221",.7813226
"B26D","33322",.0359303
"B26D","33329",.0579006
"B26D","33392",.027782
"B26F","32212",.2701638
"B26F","32629",.0375975
"B26F","33221",.4335195
"B26F","33322",.055895
"B26F","33329",.0562003
"B26F","33351",.1466239
"B27B","11311",.1205896
"B27B","32111",.0524328
"B27B","32191",.4421337
"B27B","33221",.0320018
"B27B","33251",.1443395
"B27B","33321",.2085026
"B27C","11311",.0315705
"B27C","32191",.0317394
"B27C","33321",.9366902
"B27D","11311",.1984928
"B27D","32111",.2117479
"B27D","32121",.0233786
"B27D","32191",.2851009
"B27D","32199",.1857203
"B27D","33321",.0350725
"B27D","33712",.060487
"B27F","11311",.0938997
"B27F","32191",.2381437
"B27F","32192",.0466116
"B27F","33321",.5526479
"B27F","33331",.0313205
"B27F","33351",.0373766
"B27G","11311",.0297861
"B27G","32191",.1353258
"B27G","33221",.1130948
"B27G","33251",.0769573
"B27G","33321",.6102524
"B27G","33351",.0345836
"B27H","11311",.3051725
"B27H","32121",.3807661
"B27H","32191",.1702029
"B27H","33321",.0958656
"B27H","33711",.0479929
"B27J","32121",.0415005
"B27J","32191",.0219714
"B27J","33122",.0408132
"B27J","33221",.3438508
"B27J","33322",.3447831
"B27J","33361",.0612728
"B27J","33392",.0370216
"B27J","33712",.0725475
"B27J","33999",.036239
"B27K","11311",.7371544
"B27K","32111",.104926
"B27K","32121",.0495033
"B27K","32191",.0637628
"B27K","32199",.0446534
"B27L","11311",.3135481
"B27L","32191",.355403
"B27L","33221",.2973226
"B27L","33321",.0337263
"B27M","11311",.2690751
"B27M","32111",.1353785
"B27M","32191",.4477617
"B27M","32192",.0314606
"B27M","32199",.0442786
"B27M","33321",.032927
"B27M","33712",.0391184
"B27N","11311",.2473025
"B27N","32111",.1892957
"B27N","32191",.1747512
"B27N","32199",.0594626
"B27N","32312",.1915968
"B27N","33321",.0684921
"B27N","33392",.0386593
"B27N","33712",.0304399
"B28B","32712",.0650703
"B28B","32731",.1199364
"B28B","32733",.2341575
"B28B","32739",.5074471
"B28B","32742",.0733887
"B28C","32731",.2233821
"B28C","32732",.0976309
"B28C","32739",.678987
"B28D","21231",.0964474
"B28D","32712",.0236427
"B28D","32739",.043782
"B28D","32791",.0867901
"B28D","32799",.046736
"B28D","33991",.7026019
"B29B","32521",.0549169
"B29B","32616",.0333103
"B29B","32619",.3367164
"B29B","32621",.0475228
"B29B","32629",.092816
"B29B","33221",.0388718
"B29B","33322",.3480881
"B29B","33392",.0477576
"B29C","32521",.098318
"B29C","32552",.0279782
"B29C","32599",.0418567
"B29C","32611",.0235878
"B29C","32612",.0402232
"B29C","32613",.0543498
"B29C","32619",.3763462
"B29C","32621",.0368405
"B29C","32629",.0446056
"B29C","33322",.2558939
"B29D","32621",1
"B29K","31323",.035827
"B29K","32521",.0327163
"B29K","32552",.0621704
"B29K","32599",.0548706
"B29K","32613",.0270047
"B29K","32614",.0858624
"B29K","32615",.1661493
"B29K","32619",.1250113
"B29K","32621",.2434375
"B29K","32629",.1669506
"B29L","32521",.0319411
"B29L","32552",.043985
"B29L","32599",.0465799
"B29L","32611",.0253232
"B29L","32612",.0480123
"B29L","32613",.0514954
"B29L","32616",.1214558
"B29L","32619",.1416044
"B29L","32621",.2791603
"B29L","32629",.0809579
"B29L","33322",.1294849
"B30B","31181",.0368848
"B30B","32312",.0444098
"B30B","33351",.3538844
"B30B","33361",.4279927
"B30B","33391",.0327461
"B30B","33392",.0614769
"B30B","33451",.0426053
"B31B","32212",.2202495
"B31B","32213",.1197091
"B31B","32222",.2434282
"B31B","32223",.0348012
"B31B","32611",.152914
"B31B","33322",.0461314
"B31B","33329",.1392215
"B31B","33392",.0435451
"B31C","32212",.2559943
"B31C","32213",.0417837
"B31C","32221",.5773928
"B31C","33329",.1248292
"B31D","32212",.6041665
"B31D","32213",.2056122
"B31D","33329",.1902213
"B31F","32212",.4775971
"B31F","32213",.3745041
"B31F","32221",.0241181
"B31F","33329",.1237806
"B32B","31323",.0491594
"B32B","31332",.0795003
"B32B","32212",.0668149
"B32B","32222",.1395196
"B32B","32552",.3057643
"B32B","32599",.2985299
"B32B","32611",.0248843
"B32B","33131",.0358275
"B41B","32212",.049298
"B41B","32311",.1543698
"B41B","32312",.3436284
"B41B","33329",.1018601
"B41B","33331",.2979519
"B41B","33411",.0528918
"B41C","32311",.7943366
"B41C","32591",.1437124
"B41C","33329",.061951
"B41D","32212",.0267058
"B41D","32552",.4129554
"B41D","32599",.4447413
"B41D","32615",.0244001
"B41D","32629",.0277446
"B41D","33322",.0634528
"B41F","32212",.0668679
"B41F","32311",.1634233
"B41F","32591",.1316322
"B41F","33329",.6380766
"B41G","32212",.2131695
"B41G","32221",.0315506
"B41G","32222",.0216148
"B41G","32629",.0301004
"B41G","33322",.0526423
"B41G","33329",.5947185
"B41G","33351",.056204
"B41J","32212",.9166646
"B41J","33329",.0460442
"B41J","33994",.0372912
"B41K","32212",.1827263
"B41K","32591",.0854846
"B41K","32629",.0250784
"B41K","33329",.4168202
"B41K","33351",.0387443
"B41K","33994",.2511463
"B41L","32212",.5885173
"B41L","32591",.0941815
"B41L","33329",.3173012
"B41M","32212",.4654883
"B41M","32222",.0438134
"B41M","32311",.0946298
"B41M","32513",.1149819
"B41M","32552",.0876059
"B41M","32591",.1167101
"B41M","32599",.0767706
"B41N","32212",.1083574
"B41N","32311",.4948193
"B41N","32552",.0532021
"B41N","32591",.1904032
"B41N","32599",.0425237
"B41N","32629",.0563687
"B41N","33329",.0543257
"B42B","32212",.3250632
"B42B","33221",.0301201
"B42B","33322",.043763
"B42B","33329",.520197
"B42B","33331",.0808567
"B42C","32212",.452072
"B42C","32311",.0239101
"B42C","33329",.439678
"B42C","33392",.0843399
"B42D","32212",.7226732
"B42D","32223",.2504165
"B42D","33721",.0269103
"B42F","32212",.7596459
"B42F","32221",.0386917
"B42F","32223",.0948421
"B42F","32611",.0321283
"B42F","32619",.0444538
"B42F","33721",.0302381
"B43K","32212",.0219141
"B43K","33994",.4962089
"B43K","33999",.481877
"B43L","32212",.0432865
"B43L","33331",.6988193
"B43L","33999",.2578942
"B43M","32212",.0352726
"B43M","32223",.9132594
"B43M","32599",.0278565
"B43M","33999",.0236115
"B44B","33221",.443908
"B44B","33321",.1745018
"B44B","33329",.0452671
"B44B","33351",.0741348
"B44B","33991",.0349818
"B44B","33994",.2272065
"B44C","32212",.1759623
"B44C","32222",.0256446
"B44C","32551",.1694464
"B44C","32552",.2738348
"B44C","32599",.3254611
"B44C","33991",.0296508
"B44D","32212",.0304682
"B44D","32551",.9695319
"B44F","32191",.0396671
"B44F","32199",.0445791
"B44F","32212",.1825273
"B44F","32222",.0387655
"B44F","32311",.0333355
"B44F","32551",.2325342
"B44F","32552",.1282314
"B44F","32591",.030361
"B44F","32599",.149974
"B44F","32611",.035498
"B44F","32613",.0237111
"B44F","32619",.0608159
"B60B","32621",.7086481
"B60B","33611",.082921
"B60B","33621",.0233986
"B60B","33699",.1850323
"B60C","32621",1
"B60D","23611",.0222828
"B60D","33311",.9400557
"B60D","33611",.0376616
"B60F","33311",.065007
"B60F","33361",.0315497
"B60F","33611",.0249091
"B60F","33641",.0598046
"B60F","33651",.1854679
"B60F","33661",.5183472
"B60F","33699",.1149144
"B60G","33399",.0250826
"B60G","33611",.2304409
"B60G","33612",.0052986
"B60G","33621",.1208158
"B60G","33631",.039957
"B60G","33633",.5784052
"B60H","22133",.0650162
"B60H","23611",.0428161
"B60H","33241",.2679085
"B60H","33341",.0559471
"B60H","33451",.0383018
"B60H","33611",.3885502
"B60H","33621",.0394333
"B60H","33631",.0460378
"B60H","33632",.055989
"B60J","33232",.0540896
"B60J","33611",.4910502
"B60J","33621",.2145807
"B60J","33639",.2402795
"B60K","23611",.0236766
"B60K","33311",.078922
"B60K","33361",.1847461
"B60K","33451",.0359131
"B60K","33611",.307954
"B60K","33621",.0538577
"B60K","33631",.0269509
"B60K","33632",.0911003
"B60K","33633",.0304573
"B60K","33634",.0250006
"B60K","33635",.1414216
"B60L","23821",.0010573
"B60L","33441",.0259731
"B60L","33451",.097393
"B60L","33531",.1074185
"B60L","33591",.1733312
"B60L","33599",.0521672
"B60L","33611",.0681649
"B60L","33632",.272327
"B60L","33634",.0220891
"B60L","33651",.1800787
