ipc4,sitc_rev4_1,probability_weight
"F01M","8",.0454212
"F01N","5",.0642912
"F01N","6",.1377047
"F01N","7",.7980041
"F01P","7",.3503524
"F01P","8",.6496477
"F02B","7",1
"F02C","7",1
"F02D","7",1
"F02F","5",.0252711
"F02F","6",.0698682
"F02F","7",.8553771
"F02F","8",.0494836
"F02G","3",.0242265
"F02G","7",.9170896
"F02G","8",.0586838
"F02K","6",.0493806
"F02K","7",.9506193
"F02M","3",.0367581
"F02M","6",.0378528
"F02M","7",.8895621
"F02M","8",.035827
"F02N","7",1
"F02P","7",1
"F03B","6",.3263121
"F03B","7",.6736879
"F03C","7",1
"F03D","6",.7395702
"F03D","7",.2604298
"F03G","3",.0380053
"F03G","6",.0597262
"F03G","7",.8586335
"F03G","8",.0436351
"F03H","3",.1540376
"F03H","5",.0414386
"F03H","6",.20056
"F03H","7",.4578473
"F03H","8",.1461166
"F04B","7",1
"F04C","5",.0770815
"F04C","6",.0380931
"F04C","7",.8848254
"F04D","6",.4584872
"F04D","7",.5415128
"F04F","6",.0696611
"F04F","7",.8959244
"F04F","8",.0344145
"F15B","6",.0437571
"F15B","7",.9562429
"F15C","7",1
"F15D","3",.0307678
"F15D","5",.0554206
"F15D","6",.0814226
"F15D","7",.8120452
"F15D","8",.0203437
"F16B","5",.0671937
"F16B","6",.5481409
"F16B","7",.280142
"F16B","8",.1045234
"F16C","5",.1237121
"F16C","6",.0936253
"F16C","7",.7154604
"F16C","8",.0672021
"F16D","6",.0973129
"F16D","7",.8763077
"F16D","8",.0263794
"F16F","5",.0217444
"F16F","6",.1082015
"F16F","7",.8062641
"F16F","8",.06379
"F16G","2",.024297
"F16G","5",.0601194
"F16G","6",.6715013
"F16G","7",.2440823
"F16H","7",1
"F16J","2",.0283982
"F16J","5",.1318634
"F16J","6",.2588296
"F16J","7",.5429389
"F16J","8",.0379699
"F16K","6",.0480586
"F16K","7",.8491693
"F16K","8",.1027721
"F16L","2",.024174
"F16L","5",.2407687
"F16L","6",.6078217
"F16L","7",.1272356
"F16M","6",.2173912
"F16M","7",.4086069
"F16M","8",.3740019
"F16N","5",.6150618
"F16N","6",.0631337
"F16N","7",.3218045
"F16P","6",.2396906
"F16P","7",.6851423
"F16P","8",.0751671
"F16S","2",.0315659
"F16S","5",.1226538
"F16S","6",.7641382
"F16S","7",.0816421
"F16T","6",.049671
"F16T","7",.7545339
"F16T","8",.1957951
"F17B","3",.1716017
"F17B","6",.700544
"F17B","7",.0893745
"F17B","8",.0384798
"F17C","3",.7767453
"F17C","6",.131752
"F17C","7",.0915027
"F17D","3",.809801
"F17D","6",.0288683
"F17D","7",.1409966
"F17D","8",.0203342
"F21H","2",.0380567
"F21H","5",.0471655
"F21H","6",.6924304
"F21H","7",.0676946
"F21H","8",.1546527
"F21K","5",.085656
"F21K","6",.3660538
"F21K","7",.4011211
"F21K","8",.1471692
"F21L","7",.4679169
"F21L","8",.5320832
"F21S","6",.101926
"F21S","7",.54852
"F21S","8",.349554
"F21V","6",.118505
"F21V","7",.4751777
"F21V","8",.4063173
"F21W","6",.1098736
"F21W","7",.6679227
"F21W","8",.2222037
"F21Y","6",.0805986
"F21Y","7",.5727749
"F21Y","8",.3466266
"F22B","6",.0331267
"F22B","7",.0541891
"F22B","8",.9126842
"F22D","6",.0211751
"F22D","7",.0806016
"F22D","8",.8982233
"F22G","6",.0228908
"F22G","7",.0883263
"F22G","8",.8887829
"F23B","3",.1192116
"F23B","7",.0807349
"F23B","8",.8000535
"F23C","3",.1120934
"F23C","5",.0232338
"F23C","6",.0335441
"F23C","7",.0669288
"F23C","8",.7641999
"F23D","3",.3724926
"F23D","6",.2669536
"F23D","7",.2685238
"F23D","8",.09203
"F23G","3",.0417183
"F23G","5",.0762279
"F23G","6",.0628426
"F23G","7",.7251143
"F23G","8",.0940968
"F23H","3",.0630539
"F23H","6",.0715472
"F23H","7",.2757505
"F23H","8",.5896485
"F23J","5",.0737418
"F23J","6",.1208993
"F23J","7",.1941971
"F23J","8",.6111618
"F23K","3",.3257156
"F23K","6",.0563959
"F23K","7",.2043051
"F23K","8",.4135835
"F23L","3",.0611558
"F23L","6",.0910898
"F23L","7",.125997
"F23L","8",.7217575
"F23M","3",.0301315
"F23M","6",.2271256
"F23M","7",.0998306
"F23M","8",.6429123
"F23N","3",.0901933
"F23N","7",.5146367
"F23N","8",.39517
"F23Q","3",.0520759
"F23Q","5",.0818576
"F23Q","6",.282537
"F23Q","7",.3767557
"F23Q","8",.2067739
"F23R","6",.0247979
"F23R","7",.9752021
"F24B","3",.2153362
"F24B","6",.3377903
"F24B","7",.2475692
"F24B","8",.1993043
"F24C","3",.0752205
"F24C","6",.4609776
"F24C","7",.41688
"F24C","8",.046922
"F24D","6",.1091352
"F24D","7",.2572464
"F24D","8",.6336184
"F24F","6",.0215353
"F24F","7",.9784647
"F24H","6",.0919676
"F24H","7",.3291958
"F24H","8",.5788366
"F24J","5",.026075
"F24J","6",.7651014
"F24J","7",.1706696
"F24J","8",.038154
"F25B","7",1
"F25C","1",.0230843
"F25C","6",.035025
"F25C","7",.9418907
"F25D","1",.0910661
"F25D","6",.0215519
"F25D","7",.887382
"F25J","3",1
"F26B","2",.0748594
"F26B","5",.0306209
"F26B","6",.2879575
"F26B","7",.5613053
"F26B","8",.0452569
"F27B","3",.0700159
"F27B","5",.0345634
"F27B","6",.5701548
"F27B","7",.3252658
"F27D","3",.0218762
"F27D","5",.0392846
"F27D","6",.6713976
"F27D","7",.2435135
"F27D","8",.023928
"F28B","5",.0218633
"F28B","6",.195875
"F28B","7",.6447934
"F28B","8",.1374683
"F28C","5",.0305023
"F28C","6",.6389683
"F28C","7",.2510207
"F28C","8",.0795088
"F28D","5",.0285701
"F28D","6",.2702304
"F28D","7",.2013959
"F28D","8",.4998037
"F28F","5",.0384313
"F28F","6",.4600845
"F28F","7",.1967211
"F28F","8",.3047632
"F28G","5",.0548434
"F28G","6",.1736173
"F28G","7",.5807661
"F28G","8",.1907732
"F41A","6",.030606
"F41A","8",.969394
"F41B","6",.1362551
"F41B","7",.1790015
"F41B","8",.6847434
"F41C","6",.0236194
"F41C","8",.9763806
"F41F","6",.0313915
"F41F","7",.1659101
"F41F","8",.8026983
"F41G","7",.0687124
"F41G","8",.9312875
"F41H","5",.1569194
"F41H","6",.3102773
"F41H","7",.1475506
"F41H","8",.3852527
"F41J","5",.058775
"F41J","6",.0624668
"F41J","7",.2948478
"F41J","8",.5839103
"F42B","5",.1231996
"F42B","6",.0711142
"F42B","7",.0995622
"F42B","8",.706124
"F42C","5",.1125719
"F42C","6",.0471927
"F42C","7",.2122593
"F42C","8",.6279761
"F42D","5",.2965024
"F42D","6",.3135508
"F42D","7",.2884473
"F42D","8",.1014996
"G01B","6",.0767385
"G01B","7",.2060626
"G01B","8",.7171988
"G01C","6",.02214
"G01C","7",.2190942
"G01C","8",.7587657
"G01D","6",.1033626
"G01D","7",.3816611
"G01D","8",.5149763
"G01F","6",.2415443
"G01F","7",.4671296
"G01F","8",.2913261
"G01G","6",.1404257
"G01G","7",.6330987
"G01G","8",.1893056
"G01G","9",.03717
"G01H","6",.0861628
"G01H","7",.4394209
"G01H","8",.4744163
"G01J","7",.1138445
"G01J","8",.8861555
"G01K","6",.1171538
"G01K","7",.1100435
"G01K","8",.7728026
"G01L","6",.2814214
"G01L","7",.5258446
"G01L","8",.1927341
"G01M","6",.1209942
"G01M","7",.6809729
"G01M","8",.198033
"G01N","2",.0234963
"G01N","5",.1442351
"G01N","6",.2412936
"G01N","7",.2618304
"G01N","8",.2909169
"G01N","9",.0382277
"G01P","6",.0719667
"G01P","7",.5151958
"G01P","8",.4128374
"G01Q","7",.0727974
"G01Q","8",.9272026
"G01R","6",.0299233
"G01R","7",.7504456
"G01R","8",.2196311
"G01S","7",.7307356
"G01S","8",.2692644
"G01T","5",.0288808
"G01T","6",.0612866
"G01T","7",.809205
"G01T","8",.1006276
"G01V","2",.0214409
"G01V","3",.0247155
"G01V","6",.1976527
"G01V","7",.4661065
"G01V","8",.2900845
"G01W","6",.0439052
"G01W","7",.3884078
"G01W","8",.567687
"G02B","6",.0291356
"G02B","7",.0524899
"G02B","8",.9183746
"G02C","8",1
"G02F","5",.0392692
"G02F","6",.0834335
"G02F","7",.5061359
"G02F","8",.3711614
"G03B","7",.4512897
"G03B","8",.5487103
"G03C","5",.9614112
"G03C","8",.0385888
"G03D","5",.0825994
"G03D","7",.7658169
"G03D","8",.1515837
"G03F","5",.4030192
"G03F","7",.391537
"G03F","8",.2054438
"G03G","5",.4108436
"G03G","7",.4494266
"G03G","8",.1397298
"G03H","5",.0218878
"G03H","7",.092985
"G03H","8",.8851272
"G04B","6",.0272128
"G04B","8",.9727872
"G04C","2",.1472322
"G04C","7",.0522576
"G04C","8",.8005102
"G04D","2",.070463
"G04D","6",.0522148
"G04D","7",.0866622
"G04D","8",.7906599
"G04F","2",.0289414
"G04F","7",.0746306
"G04F","8",.896428
"G04G","7",.0652528
"G04G","8",.9347472
"G04R","7",.0206184
"G04R","8",.9793816
"G05B","6",.0234591
"G05B","7",.7968017
"G05B","8",.1797391
"G05D","6",.0286415
"G05D","7",.7293233
"G05D","8",.2420352
"G05F","7",1
"G05G","6",.0433211
"G05G","7",.8720314
"G05G","8",.0846474
"G06C","5",.0242371
"G06C","6",.2068207
"G06C","7",.501254
"G06C","8",.2676882
"G06D","7",.9535145
"G06D","8",.0464856
"G06E","7",.2165457
"G06E","8",.7834543
"G06F","6",.0422295
"G06F","7",.3202872
"G06F","8",.6374834
"G06G","7",.8619223
"G06G","8",.1380777
"G06J","7",.6379
"G06J","8",.3621
"G06K","6",.1436063
"G06K","7",.5774591
"G06K","8",.2789346
"G06M","6",.4864441
"G06M","7",.3904532
"G06M","8",.1231026
"G06N","7",.7173839
"G06N","8",.282616
"G06Q","6",.2318872
"G06Q","7",.389637
"G06Q","8",.3126244
"G06Q","9",.0658514
"G06T","6",.0711474
"G06T","7",.5374544
"G06T","8",.3913982
"G07B","7",.0227617
"G07B","9",.9772383
"G07C","6",.0814682
"G07C","7",.5318429
"G07C","8",.3866889
"G07D","6",.9100969
"G07D","7",.0899031
"G07F","1",.0301685
"G07F","6",.124259
"G07F","7",.7503116
"G07F","8",.0952608
"G07G","6",.1662294
"G07G","7",.7432549
"G07G","8",.0905157
"G08B","6",.0562795
"G08B","7",.8588309
"G08B","8",.0848895
"G08C","7",.6325104
"G08C","8",.3674897
"G08G","7",.7942012
"G08G","8",.2057988
"G09B","6",.2563586
"G09B","7",.3967456
"G09B","8",.3468958
"G09C","6",.1852226
"G09C","7",.2115421
"G09C","8",.5247302
"G09C","9",.0785051
"G09D","6",.4001417
"G09D","7",.0466357
"G09D","8",.5532225
"G09F","5",.0558246
"G09F","6",.5646393
"G09F","7",.267326
"G09F","8",.1122101
"G09G","7",.6492972
"G09G","8",.3507028
"G10B","8",1
"G10C","8",1
"G10D","8",1
"G10F","8",1
"G10G","8",1
"G10H","6",.0251762
"G10H","7",.0524319
"G10H","8",.922392
"G10K","2",.0413892
"G10K","5",.0380169
"G10K","6",.1888828
"G10K","7",.5611564
"G10K","8",.1705547
"G10L","6",.1062374
"G10L","7",.762991
"G10L","8",.1307716
"G11B","7",.0208795
"G11B","8",.9791206
"G11C","7",.7858331
"G11C","8",.2141669
"G12B","5",.038566
"G12B","6",.0265595
"G12B","7",.4327632
"G12B","8",.5021113
"G21B","3",.0614095
"G21B","5",.0463953
"G21B","6",.2667054
"G21B","7",.1876762
"G21B","8",.4378137
"G21C","5",.0452809
"G21C","6",.1161183
"G21C","7",.8048441
"G21C","8",.0337567
"G21D","5",.0286673
"G21D","6",.1032381
"G21D","7",.8411477
"G21D","8",.026947
"G21F","5",.3764574
"G21F","6",.4992951
"G21F","7",.1242475
"G21G","5",.3178305
"G21G","6",.1452933
"G21G","7",.3660133
"G21G","8",.1354398
"G21G","9",.0354232
"G21H","3",.0586617
"G21H","5",.2201253
"G21H","6",.0426763
"G21H","7",.6785367
"G21J","3",.0578553
"G21J","5",.0361187
"G21J","7",.3439946
"G21J","8",.5620313
"G21K","6",.0242509
"G21K","7",.837597
"G21K","8",.138152
"H01B","5",.0477302
"H01B","6",.9522698
"H01C","6",.652965
"H01C","7",.347035
"H01F","6",.5555521
"H01F","7",.4444479
"H01G","5",.0449339
"H01G","6",.8336472
"H01G","7",.1214189
"H01H","6",.0609134
"H01H","7",.9390867
"H01J","6",.3732984
"H01J","7",.4738345
"H01J","8",.1528671
"H01K","6",.9189631
"H01K","7",.0810369
"H01L","6",.0267718
"H01L","7",.9732282
"H01M","6",.0391585
"H01M","7",.9608415
"H01P","6",.5261036
"H01P","7",.4471477
"H01P","8",.0267488
"H01Q","6",.192809
"H01Q","7",.4806995
"H01Q","8",.3264915
"H01R","6",.4343338
"H01R","7",.5656662
"H01S","7",.2360817
"H01S","8",.7639183
"H01T","6",.1864645
"H01T","7",.7927812
"H01T","8",.0207542
"H02B","6",.2024117
"H02B","7",.7975883
"H02G","6",.8091516
"H02G","7",.1908484
"H02H","7",1
"H02J","7",1
"H02K","6",.1813484
"H02K","7",.8186516
"H02M","7",1
"H02N","6",.2617074
"H02N","7",.7382926
"H02P","7",1
"H02S","6",.1881435
"H02S","7",.8118564
"H03B","7",.7576888
"H03B","8",.2423112
"H03C","7",.8204173
"H03C","8",.1795827
"H03D","7",.5837953
"H03D","8",.4162047
"H03F","7",1
"H03G","7",1
"H03H","6",.1597876
"H03H","7",.5775737
"H03H","8",.2626387
"H03J","7",.9367667
"H03J","8",.0632333
"H03K","7",.6950743
"H03K","8",.3049257
"H03L","7",.0532461
"H03L","8",.9467539
"H03M","7",.651262
"H03M","8",.348738
"H04B","7",.4665665
"H04B","8",.5334334
"H04H","7",.7850241
"H04H","8",.2149758
"H04J","7",.0353009
"H04J","8",.9646991
"H04K","7",.5713168
"H04K","8",.4286832
"H04L","7",.1519062
"H04L","8",.8480938
"H04M","7",.9482107
"H04M","8",.0517893
"H04N","7",.5052456
"H04N","8",.4947543
"H04Q","7",.50853
"H04Q","8",.4914701
"H04R","7",.9714976
"H04R","8",.0285024
"H04S","7",.9707938
"H04S","8",.0292062
"H04W","7",.7339723
"H04W","8",.2660277
"H05B","7",.9667969
"H05B","8",.0332031
"H05C","3",.0317607
"H05C","7",.9266263
"H05C","8",.041613
"H05F","5",.0574061
"H05F","6",.1323613
"H05F","7",.7887776
"H05F","8",.021455
"H05G","7",.9710988
"H05G","8",.0289012
"H05H","3",.0250699
"H05H","7",.7831765
"H05H","8",.1917537
"H05K","7",.8230305
"H05K","8",.1056576
"H05K","9",.0713119
