ipc4,sitc_rev4_45,probability_weight
"B42F","895.11",.0163725
"B42F","895.12",.0256498
"B43K","642.35",.0002062
"B43K","895.2",.4687961
"B43K","895.21",.2322375
"B43K","895.22",.0476973
"B43K","895.23",.2472111
"B43K","895.91",.0038517
"B43L","696.5",.1509655
"B43L","696.51",.2087981
"B43L","874.2",.0286801
"B43L","874.25",.0777465
"B43L","892.82",.0039692
"B43L","895.2",.1132321
"B43L","895.23",.122926
"B43L","895.9",.0934055
"B43L","895.92",.0951587
"B43L","895.93",.1051183
"B43M","642.2",.4018995
"B43M","642.21",.427077
"B43M","696.5",.0338485
"B43M","696.51",.0425227
"B43M","895.2",.0453658
"B43M","895.23",.0492865
"B44B","896.2",.9929129
"B44B","899.19",.007087
"B44C","533.4",.070662
"B44C","533.43",.0712528
"B44C","635.4",.0244342
"B44C","635.49",.0314816
"B44C","641.2",.0390877
"B44C","641.24",.1235438
"B44C","641.26",.0390877
"B44C","641.29",.0390877
"B44C","641.7",.0609906
"B44C","641.9",.0770645
"B44C","641.94",.1235438
"B44C","658.59",.0018278
"B44C","666.2",.0402464
"B44C","666.21",.0070681
"B44C","896.3",.2506211
"B44D","533.4",.1360378
"B44D","533.43",.1325837
"B44D","895.9",.2314343
"B44D","895.92",.2377951
"B44D","895.93",.2621491
"B44F","533.21",.0023585
"B44F","533.4",.0922401
"B44F","533.43",.0969277
"B44F","582.91",.0070875
"B44F","583.2",.0018024
"B44F","641.2",.0402141
"B44F","641.26",.0402141
"B44F","641.29",.0402141
"B44F","641.7",.0531619
"B44F","641.79",.0377814
"B44F","661.3",.0655026
"B44F","661.34",.0716792
"B44F","661.36",.0716792
"B44F","663.39",.0119592
"B44F","664.1",.062879
"B44F","664.39",.0506677
"B44F","664.89",.016802
"B44F","749.17",.0102193
"B44F","892.8",.0590064
"B44F","892.87",.0648653
"B44F","896.3",.0693219
"B44F","896.6",.0334166
"B60B","625.1",.0036392
"B60B","625.9",.0358421
"B60B","625.91",.0460626
"B60B","722.4",.0060657
"B60B","722.41",.0060657
"B60B","722.49",.0060657
"B60B","746.1",.0315852
"B60B","746.8",.0315852
"B60B","746.9",.0462614
"B60B","746.91",.0364204
"B60B","784.2",.0400063
"B60B","784.21",.0400063
"B60B","784.25",.0400063
"B60B","784.3",.0410192
"B60B","784.35",.0460384
"B60B","784.39",.0316032
"B60B","785.2",.3333721
"B60B","785.3",.0378874
"B60B","785.35",.0526295
"B60B","785.37",.0526295
"B60B","821.18",.0352085
"B60C","625.3",.0010608
"B60C","625.41",.0018342
"B60C","625.5",.305802
"B60C","625.51",.305802
"B60C","625.59",.305802
"B60C","625.9",.0473783
"B60C","625.94",.0318657
"B60C","699.21",.000455
"B60D","786.8",.3241158
"B60D","786.83",.3241158
"B60D","786.85",.3241158
"B60D","786.89",.0276526
"B60F","625.4",.006101
"B60F","625.42",.0209721
"B60F","785.2",.0481795
"B60F","786.29",.0409181
"B60F","792.9",.0867634
"B60F","792.91",.7620573
"B60F","792.93",.0350086
"B60G","699.15",.0032999
"B60G","747.8",.0260639
"B60G","782.1",.0273248
"B60G","784.1",.1357199
"B60G","784.2",.1690605
"B60G","784.21",.1690605
"B60G","784.25",.1690605
"B60G","784.3",.0627668
"B60G","784.32",.0281209
"B60G","784.39",.0617721
"B60G","786.8",.04925
"B60G","786.83",.04925
"B60G","786.85",.04925
"B60H","741.5",.4354214
"B60H","741.51",.0191213
"B60H","741.55",.4565884
"B60H","741.59",.0888689
"B60J","664.1",.0772397
"B60J","664.39",.1012884
"B60J","691.1",.0529774
"B60J","691.13",.0710592
"B60J","691.19",.0613978
"B60J","784.2",.1209434
"B60J","784.21",.1209434
"B60J","784.25",.1209434
"B60J","784.3",.0775403
"B60J","784.32",.0409228
"B60J","784.39",.1070398
"B60J","791.7",.0005244
"B60J","831.2",.0223877
"B60J","831.29",.0247924
"B60K","713.9",.0331057
"B60K","716.1",.0764593
"B60K","718.9",.0421677
"B60K","748.1",.0439849
"B60K","748.4",.1557484
"B60K","748.6",.0367468
"B60K","748.9",.1703643
"B60K","778.1",.0518788
"B60K","778.11",.0517488
"B60K","784.2",.0564528
"B60K","784.21",.0564528
"B60K","784.25",.0564528
"B60K","784.3",.0777558
"B60K","784.34",.0465845
"B60K","784.39",.0440968
"B60L","716.1",.1165159
"B60L","716.2",.0278538
"B60L","737.11",.0383522
"B60L","778.1",.2719875
"B60L","778.11",.2712402
"B60L","874.2",.0529944
"B60L","874.25",.1896891
"B60L","874.26",.0313669
"B60M","676.25",.0089504
"B60M","693.1",.0767164
"B60M","693.11",.054324
"B60M","771.1",.0293916
"B60M","771.19",.0390005
"B60M","874.2",.1186361
"B60M","874.24",.0537177
"B60M","874.25",.4250223
"B60M","874.26",.1942409
"B60N","821.1",.3333351
"B60N","821.12",.3010769
"B60N","821.18",.2850547
"B60N","821.19",.0805333
"B60P","782.1",.1262802
"B60P","782.11",.1326929
"B60P","786.1",.0118
"B60P","786.8",.2430756
"B60P","786.83",.2430756
"B60P","786.85",.2430756
"B60Q","664.8",.1126216
"B60Q","664.81",.119417
"B60Q","776.31",.0346022
"B60Q","778.23",.0419492
"B60Q","784.2",.1474191
"B60Q","784.21",.1474191
"B60Q","784.25",.1474191
"B60Q","784.3",.1349405
"B60Q","784.39",.1142124
"B60R","664.8",.1533078
"B60R","664.81",.1613582
"B60R","741.7",.0740226
"B60R","741.71",.076386
"B60R","741.72",.0176817
"B60R","784.2",.0683878
"B60R","784.21",.0683878
"B60R","784.25",.0683878
"B60R","784.3",.0661927
"B60R","784.31",.072004
"B60R","784.39",.0406912
"B60R","821.12",.0230976
"B60R","821.18",.0457046
"B60R","831.2",.0301671
"B60R","831.29",.0342232
"B60S","778.3",.1420138
"B60S","778.34",.7188885
"B60S","778.35",.1390977
"B60T","597.3",.346954
"B60T","597.31",.5687916
"B60T","747.8",.029031
"B60T","784.33",.0552234
"B60V","714.4",.052453
"B60V","714.41",.0533614
"B60V","714.91",.0434976
"B60V","792.2",.0691931
"B60V","792.3",.0691931
"B60V","792.4",.0691931
"B60V","792.9",.052291
"B60V","792.91",.547389
"B60V","792.93",.0434286
"B60W","713.2",.0644939
"B60W","713.21",.0644939
"B60W","713.22",.0644939
"B60W","713.23",.058767
"B60W","713.8",.1801558
"B60W","713.9",.2133579
"B60W","716.1",.1791302
"B60W","748.4",.0385557
"B60W","748.9",.0436389
"B60W","778.1",.0465785
"B60W","778.11",.0463342
"B61B","677.0",.026546
"B61B","677.01",.0264788
"B61B","677.09",.026546
"B61B","678.1",.0929318
"B61B","678.14",.0898986
"B61B","678.19",.0929318
"B61B","693.1",.1630243
"B61B","693.11",.1933709
"B61B","748.5",.0779088
"B61B","748.9",.0399805
"B61B","791.8",.0282272
"B61B","791.81",.0284331
"B61B","792.8",.067448
"B61B","821.18",.0462742
"B61C","716.1",.0494881
"B61C","716.32",.0115237
"B61C","748.4",.0898969
"B61C","748.9",.0520746
"B61C","791.1",.118364
"B61C","791.11",.118364
"B61C","791.15",.118364
"B61C","791.29",.2970164
"B61C","791.8",.0713217
"B61C","791.81",.0735867
"B61D","658.21",.0328091
"B61D","741.5",.0673121
"B61D","741.55",.0585618
"B61D","744.32",.0064938
"B61D","782.1",.0337766
"B61D","782.19",.0569235
"B61D","783.2",.0165856
"B61D","786.2",.0632817
"B61D","786.22",.001894
"B61D","786.29",.0619015
"B61D","786.8",.0559723
"B61D","786.83",.0559723
"B61D","786.85",.0559723
"B61D","791.6",.1543628
"B61D","791.8",.0425843
"B61D","791.82",.1666844
"B61D","821.18",.0689119
"B61F","621.42",.0087896
"B61F","694.32",.0024081
"B61F","791.8",.0774738
"B61F","791.82",.7303061
"B61F","792.93",.0479936
"B61F","892.2",.0443429
"B61F","892.21",.0443429
"B61F","892.29",.0443429
"B61G","671.53",.0040885
"B61G","678.1",.0481398
"B61G","678.14",.0470782
"B61G","678.19",.0481398
"B61G","693.1",.0503873
"B61G","693.11",.0608461
"B61G","699.3",.1353813
"B61G","699.32",.0645002
"B61G","699.33",.146674
"B61G","735.9",.0330195
"B61G","786.8",.0313608
"B61G","786.83",.0313608
"B61G","786.85",.0313608
"B61G","791.99",.0285504
"B61G","792.93",.0588789
"B61G","821.18",.1802333
"B61H","676.81",.1116553
"B61H","676.82",.1116553
"B61H","677.0",.0497007
"B61H","677.01",.0512223
"B61H","677.09",.0497007
"B61H","693.1",.0770049
"B61H","693.11",.0925345
"B61H","697.4",.0197337
"B61H","747.8",.0780327
"B61H","747.9",.0672067
"B61H","791.8",.122301
"B61H","791.81",.0938055
"B61H","791.82",.0754467
"B61J","677.0",.0358648
"B61J","677.01",.0351226
"B61J","677.09",.0358648
"B61J","678.1",.0350437
"B61J","678.14",.0342709
"B61J","678.19",.0350437
"B61J","693.1",.0314872
"B61J","693.11",.0364016
"B61J","744.2",.0373294
"B61J","744.21",.0332513
"B61J","744.25",.033284
"B61J","763.3",.2391648
"B61J","763.35",.2551419
"B61J","775.7",.0170726
"B61J","775.73",.0268668
"B61J","791.8",.0387793
"B61J","791.81",.0400108
"B61K","597.74",.130672
"B61K","677.0",.1131635
"B61K","677.01",.0998874
"B61K","677.09",.1131635
"B61K","678.1",.0314813
"B61K","678.14",.030787
"B61K","678.19",.0314813
"B61K","693.1",.0369885
"B61K","693.11",.0429973
"B61K","791.8",.1890972
"B61K","791.81",.1802811
"B61L","593.33",.0014064
"B61L","778.82",.0365248
"B61L","791.9",.4641592
"B61L","791.91",.4272443
"B61L","791.99",.0706652
"B62B","821.18",.0441796
"B62B","894.1",.9558204
"B62C","695.1",.0561527
"B62C","764.99",.0402417
"B62C","784.34",.0373962
"B62C","786.2",.0463345
"B62C","786.29",.0444587
"B62C","786.8",.1468218
"B62C","786.83",.1468218
"B62C","786.85",.1468218
"B62C","821.18",.3349509
"B62D","716.1",.024735
"B62D","782.1",.0456869
"B62D","782.19",.0533649
"B62D","784.2",.0842925
"B62D","784.21",.0842925
"B62D","784.25",.0842925
"B62D","784.3",.0495772
"B62D","784.32",.0277995
"B62D","784.39",.0577512
"B62D","786.2",.0518047
"B62D","786.29",.054309
"B62D","786.8",.1273647
"B62D","786.83",.1273647
"B62D","786.85",.1273647
"B62H","785.2",.5966763
"B62H","785.3",.1041904
"B62H","785.35",.1495667
"B62H","785.37",.1495667
"B62J","785.1",.0091518
"B62J","785.11",.0091518
"B62J","785.13",.0091518
"B62J","785.15",.0091518
"B62J","785.16",.0091518
"B62J","785.17",.0091518
"B62J","785.2",.4966874
"B62J","785.3",.1571385
"B62J","785.35",.135
"B62J","785.37",.135
"B62J","821.18",.0212634
"B62K","785.19",.001945
"B62K","785.2",.5220069
"B62K","785.3",.1057297
"B62K","785.35",.1452009
"B62K","785.37",.1452009
"B62K","894.2",.0799166
"B62L","785.2",.710059
"B62L","785.3",.0769069
"B62L","785.35",.106517
"B62L","785.37",.106517
"B62M","748.9",.0238425
"B62M","781.1",.0311591
"B62M","785.2",.7228126
"B62M","785.3",.0515625
"B62M","785.35",.0853116
"B62M","785.37",.0853116
"B63B","792.91",.0230092
"B63B","793.1",.183346
"B63B","793.11",.0649695
"B63B","793.12",.0473494
"B63B","793.19",.0713547
"B63B","793.2",.078399
"B63B","793.24",.0247103
"B63B","793.26",.0247103
"B63B","793.27",.0010564
"B63B","793.28",.0072685
"B63B","793.29",.0318624
"B63B","793.5",.0278825
"B63B","793.55",.0309839
"B63B","793.7",.015442
"B63B","793.9",.0548663
"B63B","793.99",.053947
"B63B","894.7",.0326708
"B63B","894.73",.0320077
"B63B","894.74",.194164
"B63C","792.91",.0354611
"B63C","793.1",.0330251
"B63C","793.11",.0412027
"B63C","793.2",.2742955
"B63C","793.29",.5163993
"B63C","793.91",.0849963
"B63C","899.91",.0146199
"B63G","778.12",.0030461
"B63G","792.8",.1133641
"B63G","792.91",.3250574
"B63G","793.2",.0372247
"B63G","793.29",.0742755
"B63G","871.91",.1376782
"B63G","891.12",.0410135
"B63G","891.2",.2683406
"B63H","713.3",.1006816
"B63H","713.31",.0874853
"B63H","749.91",.0476502
"B63H","792.91",.7050887
"B63H","793.1",.0344318
"B63H","793.12",.0246623
"B63J","712.11",.0104054
"B63J","713.3",.1806205
"B63J","713.31",.0553473
"B63J","741.5",.0295784
"B63J","741.55",.0320148
"B63J","741.73",.0070815
"B63J","772.81",.0094452
"B63J","792.91",.0821513
"B63J","793.1",.0475334
"B63J","793.19",.0917147
"B63J","793.2",.1256931
"B63J","793.22",.0372985
"B63J","793.24",.145558
"B63J","793.26",.145558
"B64B","792.2",.0372018
"B64B","792.3",.0372018
"B64B","792.4",.0372018
"B64B","792.84",.7949284
"B64B","792.9",.0261246
"B64B","792.91",.0238192
"B64B","792.97",.0435223
"B64C","792.1",.0816614
"B64C","792.11",.0816614
"B64C","792.15",.0816614
"B64C","792.2",.2077214
"B64C","792.3",.2077214
"B64C","792.4",.2077214
"B64C","792.9",.089267
"B64C","792.95",.0425845
"B64D","792.2",.2847775
"B64D","792.3",.2847775
"B64D","792.4",.2847775
"B64D","792.9",.0375167
"B64D","792.95",.0337946
"B64D","821.11",.0743563
"B64F","792.2",.303635
"B64F","792.3",.303635
"B64F","792.4",.303635
"B64F","792.9",.0481534
"B64F","792.95",.0409416
"B64G","792.5",1
"B65B","122.2",.0327359
"B65B","641.5",.0312949
"B65B","745.2",.4128723
"B65B","745.27",.4518236
"B65B","745.29",.0712733
"B65C","592.2",.080158
"B65C","641.2",.1112538
"B65C","641.26",.1112538
"B65C","641.29",.1112538
"B65C","641.5",.0974216
"B65C","641.59",.1000956
"B65C","641.7",.0265454
"B65C","641.78",.0449194
"B65C","656.2",.0269886
"B65C","656.29",.0287436
"B65C","725.12",.0420169
"B65C","725.29",.0367583
"B65C","728.51",.0070645
"B65C","892.41",.041355
"B65C","892.81",.0798783
"B65C","896.4",.0542936
"B65D","112.1",.1138396
"B65D","112.17",.1116084
"B65D","583.9",.1582593
"B65D","635.11",.0098695
"B65D","641.2",.090357
"B65D","641.26",.090357
"B65D","641.29",.090357
"B65D","641.5",.0989713
"B65D","641.59",.090517
"B65D","642.1",.0836188
"B65D","642.15",.0004232
"B65D","658.11",.0001884
"B65D","786.3",.0474004
"B65D","893.19",.0142333
"B65F","583.9",.0625118
"B65F","599.2",.2148146
"B65F","723.91",.0594481
"B65F","778.13",.0761785
"B65F","786.3",.0347517
"B65F","893.1",.247925
"B65F","893.11",.3043704
"B65G","629.22",.0317614
"B65G","723.9",.0289923
"B65G","723.91",.032556
"B65G","744.7",.3023775
"B65G","744.71",.002175
"B65G","744.73",.0699753
"B65G","744.74",.3329919
"B65G","744.79",.0858416
"B65G","744.9",.0495565
"B65G","744.93",.0606271
"B65G","747.2",.0031455
"B65H","641.2",.2024837
"B65H","641.26",.2024837
"B65H","641.29",.2024837
"B65H","641.5",.1888156
"B65H","641.59",.2030311
"B65H","642.91",.0007022
"B66B","744.7",.3010604
"B66B","744.79",.4647843
"B66B","744.8",.0487087
"B66B","744.85",.0975294
"B66B","744.9",.0393075
"B66B","744.93",.0394338
"B66B","744.94",.0091758
"B66C","744.3",.2706483
"B66C","744.31",.0042179
"B66C","744.33",.0265587
"B66C","744.34",.0401327
"B66C","744.35",.0004964
"B66C","744.37",.1745278
"B66C","744.39",.1745278
"B66C","782.21",.3088904
"B66D","693.1",.0246866
"B66D","693.11",.0294333
"B66D","744.2",.2581894
"B66D","744.21",.2539555
"B66D","744.25",.2541382
"B66D","744.4",.0734849
"B66D","744.49",.0739782
"B66D","744.91",.0321339
"B66F","693.1",.0316208
"B66F","693.11",.0374996
"B66F","695.1",.1509417
"B66F","696.4",.0605894
"B66F","744.3",.0655037
"B66F","744.37",.0650994
"B66F","744.39",.0650994
"B66F","744.4",.0759497
"B66F","744.43",.0368786
"B66F","744.49",.0537214
"B66F","744.8",.0720027
"B66F","744.89",.1327706
"B66F","748.5",.0464158
"B66F","748.9",.0374752
"B66F","782.21",.0684319
"B67B","112.1",.0668773
"B67B","112.15",.0486791
"B67B","112.17",.0518461
"B67B","112.3",.0292942
"B67B","112.42",.0401538
"B67B","633.11",.6655709
"B67B","665.92",.0955676
"B67B","696.55",.0009014
"B67B","697.41",.0011096
"B67C","098.42",.0006723
"B67C","112.1",.0817711
"B67C","112.17",.0825096
"B67C","112.3",.1894789
"B67C","665.1",.0337846
"B67C","723.9",.0599759
"B67C","723.99",.0432951
"B67C","747.8",.3962907
"B67C","747.9",.1122218
"B67D","111.0",.1960454
"B67D","111.01",.2397413
"B67D","112.3",.2303855
"B67D","665.22",.0070399
"B67D","744.1",.0237654
"B67D","744.11",.0261053
"B67D","744.12",.0261053
"B67D","744.13",.0261053
"B67D","744.14",.0261053
"B67D","744.15",.0261053
"B67D","744.19",.0057296
"B67D","744.92",.0057296
"B67D","747.8",.1610366
"B68B","268.5",.0147587
"B68B","612.2",.3535201
"B68B","621.31",.0108641
"B68B","651.15",.014567
"B68B","657.7",.035568
"B68B","657.72",.035568
"B68B","657.8",.0105563
"B68B","657.81",.0126057
"B68B","657.89",.0105563
"B68B","848.42",.044798
"B68B","848.49",.0504586
"B68B","899.4",.0408912
"B68B","899.42",.365288
"B68C","612.2",1
"B68F","611.8",.0998653
"B68F","612.2",.061103
"B68F","612.9",.6513171
"B68F","724.8",.0285184
"B68F","831.21",.1591962
"B68G","263.1",.0491753
"B68G","651.8",.0068831
"B68G","657.4",.0532061
"B68G","657.7",.0524696
"B68G","657.71",.0795717
"B68G","657.72",.0524696
"B68G","821.18",.0288581
"B68G","821.2",.3709591
"B68G","821.29",.1577701
"B68G","899.9",.0472728
"B68G","899.92",.1013645
"B81B","515.43",.0017925
"B81B","522.37",.1136674
"B81B","524.9",.0521072
"B81B","524.95",.0907196
"B81B","598.5",.0050453
"B81B","664.1",.0531648
"B81B","664.39",.0621611
"B81B","735.9",.0621403
"B81B","764.21",.0594766
"B81B","776.3",.1252847
"B81B","776.39",.1814775
"B81B","776.4",.0308339
"B81B","776.49",.0424721
"B81B","778.6",.0282129
"B81B","778.68",.0290302
"B81B","871.93",.062414
"B81C","278.5",.033668
"B81C","278.51",.0408169
"B81C","522.37",.1502097
"B81C","524.9",.0529268
"B81C","524.95",.0864222
"B81C","575.21",.0029606
"B81C","592.29",.0393026
"B81C","664.1",.0889023
"B81C","664.39",.1021106
"B81C","691.29",.0083369
"B81C","735.9",.1745279
"B81C","776.3",.0691173
"B81C","776.39",.1029447
"B81C","871.43",.0017705
"B81C","971.0",.045983
"B82B","522.3",.0420399
"B82B","522.37",.0378933
"B82B","522.5",.1841231
"B82B","522.51",.1708229
"B82B","522.6",.0422862
"B82B","523.5",.0497809
"B82B","523.59",.0595197
"B82B","524.9",.0685964
"B82B","524.95",.0417666
"B82B","554.21",.0079541
"B82B","681.1",.0849105
"B82B","681.12",.0161585
"B82B","686.1",.0866464
"B82B","686.11",.1075015
"B82Y","512.12",.0018235
"B82Y","512.15",.0438647
"B82Y","512.16",.0438647
"B82Y","522.3",.0376845
"B82Y","522.5",.1128778
"B82Y","522.51",.1170397
"B82Y","522.6",.063792
"B82Y","523.5",.1010373
"B82Y","523.59",.1141568
"B82Y","524.9",.0612904
"B82Y","524.95",.0503439
"B82Y","681.1",.0391329
"B82Y","686.1",.0704249
"B82Y","686.11",.0732721
"B82Y","776.3",.0352738
"B82Y","776.39",.0341212
"C01B","272.3",.0100569
"C01B","272.31",.0128326
"C01B","278.22",.0385471
"C01B","522.23",.0060863
"C01B","522.24",.0038385
"C01B","522.26",.0002795
"C01B","522.3",.2335457
"C01B","522.31",.0566111
"C01B","522.32",.0297695
"C01B","522.34",.0982873
"C01B","522.6",.0453009
"C01B","523.3",.0627895
"C01B","523.6",.045774
"C01B","523.63",.0463616
"C01B","523.65",.0459412
"C01B","523.8",.0592633
"C01B","523.83",.0446199
"C01B","524.9",.1141165
"C01B","524.95",.0445216
"C01B","598.61",.0014569
"C01C","522.6",.2860091
"C01C","522.61",.4562497
"C01C","523.21",.0217087
"C01C","523.81",.0488037
"C01C","562.1",.0650068
"C01C","562.11",.0614721
"C01C","562.13",.0607499
"C01D","272.2",.0270525
"C01D","278.3",.204013
"C01D","522.28",.0232889
"C01D","522.62",.0022905
"C01D","523.2",.0563295
"C01D","523.29",.0386015
"C01D","523.45",.0258958
"C01D","523.52",.0315529
"C01D","523.7",.056392
"C01D","523.72",.1051443
"C01D","523.73",.0827625
"C01D","523.74",.0058973
"C01D","562.31",.2843494
"C01D","562.32",.0564298
"C01F","278.24",.0163733
"C01F","278.25",.0229644
"C01F","278.92",.025013
"C01F","522.29",.0046792
"C01F","522.3",.0262139
"C01F","522.6",.0952635
"C01F","522.65",.0863288
"C01F","522.66",.326001
"C01F","522.69",.0563903
"C01F","523.2",.0374824
"C01F","523.22",.0305765
"C01F","523.7",.137764
"C01F","523.79",.1349498
"C01G","522.3",.0489213
"C01G","522.31",.028787
"C01G","522.33",.0300215
"C01G","522.5",.2449501
"C01G","522.51",.0633207
"C01G","522.53",.0326673
"C01G","522.54",.0764563
"C01G","522.55",.0376428
"C01G","522.56",.0494383
"C01G","522.6",.0469976
"C01G","522.61",.0286302
"C01G","522.69",.0722068
"C01G","523.2",.0332176
"C01G","523.29",.0320994
"C01G","523.49",.0195896
"C01G","523.5",.0524678
"C01G","523.59",.0687515
"C01G","525.9",.000716
"C01G","525.91",.000716
"C01G","525.95",.0007652
"C01G","897.2",.0135517
"C01G","897.29",.0180854
"C02F","288.22",.0004722
"C02F","522.6",.0665311
"C02F","522.61",.0712498
"C02F","523.5",.0391116
"C02F","598.6",.1218491
"C02F","598.64",.1245365
"C02F","743.6",.2006905
"C02F","743.61",.2768595
"C02F","743.9",.0438719
"C02F","743.95",.0548278
"C03B","278.5",.0330673
"C03B","278.51",.0396942
"C03B","664.1",.3985373
"C03B","664.11",.0008695
"C03B","664.3",.0042452
"C03B","664.39",.3531483
"C03B","664.4",.0671571
"C03B","664.41",.0693775
"C03B","664.42",.0010184
"C03B","664.5",.0036675
"C03B","664.51",.0036675
"C03B","664.52",.000582
"C03B","664.53",.0036675
"C03B","664.71",.004248
"C03B","664.96",.0170526
"C03C","278.53",.0031964
"C03C","533.5",.0427874
"C03C","533.51",.0139125
"C03C","664.1",.3868945
"C03C","664.31",.026688
"C03C","664.39",.4758902
"C03C","664.7",.0234031
"C03C","664.72",.0272279
"C04B","272.32",.0004124
"C04B","273.2",.0686282
"C04B","273.23",.0619298
"C04B","273.31",.0193871
"C04B","278.2",.0530129
"C04B","278.23",.0021189
"C04B","278.26",.0052462
"C04B","278.29",.0156552
"C04B","278.6",.0440411
"C04B","278.61",.0019839
"C04B","278.62",.0440411
"C04B","285.2",.0587472
"C04B","524.9",.0489768
"C04B","524.94",.040024
"C04B","661.13",.0006238
"C04B","661.2",.1186257
"C04B","661.22",.0692176
"C04B","661.23",.0017882
"C04B","661.29",.0177779
"C04B","663.52",.0079094
"C04B","663.9",.1599482
"C04B","663.99",.1599044
"C05B","522.3",.0287078
"C05B","522.34",.0602557
"C05B","523.6",.0854852
"C05B","523.63",.097205
"C05B","523.65",.1104895
"C05B","562.14",.032633
"C05B","562.22",.1219452
"C05B","562.9",.1178483
"C05B","562.93",.128159
"C05B","562.94",.0644763
"C05B","562.99",.152795
"C05C","523.5",.0382054
"C05C","523.59",.0340307
"C05C","562.1",.3298111
"C05C","562.11",.1824189
"C05C","562.12",.0612282
"C05C","562.13",.0320127
"C05C","562.14",.0266346
"C05C","562.16",.1406503
"C05C","562.17",.0718647
"C05C","562.99",.0831435
"C05D","562.31",.0548684
"C05D","562.32",.0638306
"C05D","562.9",.0297503
"C05D","562.96",.0297637
"C05D","562.99",.821787
"C05F","272.1",.0111167
"C05F","291.96",.0009435
"C05F","322.3",.0526769
"C05F","562.9",.066642
"C05F","562.96",.1098214
"C05F","562.99",.7587995
"C05G","278.27",.0016739
"C05G","562.1",.0420771
"C05G","562.16",.0267248
"C05G","562.19",.0230954
"C05G","562.29",.0007568
"C05G","562.9",.0502291
"C05G","562.99",.8554429
"C06B","523.5",.1802804
"C06B","523.59",.1862636
"C06B","562.1",.0810051
"C06B","562.11",.5475578
"C06B","593.11",.0048932
"C06C","335.11",.0108582
"C06C","523.5",.0303913
"C06C","523.52",.051395
"C06C","593.2",.5996826
"C06C","593.3",.1535356
"C06C","593.31",.1541374
"C06D","523.3",.0272221
"C06D","523.39",.0325564
"C06D","523.5",.1430587
"C06D","523.52",.0351811
"C06D","523.59",.1025859
"C06D","523.89",.0594331
"C06D","562.11",.1591891
"C06D","593.2",.0289484
"C06D","741.7",.1692854
"C06D","741.71",.2425399
"C06F","272.2",.0554355
"C06F","523.3",.0820004
"C06F","523.32",.0475899
"C06F","523.39",.0757631
"C06F","523.43",.0857695
"C06F","523.5",.0247334
"C06F","523.52",.0376245
"C06F","524.92",.1902585
"C06F","575.53",.2808069
"C06F","575.96",.0101105
"C06F","592.2",.0483565
"C06F","592.24",.0326079
"C06F","899.31",.0289434
"C07B","511.2",.0820356
"C07B","512.1",.0471031
"C07B","512.11",.0571935
"C07B","512.3",.0030996
"C07B","513.7",.0472803
"C07B","513.71",.0400495
"C07B","513.9",.0818273
"C07B","513.95",.0349557
"C07B","513.96",.1003786
"C07B","515.75",.0008177
"C07B","516.22",.0705962
"C07B","522.69",.0439417
"C07B","523.29",.0454334
"C07B","523.8",.0885833
"C07B","541.42",.0027342
"C07B","598.8",.1300983
"C07B","598.81",.0561121
"C07B","598.83",.0677599
"C07C","511.1",.0513338
"C07C","511.2",.1322521
"C07C","511.21",.0211234
"C07C","511.26",.0314555
"C07C","511.27",.0208366
"C07C","511.35",.0054926
"C07C","512.1",.1106053
"C07C","512.11",.12334
"C07C","512.14",.0009935
"C07C","512.29",.0001801
"C07C","512.4",.0399693
"C07C","512.41",.0396629
"C07C","512.43",.0396629
"C07C","513.7",.0594937
"C07C","513.71",.0474788
"C07C","513.9",.0471518
"C07C","513.96",.0539487
"C07C","516.22",.0438579
"C07C","523.2",.0377938
"C07C","523.29",.0447411
"C07C","523.8",.0486261
"C07D","511.2",.0753465
"C07D","513.82",.0068614
"C07D","513.9",.0433648
"C07D","513.96",.0532977
"C07D","514.79",.0008405
"C07D","514.84",.0009057
"C07D","514.86",.0419382
"C07D","515.6",.0499443
"C07D","515.61",.0181545
"C07D","515.62",.0097324
"C07D","515.69",.0043811
"C07D","515.7",.0199539
"C07D","515.72",.0115774
"C07D","515.77",.0089237
"C07D","515.79",.0446194
"C07D","515.8",.0021429
"C07D","516.1",.0537697
"C07D","516.16",.0008925
"C07D","516.22",.0375191
"C07D","522.6",.0398122
"C07D","523.2",.0417917
"C07D","523.29",.0530366
"C07D","523.8",.0430105
"C07D","541.39",.0408698
"C07D","541.5",.0370389
"C07D","541.56",.0426216
"C07D","541.9",.035476
"C07D","542.9",.0345181
"C07D","542.91",.0345181
"C07D","542.93",.0346957
"C07D","591.2",.0429143
"C07D","591.3",.0355308
"C07F","514.61",.004637
"C07F","514.67",.0043939
"C07F","516.3",.0147555
"C07F","516.31",.0158405
"C07F","522.3",.0428089
"C07F","522.31",.0302506
"C07F","522.39",.0008105
"C07F","522.4",.0249051
"C07F","522.41",.0414093
"C07F","523.2",.0779321
"C07F","523.29",.0920477
"C07F","523.6",.1600479
"C07F","523.61",.3078788
"C07F","523.63",.0437726
"C07F","523.65",.0518492
"C07F","523.8",.0866604
"C07G","532.2",.0307116
"C07G","532.21",.0333106
"C07G","541.3",.3527759
"C07G","541.39",.5453088
"C07G","541.41",.0085053
"C07G","575.59",.0293878
"C07H","512.1",.0290747
"C07H","514.6",.052042
"C07H","514.65",.0521869
"C07H","516.92",.0105596
"C07H","523.6",.042026
"C07H","523.63",.0335034
"C07H","523.65",.041242
"C07H","541.3",.0905213
