ipc4,sitc_rev4_4,probability_weight
"G05F","772.3",.0289629
"G05F","776.3",.6484112
"G05F","776.4",.0570909
"G05F","885.7",.0219524
"G05G","695.1",.0686607
"G05G","747.8",.033244
"G05G","772.3",.6009413
"G05G","772.5",.0269217
"G05G","784.2",.0468791
"G05G","784.3",.0516497
"G05G","785.2",.0743409
"G05G","821.1",.0506221
"G05G","894.3",.0467406
"G06C","751.2",.6434193
"G06C","759.9",.3125994
"G06C","892.1",.0216914
"G06C","895.9",.0222899
"G06D","737.1",.0434455
"G06D","743.1",.168009
"G06D","747.9",.031891
"G06D","771.1",.042204
"G06D","778.8",.1002521
"G06D","786.8",.2980802
"G06D","792.2",.0766927
"G06D","792.3",.0766927
"G06D","792.4",.0766927
"G06D","792.5",.0329081
"G06D","821.1",.053132
"G06E","751.2",.0869771
"G06E","759.9",.0477519
"G06E","776.2",.14343
"G06E","871.9",.1061563
"G06E","884.3",.6156847
"G06F","642.3",.1818298
"G06F","751.2",.0245542
"G06F","751.9",.0651907
"G06F","752.7",.0548963
"G06F","776.4",.0944799
"G06F","885.7",.3453633
"G06F","898.4",.2336858
"G06G","737.1",.0724566
"G06G","751.2",.248816
"G06G","759.9",.1268032
"G06G","776.3",.1934769
"G06G","776.4",.0293446
"G06G","792.2",.0589517
"G06G","792.3",.0589517
"G06G","792.4",.0589517
"G06G","874.2",.0985812
"G06G","885.7",.0536665
"G06J","737.1",.6977637
"G06J","772.3",.0250656
"G06J","776.4",.0371923
"G06J","885.7",.2399783
"G06K","641.2",.0695991
"G06K","641.5",.0290856
"G06K","751.9",.7847747
"G06K","752.7",.0286766
"G06K","776.4",.0431163
"G06K","871.9",.0447477
"G06M","542.9",.0255986
"G06M","641.2",.184557
"G06M","641.5",.1317167
"G06M","725.1",.0332497
"G06M","725.2",.0331568
"G06M","725.9",.0354346
"G06M","751.2",.0588114
"G06M","759.9",.0336477
"G06M","774.1",.0645273
"G06M","873.2",.1327667
"G06M","874.9",.2665336
"G06N","074.3",.0287377
"G06N","723.4",.0381972
"G06N","728.2",.0203123
"G06N","737.1",.0513566
"G06N","751.2",.2062583
"G06N","752.7",.1020872
"G06N","759.9",.0967129
"G06N","776.3",.1349237
"G06N","776.4",.1202843
"G06N","885.7",.1167797
"G06N","898.4",.08435
"G06Q","542.9",.0271872
"G06Q","641.2",.1075341
"G06Q","641.5",.0628627
"G06Q","745.9",.0523748
"G06Q","751.2",.0798577
"G06Q","751.9",.2015747
"G06Q","752.7",.0928705
"G06Q","759.9",.0422814
"G06Q","831.9",.1339766
"G06Q","892.2",.0310335
"G06Q","896.5",.0278251
"G06Q","898.4",.0715461
"G06Q","911.0",.0682177
"G06Q","931.0",.0008581
"G06T","641.2",.0326541
"G06T","735.9",.0248
"G06T","737.1",.035622
"G06T","751.2",.0576748
"G06T","751.9",.3206896
"G06T","752.7",.031649
"G06T","759.9",.0281751
"G06T","774.2",.2143329
"G06T","881.1",.0273909
"G06T","881.2",.1128772
"G06T","892.8",.0507181
"G06T","894.3",.0384915
"G06T","898.4",.0249248
"G07B","873.2",.0421826
"G07B","911.0",.9578174
"G07C","641.2",.0473896
"G07C","751.9",.1749782
"G07C","752.7",.0268958
"G07C","764.2",.0611494
"G07C","764.3",.0513749
"G07C","774.1",.0405703
"G07C","778.1",.0585232
"G07C","885.7",.2627746
"G07C","885.9",.2763439
"G07D","641.2",.5498187
"G07D","641.5",.4042322
"G07D","725.9",.0323497
"G07D","961.0",.0135995
"G07F","745.9",1
"G07G","751.2",.5249525
"G07G","751.9",.2033833
"G07G","759.9",.2716642
"G08B","762.2",.0374429
"G08B","762.8",.0275756
"G08B","764.2",.3140565
"G08B","764.3",.0989386
"G08B","774.1",.049864
"G08B","778.1",.1590659
"G08B","782.2",.3130565
"G08C","737.1",.0441037
"G08C","764.3",.0380195
"G08C","774.1",.236151
"G08C","778.1",.0964334
"G08C","873.1",.5071389
"G08C","885.7",.0781535
"G08G","764.8",.1780678
"G08G","778.8",.2968357
"G08G","781.2",.0082206
"G08G","783.1",.0246619
"G08G","792.2",.1222555
"G08G","792.3",.1222555
"G08G","792.4",.1222555
"G08G","874.1",.0469419
"G08G","881.1",.0351471
"G08G","881.2",.0433585
"G09B","641.2",.0679109
"G09B","641.5",.0341437
"G09B","761.5",.0638979
"G09B","764.2",.1959735
"G09B","892.1",.4068736
"G09B","894.2",.0411225
"G09B","895.9",.1574994
"G09B","898.1",.0325785
"G09C","641.2",.12217
"G09C","641.5",.0703431
"G09C","641.7",.0406756
"G09C","737.1",.0264932
"G09C","751.9",.1167413
"G09C","752.3",.028109
"G09C","752.7",.0744193
"G09C","776.4",.0345787
"G09C","885.7",.1921451
"G09C","892.8",.0334242
"G09C","898.4",.1620062
"G09C","911.0",.0988943
"G09D","074.3",.0299622
"G09D","641.2",.1894114
"G09D","641.5",.1404569
"G09D","885.4",.0473396
"G09D","885.7",.5022628
"G09D","885.9",.0495744
"G09D","892.8",.0409927
"G09F","582.1",.0387973
"G09F","582.9",.0328339
"G09F","583.9",.0476393
"G09F","641.2",.1819474
"G09F","641.5",.0994901
"G09F","641.7",.2035514
"G09F","664.1",.0305129
"G09F","664.3",.0363778
"G09F","776.3",.042821
"G09F","778.1",.0258246
"G09F","813.2",.2057738
"G09F","892.8",.0544305
"G09G","737.1",.0833224
"G09G","776.3",.4298844
"G09G","885.7",.4867931
"G10B","898.1",.2171941
"G10B","898.2",.6960288
"G10B","898.9",.086777
"G10C","898.1",.9733785
"G10C","898.2",.0266215
"G10D","898.1",.3435394
"G10D","898.2",.6564606
"G10F","898.1",.3264292
"G10F","898.2",.6735708
"G10G","898.1",.532162
"G10G","898.2",.3971244
"G10G","898.9",.0707136
"G10H","642.2",.0557427
"G10H","898.1",.3299655
"G10H","898.2",.5258188
"G10H","898.9",.088473
"G10K","764.2",.9316001
"G10K","764.9",.0684
"G10L","642.2",.362442
"G10L","751.2",.1424276
"G10L","759.9",.0673868
"G10L","764.2",.3922406
"G10L","764.9",.0355031
"G11B","763.3",.0409593
"G11B","871.9",.0567105
"G11B","884.3",.1419801
"G11B","898.4",.7603502
"G11C","776.3",.6826653
"G11C","776.4",.0785856
"G11C","885.7",.238749
"G12B","694.3",.0280113
"G12B","697.5",.0322124
"G12B","735.9",.0591966
"G12B","752.9",.169259
"G12B","784.2",.0989214
"G12B","812.1",.3778835
"G12B","871.3",.0719565
"G12B","873.1",.0840328
"G12B","874.5",.0785264
"G21B","718.7",.046023
"G21B","871.9",.0307127
"G21B","899.9",.9232643
"G21C","718.7",1
"G21D","718.7",1
"G21F","289.2",.0037278
"G21F","522.3",.0607647
"G21F","523.5",.0363077
"G21F","525.1",.0724106
"G21F","685.2",.0403936
"G21F","689.8",.0526421
"G21F","692.1",.1235038
"G21F","692.4",.2363448
"G21F","718.7",.3074967
"G21F","774.2",.0664083
"G21G","525.1",.7113062
"G21G","718.7",.093369
"G21G","774.2",.0222188
"G21G","778.7",.1731059
"G21H","525.1",1
"G21J","593.2",.3091801
"G21J","752.3",.0927189
"G21J","874.4",.116801
"G21J","891.2",.4813001
"G21K","774.2",1
"H01B","571.1",.0353775
"H01B","682.1",.0743299
"H01B","682.4",.0864201
"H01B","693.1",.7594931
"H01B","773.1",.0443793
"H01C","663.9",.1144026
"H01C","686.1",.0716121
"H01C","772.3",.7876577
"H01C","772.4",.0263275
"H01F","672.6",.0277202
"H01F","682.1",.0436202
"H01F","692.1",.0296629
"H01F","692.4",.0473801
"H01F","693.1",.0729066
"H01F","771.1",.5732583
"H01F","771.2",.0447994
"H01F","778.3",.053918
"H01F","778.8",.1067343
"H01G","598.6",.0260016
"H01G","663.9",.5906194
"H01G","684.2",.1119972
"H01G","689.1",.0290881
"H01G","778.6",.2422936
"H01H","772.4",.6429992
"H01H","772.5",.3003255
"H01H","772.8",.0566753
"H01J","664.1",.0492116
"H01J","664.3",.024642
"H01J","689.1",.0354901
"H01J","771.2",.1711122
"H01J","774.2",.1091364
"H01J","776.1",.0242245
"H01J","778.2",.3926972
"H01J","871.3",.0619149
"H01J","874.4",.131571
"H01K","664.1",.0814874
"H01K","664.3",.0537851
"H01K","664.9",.0310617
"H01K","665.9",.0724474
"H01K","689.1",.6673439
"H01K","772.5",.0484528
"H01K","778.2",.0454217
"H01L","776.3",.8383123
"H01L","776.4",.052851
"H01L","776.8",.1088368
"H01M","778.1",1
"H01P","662.3",.040117
"H01P","662.4",.0738187
"H01P","663.9",.2458526
"H01P","682.1",.032277
"H01P","693.1",.057363
"H01P","737.1",.0314454
"H01P","764.8",.0553346
"H01P","772.2",.0684052
"H01P","773.1",.2597915
"H01P","776.3",.0555929
"H01P","776.4",.0340971
"H01P","778.6",.0459049
"H01Q","764.8",.4130795
"H01Q","772.2",.0640648
"H01Q","773.1",.2283002
"H01Q","812.1",.2682483
"H01Q","899.4",.0263073
"H01R","583.9",.0238748
"H01R","682.1",.0443655
"H01R","682.5",.0177207
"H01R","693.1",.1969762
"H01R","695.4",.0351176
"H01R","735.9",.0595741
"H01R","772.2",.2067678
"H01R","772.5",.1313155
"H01R","773.1",.283601
"H01R","773.2",.0006867
"H01S","735.9",.0846251
"H01S","776.3",.0779449
"H01S","871.9",.8160183
"H01S","884.1",.0214117
"H01T","778.3",1
"H02B","682.3",.0246095
"H02B","771.1",.0438925
"H02B","772.4",.6521634
"H02B","772.5",.2017922
"H02B","772.6",.0064246
"H02B","772.8",.0711177
"H02G","693.1",.7792959
"H02G","695.4",.1061251
"H02G","735.9",.0389684
"H02G","772.4",.0298315
"H02G","773.1",.0457792
"H02H","771.1",.0742888
"H02H","771.2",.1221452
"H02H","772.3",.0231992
"H02H","772.4",.4935746
"H02H","772.5",.1409851
"H02H","776.3",.1195347
"H02H","778.1",.0262723
"H02J","737.1",.0447093
"H02J","771.1",.0422255
"H02J","771.2",.0439512
"H02J","778.1",.869114
"H02K","682.1",.0276699
"H02K","693.1",.0430273
"H02K","716.1",.4997233
"H02K","716.2",.0281882
"H02K","716.4",.0014874
"H02K","716.9",.0820989
"H02K","723.9",.0302585
"H02K","735.9",.0394344
"H02K","748.2",.035911
"H02K","748.9",.0453811
"H02K","771.2",.0492169
"H02K","778.8",.1176031
"H02M","737.1",.5334371
"H02M","771.1",.0275074
"H02M","771.2",.3085824
"H02M","776.3",.1304732
"H02N","662.4",.0884787
"H02N","663.9",.4537245
"H02N","716.5",.0361675
"H02N","735.9",.2171591
"H02N","737.1",.0550602
"H02N","776.3",.0284608
"H02N","778.1",.0767885
"H02N","778.8",.0441608
"H02P","716.1",.1766392
"H02P","716.2",.0969641
"H02P","716.3",.2337078
"H02P","737.1",.2284216
"H02P","771.2",.1395131
"H02P","772.3",.039114
"H02P","776.3",.0856402
"H02S","664.1",.0290972
"H02S","664.3",.0236352
"H02S","778.1",.9472677
"H03B","737.1",.026075
"H03B","776.3",.409228
"H03B","776.4",.0618354
"H03B","778.6",.2033701
"H03B","885.7",.2994916
"H03C","737.1",.2578001
"H03C","764.3",.3313647
"H03C","776.3",.1926589
"H03C","778.6",.038014
"H03C","885.7",.1801623
"H03D","737.1",.1402228
"H03D","762.2",.2020323
"H03D","762.8",.1379432
"H03D","776.3",.1039982
"H03D","885.7",.4158034
"H03F","737.1",.029646
"H03F","764.2",.1395801
"H03F","776.3",.7949647
"H03F","776.4",.0358091
"H03G","737.1",.0602685
"H03G","762.2",.1972652
"H03G","762.8",.1298526
"H03G","764.2",.3798056
"H03G","772.3",.100753
"H03G","776.3",.1320551
"H03H","663.9",.107761
"H03H","667.2",.0377918
"H03H","667.4",.0212616
"H03H","699.5",.0057646
"H03H","737.1",.092433
"H03H","772.3",.0261111
"H03H","776.3",.0937879
"H03H","776.4",.0596658
"H03H","778.6",.1418238
"H03H","885.7",.2054326
"H03H","898.9",.2081669
"H03J","762.2",.5796906
"H03J","762.8",.3881597
"H03J","778.6",.0321497
"H03K","776.3",.4457791
"H03K","776.4",.1068059
"H03K","885.7",.447415
"H03L","885.7",1
"H03M","737.1",.8479251
"H03M","885.7",.1520749
"H04B","737.1",.0584953
"H04B","762.2",.238404
"H04B","762.8",.1617929
"H04B","764.2",.0842067
"H04B","764.3",.0527895
"H04B","764.8",.0541441
"H04B","871.9",.0256887
"H04B","884.1",.1468954
"H04B","884.3",.0464676
"H04B","885.7",.1311157
"H04H","762.1",.0166788
"H04H","762.2",.4996113
"H04H","762.8",.3323736
"H04H","764.2",.1249375
"H04H","885.7",.0263989
"H04J","737.1",.0231293
"H04J","884.1",.0755222
"H04J","884.3",.0839815
"H04J","885.7",.7917789
"H04J","885.9",.0255881
"H04K","737.1",.0819939
"H04K","751.2",.057671
"H04K","759.9",.0253473
"H04K","762.2",.1262769
"H04K","762.8",.0806057
"H04K","764.2",.0241372
"H04K","764.3",.1927331
"H04K","764.8",.2103852
"H04K","885.7",.2008498
"H04L","737.1",.0472684
"H04L","885.7",.9527315
"H04M","764.1",.7376042
"H04M","764.2",.2291734
"H04M","764.9",.0332224
"H04N","737.1",.0794161
"H04N","751.9",.2808172
"H04N","761.5",.0257602
"H04N","763.8",.0610347
"H04N","776.1",.0480104
"H04N","776.2",.0388626
"H04N","881.1",.0329203
"H04N","881.2",.2627967
"H04N","885.7",.1324911
"H04N","898.4",.0378907
"H04Q","764.1",.6492431
"H04Q","764.2",.0431525
"H04Q","884.1",.0288415
"H04Q","885.7",.1454554
"H04Q","885.9",.1333075
"H04R","764.2",.8170328
"H04R","764.9",.1025008
"H04R","899.6",.0804664
"H04S","764.2",1
"H04W","752.7",.0558482
"H04W","762.2",.0483584
"H04W","762.8",.0340646
"H04W","764.1",.3423717
"H04W","764.2",.027594
"H04W","764.3",.042782
"H04W","764.8",.2992664
"H04W","778.1",.0696783
"H04W","885.7",.0800364
"H05B","771.2",.4569106
"H05B","775.8",.0274342
"H05B","776.3",.0869649
"H05B","778.2",.4286904
"H05C","771.1",.7230305
"H05C","771.2",.0931066
"H05C","776.3",.0239149
"H05C","778.1",.0646694
"H05C","778.6",.034169
"H05C","885.5",.0611096
"H05F","581.7",.0187899
"H05F","583.9",.0547696
"H05F","693.1",.2308074
"H05F","699.3",.0521109
"H05F","699.7",.0310367
"H05F","733.9",.0365442
"H05F","735.9",.0773606
"H05F","771.1",.050159
"H05F","772.2",.0335403
"H05F","773.1",.0462647
"H05F","774.2",.1856954
"H05F","775.5",.0685534
"H05F","775.7",.0235368
"H05F","776.3",.057386
"H05F","891.3",.0334451
"H05G","774.2",1
"H05H","778.7",1
"H05K","735.9",.0332189
"H05K","772.2",.9121233
"H05K","776.4",.0259581
"H05K","812.1",.0286997
