ipc4,sitc_rev4_2,probability_weight
"G01Q","88",.0246818
"G01R","73",.0547862
"G01R","77",.7332431
"G01R","87",.0828487
"G01R","88",.1291219
"G01S","73",.0228483
"G01S","76",.8744322
"G01S","79",.0630673
"G01S","87",.0396521
"G01T","66",.0367778
"G01T","73",.044748
"G01T","75",.0379194
"G01T","77",.7927023
"G01T","87",.0628829
"G01T","88",.0249696
"G01V","27",.0273564
"G01V","35",.0513634
"G01V","69",.1286177
"G01V","73",.1141533
"G01V","75",.0264738
"G01V","76",.1339352
"G01V","77",.170185
"G01V","79",.0598155
"G01V","87",.1340464
"G01V","88",.1102237
"G01V","89",.0438298
"G01W","72",.020905
"G01W","73",.0229428
"G01W","76",.2139403
"G01W","77",.0304637
"G01W","79",.248356
"G01W","87",.3980315
"G01W","88",.0653607
"G02B","66",.0337581
"G02B","73",.0256022
"G02B","87",.2011149
"G02B","88",.7395248
"G02C","88",1
"G02F","66",.1753418
"G02F","73",.056609
"G02F","77",.458187
"G02F","87",.2047973
"G02F","88",.1050648
"G03B","73",.0321239
"G03B","75",.1721996
"G03B","76",.284591
"G03B","77",.0992374
"G03B","87",.0709868
"G03B","88",.3408614
"G03C","51",.1909028
"G03C","52",.6397646
"G03C","53",.0262869
"G03C","57",.0372632
"G03C","59",.0763798
"G03C","84",.0294027
"G03D","52",.0341906
"G03D","58",.0233364
"G03D","72",.155975
"G03D","73",.0921031
"G03D","74",.0423667
"G03D","75",.4964578
"G03D","77",.0551712
"G03D","88",.0683292
"G03D","89",.0320699
"G03F","51",.2662495
"G03F","52",.0526084
"G03F","53",.0412034
"G03F","57",.039646
"G03F","73",.1061459
"G03F","77",.26628
"G03F","87",.2278669
"G03G","51",.0415866
"G03G","53",.0779772
"G03G","57",.0306859
"G03G","73",.057966
"G03G","75",.7392712
"G03G","87",.0525131
"G03H","73",.1142406
"G03H","87",.8505704
"G03H","88",.0351889
"G04B","88",1
"G04C","27",.090696
"G04C","77",.0209216
"G04C","88",.8883824
"G04D","27",.0593896
"G04D","66",.0306482
"G04D","73",.0313826
"G04D","87",.021337
"G04D","88",.8572426
"G04F","27",.0263023
"G04F","88",.9736977
"G04G","88",1
"G04R","76",.0297439
"G04R","88",.9702561
"G05B","72",.1082828
"G05B","73",.2480279
"G05B","74",.1014037
"G05B","75",.0680677
"G05B","76",.0248801
"G05B","77",.1756459
"G05B","79",.0531277
"G05B","87",.0375693
"G05B","88",.182995
"G05D","73",.0271098
"G05D","74",.1893924
"G05D","77",.0733005
"G05D","79",.5531361
"G05D","81",.0231598
"G05D","82",.022068
"G05D","87",.1118334
"G05F","73",.0715581
"G05F","77",.9081628
"G05F","88",.0202791
"G05G","58",.0392619
"G05G","69",.0381479
"G05G","71",.0232249
"G05G","72",.0339702
"G05G","73",.0498461
"G05G","74",.2468735
"G05G","77",.1012546
"G05G","78",.2734198
"G05G","79",.0784767
"G05G","82",.1155244
"G06C","64",.0347106
"G06C","75",.9431336
"G06C","89",.0221558
"G06D","73",.0285502
"G06D","74",.0845691
"G06D","77",.0568539
"G06D","78",.0915378
"G06D","79",.5879054
"G06D","82",.1505835
"G06E","73",.0616412
"G06E","75",.0864321
"G06E","77",.0711205
"G06E","87",.2430558
"G06E","88",.5377503
"G06F","64",.0457459
"G06F","73",.0235239
"G06F","75",.2681943
"G06F","77",.0966255
"G06F","88",.3899038
"G06F","89",.1760064
"G06G","71",.0285467
"G06G","73",.0548038
"G06G","75",.1636738
"G06G","77",.3552307
"G06G","79",.2973611
"G06G","87",.0264729
"G06G","88",.0739109
"G06J","73",.4753677
"G06J","77",.0782392
"G06J","88",.4463931
"G06K","64",.1047732
"G06K","73",.0232267
"G06K","75",.7583393
"G06K","77",.047283
"G06K","87",.0323164
"G06K","88",.0340614
"G06M","54",.0502528
"G06M","64",.6924531
"G06M","72",.1111106
"G06M","75",.0726699
"G06M","77",.0330359
"G06M","87",.0404776
"G06N","72",.027856
"G06N","73",.0903234
"G06N","75",.2279445
"G06N","76",.0437532
"G06N","77",.2988043
"G06N","79",.0355122
"G06N","87",.0424833
"G06N","88",.1696094
"G06N","89",.0637137
"G06Q","64",.2384168
"G06Q","75",.5180436
"G06Q","83",.0651435
"G06Q","89",.0856309
"G06Q","91",.0916129
"G06Q","93",.0011524
"G06T","64",.0748949
"G06T","73",.0688953
"G06T","75",.6622723
"G06T","77",.0321832
"G06T","87",.035281
"G06T","88",.0782356
"G06T","89",.0482377
"G07B","91",1
"G07C","64",.1037313
"G07C","75",.292369
"G07C","76",.1504444
"G07C","77",.0767865
"G07C","78",.023937
"G07C","88",.3527319
"G07D","64",.9791659
"G07D","72",.0208342
"G07F","64",.2123622
"G07F","72",.166868
"G07F","74",.3469441
"G07F","75",.1552708
"G07F","89",.0385297
"G07F","96",.0800253
"G07G","64",.041638
"G07G","75",.958362
"G08B","76",.5180855
"G08B","77",.2425148
"G08B","78",.1959919
"G08B","88",.0434078
"G08C","73",.0699609
"G08C","76",.1768958
"G08C","77",.350087
"G08C","87",.1291622
"G08C","88",.2738942
"G08G","76",.2784026
"G08G","77",.0624679
"G08G","79",.5869226
"G08G","87",.0246531
"G08G","88",.0475537
"G09B","58",.0224879
"G09B","64",.1755219
"G09B","66",.0255357
"G09B","69",.0265901
"G09B","73",.0263273
"G09B","74",.0250532
"G09B","76",.3350297
"G09B","77",.0533361
"G09B","79",.0518894
"G09B","87",.0708016
"G09B","89",.1874272
"G09C","64",.2911247
"G09C","73",.0313054
"G09C","75",.2777883
"G09C","88",.1791198
"G09C","89",.0926718
"G09C","91",.12799
"G09D","58",.0213361
"G09D","64",.4723337
"G09D","88",.5063302
"G09F","58",.141512
"G09F","64",.5935158
"G09F","66",.0665198
"G09F","73",.0244097
"G09F","76",.0269918
"G09F","77",.1118517
"G09F","89",.0351992
"G09G","73",.0425599
"G09G","75",.0327999
"G09G","77",.4684126
"G09G","88",.4562275
"G10B","89",1
"G10C","89",1
"G10D","89",1
"G10F","89",1
"G10G","76",.027137
"G10G","89",.972863
"G10H","64",.0298726
"G10H","76",.1430192
"G10H","88",.029032
"G10H","89",.7980763
"G10K","26",.0293722
"G10K","66",.0250644
"G10K","76",.9455634
"G10L","64",.0419029
"G10L","75",.1536923
"G10L","76",.8044047
"G11B","76",.0282175
"G11B","87",.1049307
"G11B","88",.1918342
"G11B","89",.6750176
"G11C","77",.7762436
"G11C","88",.2237564
"G12B","58",.0465111
"G12B","69",.0455862
"G12B","72",.0226823
"G12B","73",.0879671
"G12B","74",.0246923
"G12B","77",.0491622
"G12B","78",.0528782
"G12B","81",.4759948
"G12B","87",.1945257
"G21B","35",.1066563
"G21B","52",.0595149
"G21B","66",.0716825
"G21B","68",.1878518
"G21B","69",.0337519
"G21B","71",.032065
"G21B","73",.0996284
"G21B","77",.0253004
"G21B","87",.2238773
"G21B","89",.1596715
"G21C","71",1
"G21D","71",1
"G21F","52",.4811089
"G21F","66",.0596577
"G21F","68",.089441
"G21F","69",.2732058
"G21F","71",.0445955
"G21F","73",.0296362
"G21F","74",.0223548
"G21G","28",.0479118
"G21G","52",.4054676
"G21G","68",.1689836
"G21G","71",.1126015
"G21G","73",.072473
"G21G","77",.0885185
"G21G","87",.1040442
"G21H","35",.0932092
"G21H","52",.3316011
"G21H","77",.5751897
"G21J","35",.0842765
"G21J","59",.1541309
"G21J","66",.0217994
"G21J","75",.0215141
"G21J","76",.0248656
"G21J","77",.2298898
"G21J","87",.1440189
"G21J","89",.3195048
"G21K","73",.0522112
"G21K","77",.8275425
"G21K","87",.1202463
"H01B","57",.0902061
"H01B","66",.0489274
"H01B","68",.2533689
"H01B","69",.6074976
"H01C","66",.440468
"H01C","68",.2831551
"H01C","77",.2763769
"H01F","66",.0387591
"H01F","67",.0422968
"H01F","68",.1741198
"H01F","69",.3500653
"H01F","73",.0867202
"H01F","77",.3080388
"H01G","57",.0218688
"H01G","66",.6034628
"H01G","68",.3106423
"H01G","73",.031831
"H01G","77",.0321951
"H01H","69",.0243709
"H01H","77",.9756292
"H01J","66",.3503698
"H01J","68",.0842691
"H01J","73",.0754815
"H01J","77",.3596464
"H01J","87",.1302332
"H01K","66",.3181152
"H01K","68",.646489
"H01K","77",.0353959
"H01L","77",1
"H01M","68",.0473628
"H01M","73",.0277094
"H01M","77",.9249279
"H01P","66",.3562463
"H01P","68",.1098151
"H01P","69",.0790978
"H01P","73",.0839315
"H01P","76",.0400983
"H01P","77",.3308111
"H01Q","66",.0372005
"H01Q","69",.0268831
"H01Q","73",.0244006
"H01Q","76",.3275232
"H01Q","77",.0643949
"H01Q","79",.0353929
"H01Q","81",.4842049
"H01R","58",.0526745
"H01R","68",.0854925
"H01R","69",.3930545
"H01R","73",.1662672
"H01R","77",.3025113
"H01S","73",.1099114
"H01S","77",.0927616
"H01S","87",.797327
"H01T","66",.110373
"H01T","68",.0394437
"H01T","71",.1503971
"H01T","77",.6997862
"H02B","68",.0387619
"H02B","69",.1366892
"H02B","77",.8245488
"H02G","58",.0248721
"H02G","67",.0537962
"H02G","69",.8309029
"H02G","73",.0422726
"H02G","74",.026194
"H02G","78",.0219623
"H02H","77",1
"H02J","73",.0306222
"H02J","77",.9693778
"H02K","35",.0276638
"H02K","68",.0385476
"H02K","69",.1338937
"H02K","71",.3756781
"H02K","72",.0684096
"H02K","73",.1223582
"H02K","74",.1445019
"H02K","77",.0889471
"H02M","73",.3682798
"H02M","77",.6317202
"H02N","66",.3304315
"H02N","69",.0216785
"H02N","71",.0244944
"H02N","73",.4140272
"H02N","74",.022187
"H02N","77",.1871814
"H02P","35",.0352796
"H02P","71",.2584217
"H02P","73",.1702752
"H02P","77",.5360235
"H02S","66",.1057833
"H02S","69",.0443227
"H02S","73",.0337318
"H02S","77",.8161622
"H03B","77",.665848
"H03B","88",.334152
"H03C","73",.1833436
"H03C","76",.1232075
"H03C","77",.3924421
"H03C","88",.3010069
"H03D","73",.0876967
"H03D","76",.1035152
"H03D","77",.2160596
"H03D","88",.5927285
"H03F","76",.1587234
"H03F","77",.8412766
"H03G","73",.0262876
"H03G","76",.7438065
"H03G","77",.2299059
"H03H","66",.196319
"H03H","73",.1183258
"H03H","76",.0466024
"H03H","77",.3328045
"H03H","88",.3059483
"H03J","73",.0264323
"H03J","76",.8511504
"H03J","77",.0862196
"H03J","88",.0361977
"H03K","77",.5876211
"H03K","88",.4123788
"H03L","88",1
"H03M","73",.6601494
"H03M","77",.0206082
"H03M","88",.3192424
"H04B","73",.0524186
"H04B","76",.4370206
"H04B","77",.0665361
"H04B","87",.0278211
"H04B","88",.4162036
"H04H","76",.9457958
"H04H","88",.0542042
"H04J","88",1
"H04K","73",.0746662
"H04K","75",.0841537
"H04K","76",.5277852
"H04K","77",.0220419
"H04K","79",.0283489
"H04K","88",.2630042
"H04L","73",.0312901
"H04L","75",.0337494
"H04L","76",.0306886
"H04L","88",.9042719
"H04M","76",.9743472
"H04M","77",.0256528
"H04N","73",.0553891
"H04N","75",.467257
"H04N","76",.0798148
"H04N","77",.0538942
"H04N","88",.3170959
"H04N","89",.026549
"H04Q","73",.026541
"H04Q","76",.4792409
"H04Q","77",.0613037
"H04Q","88",.4329144
"H04R","76",1
"H04S","76",1
"H04W","75",.0448611
"H04W","76",.7788581
"H04W","77",.0455214
"H04W","88",.1307594
"H05B","69",.0298542
"H05B","73",.0354962
"H05B","77",.9346496
"H05C","35",.0556083
"H05C","77",.9175956
"H05C","88",.0267961
"H05F","57",.0237024
"H05F","58",.1216403
"H05F","69",.251274
"H05F","72",.0254971
"H05F","73",.1144681
"H05F","77",.349335
"H05F","79",.114083
"H05G","77",1
"H05H","35",.0606445
"H05H","69",.0343101
"H05H","73",.1989718
"H05H","74",.0212402
"H05H","77",.5008981
"H05H","87",.1839353
"H05K","58",.0274114
"H05K","69",.0388922
"H05K","73",.1848242
"H05K","77",.5435877
"H05K","81",.1209924
"H05K","87",.032124
"H05K","97",.052168
