ipc4,sitc_rev4_3,probability_weight
"B62B","781",.0784837
"B62B","785",.0386652
"B62B","786",.0896354
"B62B","821",.2530503
"B62B","831",.2212242
"B62B","894",.25805
"B62C","677",.0354752
"B62C","784",.023207
"B62C","786",.617716
"B62C","821",.3236019
"B62D","716",.0257859
"B62D","784",.45595
"B62D","786",.4945843
"B62D","831",.0236799
"B62H","785",1
"B62J","785",1
"B62K","785",.9475729
"B62K","894",.052427
"B62L","785",1
"B62M","748",.0567117
"B62M","781",.031753
"B62M","785",.9115353
"B63B","744",.0400407
"B63B","793",.9285119
"B63B","894",.0314473
"B63C","744",.1082346
"B63C","747",.0844148
"B63C","778",.0372671
"B63C","792",.0430671
"B63C","793",.7270164
"B63G","744",.062235
"B63G","778",.0430861
"B63G","792",.548755
"B63G","793",.1195075
"B63G","891",.2264163
"B63H","695",.0580904
"B63H","713",.0444981
"B63H","748",.0622977
"B63H","792",.5344818
"B63H","793",.300632
"B63J","343",.0295299
"B63J","713",.043757
"B63J","741",.1264131
"B63J","793",.8003
"B64B","744",.0219309
"B64B","792",.9780691
"B64C","792",1
"B64D","792",1
"B64F","792",1
"B64G","792",1
"B65B","122",.0529726
"B65B","582",.0896912
"B65B","583",.0229406
"B65B","641",.2220493
"B65B","642",.0415313
"B65B","723",.0397737
"B65B","725",.1082659
"B65B","728",.0661442
"B65B","745",.3317432
"B65B","893",.0248881
"B65C","592",.0503139
"B65C","641",.7248825
"B65C","723",.0361043
"B65C","725",.1560375
"B65C","728",.0326618
"B65D","112",.1820216
"B65D","582",.0970906
"B65D","583",.1293764
"B65D","641",.423631
"B65D","642",.1245268
"B65D","893",.0433535
"B65F","583",.0949614
"B65F","599",.0993893
"B65F","641",.1038323
"B65F","723",.0539219
"B65F","744",.0317108
"B65F","778",.0374401
"B65F","786",.0418501
"B65F","893",.5368941
"B65G","629",.022913
"B65G","723",.1059171
"B65G","744",.8062238
"B65G","748",.0649461
"B65H","641",.9466069
"B65H","725",.053393
"B66B","744",1
"B66C","678",.0482907
"B66C","693",.0395067
"B66C","744",.7848383
"B66C","782",.1273643
"B66D","678",.1326654
"B66D","693",.0963163
"B66D","744",.7355078
"B66D","748",.0355106
"B66F","678",.1085465
"B66F","693",.0775832
"B66F","695",.0340153
"B66F","723",.0365002
"B66F","744",.6487266
"B66F","748",.0946281
"B67B","112",.2079207
"B67B","633",.7585141
"B67B","665",.0335652
"B67C","111",.0402246
"B67C","112",.3160771
"B67C","723",.104121
"B67C","728",.0440829
"B67C","747",.4954945
"B67D","111",.5290257
"B67D","112",.2064486
"B67D","692",.0242433
"B67D","747",.2402824
"B68B","211",.0373598
"B68B","611",.0249445
"B68B","612",.5979948
"B68B","657",.0292042
"B68B","845",.0267885
"B68B","848",.1417045
"B68B","899",.1420036
"B68C","612",1
"B68F","611",.0373389
"B68F","612",.9626611
"B68G","263",.1694614
"B68G","266",.036553
"B68G","268",.0232985
"B68G","653",.034882
"B68G","657",.0972437
"B68G","821",.6385614
"B81B","524",.1392451
"B81B","664",.1535268
"B81B","735",.0834921
"B81B","764",.0456614
"B81B","776",.4640052
"B81B","871",.087131
"B81B","884",.0269384
"B81C","278",.0278022
"B81C","522",.0405749
"B81C","524",.1271398
"B81C","664",.2263475
"B81C","735",.212203
"B81C","776",.2253776
"B81C","871",.089367
"B81C","971",.051188
"B82B","278",.0246422
"B82B","522",.3254145
"B82B","523",.11292
"B82B","524",.1315494
"B82B","681",.134337
"B82B","686",.1706688
"B82B","689",.0390943
"B82B","776",.0320191
"B82B","871",.0293548
"B82Y","512",.040829
"B82Y","522",.3360329
"B82Y","523",.1885551
"B82Y","524",.1254315
"B82Y","681",.0590076
"B82Y","686",.1460497
"B82Y","689",.0323729
"B82Y","776",.0717213
"C01B","278",.0467705
"C01B","522",.4156336
"C01B","523",.3068557
"C01B","524",.1920353
"C01B","598",.038705
"C01C","522",.710182
"C01C","523",.0984327
"C01C","562",.1913852
"C01D","278",.0502906
"C01D","522",.1143058
"C01D","523",.7499672
"C01D","562",.0854363
"C01F","273",.0311588
"C01F","278",.04222
"C01F","522",.4524906
"C01F","523",.4532263
"C01F","562",.0209043
"C01G","522",.7064518
"C01G","523",.2676143
"C01G","897",.025934
"C02F","273",.0285349
"C02F","278",.1074185
"C02F","522",.1869482
"C02F","523",.1690061
"C02F","562",.0278624
"C02F","598",.1483013
"C02F","599",.0285203
"C02F","743",.2681378
"C02F","747",.0352706
"C03B","278",.0369328
"C03B","664",.9630672
"C03C","278",.0216878
"C03C","533",.0210568
"C03C","663",.0235242
"C03C","664",.9337312
"C04B","273",.1536797
"C04B","278",.176025
"C04B","285",.0559609
"C04B","523",.0450972
"C04B","524",.0910517
"C04B","661",.1129802
"C04B","662",.0286858
"C04B","663",.314234
"C04B","689",.0222854
"C05B","272",.022968
"C05B","522",.1243835
"C05B","523",.2723595
"C05B","562",.580289
"C05C","522",.0215263
"C05C","523",.042333
"C05C","562",.9361407
"C05D","522",.0311347
"C05D","523",.1077389
"C05D","562",.8611264
"C05F","322",.1073978
"C05F","562",.8926022
"C05G","523",.0340795
"C05G","562",.9659204
"C06B","523",.324643
"C06B","562",.5168368
"C06B","593",.111649
"C06B","891",.0468711
"C06C","581",.0405026
"C06C","593",.9230375
"C06C","891",.0364599
"C06D","522",.0528017
"C06D","523",.4549527
"C06D","524",.12503
"C06D","562",.1501658
"C06D","593",.1385764
"C06D","741",.0784736
"C06F","272",.0609726
"C06F","523",.1180704
"C06F","524",.0457778
"C06F","553",.0477218
"C06F","554",.0659854
"C06F","575",.0432439
"C06F","592",.3339448
"C06F","593",.0364319
"C06F","641",.2141097
"C06F","899",.0337416
"C07B","511",.1157633
"C07B","512",.1314237
"C07B","513",.2362245
"C07B","516",.1247204
"C07B","522",.1119016
"C07B","523",.1842553
"C07B","598",.0957112
"C07C","511",.2093618
"C07C","512",.2617243
"C07C","513",.1859415
"C07C","516",.0650549
"C07C","522",.1108651
"C07C","523",.1404517
"C07C","598",.0266007
"C07D","511",.0683187
"C07D","512",.036235
"C07D","513",.1159521
"C07D","514",.0379004
"C07D","515",.1328758
"C07D","516",.1327487
"C07D","522",.1011595
"C07D","523",.137475
"C07D","524",.0212996
"C07D","541",.0934046
"C07D","542",.0917623
"C07D","591",.0308682
"C07F","511",.0483503
"C07F","512",.0668537
"C07F","513",.0453506
"C07F","516",.0722189
"C07F","522",.1535382
"C07F","523",.5867451
"C07F","524",.0269431
"C07G","251",.0253217
"C07G","322",.0414287
"C07G","512",.1336077
"C07G","516",.0371822
"C07G","522",.0463359
"C07G","523",.0487278
"C07G","532",.1352985
"C07G","541",.4386886
"C07G","575",.0316034
"C07G","591",.0329919
"C07G","597",.0288137
"C07H","512",.0786088
"C07H","513",.0323687
"C07H","514",.1689322
"C07H","515",.0237905
"C07H","516",.0884684
"C07H","522",.0347818
"C07H","523",.1756496
"C07H","541",.3705405
"C07H","542",.0268596
"C07J","512",.1548491
"C07J","513",.1088334
"C07J","515",.0328476
"C07J","516",.1118844
"C07J","522",.0762633
"C07J","523",.1147871
"C07J","541",.312555
"C07J","542",.0640522
"C07J","554",.0239277
"C07K","514",.9114781
"C07K","541",.0885219
"C08B","516",.0296837
"C08B","522",.0306607
"C08B","523",.027841
"C08B","575",.2216662
"C08B","592",.6901484
"C08C","231",.8811862
"C08C","232",.1188137
"C08F","511",.6838346
"C08F","513",.0613629
"C08F","523",.0592048
"C08F","571",.0686511
"C08F","572",.0479282
"C08F","573",.0294167
"C08F","575",.0496017
"C08G","511",.054703
"C08G","512",.1037475
"C08G","513",.0369268
"C08G","516",.076813
"C08G","523",.0384446
"C08G","574",.4050355
"C08G","575",.2843297
"C08H","322",.0469152
"C08H","512",.0844444
"C08H","513",.0637249
"C08H","516",.0682259
"C08H","522",.0684344
"C08H","523",.0263027
"C08H","532",.1910157
"C08H","562",.0250506
"C08H","575",.1879153
"C08H","592",.0818538
"C08H","599",.1561171
"C08J","232",.0239234
"C08J","511",.1667447
"C08J","512",.0278482
"C08J","513",.0228056
"C08J","523",.04281
"C08J","571",.1610796
"C08J","572",.1308832
"C08J","573",.0332521
"C08J","574",.0803425
"C08J","575",.3103108
"C08K","231",.0844653
"C08K","232",.0960714
"C08K","511",.1196793
"C08K","512",.0526964
"C08K","513",.0398719
"C08K","522",.0561314
"C08K","523",.1412215
"C08K","571",.0822014
"C08K","573",.0440313
"C08K","574",.1293851
"C08K","575",.1542448
"C08L","231",.0387599
"C08L","232",.0796051
"C08L","511",.2562601
"C08L","512",.0237603
"C08L","513",.0321179
"C08L","523",.0367213
"C08L","571",.1176396
"C08L","572",.0373758
"C08L","573",.0227295
"C08L","574",.132807
"C08L","575",.2222236
"C09B","531",.9713054
"C09B","575",.0286946
"C09C","522",.0582064
"C09C","523",.0427014
"C09C","531",.8217397
"C09C","533",.0773525
"C09D","511",.0273289
"C09D","531",.3334164
"C09D","533",.5545818
"C09D","575",.0606518
"C09D","686",.0240211
"C09F","231",.0455543
"C09F","411",.0398289
"C09F","512",.0521403
"C09F","513",.0273068
"C09F","522",.0556465
"C09F","523",.0382808
"C09F","533",.2020282
"C09F","554",.1980621
"C09F","598",.3411521
"C09G","335",.0401564
"C09G","431",.1485963
"C09G","513",.0540572
"C09G","522",.1042491
"C09G","523",.0586232
"C09G","524",.1418469
"C09G","554",.2690109
"C09G","571",.0321836
"C09G","667",.0473665
"C09G","682",.0309844
"C09G","689",.0435586
"C09G","776",.0293669
"C09H","211",.1030328
"C09H","592",.8969673
"C09J","231",.0403134
"C09J","232",.0773745
"C09J","511",.1138825
"C09J","512",.0339973
"C09J","513",.0437203
"C09J","523",.0239288
"C09J","571",.0723604
"C09J","574",.0379327
"C09J","575",.2459809
"C09J","592",.0853962
"C09J","641",.1816545
"C09J","664",.0434584
"C09K","278",.0408748
"C09K","511",.0649201
"C09K","512",.0369728
"C09K","513",.0342092
"C09K","516",.0344604
"C09K","522",.0976996
"C09K","523",.4300154
"C09K","524",.0278566
"C09K","562",.0641017
"C09K","575",.0551456
"C09K","686",.0624507
"C09K","689",.0512931
"C10B","325",.8791049
"C10B","335",.0956476
"C10B","345",.0252475
"C10C","278",.0957486
"C10C","335",.9042514
"C10F","322",1
"C10G","273",.03516
"C10G","274",.0006962
"C10G","278",.0949704
"C10G","333",.0282099
"C10G","334",.0523852
"C10G","335",.2305037
"C10G","511",.1530803
"C10G","512",.0517085
"C10G","522",.0741645
"C10G","523",.0748517
"C10G","597",.0439334
"C10G","598",.1603362
"C10H","524",1
"C10J","278",.2087056
"C10J","325",.0357907
"C10J","335",.0632093
"C10J","345",.5769589
"C10J","562",.1153355
"C10K","325",.0808996
"C10K","335",.1699073
"C10K","345",.7167844
"C10K","522",.0324088
"C10L","321",.1266239
"C10L","322",.2869439
"C10L","325",.0483911
"C10L","335",.0773207
"C10L","343",.1616825
"C10L","511",.0484179
"C10L","512",.1713177
"C10L","523",.0235364
"C10L","597",.0557658
"C10M","597",1
"C10N","554",.0233958
"C10N","597",.9766042
"C11B","222",.0769687
"C11B","411",.1788882
"C11B","421",.2655511
"C11B","422",.0475659
"C11B","551",.3824833
"C11B","553",.0485426
"C11C","091",.0648017
"C11C","411",.0999334
"C11C","431",.2405879
"C11C","512",.0715605
"C11C","513",.0331661
"C11C","899",.4899504
"C11D","511",.0251003
"C11D","516",.0217098
"C11D","523",.0879873
"C11D","553",.026027
"C11D","554",.8391757
"C12C","048",.0631991
"C12C","098",.0940866
"C12C","112",.8427143
"C12F","048",.0230238
"C12F","081",.1615038
"C12F","098",.0884227
"C12F","112",.5836469
"C12F","512",.1434028
"C12G","057",.0270514
"C12G","059",.0256542
"C12G","112",.9472944
"C12H","112",1
"C12J","045",.0098104
"C12J","056",.33272
"C12J","098",.6574696
"C12L","112",.9518408
"C12L","248",.0481592
"C12M","098",.0588794
"C12M","212",.0272626
"C12M","583",.0434136
"C12M","664",.1574767
"C12M","692",.3949157
"C12M","695",.0330255
"C12M","743",.1267749
"C12M","747",.0974627
"C12M","874",.060789
"C12N","098",.0541815
"C12N","222",.0229065
"C12N","514",.7223269
"C12N","516",.0782862
"C12N","541",.1222989
"C12P","057",.0652071
"C12P","058",.1158508
"C12P","061",.0619464
"C12P","098",.1018649
"C12P","512",.0424016
"C12P","513",.0671331
"C12P","514",.2188247
"C12P","516",.0818159
"C12P","541",.1818404
"C12P","592",.063115
"C12Q","098",.0372567
"C12Q","512",.0339847
"C12Q","514",.3164289
"C12Q","516",.2859024
"C12Q","522",.0282106
"C12Q","523",.0808207
"C12Q","524",.0666459
"C12Q","541",.1507501
"C12R","061",.0291492
"C12R","081",.0375628
"C12R","098",.3462279
"C12R","112",.1544281
"C12R","513",.0630022
"C12R","514",.1983216
"C12R","516",.0310759
"C12R","541",.1049061
"C12R","592",.0353261
"C12S","061",.0444721
"C12S","081",.0329046
"C12S","098",.0320705
"C12S","211",.1215768
"C12S","516",.3148333
"C12S","522",.0286384
"C12S","523",.0458401
"C12S","575",.0537456
"C12S","592",.0474571
"C12S","641",.1901434
"C12S","652",.0561274
"C12S","654",.0321908
"C13B","061",1
"C13D","059",.0723173
"C13D","062",.0955141
"C13D","081",.3786424
"C13D","277",.4168964
"C13D","892",.0366299
"C13F","057",.5731036
"C13F","058",.0615731
"C13F","061",.3653233
"C13G","112",.799167
"C13G","513",.2008329
"C13K","061",.7939903
"C13K","592",.2060098
"C14B","211",.4157445
"C14B","611",.1043677
"C14B","613",.0422361
"C14B","724",.4376517
"C14C","211",.2718474
"C14C","532",.053573
"C14C","611",.6040046
"C14C","613",.070575
"C21B","281",.4012664
"C21B","671",.262731
"C21B","692",.0287663
"C21B","741",.3072363
"C21C","282",.0163912
"C21C","671",.2274603
"C21C","696",.5523937
"C21C","737",.167896
"C21C","741",.0358588
"C21D","671",.1129306
"C21D","672",.0823967
"C21D","674",.1022147
"C21D","676",.044635
"C21D","678",.1189171
"C21D","679",.1829027
"C21D","692",.1430454
"C21D","693",.0831404
"C21D","735",.0658681
"C21D","741",.0639493
"C22B","281",.1082169
"C22B","283",.115468
"C22B","284",.0437934
"C22B","286",.0115528
"C22B","287",.1214763
"C22B","288",.0300044
"C22B","289",.0996678
"C22B","681",.0507669
"C22B","682",.0300163
"C22B","686",.1368313
"C22B","689",.1252565
"C22B","692",.0422405
"C22B","741",.0497183
"C22B","971",.0349905
"C22C","671",.4160013
"C22C","682",.0803033
"C22C","689",.4700628
"C22C","874",.0336325
"C22F","682",.4248425
"C22F","684",.1191709
"C22F","689",.3177157
"C22F","693",.0278506
"C22F","699",.0359887
"C22F","735",.0480176
"C22F","874",.026414
"C23C","522",.0437042
"C23C","523",.0662423
"C23C","524",.3114187
"C23C","663",.0403609
"C23C","667",.1072071
"C23C","682",.0263092
"C23C","686",.2737463
"C23C","689",.0915944
"C23C","692",.0394169
"C23D","284",.2122103
"C23D","522",.0350366
"C23D","523",.0704834
"C23D","663",.0912805
"C23D","664",.2415719
"C23D","671",.1339779
"C23D","679",.04068
"C23D","686",.0247854
"C23D","692",.0611157
"C23D","697",.0654101
"C23D","699",.0234482
"C23F","522",.2305849
"C23F","523",.2433407
"C23F","524",.0538896
"C23F","682",.1186041
"C23F","686",.1485191
"C23F","689",.0619735
"C23F","692",.1115544
"C23F","735",.0315338
"C23G","522",.1625367
"C23G","523",.0572357
"C23G","598",.0482373
"C23G","692",.7092817
"C23G","735",.0227087
"C25B","351",.0356866
"C25B","522",.1612113
"C25B","523",.3544112
"C25B","524",.0243724
"C25B","667",.0332866
"C25B","681",.2513344
"C25B","683",.028714
"C25B","689",.0251923
"C25B","692",.0339879
"C25B","735",.0518033
"C25C","351",.0311148
"C25C","522",.025505
"C25C","523",.0598928
"C25C","676",.1146741
"C25C","681",.0438879
"C25C","682",.1201526
"C25C","686",.0905538
"C25C","689",.0720803
"C25C","692",.4421387
"C25D","351",.025238
"C25D","522",.050525
"C25D","523",.0981986
"C25D","681",.0463714
"C25D","682",.2884294
"C25D","686",.2185306
"C25D","689",.0298477
"C25D","692",.1904708
"C25D","971",.0523883
"C25F","351",.0766064
"C25F","522",.1196658
"C25F","523",.0440989
"C25F","682",.039254
"C25F","684",.2436934
"C25F","692",.3092062
"C25F","735",.1674754
"C30B","278",.2368761
"C30B","522",.0232252
"C30B","524",.305745
"C30B","667",.3717846
"C30B","776",.0623691
"C40B","514",.7548949
"C40B","516",.0954532
"C40B","541",.0378981
"C40B","664",.0299253
"C40B","735",.0361375
"C40B","871",.045691
"D01B","261",.5915701
"D01B","263",.1897276
"D01B","265",.1931621
"D01B","268",.0255402
"D01C","261",.0532846
"D01C","265",.9467154
"D01D","266",.213099
"D01D","267",.0431447
"D01D","571",.035078
"D01D","575",.0404364
"D01D","651",.5393474
"D01D","653",.0984355
"D01D","724",.0304591
"D01F","266",.2148059
"D01F","267",.023567
"D01F","571",.0511453
"D01F","575",.1171508
"D01F","651",.4644074
"D01F","653",.1289236
"D01G","263",.7919432
"D01G","264",.0680874
"D01G","268",.1399694
"D01H","263",.0745354
"D01H","268",.0351787
"D01H","651",.0648307
"D01H","657",.0268061
"D01H","724",.7986491
"D02G","266",.041325
"D02G","651",.8934211
"D02G","653",.0652539
"D02H","651",.0363692
"D02H","657",.029409
"D02H","724",.9342218
"D02J","266",.0987943
"D02J","267",.041127
"D02J","651",.8369713
"D02J","653",.0231073
"D03C","654",.0311439
"D03C","657",.0208128
"D03C","724",.9480432
"D03D","651",.2157421
"D03D","653",.2611254
"D03D","654",.2736779
"D03D","724",.2494546
"D03J","654",.0356909
"D03J","724",.9643091
"D04B","651",.0400417
"D04B","653",.0349958
"D04B","655",.4524401
"D04B","724",.4072678
"D04B","846",.0652546
"D04C","651",.1821753
"D04C","654",.0383211
"D04C","656",.0684827
"D04C","657",.1814356
"D04C","659",.0252834
"D04C","724",.5043018
"D04D","641",.0450592
"D04D","651",.0927693
"D04D","654",.0860023
"D04D","655",.0455424
"D04D","656",.5531121
"D04D","657",.0315464
"D04D","659",.0335098
"D04D","724",.1124584
"D04G","268",.0265375
"D04G","657",.0399031
"D04G","659",.9335594
"D04H","263",.0393123
"D04H","266",.0970157
"D04H","267",.056164
"D04H","268",.0402251
"D04H","575",.0493164
"D04H","653",.5242116
"D04H","654",.0345147
"D04H","657",.1141463
"D04H","659",.0450939
"D05B","724",1
"D05C","656",.6988602
"D05C","659",.0635393
"D05C","724",.2376005
"D06B","263",.0342305
"D06B","268",.0579274
"D06B","651",.0715999
"D06B","652",.0286922
"D06B","653",.0782104
"D06B","654",.0781084
"D06B","655",.0277108
"D06B","657",.1369446
"D06B","659",.1221291
"D06B","723",.0242889
"D06B","724",.3401577
"D06C","268",.058642
"D06C","651",.106684
"D06C","652",.0227197
"D06C","653",.205652
"D06C","654",.1156587
"D06C","655",.13012
"D06C","656",.0284962
"D06C","657",.1139878
"D06C","659",.1340761
"D06C","724",.0525261
"D06C","846",.0314374
"D06F","723",.325952
"D06F","724",.5359896
"D06F","728",.0320029
"D06F","741",.0484406
"D06F","743",.0270888
"D06F","747",.030526
"D06G","211",.3682996
"D06G","268",.0255816
"D06G","659",.4910282
"D06G","846",.1150906
"D06H","654",.0766272
"D06H","655",.0397743
"D06H","656",.082644
"D06H","657",.2031903
"D06H","659",.0843756
"D06H","723",.0272427
"D06H","724",.442538
"D06H","846",.0436078
"D06J","266",.0390629
"D06J","267",.1004223
"D06J","612",.0460722
"D06J","652",.0826838
"D06J","654",.2627956
"D06J","657",.1057789
"D06J","658",.3050751
"D06J","724",.0581093
"D06L","263",.1144996
"D06L","264",.035515
"D06L","265",.0841823
"D06L","268",.058346
"D06L","511",.0290878
"D06L","522",.0335517
"D06L","523",.0476669
"D06L","524",.1375597
"D06L","613",.0348052
"D06L","651",.0238266
"D06L","652",.2068553
"D06L","653",.0964944
"D06L","654",.0976095
"D06M","263",.0239135
"D06M","266",.1778009
"D06M","267",.0906257
"D06M","268",.0434204
"D06M","575",.071948
"D06M","651",.1144784
"D06M","652",.0324969
"D06M","653",.3665074
"D06M","654",.0520371
"D06M","659",.0267717
"D06N","575",.1528061
"D06N","651",.0264144
"D06N","653",.2127714
"D06N","654",.0524874
"D06N","659",.5555207
"D06P","266",.0685395
"D06P","268",.0773495
"D06P","531",.2951546
"D06P","575",.1006466
"D06P","651",.0550023
"D06P","653",.3255107
"D06P","654",.0515279
"D06P","659",.0262689
"D06Q","268",.0220197
"D06Q","651",.0434458
"D06Q","652",.2964335
"D06Q","653",.2602921
"D06Q","654",.1505256
"D06Q","656",.2272832
"D07B","266",.2603992
"D07B","267",.4649709
"D07B","269",.0564527
"D07B","571",.024298
"D07B","625",.0875925
"D07B","651",.0242915
"D07B","744",.0534562
"D07B","748",.0285388
"D21B","641",.9322225
"D21B","725",.0677774
"D21C","251",.1712915
"D21C","522",.0291006
"D21C","523",.0321373
"D21C","524",.0227025
"D21C","575",.1178222
"D21C","641",.6269459
"D21D","641",.8773989
"D21D","725",.1226011
"D21F","641",.5620037
"D21F","654",.071332
"D21F","657",.0420559
"D21F","725",.3246084
"D21G","641",.7856872
"D21G","725",.2143127
"D21H","641",1
"D21J","641",.7000771
"D21J","725",.299923
"E01B","677",.7113461
"E01B","782",.039921
"E01B","791",.2487328
"E01C","278",.1247388
"E01C","661",.8161271
"E01C","782",.0591341
"E01D","676",.0882875
"E01D","679",.0331977
"E01D","691",.6849307
"E01D","693",.0360484
"E01D","699",.0375114
"E01D","782",.1200243
"E01F","664",.064487
"E01F","676",.0284238
"E01F","677",.061637
"E01F","678",.0448955
"E01F","679",.0529445
"E01F","691",.0295116
"E01F","693",.0871864
"E01F","694",.1177006
"E01F","699",.0544005
"E01F","735",.0391552
"E01F","778",.0902829
"E01F","782",.2739666
"E01F","784",.0269013
"E01F","791",.0285072
"E01H","695",.1550794
"E01H","718",.0443222
"E01H","721",.0360222
"E01H","723",.5868142
"E01H","735",.0544838
"E01H","744",.0288374
"E01H","748",.0675132
"E01H","784",.0269277
"E02B","273",.0329978
"E02B","676",.0264347
"E02B","678",.0424096
"E02B","679",.0297936
"E02B","693",.0391632
"E02B","696",.0340281
"E02B","744",.1100045
"E02B","782",.394839
"E02B","793",.2903294
"E02C","678",.2438504
"E02C","693",.1909942
"E02C","744",.2944049
"E02C","747",.0406187
"E02C","748",.0235904
"E02C","782",.0713732
"E02C","793",.1351683
"E02D","672",.0315977
"E02D","676",.2160604
"E02D","679",.1791917
"E02D","693",.0238178
"E02D","695",.0541324
"E02D","699",.0923549
"E02D","723",.0230264
"E02D","782",.3798186
"E02F","722",.1366682
"E02F","723",.8305902
"E02F","793",.0327417
"E03B","692",.331354
"E03B","743",.0358261
"E03B","747",.6328198
"E03C","621",.0243222
"E03C","692",.0273183
"E03C","747",.9140517
"E03C","821",.0343078
"E03D","666",.2619462
"E03D","747",.6337848
"E03D","821",.104269
"E03F","273",.054881
"E03F","278",.0234722
"E03F","621",.0460125
"E03F","671",.2053197
"E03F","672",.0459972
"E03F","676",.0557501
"E03F","678",.0310168
"E03F","679",.0401869
"E03F","692",.0797665
"E03F","693",.022084
"E03F","723",.0407647
"E03F","743",.1066715
"E03F","744",.025297
"E03F","747",.1922241
"E03F","811",.0055378
"E03F","821",.0250182
"E04B","268",.0342781
"E04B","273",.0340235
"E04B","572",.0402905
"E04B","658",.255686
"E04B","664",.036532
"E04B","672",.0404849
"E04B","676",.1597053
"E04B","679",.0477334
"E04B","694",.071024
"E04B","782",.2802422
"E04C","273",.0469586
"E04C","572",.0457671
"E04C","663",.0626588
"E04C","676",.5301772
"E04C","679",.0291886
"E04C","782",.2852496
"E04D","273",.0612434
"E04D","278",.091951
"E04D","572",.0637205
"E04D","583",.0344118
"E04D","661",.5143037
"E04D","664",.0952697
"E04D","694",.0590067
"E04D","782",.0800931
"E04F","273",.2242476
"E04F","533",.0752122
"E04F","634",.0514719
"E04F","641",.044212
"E04F","659",.0292598
"E04F","661",.0337096
"E04F","662",.3744765
"E04F","663",.0419805
"E04F","664",.0295171
"E04F","666",.048675
"E04F","782",.0472376
"E04G","672",.0722261
"E04G","676",.1631883
"E04G","678",.0229363
"E04G","679",.1680554
"E04G","691",.0699665
"E04G","694",.0587262
"E04G","699",.0405055
"E04G","744",.0296459
"E04G","782",.3747498
"E04H","658",.8208764
"E04H","679",.025061
"E04H","691",.0381013
"E04H","693",.0329756
"E04H","744",.0405133
"E04H","782",.0424724
"E05B","661",.4088238
"E05B","691",.1682514
"E05B","699",.032207
"E05B","778",.0816457
"E05B","784",.0980154
"E05B","785",.0844436
"E05B","821",.0375558
"E05B","831",.0890572
"E05C","691",.9398853
"E05C","699",.0257015
"E05C","821",.0344132
"E05D","664",.0349295
"E05D","691",.7424752
"E05D","748",.0496842
"E05D","784",.0373851
"E05D","821",.135526
"E05F","664",.0766894
"E05F","691",.4386894
"E05F","699",.3210209
"E05F","716",.0475736
"E05F","748",.05513
"E05F","784",.0335079
"E05F","821",.0273888
"E05G","641",.072161
"E05G","642",.0527398
"E05G","664",.0278495
"E05G","691",.313311
"E05G","692",.0792542
"E05G","694",.0719091
"E05G","699",.1375493
"E05G","764",.0256389
"E05G","778",.0416782
"E05G","782",.134084
"E05G","831",.043825
"E06B","635",.2343256
"E06B","664",.1025826
"E06B","691",.6630918
"E06C","533",.1033404
"E06C","672",.0339038
"E06C","677",.0773286
"E06C","678",.0284683
"E06C","679",.0613025
"E06C","691",.0668725
"E06C","693",.0673706
"E06C","694",.0579796
"E06C","695",.0263664
"E06C","699",.0651897
"E06C","735",.1153533
"E06C","744",.0926791
"E06C","748",.056197
"E06C","782",.0963918
"E06C","786",.026583
"E06C","821",.0246734
"E21B","273",.0296297
"E21B","343",.0370449
"E21B","667",.1536547
"E21B","678",.0367073
"E21B","679",.0295687
"E21B","693",.0284363
"E21B","695",.317824
"E21B","731",.1594899
"E21B","735",.0477062
"E21B","744",.0663027
"E21B","747",.0936356
"E21C","278",.0249286
"E21C","322",.0259659
"E21C","667",.0271372
"E21C","695",.0677064
"E21C","721",.0552807
"E21C","723",.6808385
"E21C","724",.0308426
"E21C","731",.0334356
"E21C","744",.0538645
"E21D","676",.0642363
"E21D","679",.0701563
"E21D","693",.0267021
"E21D","699",.197187
"E21D","723",.3647353
"E21D","731",.1078079
"E21D","744",.0230768
"E21D","782",.1460983
"E21F","278",.044988
"E21F","678",.1823245
"E21F","679",.0777644
"E21F","691",.0482475
"E21F","692",.0270333
"E21F","693",.1196731
"E21F","699",.0335661
"E21F","723",.0963681
"E21F","744",.2063844
"E21F","747",.0557862
"E21F","782",.1078645
"F01B","713",.4167849
"F01B","718",.0758478
"F01B","747",.0594414
"F01B","748",.4479259
"F01C","597",.0705078
"F01C","695",.0840505
"F01C","713",.5539593
"F01C","718",.1024565
"F01C","723",.024899
"F01C","743",.0273593
"F01C","747",.0231851
"F01C","748",.0848052
"F01C","892",.0287773
"F01D","695",.0311298
"F01D","712",.3320958
"F01D","714",.6367744
"F01K","711",.0551479
"F01K","712",.8113084
"F01K","714",.0926042
"F01K","812",.0409394
"F01L","713",.4290212
"F01L","747",.3113859
"F01L","748",.259593
"F01M","597",.4681716
"F01M","713",.2280982
"F01M","743",.1234314
"F01M","747",.0490939
"F01M","748",.1036435
"F01M","848",.0275613
"F01N","562",.0659734
"F01N","713",.7908852
"F01N","737",.0809798
"F01N","747",.0224918
"F01N","784",.0396698
"F01P","713",.2369437
"F01P","747",.0382957
"F01P","748",.0215327
"F01P","784",.0255349
"F01P","812",.6056318
"F01P","874",.0720613
"F02B","713",.8368077
"F02B","747",.0376891
"F02B","748",.1255031
"F02C","714",1
"F02D","713",.9523888
"F02D","747",.0476112
"F02F","597",.0329303
"F02F","671",.07213
"F02F","713",.6042556
"F02F","747",.0462641
"F02F","748",.1121976
"F02F","749",.0721543
