ipc4,hs2007_2,probability_weight
"G06N","84",.1142263
"G06N","85",.4475906
"G06N","87",.0302544
"G06N","88",.0627445
"G06N","90",.0576257
"G06N","91",.1584345
"G06Q","30",.0400141
"G06Q","42",.0900191
"G06Q","48",.2348439
"G06Q","49",.2361004
"G06Q","84",.1543496
"G06Q","85",.1063626
"G06Q","87",.0460459
"G06Q","88",.0423054
"G06Q","97",.049959
"G06T","37",.0417309
"G06T","48",.082267
"G06T","49",.1239205
"G06T","84",.1489702
"G06T","85",.060361
"G06T","90",.4463096
"G06T","91",.068475
"G06T","97",.0279658
"G07B","48",.3955023
"G07B","49",.0428854
"G07B","71",.0264604
"G07B","84",.2598675
"G07B","85",.0331421
"G07B","87",.0581057
"G07B","90",.0282231
"G07B","91",.0620326
"G07B","97",.0937809
"G07C","48",.0500884
"G07C","84",.0376578
"G07C","85",.0833143
"G07C","87",.6079798
"G07C","91",.2209597
"G07D","48",.2885497
"G07D","71",.6897512
"G07D","84",.0216991
"G07F","48",.0387872
"G07F","49",.0400303
"G07F","71",.4322829
"G07F","84",.4888996
"G07G","48",.2262652
"G07G","49",.1296904
"G07G","71",.0254402
"G07G","84",.6186042
"G08B","85",.6046927
"G08B","87",.2773063
"G08B","88",.0541751
"G08B","90",.0381494
"G08B","91",.0256765
"G08C","84",.0282367
"G08C","85",.4619984
"G08C","87",.1061829
"G08C","90",.1822749
"G08C","91",.221307
"G08G","85",.0671459
"G08G","87",.3470314
"G08G","88",.5631518
"G08G","90",.0226709
"G09B","39",.0327414
"G09B","70",.0546829
"G09B","72",.0313982
"G09B","73",.0552232
"G09B","85",.309907
"G09B","87",.2519077
"G09B","90",.1218649
"G09B","91",.0259136
"G09B","94",.0311643
"G09B","96",.0851968
"G09C","37",.2237748
"G09C","85",.2088141
"G09C","90",.0293836
"G09C","91",.5380276
"G09D","85",.0289066
"G09D","91",.9710934
"G09F","39",.2593162
"G09F","59",.0490484
"G09F","70",.1409026
"G09F","73",.0308141
"G09F","85",.381402
"G09F","87",.080783
"G09F","90",.0257913
"G09F","94",.0319424
"G09G","85",.6864727
"G09G","91",.3135273
"G10B","92",1
"G10C","92",1
"G10D","92",1
"G10F","92",1
"G10G","92",1
"G10H","92",1
"G10K","39",.0369832
"G10K","51",.1011614
"G10K","55",.0353488
"G10K","56",.0311802
"G10K","57",.038075
"G10K","59",.0231633
"G10K","69",.0340837
"G10K","73",.0234312
"G10K","84",.0495539
"G10K","85",.4743893
"G10K","92",.1526299
"G10L","84",.1724017
"G10L","85",.8275983
"G11B","85",.5632058
"G11B","90",.3560819
"G11B","91",.0807123
"G11C","85",.5929853
"G11C","91",.4070147
"G12B","39",.0636737
"G12B","84",.154174
"G12B","85",.1896109
"G12B","87",.3940516
"G12B","90",.1984898
"G21B","28",.1019284
"G21B","69",.0803297
"G21B","72",.0548229
"G21B","73",.1451598
"G21B","74",.0934349
"G21B","81",.0911457
"G21B","84",.0422051
"G21B","90",.243555
"G21B","96",.1474184
"G21C","28",.08507
"G21C","38",.0250061
"G21C","73",.1293554
"G21C","83",.0251601
"G21C","84",.7354083
"G21D","28",.0258113
"G21D","38",.0216677
"G21D","73",.1996105
"G21D","84",.7529105
"G21F","26",.0350176
"G21F","28",.290684
"G21F","38",.0889442
"G21F","73",.2557062
"G21F","76",.0250624
"G21F","78",.1205269
"G21F","81",.0586682
"G21F","84",.0441664
"G21F","86",.0528372
"G21F","90",.0283867
"G21G","28",.4705809
"G21G","37",.0371627
"G21G","73",.0231355
"G21G","75",.0283527
"G21G","76",.072822
"G21G","81",.0518946
"G21G","84",.041391
"G21G","90",.2746607
"G21H","27",.1669466
"G21H","28",.394964
"G21H","78",.0844433
"G21H","79",.0504699
"G21H","83",.0433785
"G21H","85",.1896094
"G21H","90",.0701883
"G21J","36",.6775839
"G21J","93",.3224162
"G21K","90",1
"H01B","39",.0396938
"H01B","61",.0492213
"H01B","72",.0642637
"H01B","73",.1113956
"H01B","74",.5034485
"H01B","76",.2319772
"H01C","69",.2231332
"H01C","70",.0286854
"H01C","71",.0842107
"H01C","74",.026792
"H01C","75",.0330613
"H01C","78",.0438218
"H01C","79",.3106965
"H01C","83",.0466104
"H01C","85",.2029886
"H01F","72",.1694028
"H01F","73",.2352062
"H01F","74",.2453487
"H01F","76",.0245895
"H01F","78",.0882573
"H01F","84",.023023
"H01F","85",.2141724
"H01G","39",.0282051
"H01G","69",.3859236
"H01G","71",.0301731
"H01G","76",.3600726
"H01G","78",.1242064
"H01G","83",.0714191
"H01H","73",.0224459
"H01H","74",.0832394
"H01H","85",.8943147
"H01J","69",.0352966
"H01J","70",.2895029
"H01J","71",.0354894
"H01J","73",.0672726
"H01J","78",.0230155
"H01J","81",.0478987
"H01J","83",.0665171
"H01J","85",.1852144
"H01J","90",.2497928
"H01K","70",.3619055
"H01K","73",.0234657
"H01K","78",.0814199
"H01K","81",.4828966
"H01K","83",.0270784
"H01K","85",.0232339
"H01L","71",.0240079
"H01L","78",.0296541
"H01L","83",.0218746
"H01L","85",.9244635
"H01M","39",.0288527
"H01M","68",.0264927
"H01M","71",.064325
"H01M","74",.027962
"H01M","75",.2727733
"H01M","76",.0424099
"H01M","78",.1133164
"H01M","79",.0997122
"H01M","83",.1600587
"H01M","85",.164097
"H01P","69",.4135717
"H01P","73",.0458505
"H01P","74",.2401361
"H01P","76",.0466257
"H01P","85",.2538161
"H01Q","69",.0229902
"H01Q","70",.0441957
"H01Q","73",.3002828
"H01Q","74",.150565
"H01Q","85",.4819663
"H01R","61",.0264489
"H01R","72",.0460485
"H01R","73",.1250429
"H01R","74",.3551422
"H01R","78",.1097713
"H01R","83",.0884572
"H01R","85",.1990769
"H01R","96",.050012
"H01S","85",.1443037
"H01S","90",.8556963
"H01T","36",.0654476
"H01T","69",.1195202
"H01T","71",.1248382
"H01T","73",.0477049
"H01T","75",.0680179
"H01T","83",.4865812
"H01T","85",.08789
"H02B","72",.0333166
"H02B","73",.1351886
"H02B","74",.1321487
"H02B","85",.6993462
"H02G","39",.0229641
"H02G","72",.1818026
"H02G","73",.5031278
"H02G","74",.0733609
"H02G","76",.070203
"H02G","78",.0582746
"H02G","84",.0325806
"H02G","85",.0227324
"H02G","87",.034954
"H02H","85",1
"H02J","85",.8601573
"H02J","87",.1398427
"H02K","72",.0927992
"H02K","73",.0619646
"H02K","74",.0867375
"H02K","76",.0208287
"H02K","78",.0543314
"H02K","84",.1937835
"H02K","85",.3817633
"H02K","87",.1077918
"H02M","85",.9624067
"H02M","91",.0375933
"H02N","69",.6717358
"H02N","73",.0331884
"H02N","74",.030769
"H02N","78",.0222529
"H02N","84",.0685224
"H02N","85",.1260091
"H02N","87",.0475223
"H02P","84",.0389917
"H02P","85",.9069622
"H02P","87",.0315182
"H02P","91",.0225278
"H02S","70",.2023268
"H02S","72",.081793
"H02S","73",.1145545
"H02S","74",.0795854
"H02S","76",.283372
"H02S","78",.0493462
"H02S","84",.0379957
"H02S","85",.1510265
"H03B","85",.5037925
"H03B","91",.4962075
"H03C","85",.4864145
"H03C","91",.5135854
"H03D","85",.2057306
"H03D","91",.7942694
"H03F","85",1
"H03G","85",1
"H03H","69",.1054952
"H03H","71",.0859314
"H03H","78",.0893653
"H03H","83",.0475794
"H03H","85",.2995647
"H03H","91",.3720639
"H03J","85",.8305381
"H03J","91",.1694619
"H03K","85",.4036692
"H03K","91",.5963308
"H03L","91",1
"H03M","85",.0607134
"H03M","91",.9392866
"H04B","85",.5196953
"H04B","90",.1574388
"H04B","91",.3228658
"H04H","85",.7575299
"H04H","91",.2424702
"H04J","85",.0334899
"H04J","90",.0441323
"H04J","91",.9223778
"H04K","85",.3640236
"H04K","88",.0876169
"H04K","90",.0205069
"H04K","91",.5278526
"H04L","85",.0650276
"H04L","91",.9349724
"H04M","85",.9551799
"H04M","91",.0448201
"H04N","37",.1262452
"H04N","84",.0742616
"H04N","85",.3073784
"H04N","90",.1509355
"H04N","91",.3411794
"H04Q","85",.4530965
"H04Q","90",.029999
"H04Q","91",.5169045
"H04R","85",1
"H04S","85",1
"H04W","85",.779495
"H04W","88",.0293864
"H04W","91",.1911186
"H05B","85",1
"H05C","85",.9556411
"H05C","87",.0216538
"H05C","91",.0227051
"H05F","37",.0266154
"H05F","39",.1299621
"H05F","83",.0230642
"H05F","84",.0828372
"H05F","85",.2465131
"H05F","88",.1575699
"H05F","90",.0433977
"H05F","93",.0351104
"H05F","96",.25493
"H05G","90",1
"H05H","36",.0331828
"H05H","83",.2481022
"H05H","84",.0445515
"H05H","85",.3651277
"H05H","90",.3090358
"H05K","39",.0496637
"H05K","83",.0544734
"H05K","84",.0651602
"H05K","85",.8034644
"H05K","90",.0272384
