ipc4,hs2007_5,probability_weight
"B03C","25302",.0317813
"B03C","25309",.2752854
"B03C","26011",.1506993
"B03C","26201",.000867
"B03C","26202",.0454659
"B03C","72044",.2360333
"B03C","73012",.0038608
"B03C","73101",.0838206
"B03C","73102",.088366
"B03C","73110",.0838206
"B03D","25020",.0009588
"B03D","25085",.0172575
"B03D","25291",.0163761
"B03D","25292",.0327521
"B03D","25293",.0014271
"B03D","25309",.5574666
"B03D","26030",.0954585
"B03D","26060",.0025969
"B03D","26070",.0202035
"B03D","26080",.0359856
"B03D","26090",.0137022
"B03D","26139",.0391633
"B03D","26159",.0040298
"B03D","26161",.0044129
"B03D","26171",.0057525
"B03D","28309",.0363302
"B03D","29223",.0011957
"B03D","29309",.0182217
"B03D","38051",.0500617
"B03D","38059",.0147345
"B03D","84399",.0319129
"B04B","84211",.4851847
"B04B","84219",.0283758
"B04B","84863",.4864395
"B04C","14042",.0350419
"B04C","25059",.0408142
"B04C","25070",.0134427
"B04C","25191",.0194977
"B04C","25309",.0997447
"B04C","69049",.0396807
"B04C","69060",.0754136
"B04C","69071",.0400462
"B04C","69079",.0400462
"B04C","84211",.0719322
"B04C","84282",.0023102
"B04C","84305",.0161546
"B04C","84314",.0868872
"B04C","84336",.0339088
"B04C","84371",.0339088
"B04C","84389",.1027535
"B04C","84501",.0107091
"B04C","84798",.071174
"B04C","84818",.0596392
"B04C","84819",.0347038
"B04C","84863",.0721906
"B05B","32100",.8780643
"B05B","38085",.089543
"B05B","38089",.0323927
"B05C","32100",.2392926
"B05C","32141",.0029768
"B05C","32149",.0029768
"B05C","35061",.2588232
"B05C","35069",.2684921
"B05C","96034",.2274386
"B05D","25251",.1065283
"B05D","25252",.0258959
"B05D","25289",.0036301
"B05D","32041",.0420895
"B05D","32091",.0345196
"B05D","32100",.644504
"B05D","35061",.0499893
"B05D","35069",.0497315
"B05D","39092",.005077
"B05D","39206",.0346236
"B05D","94034",.0034112
"B06B","19053",.0271592
"B06B","84562",.893477
"B06B","85416",.0793638
"B07B","12091",.000626
"B07B","19043",.0004552
"B07B","59112",.0020031
"B07B","84314",.0351214
"B07B","84336",.0852569
"B07B","84371",.0852569
"B07B","84382",.0003731
"B07B","84741",.0318175
"B07B","84749",.027622
"B07B","84775",.0139358
"B07B","84778",.0135751
"B07B","84798",.703957
"B07C","10051",.0002371
"B07C","48171",.0350078
"B07C","83059",.0123202
"B07C","84283",.0800393
"B07C","84336",.0617657
"B07C","84371",.0617657
"B07C","84386",.0276499
"B07C","84412",.0101215
"B07C","84723",.5535879
"B07C","84734",.157505
"B08B","19053",.1637092
"B08B","25090",.0343705
"B08B","84221",.0372042
"B08B","84222",.0753757
"B08B","84229",.0030997
"B08B","84242",.0305843
"B08B","84502",.0005852
"B08B","84509",.0324573
"B08B","84562",.1058336
"B08B","85098",.0003586
"B08B","96032",.2262354
"B08B","96035",.068611
"B08B","96039",.2215754
"B09B","23069",.0011774
"B09B","23080",.0163711
"B09B","25087",.0009527
"B09B","25210",.0491975
"B09B","25241",.0107271
"B09B","25249",.1176449
"B09B","26190",.0313527
"B09B","26211",.2419429
"B09B","38256",.2380417
"B09B","72044",.0472846
"B09B","84642",.0008892
"B09B","84798",.2444182
"B09C","17039",.0059371
"B09C","23033",.027668
"B09C","25084",.0148117
"B09C","25111",.0026821
"B09C","25210",.0867834
"B09C","25221",.0203128
"B09C","25281",.0075463
"B09C","25309",.1976275
"B09C","27030",.1375762
"B09C","28520",.0101619
"B09C","38256",.0732195
"B09C","58030",.001659
"B09C","68152",.1928507
"B09C","81073",.0484761
"B09C","84798",.154278
"B09C","90328",.0184096
"B21B","72081",.0122933
"B21B","72082",.0757666
"B21B","72083",.1010222
"B21B","72084",.0242217
"B21B","72085",.1010222
"B21B","72089",.0149181
"B21B","72091",.1010222
"B21B","72092",.1010222
"B21B","72099",.0149181
"B21B","72109",.0014786
"B21B","72111",.074695
"B21B","72112",.0505111
"B21B","72119",.0149181
"B21B","72151",.0303019
"B21B","72166",.0796627
"B21B","72169",.0349939
"B21B","72191",.0045282
"B21B","72192",.0045282
"B21B","72193",.0056603
"B21B","72201",.0022641
"B21B","72202",.0011321
"B21B","72222",.0303019
"B21B","73043",.0466312
"B21B","73044",.036093
"B21B","73045",.036093
"B21C","72171",.0540576
"B21C","72179",.0540576
"B21C","73043",.0464348
"B21C","73044",.0318327
"B21C","73045",.0318327
"B21C","73121",.0403471
"B21C","73129",.0402751
"B21C","76041",.0102764
"B21C","76042",.0205529
"B21C","90171",.6703331
"B21D","72166",.1001488
"B21D","73043",.1724832
"B21D","73079",.0435567
"B21D","73181",.0878702
"B21D","75071",.0013635
"B21D","75072",.0006818
"B21D","82059",.038269
"B21D","82119",.0676183
"B21D","87032",.2073723
"B21D","87033",.1555292
"B21D","87039",.0518431
"B21D","94018",.073264
"B21F","72131",.0769689
"B21F","72132",.0769689
"B21F","72139",.1539377
"B21F","72143",.0769689
"B21F","72149",.0764496
"B21F","72159",.0769689
"B21F","72210",.0769689
"B21F","72221",.0768928
"B21F","72223",.0769689
"B21F","72271",.0769689
"B21F","72279",.0769689
"B21F","72281",.0769689
"B21G","72171",.0367574
"B21G","72172",.0438518
"B21G","72179",.0367574
"B21G","72230",.0044728
"B21G","73121",.0238852
"B21G","73129",.0237632
"B21G","73170",.2936856
"B21G","73199",.5368267
"B21H","72131",.0636498
"B21H","72132",.0636498
"B21H","72139",.1272995
"B21H","72142",.0337408
"B21H","72143",.0636498
"B21H","72149",.06527
"B21H","72159",.0636498
"B21H","72166",.0321532
"B21H","72210",.0636498
"B21H","72221",.0635869
"B21H","72223",.0636498
"B21H","72271",.0636498
"B21H","72279",.0636498
"B21H","72281",.0636498
"B21H","73181",.0898349
"B21H","81083",.0152667
"B21J","72283",.0151753
"B21J","82019",.0202338
"B21J","82052",.2056768
"B21J","82058",.3139069
"B21J","82059",.1521364
"B21J","82060",.1771242
"B21J","83082",.1157467
"B21K","72061",.0335185
"B21K","72141",.048073
"B21K","72151",.1001131
"B21K","72155",.0496557
"B21K","72162",.0014307
"B21K","72164",.0014307
"B21K","72181",.0043428
"B21K","72189",.0072312
"B21K","72222",.1001131
"B21K","72284",.1201826
"B21K","72285",.0600913
"B21K","72286",.0042417
"B21K","72292",.0123616
"B21K","72299",.0118212
"B21K","73044",.0440905
"B21K","73045",.0440905
"B21K","73079",.0831156
"B21K","73181",.0521049
"B21K","73202",.0048465
"B21K","73259",.0343525
"B21K","73261",.0343525
"B21K","82058",.0424031
"B21K","82059",.0645055
"B21K","87032",.0397505
"B21K","96082",.0017805
"B21L","73151",.5213516
"B21L","73158",.4164475
"B21L","73159",.0293355
"B21L","82034",.0051206
"B21L","82090",.0277447
"B22C","26100",.0017875
"B22C","26190",.0605559
"B22C","38241",.0006204
"B22C","39031",.0363378
"B22C","39094",.0776904
"B22C","69032",.0013718
"B22C","69149",.1568821
"B22C","71179",.0058162
"B22C","72011",.0840534
"B22C","72012",.0840534
"B22C","72015",.0840534
"B22C","72024",.0122302
"B22C","72031",.0601128
"B22C","72039",.0601128
"B22C","72051",.0013818
"B22C","72052",.0326008
"B22C","72166",.0295657
"B22C","73030",.0099397
"B22C","73259",.0356078
"B22C","73261",.0356078
"B22C","73269",.0015861
"B22C","74151",.0029214
"B22C","76011",.0955781
"B22C","81041",.0295327
"B22D","72061",.0596078
"B22D","82151",.2350981
"B22D","82152",.2350981
"B22D","82159",.4701961
"B22F","71051",.0274622
"B22F","71061",.0807377
"B22F","71069",.0438939
"B22F","71090",.0807377
"B22F","74061",.1164296
"B22F","75021",.0299857
"B22F","75040",.0819475
"B22F","76031",.0547251
"B22F","76032",.0547251
"B22F","79039",.020753
"B22F","81011",.1201537
"B22F","81021",.0748421
"B22F","81032",.0507978
"B22F","81052",.0542589
"B22F","81082",.0524916
"B22F","81125",.0560583
"B23B","82051",.0482741
"B23B","82071",.0565
"B23B","82072",.0001899
"B23B","82075",.1382656
"B23B","82078",.0869662
"B23B","84304",.0578251
"B23B","84483",.0287803
"B23B","84581",.0085061
"B23B","84589",.3416167
"B23B","84592",.0662965
"B23B","84593",.0262718
"B23B","84594",.0297837
"B23B","84661",.1107239
"B23C","84378",.2097796
"B23C","84379",.0644591
"B23C","84595",.4736251
"B23C","84596",.2489598
"B23C","84721",.0031764
"B23D","82022",.0701248
"B23D","82023",.1622532
"B23D","82029",.4767109
"B23D","82033",.0477726
"B23D","82076",.0161706
"B23D","82111",.0240142
"B23D","82119",.077213
"B23D","82130",.02409
"B23D","84615",.0482427
"B23D","84623",.0534079
"B23F","84378",.1830225
"B23F","84483",.0416556
"B23F","84589",.0394395
"B23F","84595",.3008497
"B23F","84596",.1722803
"B23F","84601",.0055926
"B23F","84604",.0081035
"B23F","84614",.1276354
"B23F","84663",.0108669
"B23F","84742",.0303442
"B23F","84798",.0783793
"B23F","84802",.0018305
"B23G","73181",.065716
"B23G","82051",.3290449
"B23G","82078",.0474405
"B23G","84386",.0527821
"B23G","84589",.1963471
"B23G","84595",.0711288
"B23G","84597",.2375406
"B23H","72173",.0140765
"B23H","81029",.5083669
"B23H","83111",.0492545
"B23H","84314",.0454081
"B23H","84569",.2867694
"B23H","84613",.0039674
"B23H","84615",.0273456
"B23H","84632",.0206307
"B23H","84639",.0406408
"B23H","84649",.0035401
"B23K","72272",.0000318
"B23K","72282",.0000318
"B23K","80030",.0029298
"B23K","83112",.016688
"B23K","83113",.1752434
"B23K","83119",.203826
"B23K","84682",.0320519
"B23K","84688",.2770638
"B23K","84689",.0461567
"B23K","85151",.0206017
"B23K","85152",.010978
"B23K","85153",.0346677
"B23K","85158",.1037612
"B23K","85159",.0276063
"B23K","90132",.0483616
"B23P","82059",.0493975
"B23P","82078",.03834
"B23P","84314",.0605725
"B23P","84378",.1395848
"B23P","84386",.0515349
"B23P","84519",.021133
"B23P","84573",.0259178
"B23P","84589",.0472701
"B23P","84595",.2419552
"B23P","84596",.1515664
"B23P","84612",.0049538
"B23P","84621",.005107
"B23P","84622",.0721159
"B23P","84624",.0201769
"B23P","84669",.0167404
"B23P","84688",.0451223
"B23P","84804",.0085115
"B23Q","84314",.029626
"B23Q","84378",.1445936
"B23Q","84379",.0313191
"B23Q","84483",.0348804
"B23Q","84571",.1420597
"B23Q","84572",.0001975
"B23Q","84589",.1794358
"B23Q","84595",.2324431
"B23Q","84596",.167704
"B23Q","84661",.0377407
"B24B","25132",.0841893
"B24B","68041",.0765414
"B24B","68042",.0107478
"B24B","68043",.0165653
"B24B","71021",.2219051
"B24B","71023",.4438101
"B24B","76151",.0022535
"B24B","82111",.0343434
"B24B","82119",.109644
"B24C","25059",.2006769
"B24C","25102",.0004255
"B24C","25131",.0069163
"B24C","25132",.0985405
"B24C","41142",.0292823
"B24C","72166",.0377546
"B24C","72262",.0316433
"B24C","73043",.1102307
"B24C","73090",.0563016
"B24C","73101",.0772884
"B24C","73102",.0769293
"B24C","73110",.0772884
"B24C","73181",.0422116
"B24C","73192",.001802
"B24C","82059",.0757709
"B24C","82089",.0769375
"B24D","25086",.0020524
"B24D","25132",.0505743
"B24D","33013",.0398499
"B24D","68051",.0013337
"B24D","68052",.005299
"B24D","68053",.001167
"B24D","71021",.2695057
"B24D","71023",.5390114
"B24D","71051",.0652935
"B24D","82119",.0259132
"B25B","74191",.0001123
"B25B","82032",.0185171
"B25B","82041",.7441468
"B25B","82054",.1777853
"B25B","82059",.0296113
"B25B","82060",.0298272
"B25C","73170",.1922274
"B25C","82052",.1664437
"B25C","82058",.0976348
"B25C","82059",.0887262
"B25C","82060",.1651589
"B25C","82141",.0104783
"B25C","83052",.0878515
"B25C","84401",.1203815
"B25C","84409",.0455485
"B25C","84678",.025549
"B25D","82052",.4710864
"B25D","82053",.0458084
"B25D","82059",.1211639
"B25D","82060",.3619413
"B25F","82014",.0017927
"B25F","82041",.0397507
"B25F","82052",.0347785
"B25F","82054",.0795712
"B25F","82059",.0361258
"B25F","82060",.0493385
"B25F","82075",.0233572
"B25F","84671",.0039029
"B25F","84672",.5684316
"B25F","84678",.1107327
"B25F","84679",.0522181
"B25G","82011",.0020396
"B25G","82012",.0039336
"B25G","82013",.0013112
"B25G","82015",.0012987
"B25G","82016",.0012987
"B25G","82041",.0537022
"B25G","82052",.0951727
"B25G","82054",.1585337
"B25G","82059",.0711199
"B25G","82060",.112273
"B25G","82079",.0104729
"B25G","82111",.0356109
"B25G","82119",.1755909
"B25G","84678",.2353201
"B25G","84679",.0423218
"B25H","72071",.042637
"B25H","72224",.0017796
"B25H","82041",.0738542
"B25H","82054",.2277613
"B25H","82055",.0366944
"B25H","82059",.0775515
"B25H","82075",.0480244
"B25H","84651",.0035874
"B25H","84661",.1811336
"B25H","84672",.0781315
"B25H","84678",.188307
"B25H","84679",.0405381
"B25J","83079",.0016
"B25J","84795",.9984
"B26B","82111",.1120472
"B26B","82119",.5306227
"B26B","82121",.0958246
"B26B","82122",.0211558
"B26B","82129",.009063
"B26B","82130",.0833726
"B26B","82149",.0348742
"B26B","85101",.0856423
"B26B","85102",.0053706
"B26B","85109",.0219419
"B26B","85481",.0000852
"B26D","82059",.0416948
"B26D","82089",.0851555
"B26D","82111",.2080506
"B26D","82119",.665099
"B26F","39209",.02531
"B26F","39211",.0253855
"B26F","82058",.0596852
"B26F","82059",.062032
"B26F","82089",.0297279
"B26F","82111",.1947554
"B26F","82119",.6031041
"B27B","44013",.0278865
"B27B","82021",.0237379
"B27B","82022",.0398904
"B27B","82023",.3129284
"B27B","82024",.0287009
"B27B","82029",.5668558
"B27C","44170",.7258584
"B27C","82119",.0575408
"B27C","94016",.2166007
"B27D","35061",.0432867
"B27D","35069",.0425695
"B27D","44034",.0015426
"B27D","44079",.2133487
"B27D","44083",.0327951
"B27D","44089",.0255754
"B27D","44111",.0314458
"B27D","44119",.0314458
"B27D","44121",.3601421
"B27D","44123",.0756271
"B27D","44184",.0075009
"B27D","94036",.1027446
"B27D","94038",.0319757
"B27F","44152",.0785069
"B27F","44170",.2829948
"B27F","82029",.0313186
"B27F","82058",.0899814
"B27F","82059",.0769874
"B27F","82082",.3308423
"B27F","82084",.0062818
"B27F","82089",.0342668
"B27F","82119",.0338825
"B27F","94016",.0349375
"B27G","44013",.1407762
"B27G","44170",.2959831
"B27G","82023",.102864
"B27G","82029",.1225228
"B27G","82053",.0685039
"B27G","82059",.0327095
"B27G","82111",.0542201
"B27G","82119",.1824206
"B27H","22042",.0310058
"B27H","22083",.0379048
"B27H","44072",.0402926
"B27H","44079",.1675282
"B27H","44091",.0037644
"B27H","44160",.7195043
"B27J","39234",.0057168
"B27J","45011",.2392868
"B27J","45019",.009973
"B27J","45020",.2392868
"B27J","45031",.1458068
"B27J","45039",.1150911
"B27J","45041",.0214519
"B27J","46012",.0325159
"B27J","46021",.0369515
"B27J","46029",.1290005
"B27J","94038",.0249189
"B27K","32011",.0135779
"B27K","38085",.0691212
"B27K","38089",.1896991
"B27K","44012",.0038378
"B27K","44079",.0667939
"B27K","44101",.0293372
"B27K","44111",.0404237
"B27K","44119",.0404237
"B27K","44182",.0347385
"B27K","44219",.1705218
"B27K","45031",.0744971
"B27K","45039",.0722983
"B27K","94036",.1947297
"B27L","44013",.0295972
"B27L","44170",.1466418
"B27L","82059",.0269516
"B27L","82089",.0422647
"B27L","82111",.1913294
"B27L","82119",.5632153
"B27M","35061",.0552009
"B27M","35069",.0545403
"B27M","44031",.0342843
"B27M","44081",.0289746
"B27M","44123",.0286856
"B27M","44129",.0305385
"B27M","44152",.0529783
"B27M","44170",.0731969
"B27M","44182",.0378506
"B27M","44187",.188561
"B27M","44190",.006147
"B27M","44201",.0107071
"B27M","44219",.0571459
"B27M","94036",.3000142
"B27M","94038",.0411747
"B27N","39091",.0064463
"B27N","44050",.0244957
"B27N","44101",.0524248
"B27N","44109",.1783343
"B27N","44111",.3490463
"B27N","44119",.3490463
"B27N","44130",.0402065
"B28B","25151",.0317073
"B28B","25152",.1599193
"B28B","25201",.157901
"B28B","25202",.0792476
"B28B","25223",.0001378
"B28B","25232",.0121454
"B28B","25233",.0004684
"B28B","25239",.0072862
"B28B","38245",.3756488
"B28B","68101",.0618392
"B28B","68109",.0059041
"B28B","69071",.0298619
"B28B","69079",.0298619
"B28B","69149",.0480712
"B28C","25152",.0278141
"B28C","25162",.0062758
"B28C","25169",.0085327
"B28C","25201",.0277493
"B28C","25202",.0234403
"B28C","38245",.9061879
"B28D","25140",.0750128
"B28D","25151",.3583917
"B28D","25161",.3304529
"B28D","68022",.0282603
"B28D","68029",.0284985
"B28D","69010",.0365215
"B28D","69021",.0365215
"B28D","69029",.037376
"B28D","69049",.02274
"B28D","69071",.0231124
"B28D","69079",.0231124
"B29B","39152",.0012935
"B29B","39159",.1785043
"B29B","39172",.0332887
"B29B","39209",.0524878
"B29B","39211",.0524211
"B29B","40028",.039834
"B29B","40030",.2991341
"B29B","40040",.078116
"B29B","40059",.003831
"B29B","40103",.0371555
"B29B","55052",.0070769
"B29B","82059",.0333808
"B29B","82089",.0663
"B29B","82111",.0297402
"B29B","82119",.0874361
"B29C","35061",.0665199
"B29C","35069",.0730859
"B29C","39011",.0277844
"B29C","39012",.0277844
"B29C","39172",.1475079
"B29C","39173",.0871459
"B29C","39191",.0327646
"B29C","39199",.0327646
"B29C","39206",.0351987
"B29C","39209",.2161867
"B29C","39211",.2162972
"B29C","39219",.0366629
"B29C","61171",.000297
"B29D","35061",.0280144
"B29D","35069",.0371572
"B29D","40012",.0095705
"B29D","40070",.0033006
"B29D","40103",.093546
"B29D","40116",.2842131
"B29D","40119",.2842131
"B29D","40122",.0242246
"B29D","40129",.1460364
"B29D","54021",.0001074
"B29D","56075",.0003021
"B29D","59021",.0007157
"B29D","59061",.033203
"B29D","59069",.0552232
"B29D","61103",.0001726
"B29K","29012",.0410793
"B29K","39011",.0779004
"B29K","39012",.0779004
"B29K","39021",.0706713
"B29K","39031",.0470807
"B29K","39076",.0348929
"B29K","39081",.034175
"B29K","39089",.034175
"B29K","39095",.0601877
"B29K","39151",.004637
"B29K","39181",.0004867
"B29K","39206",.3936837
"B29K","40021",.0110254
"B29K","40023",.0046878
"B29K","40024",.0053525
"B29K","40027",.0008163
"B29K","40029",.0039082
"B29K","40052",.0016997
"B29K","40091",.0186475
"B29K","40161",.0002586
"B29K","40169",.041455
"B29K","70049",.035279
"B29L","35061",.044782
"B29L","35069",.0495637
"B29L","39011",.039079
"B29L","39012",.039079
"B29L","39021",.0317086
"B29L","39172",.1023377
"B29L","39173",.0900768
"B29L","39206",.285597
"B29L","39209",.1063617
"B29L","39211",.1059415
"B29L","39219",.0388663
"B29L","39233",.0666066
"B30B","26190",.0378318
"B30B","26219",.0020098
"B30B","48026",.0377297
"B30B","51033",.0039282
"B30B","73101",.0571421
"B30B","73102",.05909
"B30B","73110",.0571421
"B30B","73181",.0638096
"B30B","74040",.0149631
"B30B","76121",.0673701
"B30B","76129",.0673701
"B30B","76130",.0673701
"B30B","82052",.0351799
"B30B","82058",.053528
"B30B","82059",.1083578
"B30B","82073",.0375637
"B30B","82089",.0527254
"B30B","82119",.0623771
"B30B","90311",.1145114
"B31B","35061",.0297662
"B31B","35069",.0301047
"B31B","48026",.2531883
"B31B","48051",.1263924
"B31B","48082",.0003935
"B31B","48171",.0264376
"B31B","48191",.1499818
"B31B","48192",.1499818
"B31B","48193",.0846192
"B31B","48194",.0846192
"B31B","48236",.0645153
"B31C","47071",.023499
"B31C","48025",.0085471
"B31C","48026",.2888886
"B31C","48051",.1436114
"B31C","48234",.0233832
"B31C","48236",.5120707
"B31D","35061",.0576931
"B31D","35069",.0559835
"B31D","48026",.3382319
"B31D","48030",.0900456
"B31D","48051",.1721868
"B31D","48070",.0038955
"B31D","48114",.0472893
"B31D","48182",.0263208
"B31D","48183",.0281208
"B31D","48234",.0319047
"B31D","48236",.1483281
"B31F","35061",.0330738
"B31F","35069",.0338053
"B31F","48026",.4299269
"B31F","48030",.0237235
"B31F","48051",.2195644
"B31F","48052",.0273618
"B31F","48059",.0410427
"B31F","48081",.0440381
"B31F","48089",.0422679
"B31F","48114",.0220909
"B31F","48184",.0016806
"B31F","48234",.0814242
"B32B","35061",.1534959
"B32B","35069",.15877
"B32B","39206",.2309588
"B32B","48026",.0537026
"B32B","48041",.0222099
"B32B","48042",.0222099
"B32B","48043",.0222099
"B32B","48044",.0452113
"B32B","48045",.0452113
"B32B","55161",.0408758
"B32B","55162",.0408758
"B32B","55163",.040773
"B32B","59061",.080759
"B32B","70193",.0025448
"B32B","76071",.040192
"B41B","37013",.0453939
"B41B","37019",.0553085
"B41B","37024",.0545486
"B41B","37025",.2843089
"B41B","37029",.1895393
"B41B","37051",.0773075
"B41B","49040",.1157999
"B41B","49059",.0299956
"B41B","90101",.1106909
"B41B","90132",.0371069
"B41C","28054",.0004352
"B41C","29182",.0052142
"B41C","32151",.3161659
"B41C","37040",.0130647
"B41C","48026",.0677006
"B41C","48051",.033064
"B41C","48063",.0035073
"B41C","48101",.1347846
"B41C","49119",.0340329
"B41C","90132",.3920305
"B41D","29072",.050315
"B41D","29104",.0389257
"B41D","29109",.038944
"B41D","35061",.1894309
"B41D","35069",.1809434
"B41D","38061",.0539724
"B41D","39095",.0291075
"B41D","48026",.0262692
"B41D","49021",.1300255
"B41D","49029",.1300255
"B41D","90132",.0397965
"B41D","90139",.0564376
"B41D","96122",.0358067
"B41F","32151",.2636435
"B41F","48026",.2822992
"B41F","48051",.139461
"B41F","48101",.10726
"B41F","48234",.0355338
"B41F","49021",.0267711
"B41F","49029",.0267711
"B41F","49119",.0506727
"B41F","96122",.0675877
"B41G","47071",.1293573
"B41G","47079",.3119484
"B41G","48026",.3406768
"B41G","48051",.1679424
"B41G","48101",.0272864
"B41G","48234",.0227888
"B41J","48022",.0059854
"B41J","48026",.4580291
"B41J","48051",.2252291
"B41J","48101",.1973741
"B41J","48234",.0702959
"B41J","96121",.0430864
"B41K","48026",.0259171
"B41K","96100",.1546755
"B41K","96122",.8194074
"B41L","48026",.198585
"B41L","48051",.0955533
"B41L","48099",.0177507
"B41L","48101",.6154608
"B41L","48204",.0371906
"B41L","48234",.0354597
"B41M","32041",.15919
"B41M","32129",.0805766
"B41M","32151",.039087
"B41M","35061",.0279373
"B41M","35069",.0273027
"B41M","39206",.0700362
"B41M","48026",.2210042
"B41M","48051",.1083732
"B41M","48101",.0643363
"B41M","48115",.0076066
"B41M","48116",.0224945
"B41M","48119",.0740188
"B41M","48169",.0216869
"B41M","48234",.0320464
"B41M","49119",.0443032
"B41N","28080",.0300086
"B41N","29011",.0166108
"B41N","29102",.0171558
"B41N","32151",.220884
"B41N","35061",.0430196
"B41N","35069",.0492805
"B41N","39100",.0061467
"B41N","39206",.1292141
"B41N","48026",.1319685
"B41N","48051",.0641634
"B41N","48101",.0312774
"B41N","48114",.0342096
"B41N","49119",.1389689
"B41N","90132",.087092
"B42B","47079",.0620931
"B42B","48026",.4594675
"B42B","48051",.2265022
"B42B","48234",.0261158
"B42B","49011",.0738783
"B42B","49019",.0738783
"B42B","49030",.0780648
"B42C","35061",.0620761
"B42C","35069",.0606691
"B42C","48026",.0469442
"B42C","48051",.0234596
"B42C","48114",.0216479
"B42C","48209",.4159225
"B42C","49011",.1213995
"B42C","49019",.1213995
"B42C","49030",.1264815
"B42D","35061",.0251953
"B42D","35069",.0244686
"B42D","48026",.0736191
"B42D","48051",.036248
"B42D","48061",.0000943
"B42D","48114",.0241335
"B42D","48172",.1637738
"B42D","48201",.0655583
"B42D","48202",.0297613
"B42D","48204",.0584535
"B42D","48209",.1399217
"B42D","49011",.0690545
"B42D","49019",.0690545
"B42D","49030",.0650436
"B42D","49090",.1556199
"B42F","48026",.113907
"B42F","48051",.0561107
"B42F","48173",.00211
"B42F","48203",.6905903
"B42F","48205",.1372819
"B43K","32159",.0025101
"B43K","96033",.0321926
"B43K","96081",.0898887
"B43K","96083",.0573454
"B43K","96084",.0001732
"B43K","96085",.146285
"B43K","96086",.0276465
"B43K","96089",.1763271
"B43K","96091",.1557168
"B43K","96092",.1561979
"B43K","96099",.1557168
"B43L","40169",.0236435
"B43L","49060",.0067417
"B43L","90172",.0825204
"B43L","90318",.1058598
"B43L","96091",.1673763
"B43L","96092",.1737844
"B43L","96099",.1673763
"B43L","96100",.1295683
"B43L","96110",.1431293
"B43M","96032",.0543471
"B43M","96033",.2409255
"B43M","96039",.0576995
"B43M","96091",.2136855
"B43M","96092",.2196568
"B43M","96099",.2136855
"B44B","39204",.0235624
"B44B","39205",.0112772
"B44B","71021",.0380605
"B44B","71023",.0761211
"B44B","90132",.1597162
"B44B","94016",.1079446
"B44B","94018",.0561105
"B44B","96020",.5272076
"B44C","32100",.1231726
"B44C","35061",.2076533
"B44C","35069",.2043497
"B44C","39209",.0313363
"B44C","39211",.0312524
"B44C","39264",.0260917
"B44C","49081",.0600772
"B44C","49089",.0600772
"B44C","49119",.0315141
"B44C","69131",.0121754
"B44C","69139",.0590443
"B44C","70049",.0483398
"B44C","71059",.0009293
"B44C","71081",.061769
"B44C","73193",.0197374
"B44C","73239",.005483
"B44C","83062",.0169973
"B44D","32100",.1564523
"B44D","96034",.2536002
"B44D","96100",.2806045
"B44D","96110",.309343
"B44F","32041",.0336082
"B44F","32100",.1540317
"B44F","35061",.079597
"B44F","35069",.0770118
"B44F","39209",.0513846
"B44F","39211",.0523658
"B44F","49051",.0149384
"B44F","49119",.1446424
"B44F","68022",.1119768
"B44F","68029",.1120635
"B44F","70042",.0405564
"B44F","70049",.0798555
"B44F","70099",.0475812
"B44F","90012",.0003866
"B60B","40121",.0173554
"B60B","87011",.0027735
"B60B","87019",.0027735
"B60B","87032",.1858806
"B60B","87033",.1394105
"B60B","87039",.0464702
"B60B","87085",.0159929
"B60B","87087",.1682548
"B60B","87120",.1158075
"B60B","87149",.3052811
"B60C","40111",.002729
"B60C","40112",.0012414
"B60C","40113",.0015731
"B60C","40114",.0027202
"B60C","40116",.4648844
"B60C","40119",.4648844
"B60C","40129",.0472577
"B60C","40131",.0068617
"B60C","40132",.0003116
"B60C","40139",.0068617
"B60C","73152",.0006748
"B60D","87164",.4795434
"B60D","87168",.4795434
"B60D","87169",.0409133
"B60F","40115",.0139743
"B60F","63063",.0514286
"B60F","87032",.0344989
"B60F","87042",.050028
"B60F","87043",.033352
"B60F","87120",.0321033
"B60F","87149",.0764014
"B60F","88021",.0313893
"B60F","88031",.6269441
"B60F","88032",.0498801
"B60G","73201",.000592
"B60G","87032",.1892128
"B60G","87033",.1419096
"B60G","87039",.0473032
"B60G","87071",.0256739
"B60G","87079",.0256739
"B60G","87087",.0326717
"B60G","87088",.5369629
"B60H","84151",.0164426
"B60H","84152",.1775253
"B60H","84158",.5461661
"B60H","84159",.0774694
"B60H","87032",.0911983
"B60H","87033",.0683988
"B60H","87039",.0227996
"B60J","39252",.0156559
"B60J","70049",.0355929
"B60J","73083",.0257366
"B60J","73089",.021982
"B60J","86050",.0001858
"B60J","87032",.3884183
"B60J","87033",.2913137
"B60J","87039",.0971046
"B60J","87071",.0428524
"B60J","87079",.0428524
"B60J","87082",.0137659
"B60J","87089",.0245396
"B60K","84834",.0562975
"B60K","84839",.0692417
"B60K","85015",.0602433
"B60K","87032",.3863289
"B60K","87033",.2897467
"B60K","87039",.0965822
"B60K","87089",.0415598
"B60L","85011",.09727
"B60L","85012",.0019535
"B60L","85013",.0977402
"B60L","85015",.261868
"B60L","85016",.0099031
"B60L","85043",.0277785
"B60L","85332",.0240984
"B60L","87032",.1354041
"B60L","87033",.1015531
"B60L","87039",.033851
"B60L","90318",.1789834
"B60L","90319",.0295966
"B60M","73024",.0328964
"B60M","73121",.0338237
"B60M","73129",.0336509
"B60M","74122",.0015371
