ipc4,hs2007_6,probability_weight
"C08L","390740",.111879
"C08L","390810",.080642
"C08L","390890",.080642
"C09B","290715",.0069483
"C09B","291461",.0649526
"C09B","291735",.0045409
"C09B","292145",.0017706
"C09B","292700",.0138158
"C09B","293352",.0040321
"C09B","293354",.0040321
"C09B","320120",.0003181
"C09B","320411",.0939029
"C09B","320415",.0151545
"C09B","320416",.1591503
"C09B","320417",.3761415
"C09B","320500",.0064093
"C09B","320649",.0040065
"C09B","321290",.0301839
"C09B","391290",.0378357
"C09B","510130",.0075862
"C09B","551612",.0758137
"C09B","551622",.0758137
"C09B","551632",.0175912
"C09C","282110",.0407274
"C09C","282120",.0407274
"C09C","284310",.0005186
"C09C","284330",.0026937
"C09C","320417",.3252761
"C09C","320611",.2548759
"C09C","320619",.2548759
"C09C","320620",.0288491
"C09C","320740",.0483337
"C09C","400510",.0026788
"C09C","854590",.0004435
"C09D","290941",.0034568
"C09D","292421",.0002392
"C09D","292910",.033366
"C09D","320417",.2589107
"C09D","320740",.0332047
"C09D","320810",.0521589
"C09D","320820",.0071084
"C09D","320890",.0008033
"C09D","320910",.1436597
"C09D","320990",.0008033
"C09D","321000",.3431979
"C09D","321519",.0619643
"C09D","340213",.0002392
"C09D","381400",.0067413
"C09D","390750",.0357182
"C09D","390930",.0184283
"C09F","321100",.0110976
"C09F","380300",.0858817
"C09F","380510",.0308268
"C09F","380610",.8105089
"C09F","380620",.0205254
"C09F","380690",.0171667
"C09F","400122",.0039558
"C09F","400130",.0200371
"C09G","152190",.0182604
"C09G","271220",.0087923
"C09G","320300",.0036368
"C09G","340520",.9462522
"C09G","340590",.0230582
"C09H","050610",.0990512
"C09H","350300",.9009488
"C09J","292149",.0000434
"C09J","350610",.4571292
"C09J","350691",.0464008
"C09J","350699",.4571292
"C09J","390690",.0094817
"C09J","400129",.0042772
"C09J","400211",.0004043
"C09J","400241",.0004043
"C09J","400291",.0004895
"C09J","481141",.0242403
"C09K","282751",.1336719
"C09K","282759",.0925872
"C09K","283919",.0664333
"C09K","284011",.0046615
"C09K","284020",.0334713
"C09K","291529",.0038264
"C09K","293213",.0033901
"C09K","310420",.3504157
"C09K","320650",.0051373
"C09K","381121",.0513804
"C09K","382319",.0008365
"C09K","391290",.0492622
"C09K","810411",.0550888
"C09K","853120",.1498375
"C10B","270400",.8825896
"C10B","270500",.026217
"C10B","270600",.0633936
"C10B","270820",.0023299
"C10B","271410",.0254699
"C10C","270600",.1181204
"C10C","270720",.0362314
"C10C","270750",.1534843
"C10C","270791",.1461313
"C10C","270810",.2664631
"C10C","271490",.2795695
"C10F","270300",1
"C10G","151190",.0006958
"C10G","270600",.0733235
"C10G","270720",.0379435
"C10G","270750",.0576927
"C10G","270791",.053164
"C10G","270900",.015692
"C10G","271011",.0093553
"C10G","271019",.0093553
"C10G","271099",.0711649
"C10G","271290",.0501138
"C10G","271410",.2584313
"C10G","271490",.1043628
"C10G","281820",.0894591
"C10G","282570",.0125917
"C10G","284210",.0314172
"C10G","381511",.0919221
"C10G","382490",.0333151
"C10H","284910",.8645064
"C10H","284990",.1354936
"C10J","270400",.0434228
"C10J","270500",.7240021
"C10J","270600",.0481508
"C10J","271311",.0195351
"C10J","840510",.1003886
"C10J","840590",.041362
"C10J","841620",.0231386
"C10K","270400",.0711204
"C10K","270500",.6517531
"C10K","270600",.1491369
"C10K","270710",.0060561
"C10K","270740",.0470185
"C10K","281420",.027702
"C10K","380700",.047213
"C10L","270111",.0410417
"C10L","270112",.0152961
"C10L","270119",.0152961
"C10L","270120",.1436728
"C10L","270210",.0437865
"C10L","270400",.031192
"C10L","271111",.0526006
"C10L","271121",.0699534
"C10L","290511",.0597525
"C10L","290541",.0022803
"C10L","292212",.0044818
"C10L","381111",.0019848
"C10L","381119",.1219096
"C10L","381121",.2747918
"C10L","381129",.1219601
"C10M","291590",.0013537
"C10M","340311",.0434486
"C10M","340319",.0497818
"C10M","340399",.7859752
"C10M","381121",.1173565
"C10M","381190",.0020843
"C10N","340311",.0282099
"C10N","340319",.0322543
"C10N","340399",.8563923
"C10N","381121",.0831435
"C11B","030613",.0020898
"C11B","051000",.012124
"C11B","080440",.0100289
"C11B","120510",.0567681
"C11B","120590",.0567681
"C11B","120750",.0018624
"C11B","150410",.0071807
"C11B","150420",.0570869
"C11B","150430",.0592542
"C11B","150500",.0401301
"C11B","150600",.0332447
"C11B","150710",.0033142
"C11B","150810",.0399535
"C11B","150910",.0080899
"C11B","150990",.0362121
"C11B","151000",.0362121
"C11B","151110",.0284799
"C11B","151221",.0113882
"C11B","151411",.0185135
"C11B","151491",.0185135
"C11B","151511",.0055208
"C11B","151519",.0026928
"C11B","151529",.0043623
"C11B","151550",.0535112
"C11B","151590",.1202745
"C11B","152110",.0020961
"C11B","230400",.0022917
"C11B","230660",.0961678
"C11B","290539",.000171
"C11B","290549",.000171
"C11B","290559",.000171
"C11B","292229",.0121356
"C11B","330112",.0085747
"C11B","330125",.0014083
"C11B","330300",.1532364
"C11C","150200",.0001456
"C11C","152000",.0324417
"C11C","152200",.0500782
"C11C","230660",.0255016
"C11C","290529",.0025873
"C11C","290545",.0201669
"C11C","291615",.0267214
"C11C","340600",.8423573
"C11D","080111",.001208
"C11D","080119",.001208
"C11D","151311",.0059588
"C11D","151321",.0018907
"C11D","230650",.0193617
"C11D","283531",.0227456
"C11D","283650",.002239
"C11D","283691",.0011449
"C11D","290920",.0018877
"C11D","330300",.0488259
"C11D","340111",.039966
"C11D","340119",.3533008
"C11D","340120",.362781
"C11D","340130",.0487378
"C11D","340220",.0487378
"C11D","340290",.0017397
"C11D","340540",.0002756
"C11D","382370",.0379911
"C12C","080590",.0035027
"C12C","110710",.1956878
"C12C","110720",.1956878
"C12C","121020",.0010488
"C12C","210130",.0065653
"C12C","210210",.0442322
"C12C","210220",.0442322
"C12C","220300",.5090433
"C12F","121291",.0039557
"C12F","210210",.0301314
"C12F","210220",.0301314
"C12F","220300",.073423
"C12F","220421",.0432027
"C12F","220429",.0432027
"C12F","220430",.0155975
"C12F","220710",.2302759
"C12F","220720",.2302759
"C12F","230310",.0206333
"C12F","230700",.2415391
"C12F","310430",.0376314
"C12G","100700",.0028105
"C12G","200961",.0103748
"C12G","200969",.0103748
"C12G","200971",.0027367
"C12G","200979",.0027367
"C12G","210210",.0257517
"C12G","210220",.0257517
"C12G","220210",.0152118
"C12G","220290",.0152118
"C12G","220421",.2576112
"C12G","220429",.2576112
"C12G","220510",.0011821
"C12G","220590",.0011821
"C12G","220710",.0504581
"C12G","220720",.0504581
"C12G","220840",.0140191
"C12G","220850",.00177
"C12G","220860",.2157509
"C12G","220870",.0376748
"C12G","440122",.0005664
"C12G","843510",.0007552
"C12H","220300",.1093225
"C12H","220421",.4270325
"C12H","220429",.4270325
"C12H","220860",.0236968
"C12H","843840",.0129156
"C12J","200110",.0014854
"C12J","200310",.0068523
"C12J","200390",.0066872
"C12J","200410",.0092972
"C12J","200520",.0092972
"C12J","200570",.000864
"C12J","200580",.0025226
"C12J","220600",.0016217
"C12J","220900",.9613724
"C12L","220421",.433957
"C12L","220429",.433957
"C12L","440921",.066043
"C12L","440929",.066043
"C12M","281121",.1054678
"C12M","350790",.1230382
"C12M","382100",.0075303
"C12M","382561",.0735252
"C12M","700490",.0389109
"C12M","842119",.0349537
"C12M","843830",.014021
"C12M","847982",.4879727
"C12M","848180",.0449645
"C12M","848630",.0349537
"C12M","901210",.0346621
"C12N","020622",.0002009
"C12N","170219",.0492351
"C12N","210210",.1079208
"C12N","210220",.1079208
"C12N","292249",.3722981
"C12N","350790",.3624243
"C12P","020641",.0005981
"C12P","070990",.0040073
"C12P","080719",.0496697
"C12P","080720",.0496697
"C12P","080810",.0061419
"C12P","081330",.0085918
"C12P","110814",.000994
"C12P","110819",.0395724
"C12P","170219",.1607987
"C12P","200791",.0065692
"C12P","210210",.0843004
"C12P","210220",.0843004
"C12P","290513",.015078
"C12P","290514",.015078
"C12P","290519",.0009262
"C12P","291635",.0002422
"C12P","292249",.0656677
"C12P","293629",.0486156
"C12P","293740",.0001772
"C12P","293961",.0003038
"C12P","293969",.0004467
"C12P","294190",.0390868
"C12P","350790",.3191641
"C12Q","020900",.0021953
"C12Q","170219",.1440284
"C12Q","284700",.028516
"C12Q","292249",.0495544
"C12Q","293311",.0002424
"C12Q","300630",.0179331
"C12Q","350790",.7575305
"C12R","080410",.0021391
"C12R","080430",.0014691
"C12R","170219",.0831077
"C12R","190190",.0014172
"C12R","200560",.0004275
"C12R","200950",.0008174
"C12R","200990",.0001943
"C12R","210210",.2497836
"C12R","210220",.2497836
"C12R","220421",.0357381
"C12R","220429",.0357381
"C12R","220900",.0284927
"C12R","291811",.0270499
"C12R","292249",.0522701
"C12R","350400",.0354324
"C12R","350790",.1961389
"C12S","110820",.0029409
"C12S","121300",.029151
"C12S","130220",.0563963
"C12S","190300",.0055763
"C12S","350790",.8097431
"C12S","391290",.0417779
"C12S","844519",.0052649
"C12S","844851",.0047411
"C12S","844859",.0047411
"C12S","845140",.0213854
"C12S","845180",.0116978
"C12S","845310",.0032835
"C12S","845380",.0033007
"C13B","170111",.0622779
"C13B","170112",.1274928
"C13B","170191",.3379809
"C13B","170199",.3379809
"C13B","170220",.0112976
"C13B","170310",.0111039
"C13B","230320",.1069443
"C13B","380290",.0049219
"C13D","200600",.0770456
"C13D","200980",.0932123
"C13D","230320",.8297421
"C13F","080550",.6987403
"C13F","170219",.0508478
"C13F","200799",.2504119
"C13G","220421",.3311619
"C13G","220429",.3311619
"C13G","291521",.3376763
"C13K","170211",.1281912
"C13K","170219",.6307149
"C13K","170230",.0384843
"C13K","170240",.0384843
"C13K","170250",.019092
"C13K","170260",.127584
"C13K","170290",.0174491
"C14B","410631",.0070275
"C14B","410632",.0070275
"C14B","410640",.0452461
"C14B","411320",.0070275
"C14B","411330",.0452461
"C14B","411520",.3344901
"C14B","430110",.0605144
"C14B","430180",.1314502
"C14B","430211",.0447952
"C14B","430219",.1130945
"C14B","430220",.0082991
"C14B","430310",.0488149
"C14B","430390",.0488149
"C14B","430400",.0488149
"C14B","550810",.0217852
"C14B","550820",.0217852
"C14B","650510",.0057665
"C14C","020680",.0198889
"C14C","020690",.0198889
"C14C","283329",.014954
"C14C","283330",.0143519
"C14C","291300",.0009909
"C14C","291512",.0052292
"C14C","320190",.0558405
"C14C","320210",.1048903
"C14C","380993",.0207293
"C14C","410150",.0052776
"C14C","410190",.0052776
"C14C","410210",.2079605
"C14C","410221",.0275825
"C14C","410229",.2267226
"C14C","410330",.0533944
"C14C","410390",.0828081
"C14C","430130",.0500191
"C14C","430180",.040763
"C14C","430230",.0406839
"C14C","640420",.0027468
"C21B","260111",.1700487
"C21B","261800",.0198147
"C21B","261900",.1088125
"C21B","262040",.0000913
"C21B","720110",.0268546
"C21B","720120",.0268546
"C21B","720150",.0268546
"C21B","841710",.3387561
"C21B","841790",.2811823
"C21B","847180",.0007305
"C21C","261900",.1378013
"C21C","720211",.0042743
"C21C","720219",.0042743
"C21C","720221",.01139
"C21C","720229",.01139
"C21C","720299",.00714
"C21C","720410",.0008963
"C21C","821510",.1411478
"C21C","821520",.1411478
"C21C","821591",.1411478
"C21C","821599",.1411478
"C21C","841710",.0518025
"C21C","841790",.0430631
"C21C","845410",.0299617
"C21C","845420",.1062299
"C21C","845490",.0271853
"C21D","720450",.0014557
"C21D","721070",.0181074
"C21D","721240",.0181074
"C21D","721491",.0131895
"C21D","721661",.0415096
"C21D","721990",.0843012
"C21D","722090",.0843012
"C21D","722410",.0029826
"C21D","722490",.001941
"C21D","722530",.0843012
"C21D","722540",.0843012
"C21D","722550",.0843012
"C21D","722599",.0843012
"C21D","722691",.0843012
"C21D","722692",.0843012
"C21D","722870",.0001553
"C21D","730411",.0163428
"C21D","730419",.0163428
"C21D","730439",.05071
"C21D","730619",.0019952
"C21D","731431",.0006089
"C21D","731441",.0006089
"C21D","741121",.0016636
"C21D","841710",.0759708
"C21D","841790",.063116
"C21D","846310",.0007827
"C22B","260111",.0720938
"C22B","260112",.0060231
"C22B","260200",.0095506
"C22B","260300",.0404757
"C22B","260400",.0192581
"C22B","260500",.0040166
"C22B","261210",.0081688
"C22B","261690",.0315152
"C22B","261790",.0116289
"C22B","261900",.1187725
"C22B","262030",.0004173
"C22B","262060",.0126122
"C22B","262091",.0008346
"C22B","710812",.0375544
"C22B","710813",.0375544
"C22B","711230",.0230441
"C22B","711291",.0230441
"C22B","711292",.0093943
"C22B","720260",.0114115
"C22B","720292",.0021083
"C22B","720449",.0307769
"C22B","740100",.0408463
"C22B","741110",.0009389
"C22B","750110",.0149287
"C22B","750300",.0004067
"C22B","780191",.0067576
"C22B","790111",.0434347
"C22B","790112",.0434347
"C22B","790200",.0005441
"C22B","790310",.0015517
"C22B","810197",.0058727
"C22B","810297",.0058904
"C22B","810330",.0034984
"C22B","810411",.0278157
"C22B","810419",.0081015
"C22B","810420",.0081015
"C22B","810530",.0150051
"C22B","811020",.0076556
"C22B","811100",.0053569
"C22B","811252",.0320684
"C22B","811292",.0305038
"C22B","811299",.0305038
"C22B","841710",.0848012
"C22B","841790",.0713536
"C22B","847439",.0003726
"C22C","720110",.0328571
"C22C","720120",.0328571
"C22C","720150",.0328571
"C22C","720270",.0008937
"C22C","721050",.1031171
"C22C","721061",.0505396
"C22C","721069",.0505396
"C22C","721990",.0524102
"C22C","722090",.0524102
"C22C","722530",.0524102
"C22C","722540",.0524102
"C22C","722550",.0524102
"C22C","722599",.0524102
"C22C","722691",.0524102
"C22C","722692",.0524102
"C22C","730511",.0011045
"C22C","730512",.0011045
"C22C","730519",.0011045
"C22C","740500",.0030808
"C22C","740721",.0000796
"C22C","750210",.0559165
"C22C","750220",.0477598
"C22C","760110",.0410904
"C22C","810411",.0301517
"C22C","811229",.0503896
"C22C","901600",.0452747
"C22F","720291",.0004795
"C22F","740990",.0588302
"C22F","741991",.0056697
"C22F","750210",.0297315
"C22F","750220",.0375495
"C22F","760110",.2240944
"C22F","760120",.0081517
"C22F","760612",.2635159
"C22F","760692",.2635159
"C22F","761699",.017326
"C22F","810299",.0020081
"C22F","810411",.059423
"C22F","810490",.0020871
"C22F","810890",.0209195
"C22F","811219",.0003105
"C22F","845430",.0063874
"C23C","284990",.1153197
"C23C","285000",.1583239
"C23C","721030",.0089045
"C23C","721049",.0089045
"C23C","721220",.0089045
"C23C","721230",.0089045
"C23C","722591",.0382582
"C23C","750210",.0511339
"C23C","750890",.0123305
"C23C","760110",.0463326
"C23C","790111",.1388073
"C23C","790112",.1388073
"C23C","790120",.0147804
"C23C","790700",.0071134
"C23C","810390",.000889
"C23C","810990",.0055285
"C23C","811229",.0695014
"C23C","845521",.0066921
"C23C","845590",.0026645
"C23C","854071",.1578994
"C23D","261400",.0684877
"C23D","281990",.051601
"C23D","282540",.1002655
"C23D","282630",.0151552
"C23D","282690",.0475604
"C23D","283324",.0508724
"C23D","283990",.032824
"C23D","370790",.0378563
"C23D","691490",.0606358
"C23D","700490",.1551111
"C23D","720720",.0396943
"C23D","732599",.0593887
"C23D","732619",.0593887
"C23D","740940",.006944
"C23D","741820",.0564058
"C23D","750120",.0907067
"C23D","810590",.0158401
"C23D","811259",.0150176
"C23D","846593",.0140245
"C23D","851660",.0222202
"C23F","150300",.0072023
"C23F","280610",.0583484
"C23F","280800",.1110488
"C23F","282741",.1300696
"C23F","284170",.0962496
"C23F","292090",.0041152
"C23F","292213",.0190405
"C23F","292390",.0031195
"C23F","293329",.0005123
"C23F","381119",.1563856
"C23F","381129",.1564503
"C23F","382000",.0504747
"C23F","790111",.1003576
"C23F","790112",.1003576
"C23F","790400",.0062679
"C23G","280610",.0323048
"C23G","280800",.0420421
"C23G","281111",.0263098
"C23G","290713",.0054929
"C23G","381010",.3085432
"C23G","381090",.3085432
"C23G","730900",.0770768
"C23G","731010",.0643238
"C23G","731029",.0691485
"C23G","731100",.0643238
"C23G","845110",.0018911
"C25B","282759",.024586
"C25B","282810",.0392028
"C25B","282911",.0446963
"C25B","282919",.0760797
"C25B","282990",.0760797
"C25B","391400",.0009614
"C25B","681293",.0010507
"C25B","681299",.0090694
"C25B","711011",.0401334
"C25B","711019",.0401334
"C25B","711029",.0401334
"C25B","711031",.0401334
"C25B","711039",.0401334
"C25B","711041",.0401334
"C25B","711049",.0401334
"C25B","711100",.0396955
"C25B","721250",.0421228
"C25B","721260",.0421228
"C25B","831110",.0358505
"C25B","854330",.2772858
"C25B","854519",.010263
"C25C","281820",.0393964
"C25C","282612",.0343121
"C25C","380130",.0033218
"C25C","721250",.2176096
"C25C","721260",.2176096
"C25C","760110",.1641812
"C25C","761100",.0398758
"C25C","761210",.0348752
"C25C","761290",.0348752
"C25C","761300",.0348752
"C25C","800200",.0006253
"C25C","854330",.1784427
"C25D","282735",.0225868
"C25D","292511",.0013622
"C25D","721020",.0004824
"C25D","741011",.0490006
"C25D","741012",.0269894
"C25D","741021",.0490006
"C25D","741022",.0269894
"C25D","750210",.0883366
"C25D","750220",.0368837
"C25D","750511",.0035525
"C25D","750521",.0035525
"C25D","750620",.0013247
"C25D","790111",.0408849
"C25D","790112",.0408849
"C25D","800110",.0101415
"C25D","800120",.0328233
"C25D","811229",.0530426
"C25D","854330",.5121615
"C25F","280800",.04031
"C25F","720430",.0028391
"C25F","721250",.2876426
"C25F","721260",.2876426
"C25F","760110",.0318684
"C25F","760711",.0749963
"C25F","760719",.0749963
"C25F","760720",.0749963
"C25F","845690",.0414801
"C25F","846090",.0123772
"C25F","854330",.070851
"C30B","280120",.0001595
"C30B","280429",.0039912
"C30B","284920",.1316478
"C30B","285000",.1555816
"C30B","681510",.177714
"C30B","710210",.1517298
"C30B","710231",.1517298
"C30B","710239",.1517298
"C30B","710391",.0097772
"C30B","711021",.0029247
"C30B","854150",.0630146
"C40B","292130",.0142296
"C40B","292249",.4443288
"C40B","350790",.2527692
"C40B","847982",.2886725
"D01B","120720",.0728019
"D01B","500100",.4797311
"D01B","500200",.1256039
"D01B","500300",.001882
"D01B","520100",.1461357
"D01B","530110",.034406
"D01B","530121",.0261282
"D01B","530129",.0261282
"D01B","530290",.0861832
"D01B","630492",.0009998
"D01C","080300",.0022104
"D01C","500200",.0580462
"D01C","530110",.3324538
"D01C","530130",.0180266
"D01C","530210",.1319218
"D01C","530290",.1828039
"D01C","530310",.0136633
"D01C","530500",.1829872
"D01C","530620",.0198324
"D01C","531010",.0505848
"D01C","620329",.0074695
"D01D","390799",.007128
"D01D","540220",.0028311
"D01D","540233",.0345089
"D01D","540246",.0345089
"D01D","540247",.0345089
"D01D","540252",.0345089
"D01D","540262",.0345089
"D01D","540490",.0345821
"D01D","540751",.031201
"D01D","540774",.031201
"D01D","550120",.0157087
"D01D","550200",.0004574
"D01D","550911",.0358058
"D01D","550912",.0358058
"D01D","550921",.0358058
"D01D","550922",.0358058
"D01D","550931",.0358058
"D01D","550932",.0358058
"D01D","550941",.0358058
"D01D","550942",.0358058
"D01D","551011",.0421365
"D01D","551012",.0421365
"D01D","551090",.0430899
"D01D","551130",.0421365
"D01D","551611",.0828001
"D01D","551621",.0828001
"D01D","551631",.0828001
"D01F","540233",.0330794
"D01F","540244",.0106216
"D01F","540245",.0106216
"D01F","540246",.0330794
"D01F","540247",.0330794
"D01F","540251",.0106216
"D01F","540252",.0330794
"D01F","540261",.0106216
"D01F","540262",.0330794
"D01F","540310",.0009224
"D01F","540490",.0336616
"D01F","540751",.0255766
"D01F","540774",.0255766
"D01F","550320",.0326823
"D01F","550330",.0067675
"D01F","550911",.036299
"D01F","550912",.036299
"D01F","550921",.036299
"D01F","550922",.036299
"D01F","550931",.036299
"D01F","550932",.036299
"D01F","550941",.036299
"D01F","550942",.036299
"D01F","551011",.0316265
"D01F","551012",.0316265
"D01F","551090",.0288813
"D01F","551130",.0316265
"D01F","551611",.084259
"D01F","551621",.084259
"D01F","551631",.084259
"D01G","510121",.0283535
"D01G","510129",.0283535
"D01G","510211",.0360637
"D01G","510219",.0360637
"D01G","510400",.0003684
"D01G","510510",.0094256
"D01G","510521",.0086127
"D01G","510529",.0180086
"D01G","510531",.0026626
"D01G","510540",.0026626
"D01G","510810",.0116225
"D01G","511111",.0210956
"D01G","511119",.0210956
"D01G","511120",.0210956
"D01G","511130",.0210956
"D01G","511190",.0210956
"D01G","520100",.4003842
"D01G","520291",.0032543
"D01G","520300",.067671
"D01G","520929",.0516725
"D01G","530390",.0489433
"D01G","550620",.0004649
"D01G","550690",.0013811
"D01G","550700",.0016221
"D01G","560221",.0011725
"D01G","590610",.0274995
"D01G","630319",.0508185
"D01G","630391",.057441
"D01H","500400",.016247
"D01H","500600",.016247
"D01H","510310",.0060325
"D01H","510320",.0048175
"D01H","510710",.0096908
"D01H","510720",.0096908
"D01H","510910",.0688711
"D01H","520100",.1345715
"D01H","520210",.0165153
"D01H","520299",.0204548
"D01H","520929",.11403
"D01H","590610",.181935
"D01H","591110",.1002242
"D01H","591131",.1002242
"D01H","591132",.1002242
"D01H","591190",.1002242
"D02G","430160",.0001537
"D02G","510990",.0035979
"D02G","540110",.0015068
"D02G","540233",.0332017
"D02G","540246",.0332017
"D02G","540247",.0332017
"D02G","540252",.0332017
"D02G","540262",.0332017
"D02G","540412",.0002845
"D02G","540419",.0002845
"D02G","540490",.0438147
"D02G","540751",.0374527
"D02G","540774",.0374527
"D02G","550630",.0001475
"D02G","550911",.0396984
"D02G","550912",.0396984
"D02G","550921",.0396984
"D02G","550922",.0396984
"D02G","550931",.0396984
"D02G","550932",.0396984
"D02G","550941",.0396984
"D02G","550942",.0396984
"D02G","550951",.0006864
"D02G","550953",.0006474
"D02G","550962",.0006474
"D02G","550992",.0006474
"D02G","551011",.0594241
"D02G","551012",.0594241
"D02G","551020",.0037964
"D02G","551030",.0077821
"D02G","551090",.0597326
"D02G","551110",.0002845
"D02G","551120",.0002845
"D02G","551130",.0594241
"D02G","551611",.0454055
"D02G","551621",.0454055
"D02G","551631",.0454055
"D02G","560500",.0000427
"D02G","560600",.0018495
"D02G","580136",.0008194
"D02H","500720",.0213826
"D02H","500790",.0213826
"D02H","520511",.0075588
"D02H","520512",.0075588
"D02H","520513",.0075588
"D02H","520514",.0075588
"D02H","520515",.0075588
"D02H","520521",.0075588
"D02H","520522",.0075588
"D02H","520523",.0075588
"D02H","520524",.0075588
"D02H","520526",.0075588
"D02H","520527",.0075588
"D02H","520528",.0075588
"D02H","520531",.0075588
"D02H","520532",.0075588
"D02H","520533",.0075588
"D02H","520534",.0075588
"D02H","520535",.0075588
"D02H","520541",.0075588
"D02H","520542",.0075588
"D02H","520543",.0075588
"D02H","520544",.0075588
"D02H","520546",.0075588
"D02H","520547",.0075588
"D02H","520548",.0075588
"D02H","520611",.0075588
"D02H","520612",.0075588
"D02H","520613",.0075588
"D02H","520614",.0075588
"D02H","520615",.0075588
"D02H","520621",.0075588
"D02H","520622",.0075588
"D02H","520623",.0075588
"D02H","520624",.0075588
"D02H","520625",.0075588
"D02H","520631",.0075588
"D02H","520632",.0075588
"D02H","520633",.0075588
"D02H","520634",.0075588
"D02H","520635",.0075588
"D02H","520641",.0075588
"D02H","520642",.0075588
"D02H","520643",.0075588
"D02H","520644",.0075588
"D02H","520645",.0075588
"D02H","520710",.0075588
"D02H","520790",.0075588
"D02H","540331",.002549
"D02H","540500",.002549
"D02H","540600",.002549
"D02H","550410",.0188005
"D02H","590610",.1310638
"D02H","591110",.1130051
"D02H","591131",.1130051
"D02H","591132",.1130051
"D02H","591190",.1130051
"D02J","540233",.0394306
"D02J","540246",.0394306
"D02J","540247",.0394306
"D02J","540252",.0394306
"D02J","540259",.0078364
"D02J","540262",.0394306
"D02J","540269",.0078364
"D02J","540490",.037396
"D02J","540751",.0304086
"D02J","540774",.0304086
"D02J","550130",.0030205
"D02J","550911",.0395427
"D02J","550912",.0395427
"D02J","550921",.0395427
"D02J","550922",.0395427
"D02J","550931",.0395427
"D02J","550932",.0395427
"D02J","550941",.0395427
"D02J","550942",.0395427
"D02J","551011",.0626607
"D02J","551012",.0626607
"D02J","551090",.0652626
"D02J","551130",.0626607
"D02J","551611",.0370456
"D02J","551621",.0370456
"D02J","551631",.0370456
"D02J","590220",.0031741
"D02J","590290",.0020431
"D03C","560410",.0143916
"D03C","560490",.0119687
"D03C","560819",.0126608
"D03C","560890",.0104194
"D03C","590610",.2774855
"D03C","591110",.142406
"D03C","591131",.142406
"D03C","591132",.142406
"D03C","591190",.142406
"D03C","850511",.0013606
"D03C","850519",.0870303
"D03C","853090",.0150591
"D03D","520823",.0148889
"D03D","520833",.0148889
"D03D","520921",.0332341
"D03D","520922",.0148889
"D03D","520932",.0148889
"D03D","520943",.0148889
"D03D","520952",.0148889
"D03D","521021",.0332341
"D03D","521029",.0332341
"D03D","521032",.0148889
"D03D","521132",.0148889
"D03D","521143",.0148889
"D03D","521152",.0148889
"D03D","540751",.0891731
"D03D","540753",.0008416
"D03D","540769",.0014235
"D03D","540771",.0014235
"D03D","540773",.0014235
"D03D","540774",.0891731
"D03D","550952",.00014
"D03D","550961",.00014
"D03D","550991",.00014
"D03D","551611",.0885236
"D03D","551621",.0885236
"D03D","551631",.0885236
"D03D","551641",.0103651
"D03D","551691",.0282259
"D03D","580122",.0011759
"D03D","580123",.00028
"D03D","580133",.1022298
"D03D","580135",.0030387
"D03D","580211",.00042
"D03D","580219",.00042
"D03D","580220",.0007777
"D03D","580631",.0014877
"D03D","580632",.002415
"D03D","590110",.0001828
"D03D","590190",.0001828
"D03D","590610",.1503378
"D03D","630260",.00042
"D03J","580121",.0041161
"D03J","580124",.0041161
"D03J","580900",.0047467
"D03J","590610",.5696353
"D03J","591000",.010321
"D03J","591110",.1017662
"D03J","591131",.1017662
"D03J","591132",.1017662
"D03J","591190",.1017662
"D04B","580110",.0003597
"D04B","580430",.0004894
"D04B","590610",.0816442
"D04B","600110",.0038903
"D04B","600129",.0419121
"D04B","600192",.0004894
"D04B","600199",.0046545
"D04B","600240",.1344226
"D04B","600290",.1100588
"D04B","600320",.0027189
"D04B","600340",.0058283
"D04B","600390",.1100588
"D04B","600410",.1330574
"D04B","600490",.1330574
"D04B","600523",.0034816
"D04B","600533",.0030677
"D04B","600543",.0030677
"D04B","600623",.0034816
"D04B","600633",.0030677
"D04B","600643",.0030677
"D04B","600690",.1319918
"D04B","611019",.012244
"D04B","611020",.0003671
"D04B","611090",.0117502
"D04B","611420",.0004129
"D04B","611530",.0601081
"D04B","611699",.0012501
"D04C","140120",.0130076
"D04C","392340",.0055645
"D04C","460199",.0762924
"D04C","530710",.0031645
"D04C","530720",.0031645
"D04C","530890",.0070153
"D04C","540231",.0155806
"D04C","540232",.0155806
"D04C","560900",.498555
"D04C","580410",.0802407
"D04C","580421",.0098163
"D04C","580429",.0098163
"D04C","580810",.0969696
"D04C","580890",.0969696
"D04C","590610",.0453501
"D04C","600310",.0034614
"D04C","600590",.0047521
"D04C","600610",.0037383
"D04C","620431",.0020632
"D04C","621410",.0032899
"D04C","621420",.0056075
"D04D","140190",.062836
"D04D","320730",.0079507
"D04D","510610",.0084681
"D04D","510620",.0084681
"D04D","580126",.0078415
"D04D","580410",.335442
"D04D","580610",.0084041
"D04D","580620",.0084041
"D04D","580639",.0099502
"D04D","580640",.0084041
"D04D","580810",.1664883
"D04D","580890",.1664883
"D04D","590610",.0974641
"D04D","670290",.1033902
"D04G","550110",.0018291
"D04G","560811",.0324251
"D04G","560900",.1032604
"D04G","570110",.1082565
"D04G","570190",.0405962
"D04G","570231",.142012
"D04G","570239",.034562
"D04G","570241",.1580301
"D04G","570249",.034562
"D04G","570250",.0573384
"D04G","570291",.1580301
"D04G","570299",.034562
"D04G","570500",.055101
"D04G","580230",.0113248
"D04G","580500",.0272913
