ipc4,hs2007_3,probability_weight
"G01W","853",.0461014
"G01W","901",.3257143
"G01W","902",.2166548
"G01W","903",.0650231
"G01W","910",.09954
"G02B","700",.0212177
"G02B","854",.2085218
"G02B","900",.6958104
"G02B","901",.0744501
"G02C","900",1
"G02F","853",.9433392
"G02F","854",.0566608
"G03B","370",.9733909
"G03B","900",.0266091
"G03C","282",.0314258
"G03C","370",.5164353
"G03C","710",.4521388
"G03D","370",1
"G03F","290",.0797191
"G03F","291",.2206024
"G03F","293",.0412808
"G03F","320",.0246391
"G03F","350",.0415899
"G03F","390",.0257034
"G03F","700",.0310654
"G03F","710",.0320907
"G03F","844",.1096681
"G03F","854",.1469231
"G03F","901",.1476114
"G03F","902",.0429126
"G03F","903",.0226607
"G03F","970",.0335331
"G03G","320",.0251307
"G03G","480",.4619436
"G03G","481",.0272318
"G03G","482",.048266
"G03G","843",.1126696
"G03G","844",.2875634
"G03G","960",.0371949
"G03H","350",.1412433
"G03H","370",.107125
"G03H","700",.0370714
"G03H","900",.0758987
"G03H","901",.6386615
"G04B","701",.0247874
"G04B","910",.19348
"G04B","911",.7817326
"G04C","910",.3707631
"G04C","911",.6292369
"G04D","910",.1008546
"G04D","911",.8991454
"G04F","910",.9179366
"G04F","911",.0820634
"G04G","910",.8074296
"G04G","911",.1925704
"G04R","910",.7337745
"G04R","911",.2662255
"G05B","841",.0280391
"G05B","843",.0393153
"G05B","844",.0823554
"G05B","845",.0796902
"G05B","847",.1426238
"G05B","848",.0349892
"G05B","850",.0716329
"G05B","851",.0492681
"G05B","852",.0327139
"G05B","853",.0831807
"G05B","854",.0276788
"G05B","870",.1691635
"G05B","880",.0495421
"G05B","910",.109807
"G05D","841",.0293444
"G05D","848",.1488981
"G05D","850",.0321096
"G05D","853",.0299411
"G05D","880",.6304921
"G05D","903",.1292148
"G05F","850",.0327565
"G05F","853",.0206652
"G05F","854",.9139446
"G05F","910",.0326337
"G05G","848",.0688521
"G05G","850",.0265718
"G05G","853",.0764787
"G05G","870",.7343636
"G05G","871",.0427738
"G05G","880",.0243672
"G05G","940",.0265928
"G06C","480",.0257924
"G06C","490",.0591938
"G06C","847",.8795021
"G06C","961",.0355117
"G06D","870",.7730131
"G06D","871",.0240945
"G06D","880",.1719246
"G06D","940",.0309678
"G06E","847",.0670637
"G06E","853",.0467061
"G06E","854",.1132087
"G06E","900",.6573898
"G06E","901",.1156318
"G06F","482",.0412204
"G06F","490",.0241081
"G06F","844",.0837988
"G06F","847",.0229077
"G06F","851",.0255781
"G06F","852",.3117678
"G06F","854",.0680726
"G06F","910",.4225465
"G06G","847",.3113883
"G06G","854",.2424251
"G06G","880",.3492918
"G06G","903",.0328305
"G06G","910",.0640644
"G06J","847",.2979714
"G06J","854",.0733534
"G06J","910",.6286752
"G06K","480",.0992954
"G06K","844",.8117579
"G06K","854",.0332253
"G06K","901",.0324239
"G06K","910",.0232975
"G06M","300",.0598421
"G06M","480",.493461
"G06M","482",.02547
"G06M","843",.2287731
"G06M","844",.0670302
"G06M","847",.1254236
"G06N","610",.043487
"G06N","620",.0546896
"G06N","847",.2597499
"G06N","852",.2111979
"G06N","854",.2380564
"G06N","870",.0250014
"G06N","880",.0472256
"G06N","910",.1205921
"G06Q","420",.0501749
"G06Q","480",.1235966
"G06Q","490",.1249588
"G06Q","844",.26694
"G06Q","847",.1368131
"G06Q","851",.0614215
"G06Q","852",.1597926
"G06Q","870",.024876
"G06Q","880",.0235802
"G06Q","970",.0278462
"G06T","480",.0309255
"G06T","491",.0704423
"G06T","844",.493258
"G06T","847",.0411621
"G06T","852",.0726507
"G06T","900",.0623873
"G06T","901",.029612
"G06T","902",.1700471
"G06T","910",.0295148
"G07B","480",.1222418
"G07B","481",.0621205
"G07B","711",.0240324
"G07B","843",.0725595
"G07B","844",.5615035
"G07B","847",.0629822
"G07B","870",.0259981
"G07B","910",.0272265
"G07B","970",.0413355
"G07C","480",.0421595
"G07C","844",.1322892
"G07C","851",.0484201
"G07C","852",.0362517
"G07C","870",.5622134
"G07C","910",.1786662
"G07D","480",.166087
"G07D","711",.7969798
"G07D","843",.0369331
"G07F","711",.2586272
"G07F","842",.0846813
"G07F","843",.0280867
"G07F","847",.6286048
"G07G","480",.041778
"G07G","490",.0302262
"G07G","844",.3998985
"G07G","847",.5280973
"G08B","850",.0278412
"G08B","851",.4253208
"G08B","852",.0613172
"G08B","853",.1506997
"G08B","854",.0688808
"G08B","870",.2244325
"G08B","880",.0415076
"G08C","850",.073003
"G08C","851",.261373
"G08C","852",.0559979
"G08C","853",.0937699
"G08C","854",.0691306
"G08C","870",.0992799
"G08C","901",.0561335
"G08C","902",.1051211
"G08C","910",.1861911
"G08G","851",.034047
"G08G","852",.0585716
"G08G","853",.0353036
"G08G","870",.3438929
"G08G","880",.5281849
"G09B","392",.0295701
"G09B","700",.038301
"G09B","731",.0342069
"G09B","850",.0340196
"G09B","851",.3089384
"G09B","852",.0410071
"G09B","853",.0682844
"G09B","870",.1963723
"G09B","901",.0517909
"G09B","903",.0311727
"G09B","940",.0229792
"G09B","961",.1433574
"G09C","370",.1590169
"G09C","851",.0415275
"G09C","852",.3788607
"G09C","854",.0311484
"G09C","910",.3894465
"G09D","910",.947512
"G09D","911",.052488
"G09F","391",.0317224
"G09F","392",.2724499
"G09F","590",.0380653
"G09F","700",.1047213
"G09F","731",.023921
"G09F","851",.0350436
"G09F","853",.3333529
"G09F","854",.0758454
"G09F","870",.058195
"G09F","940",.0266831
"G09G","853",.6237957
"G09G","854",.1738387
"G09G","910",.2023656
"G10B","920",1
"G10C","920",1
"G10D","920",1
"G10F","920",1
"G10G","920",1
"G10H","920",1
"G10K","510",.0375895
"G10K","851",.8995371
"G10K","920",.0628733
"G10L","847",.2518368
"G10L","851",.7108992
"G10L","852",.0372639
"G11B","852",.8899965
"G11B","900",.0764788
"G11B","901",.0335248
"G11C","854",.7111644
"G11C","910",.2888357
"G12B","392",.0650462
"G12B","840",.0250379
"G12B","843",.0313278
"G12B","847",.0293351
"G12B","848",.0339246
"G12B","853",.2715138
"G12B","870",.3556637
"G12B","901",.0629459
"G12B","902",.1252051
"G21B","284",.0673759
"G21B","285",.0478538
"G21B","691",.0300487
"G21B","730",.0264373
"G21B","731",.0366694
"G21B","740",.0269163
"G21B","810",.0263788
"G21B","840",.0301313
"G21B","901",.066839
"G21B","902",.0827743
"G21B","961",.5585751
"G21C","840",1
"G21D","840",1
"G21F","262",.0282664
"G21F","280",.0578906
"G21F","281",.0268637
"G21F","282",.0340001
"G21F","283",.0949885
"G21F","284",.0788663
"G21F","382",.1009165
"G21F","720",.0316419
"G21F","730",.0477602
"G21F","731",.2004893
"G21F","780",.101441
"G21F","810",.0384624
"G21F","840",.0532911
"G21F","860",.0444702
"G21F","902",.0606518
"G21G","280",.1063033
"G21G","281",.0262171
"G21G","282",.0532319
"G21G","284",.3153893
"G21G","370",.0235302
"G21G","760",.0397595
"G21G","840",.1685399
"G21G","901",.053854
"G21G","902",.2131749
"G21H","271",.1371146
"G21H","284",.6677145
"G21H","780",.0356532
"G21H","850",.0612148
"G21H","854",.0557826
"G21H","902",.0425204
"G21J","360",.6367567
"G21J","811",.0275417
"G21J","902",.0327124
"G21J","930",.3029893
"G21K","902",1
"H01B","390",.0285873
"H01B","610",.0353363
"H01B","721",.0460384
"H01B","731",.1246655
"H01B","740",.0810802
"H01B","741",.3675618
"H01B","760",.0421324
"H01B","761",.2745981
"H01C","691",.1844402
"H01C","711",.0378499
"H01C","780",.0281909
"H01C","790",.1998731
"H01C","831",.0382499
"H01C","853",.511396
"H01F","721",.1062151
"H01F","730",.0241798
"H01F","731",.1632761
"H01F","740",.1146692
"H01F","741",.0555297
"H01F","780",.0611912
"H01F","850",.474939
"H01G","691",.4677875
"H01G","760",.3096362
"H01G","761",.025236
"H01G","780",.1133787
"H01G","831",.0839617
"H01H","740",.0252611
"H01H","853",.974739
"H01J","691",.0299582
"H01J","700",.2263784
"H01J","710",.0286484
"H01J","730",.0703944
"H01J","810",.0434728
"H01J","831",.0660134
"H01J","850",.0660301
"H01J","853",.0874338
"H01J","854",.0295113
"H01J","901",.0287521
"H01J","902",.3234071
"H01K","700",.2166252
"H01K","701",.1045519
"H01K","780",.0639879
"H01K","810",.5646153
"H01K","853",.0502198
"H01L","854",1
"H01M","711",.0561908
"H01M","750",.1714709
"H01M","760",.0279795
"H01M","780",.071233
"H01M","790",.0626811
"H01M","831",.1279678
"H01M","850",.4824769
"H01P","690",.1836533
"H01P","691",.1990084
"H01P","710",.0241067
"H01P","731",.0369958
"H01P","740",.116844
"H01P","741",.1039093
"H01P","760",.0247575
"H01P","761",.0232457
"H01P","853",.0380876
"H01P","854",.2493916
"H01Q","700",.023305
"H01Q","731",.0509629
"H01Q","732",.4725809
"H01Q","740",.0686725
"H01Q","741",.0258437
"H01Q","852",.1439261
"H01Q","853",.0545512
"H01Q","854",.1601577
"H01R","610",.0240655
"H01R","721",.0562081
"H01R","731",.1558129
"H01R","740",.2496908
"H01R","741",.0667191
"H01R","780",.0954946
"H01R","830",.0371835
"H01R","831",.0422168
"H01R","853",.1683174
"H01R","854",.0630485
"H01R","960",.0412427
"H01S","854",.1564177
"H01S","900",.0302297
"H01S","901",.8133526
"H01T","360",.045575
"H01T","691",.0862743
"H01T","711",.1471435
"H01T","731",.0285104
"H01T","750",.0473649
"H01T","831",.4307433
"H01T","840",.1237142
"H01T","851",.0426296
"H01T","853",.0480449
"H02B","731",.0593114
"H02B","740",.0427473
"H02B","850",.1046309
"H02B","853",.7933105
"H02G","721",.1700424
"H02G","730",.0405862
"H02G","731",.5145511
"H02G","740",.0293945
"H02G","741",.0332053
"H02G","760",.0232684
"H02G","761",.0628694
"H02G","780",.0480505
"H02G","830",.0255029
"H02G","848",.0218473
"H02G","870",.030682
"H02H","850",.3592126
"H02H","853",.4521705
"H02H","854",.1886169
"H02J","850",.7475777
"H02J","853",.092822
"H02J","854",.0734442
"H02J","870",.0861561
"H02K","721",.0397878
"H02K","731",.0309547
"H02K","740",.0331278
"H02K","780",.0245602
"H02K","848",.0577795
"H02K","850",.7663128
"H02K","870",.0474771
"H02M","850",.513772
"H02M","854",.4583285
"H02M","910",.0278995
"H02N","690",.1751243
"H02N","691",.4940762
"H02N","740",.0326672
"H02N","845",.0325087
"H02N","848",.0463787
"H02N","850",.1308746
"H02N","854",.0380038
"H02N","870",.0503665
"H02P","850",.9114313
"H02P","853",.0239864
"H02P","854",.0645823
"H02S","700",.2163093
"H02S","721",.0496477
"H02S","731",.0882761
"H02S","740",.0983311
"H02S","760",.2598225
"H02S","761",.0419357
"H02S","780",.0524927
"H02S","850",.1448284
"H02S","854",.0483565
"H03B","854",.6032624
"H03B","910",.3967375
"H03C","847",.0223975
"H03C","852",.048629
"H03C","854",.4786838
"H03C","910",.4502896
"H03D","852",.07135
"H03D","854",.2081307
"H03D","910",.7205192
"H03F","851",.0621189
"H03F","854",.9378811
"H03G","851",.4303293
"H03G","852",.1307377
"H03G","853",.0581101
"H03G","854",.3808229
"H03H","691",.121414
"H03H","710",.1082154
"H03H","780",.079666
"H03H","831",.047951
"H03H","853",.0368058
"H03H","854",.2636847
"H03H","910",.3422631
"H03J","852",.8384736
"H03J","853",.0266812
"H03J","854",.0727113
"H03J","910",.0621339
"H03K","854",.5198035
"H03K","910",.4801965
"H03L","910",1
"H03M","852",.0216345
"H03M","854",.0571681
"H03M","910",.9211974
"H04B","851",.2087135
"H04B","852",.1173495
"H04B","854",.2153584
"H04B","900",.1856601
"H04B","901",.0279253
"H04B","910",.2449932
"H04H","851",.2609301
"H04H","852",.6612975
"H04H","910",.0777724
"H04J","854",.0346016
"H04J","900",.0998631
"H04J","910",.8655353
"H04K","847",.0612128
"H04K","851",.1896837
"H04K","852",.3368408
"H04K","854",.0426356
"H04K","880",.052787
"H04K","910",.3168401
"H04L","851",.0843161
"H04L","852",.0387494
"H04L","910",.8769345
"H04M","851",1
"H04N","370",.0653557
"H04N","844",.3695194
"H04N","851",.0289442
"H04N","852",.1646966
"H04N","853",.0221482
"H04N","854",.0520253
"H04N","900",.1213872
"H04N","910",.1759233
"H04Q","851",.595477
"H04Q","852",.0323505
"H04Q","854",.0513218
"H04Q","900",.0292561
"H04Q","910",.2915946
"H04R","851",1
"H04S","851",1
"H04W","851",.9644047
"H04W","910",.0355953
"H05B","850",.3779213
"H05B","853",.3552557
"H05B","854",.2668231
"H05C","850",.8362046
"H05C","853",.032439
"H05C","854",.1313563
"H05F","370",.0231394
"H05F","391",.0254059
"H05F","392",.0933608
"H05F","843",.0326111
"H05F","844",.0285606
"H05F","846",.0309544
"H05F","850",.0754945
"H05F","853",.1136674
"H05F","854",.0639412
"H05F","880",.136991
"H05F","902",.0947322
"H05F","930",.030525
"H05F","960",.2506165
"H05G","902",1
"H05H","360",.0261045
"H05H","831",.2473471
"H05H","850",.1690851
"H05H","854",.1795592
"H05H","901",.1390611
"H05H","902",.1777778
"H05H","961",.0610653
"H05K","392",.0315263
"H05K","831",.0302096
"H05K","846",.0235003
"H05K","853",.799692
"H05K","854",.1150718
