ipc4,isic_rev4_2,probability_weight
"C12M","22",.1681243
"C12M","26",.0499261
"C12M","28",.0517839
"C12M","35",.1093476
"C12M","36",.3824746
"C12N","01",.0879034
"C12N","10",.5028939
"C12N","20",.0620935
"C12N","21",.3471092
"C12P","01",.0669952
"C12P","10",.7051458
"C12P","20",.0740658
"C12P","21",.1204141
"C12P","36",.0333791
"C12Q","01",.0232539
"C12Q","10",.3802704
"C12Q","20",.1677381
"C12Q","21",.4053063
"C12Q","36",.0234312
"C12R","01",.1675577
"C12R","10",.549112
"C12R","11",.150548
"C12R","20",.0446048
"C12R","21",.0634897
"C12R","36",.0246878
"C12S","01",.063589
"C12S","10",.1771727
"C12S","17",.4045346
"C12S","20",.1881097
"C12S","36",.1665941
"C13B","01",.060988
"C13B","10",.9390121
"C13C","10",.5735462
"C13C","20",.1902549
"C13C","35",.1999011
"C13C","36",.0362979
"C13D","10",.869544
"C13D","17",.0783599
"C13D","36",.0520962
"C13F","10",.9672008
"C13F","36",.0327992
"C13G","11",.9630489
"C13G","35",.0369511
"C13K","01",.032469
"C13K","10",.8790491
"C13K","20",.0317385
"C13K","35",.023229
"C13K","36",.0335143
"C14B","13",.085521
"C14B","14",.5927711
"C14B","15",.0371771
"C14B","20",.0490595
"C14B","28",.2354713
"C14C","10",.0433384
"C14C","14",.1645681
"C14C","15",.2023645
"C14C","20",.589729
"C21B","24",.8421385
"C21B","28",.1578615
"C21C","24",.9490609
"C21C","28",.0509392
"C21D","24",.9293548
"C21D","28",.0706452
"C22B","07",.4745373
"C22B","20",.0260258
"C22B","24",.4692033
"C22B","28",.0302337
"C22C","24",1
"C22F","20",.0308329
"C22F","24",.6910644
"C22F","25",.1111692
"C22F","28",.1210634
"C22F","29",.025036
"C22F","30",.0208341
"C23C","20",.1379582
"C23C","23",.0275071
"C23C","24",.5616577
"C23C","25",.272877
"C23D","20",.3450301
"C23D","23",.2021095
"C23D","24",.3575967
"C23D","25",.0952636
"C23F","20",.2893345
"C23F","23",.0250633
"C23F","24",.5965192
"C23F","25",.0890829
"C23G","20",.2156372
"C23G","24",.7602627
"C23G","25",.0241001
"C25B","20",.4299169
"C25B","24",.3502432
"C25B","25",.1923384
"C25B","27",.0275015
"C25C","20",.0212298
"C25C","24",.8827436
"C25C","25",.0698891
"C25C","28",.0261375
"C25D","20",.0906786
"C25D","24",.5747488
"C25D","25",.3345726
"C25F","18",.1115381
"C25F","20",.1130885
"C25F","24",.6768436
"C25F","25",.0985298
"C30B","20",.1975571
"C30B","23",.0735593
"C30B","24",.0811667
"C30B","25",.0349272
"C30B","28",.4738984
"C30B","32",.1388914
"C40B","20",.8414432
"C40B","23",.0517195
"C40B","26",.0597213
"C40B","43",.0471159
"D01B","13",.6788678
"D01B","25",.0611724
"D01B","28",.1914809
"D01B","32",.0684789
"D01C","13",.6430534
"D01C","14",.0370079
"D01C","20",.3199388
"D01D","13",.6401536
"D01D","20",.3138288
"D01D","28",.0460176
"D01F","13",.5963298
"D01F","20",.4036702
"D01G","13",.9530347
"D01G","28",.0469653
"D01H","13",.7095785
"D01H","28",.2904215
"D02G","13",1
"D02H","13",.8745313
"D02H","28",.1254687
"D02J","13",.9425996
"D02J","20",.0574004
"D03C","13",.4033441
"D03C","15",.4818312
"D03C","25",.0367214
"D03C","28",.0781034
"D03D","13",1
"D03J","13",.8801978
"D03J","15",.0624582
"D03J","28",.057344
"D04B","13",.6967483
"D04B","14",.2413105
"D04B","28",.0619412
"D04C","13",.7393653
"D04C","22",.0367811
"D04C","28",.2238535
"D04D","13",1
"D04G","13",.965038
"D04G","28",.034962
"D04H","13",1
"D05B","13",.8006422
"D05B","14",.0309634
"D05B","25",.0458187
"D05B","28",.0968353
"D05B","32",.0257403
"D05C","13",.9422175
"D05C","25",.0326437
"D05C","28",.0251388
"D06B","13",1
"D06C","13",.9786037
"D06C","14",.0213963
"D06F","13",.0550245
"D06F","27",.8446841
"D06F","28",.0447515
"D06F","31",.0555399
"D06G","13",.8830087
"D06G","32",.1169912
"D06H","13",.9767172
"D06H","25",.0232828
"D06J","13",1
"D06L","13",.9002237
"D06L","20",.0997763
"D06M","13",.8799295
"D06M","20",.1200705
"D06N","13",.4728981
"D06N","14",.4677597
"D06N","20",.0593422
"D06P","13",.9391508
"D06P","20",.0608492
"D06Q","13",.9560196
"D06Q","14",.0238114
"D06Q","20",.020169
"D07B","13",.1745574
"D07B","20",.0997379
"D07B","22",.3237257
"D07B","23",.0596353
"D07B","25",.0656729
"D07B","28",.1905125
"D07B","33",.0861584
"D21B","16",.0308187
"D21B","17",.9691814
"D21C","17",.9524169
"D21C","20",.0475831
"D21D","17",1
"D21F","17",1
"D21G","17",.9780862
"D21G","28",.0219138
"D21H","17",.9700001
"D21H","20",.0299999
"D21J","17",1
"E01B","23",.1210572
"E01B","24",.1314146
"E01B","30",.7126096
"E01B","33",.0349186
"E01C","23",.8844026
"E01C","24",.0214013
"E01C","28",.0246293
"E01C","36",.0362745
"E01C","42",.0332924
"E01D","23",.3707366
"E01D","24",.3282402
"E01D","42",.3010231
"E01F","23",.4563051
"E01F","24",.2350114
"E01F","29",.0363177
"E01F","30",.0368414
"E01F","36",.0222646
"E01F","42",.2132597
"E01H","28",.0966498
"E01H","29",.0296374
"E01H","32",.2174183
"E01H","36",.0617994
"E01H","81",.5944951
"E02B","23",.2825986
"E02B","28",.024419
"E02B","36",.6929825
"E02C","23",.1239497
"E02C","28",.0321899
"E02C","30",.0671526
"E02C","33",.0750172
"E02C","36",.5147436
"E02C","50",.1869469
"E02D","23",.8111
"E02D","36",.0567136
"E02D","43",.1321864
"E02F","23",.0845249
"E02F","28",.2957678
"E02F","33",.0286034
"E02F","36",.0216748
"E02F","43",.5694292
"E03B","36",1
"E03C","36",.946491
"E03C","37",.053509
"E03D","36",1
"E03F","23",.1350458
"E03F","36",.718415
"E03F","37",.1099947
"E03F","43",.0365446
"E04B","23",.7152315
"E04B","24",.2141104
"E04B","41",.070658
"E04C","16",.0233984
"E04C","23",.7467117
"E04C","24",.204613
"E04C","41",.0252769
"E04D","20",.0405714
"E04D","23",.6256396
"E04D","24",.0937472
"E04D","36",.2091328
"E04D","41",.030909
"E04F","16",.1381873
"E04F","20",.0726508
"E04F","23",.6750274
"E04F","24",.0600774
"E04F","41",.0325025
"E04F","84",.0215547
"E04G","23",.5590396
"E04G","24",.1824263
"E04G","41",.0221662
"E04G","43",.2363679
"E04H","23",.2990398
"E04H","24",.3158787
"E04H","32",.1090791
"E04H","36",.0745097
"E04H","41",.0641124
"E04H","55",.0919022
"E04H","81",.0239893
"E04H","84",.0214888
"E05B","24",.0844713
"E05B","25",.1271892
"E05B","26",.0751042
"E05B","27",.0862846
"E05B","28",.0939723
"E05B","29",.3034435
"E05B","30",.0709106
"E05B","32",.0842566
"E05B","55",.0322826
"E05B","56",.042085
"E05C","23",.0617498
"E05C","24",.1438303
"E05C","25",.0759081
"E05C","27",.0505289
"E05C","28",.1402783
"E05C","29",.2525604
"E05C","32",.1164711
"E05C","43",.0303768
"E05C","55",.1282962
"E05D","23",.1508348
"E05D","24",.0728876
"E05D","25",.02919
"E05D","27",.026751
"E05D","28",.1934501
"E05D","29",.3622272
"E05D","43",.0573533
"E05D","55",.0708731
"E05D","56",.0364328
"E05F","23",.0754052
"E05F","24",.0217722
"E05F","26",.0460823
"E05F","27",.1972635
"E05F","28",.4028569
"E05F","29",.2308809
"E05F","55",.025739
"E05G","23",.1132206
"E05G","24",.3049667
"E05G","25",.0389814
"E05G","26",.1081473
"E05G","32",.0463855
"E05G","55",.2333124
"E05G","56",.0708029
"E05G","80",.0841832
"E06B","16",.2467992
"E06B","22",.2533912
"E06B","23",.3598871
"E06B","24",.0912346
"E06B","28",.0237208
"E06B","43",.024967
"E06C","22",.0246174
"E06C","23",.1677585
"E06C","24",.428543
"E06C","25",.0272797
"E06C","28",.1038631
"E06C","32",.0568327
"E06C","43",.1236871
"E06C","55",.0674185
"E21B","09",.677186
"E21B","23",.0522802
"E21B","24",.0372502
"E21B","28",.1178415
"E21B","35",.0329727
"E21B","36",.0824694
"E21C","07",.0324715
"E21C","08",.0704039
"E21C","23",.0249146
"E21C","28",.4434719
"E21C","33",.0367739
"E21C","36",.0737294
"E21C","43",.3182348
"E21D","23",.3446301
"E21D","24",.1519591
"E21D","28",.042804
"E21D","42",.1657903
"E21D","43",.2948166
"E21F","05",.0452811
"E21F","23",.0966192
"E21F","24",.1273496
"E21F","26",.0282047
"E21F","28",.117608
"E21F","36",.3606548
"E21F","42",.0311999
"E21F","43",.0551303
"E21F","49",.1379525
"F01B","28",.9718328
"F01B","35",.0281672
"F01C","28",.9614759
"F01C","35",.0385241
"F01D","28",.6335318
"F01D","35",.3664682
"F01K","28",.110258
"F01K","35",.8454157
"F01K","36",.0443262
"F01L","28",1
"F01M","19",.0458382
"F01M","28",.7719256
"F01M","29",.0840091
"F01M","30",.0478501
"F01M","33",.0234781
"F01M","45",.026899
"F01N","19",.0324735
"F01N","20",.053545
"F01N","23",.0326238
"F01N","24",.0298956
"F01N","26",.0416965
"F01N","28",.2026968
"F01N","29",.5200717
"F01N","30",.0355502
"F01N","36",.051447
"F01P","28",.2223294
"F01P","29",.2458097
"F01P","36",.5318609
"F02B","19",.0512058
"F02B","28",.9487942
"F02C","28",.7665911
"F02C","30",.0752999
"F02C","35",.1581091
"F02D","19",.0795907
"F02D","26",.1828666
"F02D","28",.6772879
"F02D","29",.0602548
"F02F","19",.0609777
"F02F","24",.0299859
"F02F","28",.8622657
"F02F","36",.0467707
"F02G","27",.0281948
"F02G","28",.6556705
"F02G","35",.2471929
"F02G","36",.0689418
"F02K","28",.3547751
"F02K","30",.5761241
"F02K","74",.0691008
"F02M","19",.2905881
"F02M","28",.5944585
"F02M","29",.083518
"F02M","35",.0314354
"F02N","19",.0366002
"F02N","26",.0275997
"F02N","27",.1055842
"F02N","28",.6753653
"F02N","29",.1548506
"F02P","19",.2682011
"F02P","26",.0797148
"F02P","27",.060899
"F02P","28",.4806298
"F02P","29",.1105552
"F03B","27",.0482821
"F03B","28",.3862889
"F03B","36",.565429
"F03C","28",1
"F03D","27",.2675028
"F03D","28",.6677572
"F03D","33",.06474
"F03G","27",.123215
"F03G","28",.3822526
"F03G","35",.419086
"F03G","36",.0754463
"F03H","26",.0450895
"F03H","27",.0549877
"F03H","28",.0249748
"F03H","30",.7994129
"F03H","35",.0755351
"F04B","09",.2879177
"F04B","28",.6081836
"F04B","33",.0487934
"F04B","36",.0551054
"F04C","28",.9590367
"F04C","33",.0409633
"F04D","24",.0411703
"F04D","27",.0579261
"F04D","28",.2367949
"F04D","33",.1485361
"F04D","36",.5155727
"F04F","09",.0472568
"F04F","20",.0335766
"F04F","28",.090586
"F04F","33",.0664014
"F04F","35",.1843822
"F04F","36",.5107365
"F04F","49",.0670604
"F15B","28",.9593139
"F15B","33",.040686
"F15C","20",.1182341
"F15C","23",.0456647
"F15C","26",.2153757
"F15C","27",.0379859
"F15C","28",.4076218
"F15C","33",.0575368
"F15C","36",.0952678
"F15C","74",.0223133
"F15D","20",.0415836
"F15D","23",.0287559
"F15D","26",.0221249
"F15D","28",.0898349
"F15D","30",.1203841
"F15D","35",.05586
"F15D","36",.4607207
"F15D","49",.1807359
"F16B","22",.0886451
"F16B","23",.0815044
"F16B","24",.2075188
"F16B","25",.1080713
"F16B","28",.0608087
"F16B","29",.060567
"F16B","31",.3928847
"F16C","24",.2990256
"F16C","28",.6494704
"F16C","29",.051504
"F16D","15",.0439725
"F16D","28",.7915092
"F16D","29",.1645182
"F16F","22",.1301749
"F16F","24",.043292
"F16F","28",.6495
"F16F","29",.1538155
"F16F","30",.0232176
"F16G","13",.1916511
"F16G","22",.3998136
"F16G","24",.1815514
"F16G","28",.226984
"F16H","28",.9650034
"F16H","29",.0349966
"F16J","22",.0819075
"F16J","24",.0561435
"F16J","25",.0530133
"F16J","28",.776552
"F16J","36",.0323837
"F16K","22",.0475615
"F16K","24",.049489
"F16K","28",.18922
"F16K","33",.110247
"F16K","35",.1076577
"F16K","36",.4958249
"F16L","20",.0255682
"F16L","22",.659295
"F16L","23",.0730753
"F16L","24",.159019
"F16L","36",.0830424
"F16M","24",.0638542
"F16M","26",.7494803
"F16M","28",.0900964
"F16M","31",.0598068
"F16M","32",.0367622
"F16N","24",.0384512
"F16N","28",.711359
"F16N","29",.0269537
"F16N","33",.2232362
"F16P","13",.0394777
"F16P","23",.0238952
"F16P","24",.0932142
"F16P","25",.0363898
"F16P","26",.1378988
"F16P","27",.0527175
"F16P","28",.5208565
"F16P","31",.0259684
"F16P","32",.0340652
"F16P","33",.0355168
"F16S","22",.1591975
"F16S","23",.0618234
"F16S","24",.6729943
"F16S","25",.0323819
"F16S","31",.0736029
"F16T","35",.9135808
"F16T","36",.0864193
"F17B","22",.1104084
"F17B","23",.0271061
"F17B","24",.097941
"F17B","28",.1494597
"F17B","31",.4068919
"F17B","33",.0206446
"F17B","36",.0520103
"F17B","49",.1355381
"F17C","19",.0303911
"F17C","20",.0291488
"F17C","24",.1354092
"F17C","28",.0466336
"F17C","35",.5083719
"F17C","36",.0294547
"F17C","49",.2205907
"F17D","35",.1542659
"F17D","36",.0731373
"F17D","49",.7725968
"F21H","23",.5413486
"F21H","25",.1369222
"F21H","27",.1208286
"F21H","28",.076631
"F21H","32",.1242697
"F21K","20",.2083985
"F21K","22",.0857923
"F21K","23",.2590501
"F21K","25",.0203716
"F21K","26",.1128376
"F21K","27",.2211618
"F21K","32",.0628344
"F21K","56",.0295537
"F21L","26",.0320301
"F21L","27",.9428988
"F21L","32",.0250712
"F21S","22",.0278627
"F21S","23",.0520595
"F21S","26",.213541
"F21S","27",.6817923
"F21S","32",.0247445
"F21V","22",.0322829
"F21V","23",.0542442
"F21V","26",.1946429
"F21V","27",.6733314
"F21V","32",.0454987
"F21W","23",.0427591
"F21W","26",.2419019
"F21W","27",.5482752
"F21W","29",.0788672
"F21W","30",.0474279
"F21W","42",.0407687
"F21Y","22",.0306665
"F21Y","23",.0479488
"F21Y","26",.2577483
"F21Y","27",.6394513
"F21Y","32",.0241852
"F22B","25",.0393648
"F22B","35",.8496627
"F22B","36",.1109725
"F22D","35",.7622088
"F22D","36",.2377912
"F22G","28",.0208946
"F22G","35",.9220632
"F22G","36",.0570421
"F23B","19",.0263307
"F23B","28",.3162388
"F23B","35",.1811897
"F23B","36",.1717056
"F23B","84",.3045352
"F23C","19",.0397572
"F23C","28",.477462
"F23C","35",.3262558
"F23C","36",.1269458
"F23C","84",.0295792
"F23D","19",.2010859
"F23D","23",.0996504
"F23D","24",.0551899
"F23D","28",.2511714
"F23D","35",.2934771
"F23D","36",.0433265
"F23D","84",.0560987
"F23G","19",.0235816
"F23G","28",.5320135
"F23G","35",.210784
"F23G","36",.1162605
"F23G","38",.0263109
"F23G","84",.0910496
"F23H","19",.0523699
"F23H","24",.1110523
"F23H","28",.4723585
"F23H","35",.0703119
"F23H","36",.1916391
"F23H","84",.1022683
"F23J","23",.0216742
"F23J","24",.0632214
"F23J","28",.2049056
"F23J","35",.1820474
"F23J","36",.3977242
"F23J","49",.0275776
"F23J","84",.1028498
"F23K","19",.0972061
"F23K","24",.0314902
"F23K","28",.3840346
"F23K","35",.2050766
"F23K","36",.1175616
"F23K","49",.0811453
"F23K","84",.0834857
"F23L","24",.0212574
"F23L","28",.4035701
"F23L","35",.3778971
"F23L","36",.137731
"F23L","84",.0595444
"F23M","23",.0928835
"F23M","24",.0888458
"F23M","28",.468231
"F23M","35",.1362188
"F23M","36",.1899858
"F23M","84",.0238352
"F23N","19",.0451407
"F23N","26",.178259
"F23N","28",.1802873
"F23N","35",.4598755
"F23N","36",.1364375
"F23Q","12",.3498396
"F23Q","19",.0318687
"F23Q","23",.083583
"F23Q","24",.0230451
"F23Q","26",.0348
"F23Q","28",.023776
"F23Q","32",.4530876
"F23R","28",.9407851
"F23R","35",.0592149
"F24B","05",.0638825
"F24B","27",.4375787
"F24B","28",.0672498
"F24B","35",.186773
"F24B","36",.244516
"F24C","23",.0254219
"F24C","27",.8681362
"F24C","28",.0222096
"F24C","35",.0469712
"F24C","36",.0372611
"F24D","27",.0233939
"F24D","35",.6102385
"F24D","36",.3663676
"F24F","27",.0247335
"F24F","28",.0855606
"F24F","35",.1702235
"F24F","36",.6869388
"F24F","55",.0325435
"F24H","27",.1150186
"F24H","28",.0219976
"F24H","35",.4267959
"F24H","36",.436188
"F24J","23",.0562351
"F24J","27",.1570553
"F24J","35",.3313699
"F24J","36",.4553397
"F25B","27",.1298973
"F25B","28",.1172915
"F25B","35",.4245657
"F25B","36",.3282454
"F25C","27",.2201463
"F25C","28",.0238081
"F25C","36",.7560455
"F25D","11",.031668
"F25D","27",.9000467
"F25D","35",.0295037
"F25D","36",.0387815
"F25J","06",.0555086
"F25J","19",.1066034
"F25J","20",.0440886
"F25J","28",.1009336
"F25J","35",.6928657
"F26B","13",.0327791
"F26B","16",.0261044
"F26B","20",.0242312
"F26B","27",.0965534
"F26B","28",.2094083
"F26B","31",.0418393
"F26B","35",.3362973
"F26B","36",.1894891
"F26B","55",.0432979
"F27B","23",.0600077
"F27B","24",.1836658
"F27B","28",.7563266
"F27D","23",.0773
"F27D","24",.2433302
"F27D","28",.6431427
"F27D","35",.0362271
"F28B","28",.0467696
"F28B","35",.7653232
"F28B","36",.1879071
"F28C","28",.0375375
"F28C","35",.4672451
"F28C","36",.4952174
"F28D","28",.2344491
"F28D","35",.3978162
"F28D","36",.3677347
"F28F","22",.0310065
"F28F","24",.0669688
"F28F","25",.0283496
"F28F","28",.3920806
"F28F","35",.1235381
"F28F","36",.3580565
"F28G","20",.025426
"F28G","22",.0460412
"F28G","28",.1226268
"F28G","35",.2861575
"F28G","36",.5197484
"F41A","25",1
"F41B","20",.0260934
"F41B","25",.415448
"F41B","27",.0314544
"F41B","28",.1594834
"F41B","32",.3675207
"F41C","25",1
"F41F","20",.027322
"F41F","23",.0284584
"F41F","25",.739402
"F41F","26",.0286779
"F41F","28",.055017
"F41F","30",.1211228
"F41G","25",.6932717
"F41G","26",.2494368
"F41G","30",.0572914
"F41H","13",.3341228
"F41H","14",.236016
"F41H","20",.0662611
"F41H","23",.0727
"F41H","25",.1274709
"F41H","30",.1634292
"F41J","13",.0268864
"F41J","20",.0230178
"F41J","22",.0798227
"F41J","23",.0868869
"F41J","25",.3462029
"F41J","26",.284343
"F41J","28",.0219307
"F41J","30",.0681922
"F41J","32",.0627174
"F42B","20",.4226976
"F42B","22",.0288426
"F42B","25",.5134386
"F42B","28",.0350212
"F42C","20",.8052048
"F42C","25",.1608565
"F42C","26",.0339387
"F42D","20",.8702339
"F42D","23",.0408354
"F42D","43",.0889307
"G01B","23",.0273459
"G01B","24",.0745815
"G01B","26",.7785668
"G01B","28",.076796
"G01B","29",.0427099
"G01C","23",.032926
"G01C","26",.7350901
"G01C","30",.1836938
"G01C","59",.0482901
"G01D","23",.0281962
"G01D","24",.0500742
"G01D","26",.7063867
"G01D","27",.0536634
"G01D","28",.0862744
"G01D","29",.0360616
"G01D","36",.0393435
"G01F","22",.0237874
"G01F","23",.0350482
"G01F","24",.0493335
"G01F","26",.2331938
"G01F","27",.0269218
"G01F","28",.0965859
"G01F","35",.0275077
"G01F","36",.5076216
"G01G","23",.060449
"G01G","24",.1330163
"G01G","25",.0315361
"G01G","26",.3317552
"G01G","27",.0345234
"G01G","28",.2563924
"G01G","29",.0961327
"G01G","30",.0327429
"G01G","31",.0234519
"G01H","23",.02274
"G01H","24",.0277301
"G01H","26",.6340175
"G01H","27",.0239299
"G01H","28",.0460546
"G01H","71",.2455279
"G01J","26",1
"G01K","23",.07812
"G01K","24",.0871216
"G01K","26",.6604005
"G01K","27",.0764108
"G01K","28",.0250047
"G01K","36",.0729425
"G01L","20",.0218773
"G01L","22",.026623
"G01L","23",.1399517
"G01L","24",.1025195
"G01L","25",.0319746
"G01L","26",.3458141
"G01L","27",.0248841
"G01L","28",.2198478
"G01L","29",.0593154
"G01L","30",.0271926
"G01M","26",.2037156
"G01M","28",.2140596
"G01M","29",.1994714
"G01M","30",.0368816
"G01M","36",.0549411
"G01M","71",.2909308
"G01N","10",.0295518
"G01N","20",.1496132
"G01N","21",.0285152
"G01N","22",.0230601
"G01N","23",.0981832
"G01N","24",.0834096
"G01N","26",.3245844
"G01N","28",.0487255
"G01N","36",.1528244
"G01N","71",.0615326
"G01P","23",.0441947
"G01P","24",.0519086
"G01P","25",.0238509
"G01P","26",.4509469
"G01P","27",.0254474
"G01P","28",.1047786
"G01P","29",.1210063
"G01P","30",.1778667
"G01Q","26",1
"G01R","26",.5688068
"G01R","27",.3847519
"G01R","59",.0245774
"G01R","71",.0218639
"G01S","26",.5029426
"G01S","30",.0774243
"G01S","59",.4196331
"G01T","02",.058151
"G01T","20",.055685
"G01T","23",.0723149
"G01T","26",.778263
"G01T","59",.0355862
"G01V","02",.9747908
"G01V","26",.0252092
"G01W","26",.4747381
"G01W","30",.0688955
"G01W","36",.2074914
"G01W","59",.0889481
"G01W","74",.159927
"G02B","23",.050159
"G02B","26",.949841
"G02C","23",.0407898
"G02C","26",.9592102
"G02F","20",.3264904
"G02F","23",.3427944
"G02F","25",.045354
"G02F","26",.2284822
"G02F","59",.056879
"G03B","26",.9764504
"G03B","59",.0235496
"G03C","18",.1365686
"G03C","20",.8634313
"G03D","18",.0345891
"G03D","74",.9654109
"G03F","18",.7423223
"G03F","20",.2576777
"G03G","18",.0421055
"G03G","20",.620702
"G03G","23",.0361929
"G03G","26",.0550438
"G03G","28",.1747167
"G03G","32",.0712391
"G03H","20",.1985578
"G03H","23",.0619353
"G03H","26",.6169747
"G03H","59",.1003354
"G03H","72",.0128827
"G03H","97",.0093141
"G04B","26",.9256832
"G04B","28",.0368245
"G04B","32",.0374923
"G04C","26",.8554324
"G04C","27",.1099995
"G04C","28",.0345681
"G04D","22",.0277444
"G04D","26",.9497438
"G04D","28",.0225118
"G04F","26",.9084224
"G04F","28",.0255381
"G04F","32",.0660395
"G04G","26",.8774133
"G04G","27",.0443748
"G04G","32",.0317561
"G04G","59",.0464558
"G04R","26",.6179451
"G04R","59",.3820548
"G05B","26",.8357521
"G05B","27",.0402382
"G05B","28",.0468461
"G05B","33",.0430479
"G05B","59",.0341158
"G05D","26",.3987528
"G05D","27",.0717998
"G05D","28",.0822126
"G05D","30",.1659746
"G05D","35",.0711006
"G05D","36",.2101596
"G05F","26",.3248762
"G05F","27",.6751238
"G05G","26",.0993821
"G05G","28",.2622551
"G05G","29",.3436637
"G05G","30",.0991563
"G05G","32",.0713264
"G05G","56",.0372065
"G05G","74",.0642562
"G05G","85",.0227537
"G06C","26",.0358622
"G06C","28",.059765
"G06C","56",.1642651
"G06C","69",.2340254
"G06C","85",.5060823
"G06D","26",.1324182
"G06D","28",.0426791
"G06D","29",.4945504
"G06D","30",.0639875
"G06D","59",.1358973
"G06D","86",.1304675
"G06E","26",.7700794
"G06E","46",.0272966
"G06E","59",.0959724
"G06E","63",.0441857
"G06E","66",.0624659
"G06F","26",.8565771
"G06F","59",.0283549
"G06F","74",.0863452
"G06F","84",.0287228
"G06G","26",.6725338
"G06G","28",.0442166
"G06G","30",.1210903
"G06G","46",.051834
"G06G","59",.0475254
"G06G","69",.0627999
"G06J","26",.688517
"G06J","59",.0213238
"G06J","62",.2111327
"G06J","71",.0354774
"G06J","74",.0435491
"G06K","26",.5635794
"G06K","59",.4364205
"G06M","01",.0249487
"G06M","26",.4891434
"G06M","28",.3050781
"G06M","32",.06146
"G06M","56",.056943
"G06M","69",.0485182
"G06M","78",.0139085
"G06N","26",.7577035
"G06N","32",.0383271
"G06N","59",.0284945
"G06N","71",.0229312
"G06N","74",.0630974
"G06N","82",.047862
"G06N","85",.0415842
"G06Q","26",.046295
"G06Q","46",.5938909
"G06Q","64",.045889
"G06Q","65",.0762999
"G06Q","66",.14899
"G06Q","68",.0038445
"G06Q","69",.0677707
"G06Q","79",.01702
"G06T","26",.5083841
"G06T","59",.4676122
"G06T","74",.0240036
"G07B","26",.0342579
"G07B","53",.3720946
"G07B","69",.5936475
"G07C","26",.2190561
"G07C","29",.0366731
"G07C","59",.1018481
"G07C","73",.0408535
"G07C","92",.6015692
"G07D","17",.4243168
"G07D","32",.5756832
"G07F","17",.0266038
"G07F","26",.0724688
"G07F","28",.1146196
"G07F","32",.2119604
"G07F","46",.0256504
"G07F","59",.0230318
"G07F","66",.0533937
"G07F","69",.0657424
"G07F","92",.4065291
"G07G","17",.2487679
"G07G","26",.1559144
"G07G","28",.0679167
"G07G","32",.0334562
"G07G","46",.1809527
"G07G","59",.0427063
"G07G","69",.2702857
"G08B","26",.4369108
"G08B","27",.0862303
"G08B","32",.028871
"G08B","59",.2470154
"G08B","73",.0316245
"G08B","80",.1021952
"G08B","84",.0671527
"G08C","26",.7123557
"G08C","27",.0494076
"G08C","59",.2160223
"G08C","61",.0222144
"G08G","26",.3724923
"G08G","29",.0557055
"G08G","30",.0830994
"G08G","59",.2851693
"G08G","63",.0445656
"G08G","84",.1589679
"G09B","17",.093898
"G09B","26",.4630665
"G09B","27",.0410063
"G09B","28",.0508867
"G09B","30",.0225969
"G09B","32",.2242737
"G09B","59",.0817445
"G09B","74",.0225275
"G09C","17",.0594529
"G09C","26",.5834404
"G09C","46",.0775155
"G09C","59",.1364815
"G09C","69",.1431098
"G09D","17",.5689746
"G09D","26",.298481
"G09D","28",.0267368
"G09D","32",.03994
"G09D","84",.0658677
"G09F","17",.3695354
"G09F","20",.2352528
"G09F","26",.1539349
"G09F","27",.0585947
"G09F","32",.0259735
"G09F","59",.0641449
"G09F","73",.0679958
"G09F","84",.024568
"G09G","26",.2553796
"G09G","58",.0020074
"G09G","59",.742613
"G10B","32",1
"G10C","32",1
"G10D","16",.0273362
"G10D","32",.9276751
"G10D","90",.0449887
"G10F","28",.0369288
"G10F","32",.9284803
"G10F","90",.0345909
"G10G","32",1
"G10H","26",.0558797
"G10H","32",.9146491
"G10H","90",.0294712
"G10K","22",.0421661
"G10K","26",.6819236
"G10K","27",.0487599
"G10K","32",.1808952
"G10K","90",.0462553
"G10L","26",1
"G11B","26",.790426
"G11B","59",.2095741
"G11C","26",1
"G12B","20",.0219492
"G12B","22",.0466793
"G12B","23",.0701741
"G12B","25",.0318671
"G12B","26",.3757246
"G12B","27",.0240795
"G12B","28",.0612781
"G12B","29",.0342876
"G12B","31",.1719233
"G12B","32",.0271851
"G12B","36",.0678906
"G12B","59",.0287089
"G12B","74",.0382527
"G21B","13",.7179039
"G21B","23",.046166
"G21B","24",.1103025
"G21B","26",.0440466
"G21B","28",.0250094
"G21B","36",.0565717
"G21C","23",.0408105
"G21C","24",.0604462
"G21C","26",.0251928
"G21C","28",.0336334
"G21C","33",.0391531
"G21C","35",.2795664
"G21C","36",.5211977
"G21D","24",.0206962
"G21D","28",.0266251
"G21D","33",.0270918
"G21D","35",.7287121
"G21D","36",.1968749
"G21F","13",.0242567
"G21F","14",.0211179
"G21F","20",.1737784
"G21F","23",.294372
"G21F","24",.1629235
"G21F","28",.0251118
"G21F","35",.0249095
"G21F","36",.214834
"G21F","38",.0586963
"G21G","20",.4454871
"G21G","23",.0571594
"G21G","24",.2005228
"G21G","26",.0519782
"G21G","27",.0413426
"G21G","36",.2035099
"G21H","20",.0545044
"G21H","23",.0299251
"G21H","24",.0301721
"G21H","26",.0402921
"G21H","27",.8451062
"G21J","20",.4647129
"G21J","23",.0268046
"G21J","26",.0298
"G21J","27",.031412
"G21J","33",.3131713
"G21J","35",.0741182
"G21J","36",.059981
"G21K","20",.0797645
"G21K","23",.0601629
"G21K","24",.0341989
"G21K","26",.7076002
"G21K","27",.0487174
"G21K","28",.0259876
