ipc4,isic_rev4_4,probability_weight
"F15D","3530",.0379512
"F15D","3600",.4115365
"F15D","4220",.0285158
"F16B","2029",.0519391
"F16B","2220",.077454
"F16B","2395",.0911628
"F16B","2410",.1921304
"F16B","2591",.0382186
"F16B","2599",.0651448
"F16B","2819",.0834202
"F16B","2910",.0289202
"F16B","2920",.0238982
"F16B","3100",.3477116
"F16C","2410",.1841509
"F16C","2811",.0290999
"F16C","2814",.6991397
"F16C","2826",.0643865
"F16C","2910",.0232229
"F16D","1520",.0376791
"F16D","2811",.0510009
"F16D","2814",.7866518
"F16D","2910",.0268919
"F16D","2930",.0977763
"F16F","2219",.170113
"F16F","2410",.0251879
"F16F","2811",.5513703
"F16F","2814",.1617128
"F16F","2910",.03596
"F16F","2920",.022132
"F16F","2930",.033524
"F16G","1391",.1076424
"F16G","1394",.086242
"F16G","2219",.4398668
"F16G","2410",.1147069
"F16G","2814",.1740019
"F16G","2816",.07754
"F16H","2814",1
"F16J","2219",.0550414
"F16J","2811",.4801873
"F16J","2819",.4647713
"F16K","2219",.0473856
"F16K","2410",.0462306
"F16K","2811",.1699377
"F16K","2819",.042507
"F16K","3312",.1400906
"F16K","3530",.0975656
"F16K","3600",.456283
"F16L","2219",.3108113
"F16L","2220",.3345207
"F16L","2395",.071188
"F16L","2410",.1384758
"F16L","2819",.0342816
"F16L","3600",.0763446
"F16L","4220",.034378
"F16M","2410",.0406076
"F16M","2620",.1094598
"F16M","2640",.4725299
"F16M","2670",.2951264
"F16M","2814",.0467574
"F16M","3100",.0355189
"F16N","2410",.0338322
"F16N","2811",.5240008
"F16N","2813",.0368924
"F16N","2814",.1892526
"F16N","3312",.2160221
"F16P","2410",.0459834
"F16P","2610",.0571382
"F16P","2651",.0275568
"F16P","2811",.0305654
"F16P","2814",.0729074
"F16P","2822",.7387731
"F16P","3290",.0270757
"F16S","2220",.189263
"F16S","2395",.0363594
"F16S","2410",.6987559
"F16S","3100",.0756216
"F16T","3530",.9255114
"F16T","3600",.0744886
"F17B","2219",.156812
"F17B","2395",.0369334
"F17B","2410",.0814212
"F17B","2811",.3012069
"F17B","3100",.2859288
"F17B","3319",.1011494
"F17B","3600",.0365484
"F17C","2410",.0396426
"F17C","3520",.9603574
"F17D","2813",.0258166
"F17D","3312",.0253435
"F17D","3520",.8212107
"F17D","3530",.0298034
"F17D","3600",.0978257
"F21H","2023",.0240597
"F21H","2310",.2929253
"F21H","2393",.1014289
"F21H","2591",.0951822
"F21H","2599",.0276004
"F21H","2733",.3512147
"F21H","2815",.0265328
"F21H","3290",.0810559
"F21K","2011",.0735163
"F21K","2029",.0229238
"F21K","2220",.0430955
"F21K","2310",.2211858
"F21K","2670",.0862062
"F21K","2733",.0824238
"F21K","2740",.4433873
"F21K","3290",.0272612
"F21L","2720",.1487995
"F21L","2733",.0219799
"F21L","2740",.8292205
"F21S","2310",.0242205
"F21S","2610",.0261311
"F21S","2670",.110257
"F21S","2720",.0569215
"F21S","2733",.3683565
"F21S","2740",.4141134
"F21V","2310",.0225081
"F21V","2670",.0964536
"F21V","2720",.0407683
"F21V","2733",.3558759
"F21V","2740",.4843941
"F21W","2310",.0267435
"F21W","2610",.0242749
"F21W","2670",.2219695
"F21W","2720",.1107297
"F21W","2733",.3985772
"F21W","2740",.1644809
"F21W","3091",.0306032
"F21W","4210",.022621
"F21Y","2310",.0246346
"F21Y","2610",.0435303
"F21Y","2670",.1417924
"F21Y","2720",.0712989
"F21Y","2733",.4593647
"F21Y","2740",.2593791
"F22B","2513",.5768414
"F22B","2815",.0204584
"F22B","3530",.3627489
"F22B","3600",.0399513
"F22D","2513",.0781671
"F22D","2819",.0220034
"F22D","3530",.7143934
"F22D","3600",.185436
"F22G","2513",.2321247
"F22G","2815",.0257092
"F22G","3530",.7058634
"F22G","3600",.0363026
"F23B","2815",.825944
"F23B","2819",.0309774
"F23B","3530",.0773198
"F23B","3600",.0657587
"F23C","2815",.8408586
"F23C","2819",.0220663
"F23C","3520",.0514836
"F23C","3530",.0539656
"F23C","3600",.0316257
"F23D","1920",.0617446
"F23D","2393",.071411
"F23D","2815",.5257493
"F23D","3520",.3174084
"F23D","3530",.0236868
"F23G","2815",.9261415
"F23G","3530",.0469447
"F23G","3600",.0269138
"F23H","1910",.0241371
"F23H","2410",.0234352
"F23H","2815",.9028124
"F23H","3600",.0496153
"F23J","2410",.0400502
"F23J","2815",.5232248
"F23J","2819",.0495698
"F23J","3530",.1316123
"F23J","3600",.2555429
"F23K","1910",.043994
"F23K","1920",.0229652
"F23K","2813",.0255937
"F23K","2815",.6318097
"F23K","2816",.0519928
"F23K","3520",.0645104
"F23K","3530",.0865435
"F23K","3600",.0725906
"F23L","2815",.7162591
"F23L","2819",.0974441
"F23L","3530",.1380705
"F23L","3600",.0482262
"F23M","2815",.9200661
"F23M","3530",.0319729
"F23M","3600",.0479611
"F23N","2610",.0261628
"F23N","2651",.1851007
"F23N","2815",.4757315
"F23N","3520",.0601224
"F23N","3530",.1858093
"F23N","3600",.0670733
"F23Q","1200",.2092316
"F23Q","2393",.2153994
"F23Q","2610",.0669639
"F23Q","2815",.0232725
"F23Q","3290",.4851326
"F23R","2811",.9586608
"F23R","3520",.0413392
"F24B","0510",.0207827
"F24B","2750",.6501346
"F24B","2815",.1805094
"F24B","3530",.0707005
"F24B","3600",.0778728
"F24C","2750",.9748399
"F24C","2815",.0251602
"F24D","2750",.0505888
"F24D","2819",.0351399
"F24D","3530",.6044869
"F24D","3600",.3097843
"F24F","2819",.3245426
"F24F","3530",.1448901
"F24F","3600",.506047
"F24F","4322",.0245203
"F24H","2750",.3145386
"F24H","2815",.0382886
"F24H","2819",.0358052
"F24H","3530",.3250142
"F24H","3600",.2863535
"F24J","2310",.0681427
"F24J","2750",.3789352
"F24J","2819",.0347364
"F24J","3530",.2396182
"F24J","3600",.2785676
"F25B","2750",.2254246
"F25B","2819",.3632931
"F25B","3530",.2440013
"F25B","3600",.167281
"F25C","0161",.1070225
"F25C","2750",.4984939
"F25C","3600",.3944835
"F25D","2750",1
"F25J","0620",.0182245
"F25J","1920",.0274096
"F25J","2819",.0830677
"F25J","3520",.8712981
"F26B","1623",.0236994
"F26B","2750",.219915
"F26B","2813",.0568777
"F26B","2815",.1422125
"F26B","2816",.0670132
"F26B","2819",.0489303
"F26B","3100",.0300608
"F26B","3530",.2751464
"F26B","3600",.1361448
"F27B","2410",.0210201
"F27B","2815",.9789799
"F27D","2410",.0394772
"F27D","2815",.9605228
"F28B","2819",.138129
"F28B","3530",.7152519
"F28B","3600",.1466191
"F28C","2819",.1790919
"F28C","3530",.4316753
"F28C","3600",.3892328
"F28D","2819",.7175545
"F28D","3530",.1556114
"F28D","3600",.1268341
"F28F","2819",.8860167
"F28F","3530",.0317583
"F28F","3600",.0822249
"F28G","2219",.0622405
"F28G","2513",.1399959
"F28G","2819",.2790823
"F28G","3530",.2028629
"F28G","3600",.3158184
"F41A","2520",1
"F41B","2520",.5262685
"F41B","2593",.0245247
"F41B","2811",.0324169
"F41B","3240",.4167898
"F41C","2520",1
"F41F","2520",.9789709
"F41F","3030",.021029
"F41G","2520",.9757177
"F41G","2670",.0242823
"F41H","1391",.0250635
"F41H","1410",.0227653
"F41H","2520",.0831902
"F41H","3040",.8689809
"F41J","2392",.2874183
"F41J","2520",.646325
"F41J","3030",.0333007
"F41J","3240",.032956
"F42B","2029",.2191374
"F42B","2520",.7808626
"F42C","2029",.6667795
"F42C","2520",.3332205
"F42D","2029",.8961547
"F42D","4311",.1038453
"G01B","2410",.0515577
"G01B","2620",.0495265
"G01B","2651",.4802505
"G01B","2670",.391065
"G01B","2814",.0276003
"G01C","2395",.0239793
"G01C","2620",.0655309
"G01C","2651",.3862799
"G01C","2670",.2589912
"G01C","3030",.2652188
"G01D","2410",.0389118
"G01D","2610",.0540476
"G01D","2620",.1196557
"G01D","2651",.4838404
"G01D","2652",.0551211
"G01D","2670",.0889421
"G01D","2710",.0320198
"G01D","2814",.0645388
"G01D","2910",.0305533
"G01D","3600",.0323695
"G01F","2410",.0394331
"G01F","2610",.0255319
"G01F","2620",.0274326
"G01F","2651",.3449116
"G01F","2660",.0306728
"G01F","2811",.0898704
"G01F","3600",.4421476
"G01G","2395",.028074
"G01G","2410",.090167
"G01G","2593",.0267632
"G01G","2620",.0960291
"G01G","2651",.307082
"G01G","2816",.3798592
"G01G","2910",.0332255
"G01G","3020",.0388
"G01H","2610",.0362675
"G01H","2620",.0911339
"G01H","2640",.3737211
"G01H","2651",.204974
"G01H","2660",.2263026
"G01H","2670",.0293666
"G01H","2811",.0382343
"G01J","2620",.0479426
"G01J","2651",.2842734
"G01J","2670",.667784
"G01K","2393",.0320566
"G01K","2420",.0383058
"G01K","2620",.0281545
"G01K","2651",.8435056
"G01K","2815",.0243232
"G01K","3600",.0336543
"G01L","2310",.0638558
"G01L","2393",.0493426
"G01L","2410",.0687962
"G01L","2610",.0529366
"G01L","2620",.0440824
"G01L","2651",.5245761
"G01L","2811",.0950311
"G01L","2814",.0648042
"G01L","2910",.0365751
"G01M","2620",.0574858
"G01M","2651",.2977233
"G01M","2670",.0582514
"G01M","2811",.0827607
"G01M","2812",.0287917
"G01M","2813",.0427441
"G01M","2814",.1039268
"G01M","2910",.171911
"G01M","2930",.0552933
"G01M","3030",.0385038
"G01M","3600",.0626081
"G01N","2011",.1469442
"G01N","2100",.0285979
"G01N","2310",.0644878
"G01N","2410",.061396
"G01N","2620",.0588035
"G01N","2651",.2880523
"G01N","2660",.0435336
"G01N","2670",.1549168
"G01N","3600",.1532679
"G01P","2410",.0435421
"G01P","2610",.0570033
"G01P","2620",.0683541
"G01P","2651",.3648363
"G01P","2652",.0392537
"G01P","2670",.054118
"G01P","2814",.0969742
"G01P","2910",.1068083
"G01P","3030",.16911
"G01Q","2670",1
"G01R","2610",.2023335
"G01R","2620",.0513801
"G01R","2630",.0234218
"G01R","2651",.1809678
"G01R","2652",.08392
"G01R","2660",.0663977
"G01R","2710",.2111299
"G01R","2720",.1423687
"G01R","3510",.0380805
"G01S","2620",.0347749
"G01S","2630",.5323827
"G01S","2651",.0267734
"G01S","2652",.0359497
"G01S","2660",.1683255
"G01S","2670",.0294968
"G01S","3030",.172297
"G01T","0220",.0732379
"G01T","0721",.023074
"G01T","2310",.0521731
"G01T","2513",.0460948
"G01T","2620",.079924
"G01T","2651",.1963654
"G01T","2660",.1205884
"G01T","2670",.4085425
"G01V","0220",.9994875
"G01V","0990",.0005125
"G01W","2620",.1550317
"G01W","2630",.0870339
"G01W","2651",.2161754
"G01W","2652",.046487
"G01W","2670",.0540946
"G01W","2720",.0349216
"G01W","3030",.1849471
"G01W","3600",.2213089
"G02B","2310",.0215772
"G02B","2670",.9329394
"G02B","2731",.0454835
"G02C","2310",.023863
"G02C","2670",.9761369
"G02F","2013",.1415464
"G02F","2029",.0990648
"G02F","2310",.5034986
"G02F","2591",.0293
"G02F","2610",.0364808
"G02F","2670",.1901095
"G03B","2670",1
"G03C","1812",.1190224
"G03C","2011",.4438437
"G03C","2013",.3922917
"G03C","2029",.0214743
"G03C","2670",.0233679
"G03D","1811",.1271838
"G03D","1812",.195244
"G03D","2011",.0994525
"G03D","2012",.0515311
"G03D","2029",.1038711
"G03D","2593",.0233641
"G03D","2670",.0392267
"G03D","2814",.0359297
"G03D","2816",.1747301
"G03D","2829",.1031579
"G03D","3250",.0463092
"G03F","1812",.7019233
"G03F","2011",.1201421
"G03F","2013",.1557701
"G03F","2670",.0221645
"G03G","2013",.3640825
"G03G","2310",.0294659
"G03G","2814",.0331896
"G03G","2817",.4697367
"G03G","2829",.0547339
"G03G","3290",.0487914
"G03H","2013",.0567905
"G03H","2029",.1443693
"G03H","2310",.0771326
"G03H","2620",.131187
"G03H","2670",.5905206
"G04B","2652",1
"G04C","2652",.9720452
"G04C","2720",.0279548
"G04D","2652",1
"G04F","2652",1
"G04G","2652",1
"G04R","2630",.0713768
"G04R","2652",.9286232
"G05B","2610",.0477144
"G05B","2620",.3517428
"G05B","2630",.064181
"G05B","2651",.3271296
"G05B","2652",.0288833
"G05B","2822",.1606427
"G05B","3313",.0197063
"G05D","2610",.0486527
"G05D","2620",.0570605
"G05D","2651",.332053
"G05D","2811",.0368101
"G05D","3030",.3342273
"G05D","3530",.0460426
"G05D","3600",.1451537
"G05F","2610",.1567267
"G05F","2651",.045176
"G05F","2652",.1479767
"G05F","2710",.5724333
"G05F","2720",.0776873
"G05G","2651",.1179343
"G05G","2814",.3750869
"G05G","2910",.1967701
"G05G","2930",.1320503
"G05G","3092",.0913236
"G05G","3290",.0868348
"G06C","2620",.0219042
"G06C","2817",.9780958
"G06D","2620",.1695349
"G06D","2812",.1344478
"G06D","2813",.0882752
"G06D","2910",.3975206
"G06D","2920",.0535322
"G06D","3030",.1566893
"G06E","0220",.0231077
"G06E","2620",.6204417
"G06E","2670",.2752078
"G06E","2817",.0812428
"G06F","2620",.9531546
"G06F","2652",.0468453
"G06G","2620",.6740115
"G06G","2652",.0418357
"G06G","2817",.1396106
"G06G","3030",.1445422
"G06J","2620",.1059853
"G06J","2652",.869155
"G06J","3510",.0248597
"G06K","2620",.4002937
"G06K","2630",.3998672
"G06K","2652",.0230509
"G06K","2670",.1767882
"G06M","0164",.0362032
"G06M","2620",.0353134
"G06M","2651",.4604421
"G06M","2670",.0324436
"G06M","2814",.1035612
"G06M","2816",.0344774
"G06M","2817",.0714132
"G06M","2829",.1999163
"G06M","3290",.0262297
"G06N","2620",.8856935
"G06N","3230",.1143065
"G06Q","2620",.9437108
"G06Q","2630",.0562892
"G06T","2620",.5345598
"G06T","2640",.0582486
"G06T","2660",.0447613
"G06T","2670",.3624303
"G07B","1701",.1340019
"G07B","1709",.0662482
"G07B","1811",.0695092
"G07B","2620",.3403513
"G07B","2630",.1985339
"G07B","2651",.0333413
"G07B","2652",.053298
"G07B","2829",.0339445
"G07B","3211",.0707717
"G07C","2620",.2707995
"G07C","2630",.226073
"G07C","2651",.134175
"G07C","2652",.1428325
"G07C","2670",.0284528
"G07C","2720",.0353394
"G07C","2910",.1222084
"G07C","3290",.0248759
"G07C","3320",.0152434
"G07D","1701",.0924689
"G07D","3211",.9075311
"G07F","2620",.0283535
"G07F","2819",.3512493
"G07F","2825",.026335
"G07F","3211",.5940622
"G07G","1701",.0481156
"G07G","1709",.0526311
"G07G","1811",.0411504
"G07G","2620",.0575518
"G07G","2817",.7587994
"G07G","3211",.0417517
"G08B","2610",.0377316
"G08B","2620",.0601771
"G08B","2630",.62273
"G08B","2640",.0443074
"G08B","2651",.0254635
"G08B","2670",.0390515
"G08B","2720",.1260817
"G08B","3290",.0444571
"G08C","2610",.0286763
"G08C","2620",.0675124
"G08C","2630",.6486871
"G08C","2651",.0771458
"G08C","2720",.033647
"G08C","3510",.1443315
"G08G","2620",.1211611
"G08G","2630",.1074342
"G08G","2640",.0290567
"G08G","2651",.2175932
"G08G","2670",.1381652
"G08G","2910",.1070292
"G08G","3030",.2795603
"G09B","1701",.0570193
"G09B","1709",.0231123
"G09B","2610",.0236624
"G09B","2620",.2591203
"G09B","2640",.0623362
"G09B","2651",.0647146
"G09B","2670",.0463406
"G09B","2720",.0255681
"G09B","2814",.0268955
"G09B","2817",.0726
"G09B","3030",.0311504
"G09B","3220",.0649981
"G09B","3240",.1418958
"G09B","3290",.1005863
"G09C","1701",.0479284
"G09C","2620",.8153937
"G09C","2630",.0469343
"G09C","2640",.0294497
"G09C","2652",.0602939
"G09D","1701",.1688405
"G09D","1709",.1070227
"G09D","2652",.7009714
"G09D","2814",.0231654
"G09F","1701",.250036
"G09F","1709",.0612753
"G09F","2022",.0363932
"G09F","2029",.5455105
"G09F","2640",.0277459
"G09F","2670",.0359345
"G09F","2720",.0431046
"G09G","2620",.2440933
"G09G","2640",.0461122
"G09G","2651",.0315063
"G09G","2652",.6518573
"G09G","2670",.026431
"G10B","3220",1
"G10C","3220",1
"G10D","3220",1
"G10F","3220",1
"G10G","3220",1
"G10H","3220",1
"G10K","2640",.2673168
"G10K","2660",.3029988
"G10K","3220",.4296843
"G10L","2620",.1732452
"G10L","2630",.0632587
"G10L","2640",.6488454
"G10L","2817",.1146506
"G11B","2620",.0396024
"G11B","2680",.9603976
"G11C","2620",.0636111
"G11C","2652",.9363889
"G12B","2029",.0299431
"G12B","2220",.049087
"G12B","2310",.0451513
"G12B","2393",.0350294
"G12B","2599",.0245283
"G12B","2610",.0307063
"G12B","2620",.1014794
"G12B","2640",.07601
"G12B","2651",.0688359
"G12B","2660",.0310076
"G12B","2670",.1010492
"G12B","2814",.0360733
"G12B","2819",.0399033
"G12B","2920",.0613635
"G12B","3100",.1760885
"G12B","3290",.0242084
"G12B","3600",.0695354
"G21B","1392",1
"G21C","1392",.0415435
"G21C","2395",.0433462
"G21C","2410",.0388665
"G21C","3311",.1976739
"G21C","3530",.2556586
"G21C","3600",.4229113
"G21D","2811",.0457082
"G21D","3311",.0693496
"G21D","3530",.7131556
"G21D","3600",.1717867
"G21F","2011",.0685776
"G21F","2012",.0622288
"G21F","2310",.0346276
"G21F","2392",.0264545
"G21F","2394",.0985197
"G21F","2395",.0482556
"G21F","2410",.042743
"G21F","2420",.0503785
"G21F","2815",.0275636
"G21F","3600",.1136986
"G21F","3812",.1421991
"G21F","3822",.2847535
"G21G","2011",.2699671
"G21G","2012",.0987991
"G21G","2393",.0232797
"G21G","2410",.0312294
"G21G","2420",.2014591
"G21G","2660",.0434747
"G21G","2670",.0276466
"G21G","2790",.0470976
"G21G","3600",.1010752
"G21G","3822",.1559714
"G21H","2011",.0239597
"G21H","2420",.0376551
"G21H","2610",.0229462
"G21H","2660",.1338944
"G21H","2720",.7815446
"G21J","2029",.4737521
"G21J","2610",.0304895
"G21J","3314",.4738474
"G21J","3530",.0219109
"G21K","2310",.0302265
"G21K","2420",.0312588
"G21K","2651",.0243806
"G21K","2660",.0320582
"G21K","2670",.7680979
"G21K","2790",.1139781
"H01B","2013",.0993793
"H01B","2022",.0256117
"H01B","2310",.0386873
"H01B","2393",.0743068
"H01B","2610",.0492294
"H01B","2732",.6804228
"H01B","3510",.0323627
"H01C","2013",.0278856
"H01C","2310",.0715863
"H01C","2393",.7590383
"H01C","2591",.0270294
"H01C","2592",.0235474
"H01C","2610",.0909131
"H01F","2710",1
"H01G","2011",.0215561
"H01G","2013",.0651932
"H01G","2393",.8496491
"H01G","2591",.0298381
"H01G","2592",.0337636
"H01H","2610",.4065148
"H01H","2710",.0250166
"H01H","2733",.3168772
"H01H","2790",.0392357
"H01H","3290",.2123558
"H01J","2310",.6052627
"H01J","2393",.0725747
"H01J","2591",.0370801
"H01J","2651",.0669161
"H01J","2670",.2181665
"H01K","2310",.3264835
"H01K","2733",.1118792
"H01K","2740",.5616373
"H01L","2011",.0526504
"H01L","2029",.0449687
"H01L","2310",.035895
"H01L","2393",.0297892
"H01L","2591",.1398065
"H01L","4312",.6968901
"H01M","2720",.6035131
"H01M","2790",.3964869
"H01P","2393",.3120613
"H01P","2591",.0718325
"H01P","2599",.0384122
"H01P","2610",.0756557
"H01P","2630",.473379
"H01P","2710",.0286592
"H01Q","2630",1
"H01R","2610",.8769446
"H01R","2733",.1230554
"H01S","0164",.1805359
"H01S","2011",.036491
"H01S","2310",.1043521
"H01S","2393",.0370187
"H01S","2591",.0249865
"H01S","2610",.0286799
"H01S","2670",.5879359
"H01T","2310",.052091
"H01T","2393",.564952
"H01T","2591",.1449282
"H01T","2592",.0659429
"H01T","2610",.0313933
"H01T","2710",.0323634
"H01T","2811",.0595192
"H01T","3211",.0488099
"H02B","2610",.0562914
"H02B","2710",.1452213
"H02B","2733",.3186963
"H02B","3099",.479791
"H02G","2395",.1545332
"H02G","2410",.1466746
"H02G","2593",.034901
"H02G","2610",.0685558
"H02G","2732",.0573415
"H02G","2733",.4516474
"H02G","2814",.0260671
"H02G","3510",.0602794
"H02H","2610",.3686374
"H02H","2710",.5269521
"H02H","2720",.0735275
"H02H","2733",.030883
"H02J","2610",.0477431
"H02J","2710",.0870605
"H02J","2720",.825291
"H02J","3510",.0399053
"H02K","2410",.4254453
"H02K","2610",.0496864
"H02K","2710",.3170545
"H02K","2814",.106382
"H02K","2826",.0383293
"H02K","3290",.0631026
"H02M","2610",.0525788
"H02M","2710",.9474212
"H02N","2393",.5260432
"H02N","2610",.0824676
"H02N","2670",.0333898
"H02N","2710",.1442425
"H02N","2720",.0945607
"H02N","2790",.0315561
"H02N","2814",.0264485
"H02N","3510",.0612916
"H02P","2610",.1757845
"H02P","2651",.2254711
"H02P","2710",.5722457
"H02P","2720",.0264987
"H02S","2310",.0477718
"H02S","2610",.0310951
"H02S","2720",.8615056
"H02S","3510",.0274092
"H02S","3600",.0322183
"H03B","2652",.9743428
"H03B","2710",.0256572
"H03C","2630",.4087943
"H03C","2640",.1031738
"H03C","2652",.4195021
"H03C","2710",.0685298
"H03D","2630",.0326092
"H03D","2640",.1308972
"H03D","2652",.8364936
"H03F","2610",.0984229
"H03F","2630",.1109716
"H03F","2640",.1522119
"H03F","2652",.1183339
"H03F","2710",.5200596
"H03G","2630",.1017577
"H03G","2640",.8202844
"H03G","2651",.0285789
"H03G","2660",.049379
"H03H","2393",.2652487
"H03H","2610",.0469471
"H03H","2630",.1301967
"H03H","2640",.0729437
"H03H","2652",.3525552
"H03H","2710",.0717067
"H03H","2733",.034542
"H03H","3211",.0258599
"H03J","2630",.0935161
"H03J","2640",.9064839
"H03K","2610",.0588235
"H03K","2652",.9411766
"H03L","2652",1
"H03M","2620",.0474166
"H03M","2652",.925034
"H03M","2817",.0275493
"H04B","1820",.0004473
"H04B","2630",.8746883
"H04B","2640",.0637964
"H04B","2652",.061068
"H04H","2620",.0342351
"H04H","2630",.1154686
"H04H","2640",.8502963
"H04J","2630",.1874717
"H04J","2652",.8125283
"H04K","2620",.1843721
"H04K","2630",.6827615
"H04K","2640",.0784879
"H04K","2652",.0543785
"H04L","2620",.3017735
"H04L","2630",.422568
"H04L","2652",.2629116
"H04L","4321",.0127468
"H04M","2630",.9738408
"H04M","2640",.0261592
"H04N","2620",.0256003
"H04N","2630",.0326341
"H04N","2640",.6347929
"H04N","2652",.0320938
"H04N","2670",.2748789
"H04Q","2620",.0253469
"H04Q","2630",.9371915
"H04Q","2652",.0374616
"H04R","2640",.7133562
"H04R","2660",.2866438
"H04S","2640",1
"H04W","2620",.0485625
"H04W","2630",.9514375
"H05B","2310",.050975
"H05B","2393",.1034777
"H05B","2610",.2549691
"H05B","2651",.0477738
"H05B","2710",.247928
"H05B","2720",.0305997
"H05B","2740",.0809575
"H05B","2750",.1499943
"H05B","2815",.033325
"H05C","2520",.0588069
"H05C","2610",.5688618
"H05C","2710",.2648307
"H05C","2720",.1075007
"H05F","2220",.094925
"H05F","2310",.0457964
"H05F","2393",.0283491
"H05F","2511",.029891
"H05F","2591",.0456979
"H05F","2599",.0785832
"H05F","2610",.2137563
"H05F","2710",.1027283
"H05F","2733",.0492824
"H05F","2829",.0313676
"H05F","3030",.0855674
"H05F","3290",.1420912
"H05F","3510",.051964
"H05G","2620",.0294767
"H05G","2640",.0489471
"H05G","2660",.6057519
"H05G","2670",.038118
"H05G","2710",.2262673
"H05G","3250",.051439
"H05H","2393",.0812745
"H05H","2591",.0396646
"H05H","2610",.0620452
"H05H","2630",.1390008
"H05H","2710",.0474077
"H05H","2790",.6306073
"H05K","2310",.0560906
"H05K","2393",.2089231
"H05K","2591",.1390029
"H05K","2592",.1638178
"H05K","2599",.0506133
"H05K","2610",.1994836
"H05K","2620",.0883031
"H05K","2670",.0276008
"H05K","2733",.0380767
"H05K","2819",.0280881
