ipc4,isic_rev4_3,probability_weight
"A01B","015",.0011416
"A01B","016",.1289844
"A01B","021",.0212511
"A01B","106",.0240178
"A01B","281",.0728743
"A01B","282",.7517307
"A01C","016",.9229856
"A01C","106",.0490582
"A01C","282",.0279562
"A01D","016",.0619232
"A01D","103",.0777017
"A01D","106",.0704833
"A01D","281",.0497489
"A01D","282",.7401429
"A01F","016",.0695007
"A01F","106",.329973
"A01F","281",.0403111
"A01F","282",.5602152
"A01G","016",.1807516
"A01G","021",.0842296
"A01G","024",.023567
"A01G","103",.1619851
"A01G","106",.0293009
"A01G","201",.0223226
"A01G","360",.4971073
"A01G","813",.0007359
"A01H","016",.3151265
"A01H","103",.5241053
"A01H","106",.1607682
"A01J","105",1
"A01K","014",.119598
"A01K","031",.0925113
"A01K","032",.3903547
"A01K","101",.0807749
"A01K","108",.0848975
"A01K","360",.2318635
"A01L","014",.1052248
"A01L","152",.6879791
"A01L","162",.0465466
"A01L","201",.0348129
"A01L","202",.1254367
"A01M","017",1
"A01N","013",.1796525
"A01N","016",.0993441
"A01N","103",.0998193
"A01N","106",.1217622
"A01N","201",.161471
"A01N","202",.2663343
"A01N","360",.0716165
"A01P","011",.0256884
"A01P","013",.1209219
"A01P","016",.1298278
"A01P","103",.2508582
"A01P","106",.1568563
"A01P","201",.0744405
"A01P","202",.1856586
"A01P","360",.0557484
"A21B","101",.0464707
"A21B","106",.1604735
"A21B","107",.5829006
"A21B","275",.0645795
"A21B","281",.038251
"A21B","353",.0451943
"A21B","982",.0621303
"A21C","106",.6705805
"A21C","107",.3294195
"A21D","106",.8210199
"A21D","107",.17898
"A22B","014",.1126063
"A22B","101",.8873937
"A22C","101",1
"A23B","011",.0764586
"A23B","012",.0404287
"A23B","101",.4085403
"A23B","102",.0703952
"A23B","103",.2845095
"A23B","106",.0395702
"A23B","107",.0517554
"A23B","360",.0283421
"A23C","105",1
"A23D","016",.0220608
"A23D","104",.8413076
"A23D","105",.0745875
"A23D","106",.030891
"A23D","107",.0311532
"A23F","011",.0564542
"A23F","012",.8886096
"A23F","103",.0301216
"A23F","107",.0248144
"A23G","011",.082941
"A23G","103",.0222929
"A23G","105",.472677
"A23G","106",.0356554
"A23G","107",.3864338
"A23J","101",.1708267
"A23J","105",.5141193
"A23J","106",.2451911
"A23J","107",.0378135
"A23J","360",.0320494
"A23K","011",.1357027
"A23K","014",.0242072
"A23K","101",.3635574
"A23K","103",.0237985
"A23K","105",.0488823
"A23K","106",.2545539
"A23K","107",.0560491
"A23K","108",.0932487
"A23L","011",.1704046
"A23L","012",.1014211
"A23L","101",.1264978
"A23L","102",.0297768
"A23L","103",.1978309
"A23L","104",.0291614
"A23L","105",.0356596
"A23L","106",.1923785
"A23L","107",.1168694
"A23N","016",.071419
"A23N","103",.8398176
"A23N","281",.0286533
"A23N","360",.0380724
"A23N","472",.0110188
"A23N","476",.0110188
"A23P","011",.0327785
"A23P","101",.0917011
"A23P","103",.0509921
"A23P","105",.0407697
"A23P","106",.5612737
"A23P","107",.1831279
"A23P","282",.039357
"A24B","107",.0404181
"A24B","120",.9595819
"A24C","120",.3981995
"A24C","170",.2978621
"A24C","281",.0602263
"A24C","282",.2437121
"A24D","120",.1516554
"A24D","170",.8200276
"A24D","201",.0283169
"A24F","120",1
"A41B","139",.2344065
"A41B","141",.6551173
"A41B","143",.1104763
"A41C","139",.6849389
"A41C","141",.2760347
"A41C","202",.0390264
"A41D","139",.377285
"A41D","141",.4313933
"A41D","143",.1913217
"A41F","139",.368966
"A41F","141",.1167087
"A41F","151",.0451551
"A41F","221",.0222596
"A41F","222",.0399602
"A41F","329",.2752971
"A41F","464",.1316533
"A41G","139",.1118572
"A41G","201",.0289692
"A41G","202",.4524605
"A41G","203",.164466
"A41G","222",.0416837
"A41G","329",.0262994
"A41G","900",.0324922
"A41G","960",.1417717
"A41H","139",.6237584
"A41H","141",.1527755
"A41H","202",.027624
"A41H","329",.195842
"A42B","139",.2353968
"A42B","141",.3892904
"A42B","222",.0339406
"A42B","323",.2693398
"A42B","329",.0720324
"A42C","131",.1058365
"A42C","139",.657149
"A42C","141",.1700568
"A42C","202",.0294939
"A42C","323",.0374638
"A43B","152",1
"A43C","152",1
"A43D","152",1
"A44B","139",.1613548
"A44B","151",.0309131
"A44B","222",.0411865
"A44B","329",.7665455
"A44C","151",.0357535
"A44C","321",.9642465
"A45B","329",1
"A45C","151",.9317066
"A45C","222",.0267262
"A45C","329",.0415672
"A45D","329",.1883109
"A45D","852",.0517475
"A45D","960",.7599416
"A45F","139",.0774106
"A45F","151",.7166041
"A45F","222",.147985
"A45F","329",.0580004
"A46B","329",1
"A46D","329",1
"A47B","310",1
"A47C","310",1
"A47D","151",.0487058
"A47D","310",.9512942
"A47F","310",.9694976
"A47F","561",.0080185
"A47F","910",.0224839
"A47G","110",.0577965
"A47G","139",.3163228
"A47G","152",.0328566
"A47G","170",.0949842
"A47G","222",.0349588
"A47G","241",.0243773
"A47G","259",.1359559
"A47G","310",.0649182
"A47G","329",.0423792
"A47G","360",.1871078
"A47G","562",.0002971
"A47G","970",.0080457
"A47H","139",.8532287
"A47H","222",.0520858
"A47H","241",.0245327
"A47H","281",.0701528
"A47J","101",.0240565
"A47J","103",.0426387
"A47J","105",.0466061
"A47J","106",.0930445
"A47J","107",.0380298
"A47J","259",.0227432
"A47J","275",.5344442
"A47J","360",.198437
"A47K","170",.5462048
"A47K","202",.0918996
"A47K","222",.0273963
"A47K","310",.0770283
"A47K","329",.0305053
"A47K","360",.2262835
"A47K","879",.0006821
"A47L","139",.0211637
"A47L","152",.0413616
"A47L","275",.5281614
"A47L","329",.2597593
"A47L","360",.0754884
"A47L","812",.0740656
"A61B","210",.0265526
"A61B","221",.0265162
"A61B","259",.0440327
"A61B","325",.3164833
"A61B","862",.5864152
"A61C","325",1
"A61D","014",.1490792
"A61D","101",.0819671
"A61D","210",.4283003
"A61D","221",.027279
"A61D","222",.0556007
"A61D","281",.0370074
"A61D","325",.0961265
"A61D","889",.1246398
"A61F","139",.2448697
"A61F","170",.0818703
"A61F","201",.0523266
"A61F","202",.162691
"A61F","210",.1604842
"A61F","222",.0444048
"A61F","239",.0244131
"A61F","325",.0402823
"A61F","360",.03274
"A61F","862",.1559179
"A61G","310",.512619
"A61G","325",.249681
"A61G","862",.0604402
"A61G","869",.1527827
"A61G","871",.0239448
"A61G","881",.0005323
"A61H","210",.055903
"A61H","310",.1051608
"A61H","360",.0380373
"A61H","869",.0717528
"A61H","960",.7291462
"A61J","105",.08615
"A61J","210",.8530998
"A61J","222",.0607502
"A61K","201",.0413533
"A61K","210",.9586467
"A61L","139",.0222994
"A61L","201",.2026386
"A61L","202",.0596923
"A61L","210",.0660124
"A61L","274",.1254006
"A61L","310",.0682698
"A61L","325",.3153254
"A61L","360",.081007
"A61L","439",.0593545
"A61M","210",.7132924
"A61M","221",.0620891
"A61M","222",.0518286
"A61M","281",.0341692
"A61M","325",.0655718
"A61M","862",.073049
"A61N","139",.0451635
"A61N","202",.0262659
"A61N","210",.3306724
"A61N","272",.1370363
"A61N","273",.030125
"A61N","310",.0453214
"A61N","325",.0555861
"A61N","862",.2108128
"A61N","960",.1190166
"A61P","103",.0252641
"A61P","210",.9747359
"A61Q","103",.0540268
"A61Q","105",.0533666
"A61Q","107",.0284769
"A61Q","201",.44146
"A61Q","202",.1868546
"A61Q","210",.1055945
"A61Q","325",.0562727
"A61Q","360",.0739479
"A62B","139",.0460395
"A62B","151",.6601275
"A62B","201",.0269247
"A62B","281",.0631165
"A62B","329",.2037918
"A62C","201",.0233606
"A62C","281",.2041478
"A62C","303",.0371001
"A62C","310",.0252779
"A62C","360",.6641778
"A62C","493",.0459357
"A62D","201",.7518487
"A62D","202",.0220755
"A62D","360",.2260759
"A63B","323",.4982648
"A63B","931",.5017352
"A63C","152",.073057
"A63C","323",.926943
"A63D","139",.0330939
"A63D","162",.0776329
"A63D","221",.0640954
"A63D","222",.0337368
"A63D","282",.1514305
"A63D","321",.0421845
"A63D","323",.4475309
"A63D","324",.0655677
"A63D","563",.0518282
"A63D","920",.0328992
"A63F","324",.503979
"A63F","920",.496021
"A63G","324",.0708501
"A63G","551",.1125608
"A63G","932",.8165891
"A63H","324",1
"A63J","324",.0260296
"A63J","900",.8750391
"A63J","932",.0989313
"A63K","161",.0508083
"A63K","222",.0762539
"A63K","301",.1498669
"A63K","323",.1442538
"A63K","861",.0187173
"A63K","932",.5600998
"B01B","110",.0211755
"B01B","201",.0258624
"B01B","281",.0351273
"B01B","353",.8002586
"B01B","360",.1175762
"B01D","201",.1904473
"B01D","281",.0312304
"B01D","353",.0627876
"B01D","360",.6687053
"B01D","493",.0468294
"B01F","201",.2689012
"B01F","202",.0700898
"B01F","210",.0468569
"B01F","239",.0537187
"B01F","281",.1272402
"B01F","353",.0302775
"B01F","360",.4029158
"B01J","191",.0315222
"B01J","192",.0944219
"B01J","201",.6439617
"B01J","259",.0415786
"B01J","353",.0467044
"B01J","360",.1418114
"B01L","201",.1838175
"B01L","210",.0325868
"B01L","221",.2432937
"B01L","222",.0904725
"B01L","231",.2564102
"B01L","281",.0768574
"B01L","360",.1165619
"B02B","106",1
"B02C","101",.0569534
"B02C","106",.2069347
"B02C","259",.2098566
"B02C","281",.2503638
"B02C","282",.2162472
"B02C","331",.0348653
"B02C","383",.0247789
"B03B","051",.3364114
"B03B","071",.0873634
"B03B","072",.2420632
"B03B","081",.0337329
"B03B","239",.0270987
"B03B","360",.2733304
"B03C","071",.4452203
"B03C","201",.0288081
"B03C","239",.058757
"B03C","259",.0446336
"B03C","271",.0395594
"B03C","279",.0539241
"B03C","281",.0925958
"B03C","360",.2365017
"B03D","051",.4156887
"B03D","071",.0375333
"B03D","072",.3168341
"B03D","201",.1223216
"B03D","360",.1076224
"B04B","107",.0484801
"B04B","281",.928542
"B04B","360",.0229778
"B04C","201",.0832251
"B04C","239",.1047989
"B04C","241",.0649507
"B04C","281",.0754842
"B04C","352",.061535
"B04C","353",.0589254
"B04C","360",.518154
"B04C","383",.0329268
"B05B","201",.0253355
"B05B","202",.3214878
"B05B","281",.0946241
"B05B","360",.5585526
"B05C","202",.9557593
"B05C","281",.0442407
"B05D","201",.3299875
"B05D","202",.4526697
"B05D","231",.0291669
"B05D","259",.1551111
"B05D","360",.0330648
"B06B","239",.0502773
"B06B","261",.0226218
"B06B","266",.8388577
"B06B","271",.029065
"B06B","279",.0328563
"B06B","281",.026322
"B07B","016",.140735
"B07B","051",.0307183
"B07B","103",.0790998
"B07B","106",.183513
"B07B","161",.0211334
"B07B","221",.0362392
"B07B","222",.0229324
"B07B","239",.0457013
"B07B","241",.1367305
"B07B","281",.149058
"B07B","282",.1253803
"B07B","383",.0287588
"B07C","103",.2539698
"B07C","231",.0344633
"B07C","262",.1127166
"B07C","265",.0581291
"B07C","267",.1538685
"B07C","281",.3701658
"B07C","522",.0166868
"B08B","201",.0325576
"B08B","202",.0235374
"B08B","281",.0703908
"B08B","329",.2279494
"B08B","360",.4508835
"B08B","493",.0364064
"B08B","812",.1582749
"B09B","201",.0722988
"B09B","239",.1031132
"B09B","281",.0854806
"B09B","360",.3087156
"B09B","370",.0294869
"B09B","381",.0551797
"B09B","382",.0805205
"B09B","383",.0437757
"B09B","431",.2214291
"B09C","201",.2358616
"B09C","239",.0422495
"B09C","360",.6263949
"B09C","431",.0954941
"B21B","241",.8722132
"B21B","243",.0458773
"B21B","281",.0819095
"B21C","241",.6668614
"B21C","242",.063861
"B21C","259",.1633555
"B21C","281",.1059221
"B21D","241",.377135
"B21D","259",.2733653
"B21D","281",.1855749
"B21D","282",.1059483
"B21D","291",.0579764
"B21F","241",.7869816
"B21F","259",.1052319
"B21F","281",.1077865
"B21G","241",.4622094
"B21G","259",.2632996
"B21G","281",.1064667
"B21G","282",.1680244
"B21H","241",.1675313
"B21H","259",.1043907
"B21H","281",.599274
"B21H","282",.128804
"B21J","241",.1710565
"B21J","259",.1256598
"B21J","281",.5562097
"B21J","282",.1190688
"B21J","291",.0280051
"B21K","241",.2245857
"B21K","242",.0326283
"B21K","259",.3357492
"B21K","281",.3213589
"B21K","282",.0517276
"B21K","291",.0339503
"B21L","241",.1310169
"B21L","242",.0270588
"B21L","259",.116997
"B21L","281",.2748444
"B21L","282",.0314145
"B21L","309",.0564391
"B21L","321",.3407816
"B21L","331",.0214477
"B22C","201",.0559035
"B22C","239",.0628721
"B22C","241",.1169619
"B22C","242",.0594945
"B22C","243",.5509667
"B22C","259",.0880278
"B22C","281",.0657735
"B22D","241",.2621258
"B22D","242",.0614527
"B22D","243",.5732686
"B22D","259",.0418205
"B22D","281",.040759
"B22D","282",.0205735
"B22F","201",.0364179
"B22F","239",.0216565
"B22F","241",.1739953
"B22F","242",.5599631
"B22F","259",.1433554
"B22F","281",.0274151
"B22F","321",.0371967
"B23B","241",.0263098
"B23B","259",.038389
"B23B","281",.1132234
"B23B","282",.7922161
"B23B","321",.0298618
"B23C","241",.0501795
"B23C","259",.1410319
"B23C","281",.0920075
"B23C","282",.6715819
"B23C","321",.0451992
"B23D","241",.116958
"B23D","259",.6985574
"B23D","281",.1272832
"B23D","282",.0298047
"B23D","321",.0273966
"B23F","281",.7222968
"B23F","282",.2777031
"B23G","241",.1154302
"B23G","259",.0563853
"B23G","281",.2035711
"B23G","282",.6246135
"B23H","241",.0403593
"B23H","242",.0745945
"B23H","259",.1066249
"B23H","281",.0913048
"B23H","282",.6347584
"B23H","321",.0523581
"B23K","241",.422227
"B23K","242",.218989
"B23K","259",.3164788
"B23K","281",.0423052
"B23P","241",.1606764
"B23P","259",.1078077
"B23P","281",.4477344
"B23P","282",.1943054
"B23P","291",.0624966
"B23P","331",.0269795
"B23Q","281",.0922904
"B23Q","282",.9077096
"B24B","231",.0412265
"B24B","241",.0450847
"B24B","259",.0612937
"B24B","267",.0293592
"B24B","275",.2252813
"B24B","281",.1017564
"B24B","282",.2827827
"B24B","321",.2132155
"B24C","241",.0645083
"B24C","281",.0278953
"B24C","439",.9075964
"B24D","202",.0292647
"B24D","242",.0258074
"B24D","259",.1159389
"B24D","321",.828989
"B25B","241",.1144808
"B25B","259",.4831959
"B25B","281",.3114358
"B25B","282",.0366745
"B25B","291",.0272248
"B25B","331",.0269882
"B25C","162",.0219454
"B25C","241",.0342055
"B25C","281",.9438491
"B25D","241",.0678219
"B25D","259",.0458385
"B25D","281",.8093482
"B25D","282",.0769914
"B25F","259",.4366374
"B25F","261",.143455
"B25F","271",.0287312
"B25F","272",.1321245
"B25F","281",.1507599
"B25F","282",.0594746
"B25F","329",.0488173
"B25G","162",.0499756
"B25G","241",.0401777
"B25G","259",.7626671
"B25G","329",.1471796
"B25H","162",.054777
"B25H","222",.0340977
"B25H","239",.0236178
"B25H","241",.176694
"B25H","259",.1091957
"B25H","281",.0608582
"B25H","291",.1064041
"B25H","292",.029344
"B25H","331",.0338903
"B25H","452",.230612
"B25H","454",.0253357
"B25H","952",.1151734
"B25J","241",.0397484
"B25J","262",.0689821
"B25J","265",.1448446
"B25J","267",.1303094
"B25J","281",.5456473
"B25J","282",.0427063
"B25J","811",.027762
"B26B","259",1
"B26D","170",.3121315
"B26D","222",.0389436
"B26D","259",.4315648
"B26D","281",.0697624
"B26D","282",.1475976
"B26F","170",.478343
"B26F","221",.0414875
"B26F","222",.0874586
"B26F","241",.027588
"B26F","259",.1914118
"B26F","281",.0520235
"B26F","282",.1216875
"B27B","161",.9138945
"B27B","162",.0502459
"B27B","259",.0358596
"B27C","161",.2211381
"B27C","162",.7082663
"B27C","259",.0208577
"B27C","282",.049738
"B27D","161",.0207888
"B27D","162",.9201536
"B27D","202",.0590576
"B27F","161",.4239816
"B27F","162",.3639124
"B27F","259",.0272974
"B27F","281",.1591914
"B27F","282",.0256172
"B27G","161",.5929617
"B27G","162",.2999752
"B27G","259",.1070631
"B27H","162",1
"B27J","161",.0690786
"B27J","162",.1879914
"B27J","202",.0249202
"B27J","222",.1026666
"B27J","259",.0643969
"B27J","281",.0822668
"B27J","282",.4446069
"B27J","310",.0240727
"B27K","161",.1128307
"B27K","162",.5360014
"B27K","201",.2133518
"B27K","202",.0634731
"B27K","353",.074343
"B27L","161",.4027972
"B27L","162",.5241638
"B27L","259",.0730391
"B27M","161",.2067412
"B27M","162",.7115033
"B27M","202",.0498591
"B27M","310",.0318965
"B27N","023",.0361463
"B27N","161",.3237852
"B27N","162",.5325977
"B27N","202",.0839623
"B27N","353",.0235085
"B28B","239",.9762089
"B28B","281",.0237912
"B28C","239",1
"B28D","239",.1237663
"B28D","259",.0706204
"B28D","281",.0238231
"B28D","321",.7817902
"B29B","201",.1380406
"B29B","202",.022396
"B29B","221",.0751877
"B29B","222",.6021262
"B29B","281",.0523673
"B29B","282",.1098823
"B29C","201",.0734892
"B29C","202",.0435971
"B29C","221",.0539581
"B29C","222",.720979
"B29C","281",.0428132
"B29C","282",.0651633
"B29D","139",.088691
"B29D","201",.0670596
"B29D","202",.041375
"B29D","221",.5370506
"B29D","222",.0814393
"B29D","267",.1316946
"B29D","281",.0264364
"B29D","282",.0262535
"B29K","139",.0343248
"B29K","201",.5991585
"B29K","202",.0379989
"B29K","221",.2512304
"B29K","222",.0772875
"B29L","201",.1719158
"B29L","202",.0486941
"B29L","221",.1611557
"B29L","222",.5267694
"B29L","267",.0225088
"B29L","281",.0332599
"B29L","282",.0356962
"B30B","241",.0375692
"B30B","259",.0349437
"B30B","281",.6098111
"B30B","282",.2827657
"B30B","331",.0349102
"B31B","170",.6047828
"B31B","202",.0542399
"B31B","222",.1710927
"B31B","281",.0266473
"B31B","282",.1432373
"B31C","170",.8567474
"B31C","202",.0255984
"B31C","282",.1176542
"B31D","170",.8303838
"B31D","202",.109864
"B31D","282",.0597521
"B31F","170",.8882806
"B31F","202",.0551258
"B31F","282",.0565936
"B32B","139",.2318217
"B32B","170",.1063026
"B32B","201",.2083858
"B32B","202",.2799267
"B32B","222",.0363574
"B32B","231",.0714516
"B32B","239",.0220572
"B32B","242",.043697
"B33Y","281",1
"B41B","170",.1115269
"B41B","181",.3569918
"B41B","262",.117121
"B41B","267",.4143603
"B41C","181",1
"B41D","139",.1252972
"B41D","170",.0303629
"B41D","181",.571503
"B41D","201",.0380522
"B41D","202",.1771586
"B41D","900",.0576261
"B41F","139",.0483942
"B41F","170",.2281865
"B41F","181",.5297309
"B41F","282",.1936883
"B41G","170",.5564647
"B41G","181",.0700925
"B41G","282",.3734429
"B41J","170",1
"B41K","170",.4647973
"B41K","181",.1446397
"B41K","221",.0345984
"B41K","281",.0488531
"B41K","282",.2104883
"B41K","692",.0966232
"B41L","170",.9110135
"B41L","181",.0387393
"B41L","282",.0502472
"B41M","170",.6600984
"B41M","181",.0552073
"B41M","201",.2051783
"B41M","202",.079516
"B41N","139",.0255581
"B41N","181",.9744419
"B42B","170",.283803
"B42B","181",.4726249
"B42B","281",.0319991
"B42B","282",.0738556
"B42B","692",.1377174
"B42C","170",.1827969
"B42C","181",.6987932
"B42C","202",.1184099
"B42D","170",.7349584
"B42D","181",.1104698
"B42D","202",.1545719
"B42F","170",.8359868
"B42F","181",.0394345
"B42F","202",.0267753
"B42F","222",.0616748
"B42F","692",.0227871
"B42F","702",.0133413
"B43K","170",.0398756
"B43K","272",.0257565
"B43K","329",.9343678
"B43L","170",.0972318
"B43L","281",.2779522
"B43L","329",.624816
"B43M","170",.4693764
"B43M","202",.1754675
"B43M","265",.0296948
"B43M","329",.3254613
"B44B","162",.2696095
"B44B","170",.0285361
"B44B","259",.2239639
"B44B","262",.0272078
"B44B","281",.0361263
"B44B","282",.1862499
"B44B","321",.0736317
"B44B","900",.1546749
"B44C","139",.0290942
"B44C","162",.0309228
"B44C","170",.2495905
"B44C","201",.0216215
"B44C","202",.4221937
"B44C","222",.0359607
"B44C","231",.1064535
"B44C","239",.0409709
"B44C","259",.0338862
"B44C","321",.0293061
"B44D","170",.0954326
"B44D","202",.4313435
"B44D","329",.0941041
"B44D","900",.3791198
"B44F","170",.257074
"B44F","202",.3037726
"B44F","222",.0718338
"B44F","231",.2593964
"B44F","239",.0522986
"B44F","264",.0556246
"B60B","241",.0785885
"B60B","281",.0385818
"B60B","282",.0241871
"B60B","291",.1785132
"B60B","292",.0714265
"B60B","293",.0874778
"B60B","309",.521225
"B60C","221",.9571928
"B60C","241",.0215277
"B60C","291",.0212796
"B60D","292",1
"B60F","281",.0513803
"B60F","292",.0467822
"B60F","301",.4518551
"B60F","302",.1654344
"B60F","303",.0702997
"B60F","309",.0940193
"B60F","360",.1202291
"B60G","281",.0300763
"B60G","291",.1597148
"B60G","292",.2235762
"B60G","293",.5866327
"B60H","265",.0231867
"B60H","281",.0280276
"B60H","291",.6816941
"B60H","292",.076697
"B60H","293",.0919351
"B60H","353",.0445973
"B60H","360",.0538621
"B60J","231",.2101678
"B60J","291",.3706495
"B60J","292",.2350408
"B60J","293",.1841419
"B60K","271",.046812
"B60K","272",.0596301
"B60K","281",.3536248
"B60K","291",.2615587
"B60K","292",.0546661
"B60K","293",.2237083
"B60L","261",.0985722
"B60L","265",.0251422
"B60L","271",.1271611
"B60L","272",.4195597
"B60L","279",.0643357
"B60L","291",.0819584
"B60L","293",.0339873
"B60L","302",.125195
"B60L","351",.0240884
"B60M","291",.0499942
"B60M","302",.9500058
"B60N","151",.0416005
"B60N","291",.6904551
"B60N","292",.1724265
"B60N","293",.0263436
"B60N","310",.0691742
"B60P","281",.0522022
"B60P","291",.0421703
"B60P","292",.8520277
"B60P","301",.0535998
"B60Q","261",.0269314
"B60Q","267",.0839266
"B60Q","291",.4151956
"B60Q","292",.2049292
"B60Q","293",.2690171
"B60R","151",.1133536
"B60R","291",.4189242
"B60R","292",.1896729
"B60R","293",.2510457
"B60R","329",.0270036
"B60S","221",.0363906
"B60S","231",.0510127
"B60S","272",.0257451
"B60S","281",.0317325
"B60S","291",.3983731
"B60S","292",.1679513
"B60S","329",.1138866
"B60S","360",.099093
"B60S","452",.0758151
"B60T","265",.0535904
"B60T","281",.129659
"B60T","282",.0334954
"B60T","291",.143022
"B60T","292",.1218353
"B60T","293",.4838895
"B60T","302",.0345084
"B60V","301",.9225541
"B60V","303",.0553949
"B60V","360",.022051
"B60W","265",.1522244
"B60W","271",.1455707
"B60W","272",.0596149
"B60W","281",.3352281
"B60W","291",.175991
"B60W","293",.1313709
"B61B","281",.106533
"B61B","291",.0854982
"B61B","302",.425569
"B61B","492",.3823998
"B61C","302",.9747582
"B61C","331",.0252418
"B61D","302",.9974957
"B61D","491",.0025043
"B61F","302",1
"B61G","302",1
"B61H","302",1
"B61J","281",.0244794
"B61J","302",.9755206
"B61K","302",1
"B61L","302",1
"B62B","151",.0783461
"B62B","291",.3013497
"B62B","309",.5830859
"B62B","310",.0372183
"B62C","151",.960512
"B62C","292",.039488
"B62D","281",.0739575
"B62D","282",.0319238
"B62D","291",.2434329
"B62D","292",.5570473
"B62D","293",.0936385
"B62H","309",1
"B62J","309",1
"B62K","259",.0265714
"B62K","309",.9734287
"B62L","309",1
"B62M","281",.0449143
"B62M","309",.9550856
"B63B","301",.9719028
"B63B","360",.0280972
"B63C","301",.7276376
"B63C","323",.147174
"B63C","360",.1251884
"B63G","252",.3357179
"B63G","301",.4029313
"B63G","303",.0746517
"B63G","360",.1508518
"B63G","501",.0358473
"B63H","281",.0219316
"B63H","301",.9578032
"B63H","360",.0202652
"B63J","281",.0330095
"B63J","301",.7022608
"B63J","331",.0283016
"B63J","352",.0218346
"B63J","353",.0454519
"B63J","360",.1691415
"B64B","303",1
"B64C","303",1
"B64D","303",1
"B64F","303",1
"B64G","303",.8861398
"B64G","512",.1138602
"B65B","170",.2173934
"B65B","202",.029344
"B65B","222",.2198984
"B65B","281",.3576427
"B65B","282",.1757216
"B65C","170",.3244021
"B65C","202",.511536
"B65C","281",.0925851
"B65C","282",.0714769
"B65D","110",.2507509
"B65D","170",.2533006
"B65D","202",.072627
"B65D","222",.4233215
"B65F","170",.0228623
"B65F","222",.1793833
"B65F","281",.0306558
"B65F","381",.7372305
"B65F","383",.029868
"B65G","221",.0776989
"B65G","281",.8902291
"B65G","291",.0320719
"B65H","170",.9138793
"B65H","281",.0368687
"B65H","282",.0492521
"B66B","239",.0393893
"B66B","241",.1884158
"B66B","265",.1221871
"B66B","281",.3681752
"B66B","310",.0222385
"B66B","329",.0429471
"B66B","331",.0678211
"B66B","432",.148826
"B66C","239",.0248234
"B66C","241",.1909276
"B66C","281",.784249
"B66D","241",.1296834
"B66D","281",.8703166
"B66F","241",.0847312
"B66F","259",.4109221
"B66F","281",.4730552
"B66F","331",.0312914
"B67B","110",.8199223
"B67B","210",.0360995
"B67B","222",.053426
"B67B","259",.0567876
"B67B","281",.0337646
"B67C","110",.5574501
"B67C","210",.0584684
"B67C","222",.0874705
"B67C","281",.1626347
"B67C","282",.0704154
"B67C","360",.0357173
"B67C","493",.0278436
"B67D","107",.024746
"B67D","110",.743242
"B67D","192",.1128997
"B67D","281",.0468852
"B67D","360",.0722271
"B68B","151",1
"B68C","139",.5821508
"B68C","141",.1109059
"B68C","151",.281137
"B68C","221",.0258064
"B68F","139",.1435221
"B68F","141",.072814
"B68F","151",.0873872
"B68F","152",.1491482
"B68F","202",.1542101
"B68F","222",.0212173
"B68F","259",.0731843
"B68F","291",.1966271
"B68F","293",.0393514
"B68F","321",.0314003
"B68F","325",.0311379
"B68G","139",.3379454
"B68G","310",.6620547
"B81B","201",.1166274
"B81B","202",.049321
"B81B","231",.321972
"B81B","259",.1670489
"B81B","261",.0408903
"B81B","264",.089498
"B81B","267",.0313372
"B81B","431",.1833052
"B81C","201",.1617822
"B81C","202",.0543536
"B81C","231",.3578739
"B81C","259",.2885486
"B81C","431",.1374416
"B82B","201",.6361129
"B82B","259",.2206391
"B82B","266",.0377946
"B82B","360",.1054534
"B82Y","201",.6350293
"B82Y","259",.0794632
"B82Y","266",.024045
"B82Y","272",.052181
"B82Y","360",.2092815
"C01B","191",.0417012
"C01B","201",.473191
"C01B","279",.0253831
"C01B","281",.0494356
"C01B","352",.0448308
"C01B","353",.1367959
"C01B","360",.2286625
"C01C","191",.0404874
"C01C","201",.7636969
"C01C","353",.0931232
"C01C","360",.1026925
"C01D","110",.5011909
"C01D","201",.2770501
"C01D","353",.0422717
"C01D","360",.1794872
"C01F","016",.1162229
"C01F","103",.1235648
"C01F","110",.0605796
"C01F","201",.4142624
"C01F","353",.0463128
"C01F","360",.2390575
"C01G","201",.6064756
"C01G","259",.0721292
"C01G","272",.045867
"C01G","360",.2755282
"C02F","201",.0428865
"C02F","360",.793927
"C02F","370",.1631865
"C03B","231",1
"C03C","231",1
"C04B","201",.0508918
"C04B","239",.9153717
"C04B","242",.0337366
"C05B","089",.0372164
"C05B","201",.9334124
"C05B","360",.0293712
"C05C","201",.9652314
"C05C","360",.0347686
"C05D","016",.0241226
"C05D","089",.0629999
"C05D","201",.8256375
"C05D","360",.08724
"C05F","011",.0858328
"C05F","014",.0441889
"C05F","016",.0377982
"C05F","021",.0227131
"C05F","023",.0405963
"C05F","052",.0508534
"C05F","201",.5643112
"C05F","360",.1537061
"C05G","011",.1123288
"C05G","012",.0313484
"C05G","016",.0439883
"C05G","023",.0739738
"C05G","201",.6940265
"C05G","360",.0443342
"C06B","201",.0731983
"C06B","202",.9268017
"C06C","202",.9752726
"C06C","222",.0247274
"C06D","192",.0237959
"C06D","201",.5000842
"C06D","202",.3768754
"C06D","281",.0762265
"C06D","303",.023018
"C06F","162",.1965107
"C06F","170",.0488613
"C06F","192",.5568919
"C06F","202",.1596151
"C06F","841",.0381211
"C07B","192",.0493412
"C07B","201",.9049858
"C07B","360",.0456729
"C07C","192",.1064196
"C07C","201",.7669472
"C07C","210",.04202
